,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2012-4-15,31.04%,NULL,49.33%,NULL,88.53%,98.68%,85.4%,82.39%,NULL,78.86%,21.45%,93.65%,NULL,88.99%,75.81%,59.07%,24.02%,77.48%,76.88%,79.92%,50.93%,45.8%,48.09%,8.99%,90.4%,47.82%
2012-4-16,30.65%,NULL,48.64%,NULL,88.2%,98.73%,84.45%,82.62%,NULL,88.99%,20.8%,93.71%,NULL,87.47%,75.39%,58.26%,24.02%,78.02%,76.68%,79.37%,52.48%,45.48%,47.32%,8.53%,89.65%,47.55%
2012-4-17,30.2%,NULL,48%,NULL,88.42%,98.79%,84.35%,82.52%,NULL,90.51%,20.6%,93.59%,NULL,86.33%,77.75%,57.55%,23.44%,78.16%,76.48%,78.82%,70.66%,45.07%,46.68%,9.37%,89.33%,47.34%
2012-4-18,30.2%,NULL,47.62%,NULL,88.42%,99.15%,84.35%,82.48%,NULL,91.68%,20.92%,94.74%,NULL,90.89%,77.85%,57.14%,22.86%,78.27%,76.34%,78.42%,80.2%,NULL,46.18%,9.54%,89.16%,47.07%
2012-4-19,31.57%,NULL,47.4%,NULL,88.42%,99.24%,84.76%,82.62%,NULL,91.68%,21.2%,95.78%,NULL,92.03%,77.21%,57.14%,22.29%,78.7%,76.26%,77.95%,82.97%,44.18%,45.43%,10.53%,89.16%,47.34%
2012-4-20,32.16%,NULL,47.21%,NULL,88.42%,99.18%,84.32%,82.48%,NULL,94.96%,20.91%,97.07%,NULL,92.03%,78.83%,55.24%,21.71%,78.84%,76.16%,77.32%,84.48%,43.79%,44.93%,11.77%,89.12%,47.75%
2012-4-21,32.83%,NULL,47.14%,NULL,88.31%,99.09%,85.54%,82.39%,NULL,94.61%,20.88%,97.19%,NULL,92.41%,80.91%,54.5%,21.42%,79.2%,76.07%,76.93%,94.53%,43.62%,44.31%,12.64%,89.69%,48.43%
2012-4-22,33.57%,NULL,47.29%,NULL,88.31%,98.97%,86.76%,83.19%,NULL,95.66%,21.1%,96.82%,NULL,92.79%,78.18%,53.82%,21.42%,79.97%,76.09%,76.54%,100%,43.38%,NULL,16.65%,90.3%,49.46%
2012-4-23,33.84%,NULL,47.66%,NULL,88.31%,98.97%,87.2%,82.62%,NULL,96.13%,21.22%,96.33%,NULL,92.03%,74.76%,53.08%,21.42%,80.7%,75.87%,75.99%,100%,43.38%,43.07%,19.19%,90.83%,49.53%
2012-4-24,33.91%,NULL,47.62%,NULL,88.31%,98.97%,86.47%,82.43%,NULL,95.9%,21.15%,96.03%,NULL,91.27%,71.61%,52.35%,21.42%,81.17%,75.65%,75.36%,100%,43.22%,42.34%,20.39%,90.94%,48.91%
2012-4-25,33.97%,NULL,47.47%,NULL,88.09%,98.95%,86.16%,82.39%,NULL,95.31%,20.86%,95.66%,NULL,90.51%,70.47%,51.62%,21.42%,81.17%,74.98%,74.66%,100%,42.1%,41.86%,20.97%,91.27%,47.62%
2012-4-26,34.45%,NULL,47.4%,NULL,89.09%,99.07%,89.99%,82.62%,NULL,97.3%,20.88%,96.03%,NULL,91.65%,70.06%,50.93%,21.42%,83.47%,76.11%,74.12%,100%,42.01%,42.34%,21.65%,93.12%,46.8%
2012-4-27,36.03%,NULL,47.33%,NULL,89.63%,99.05%,92.37%,82.39%,NULL,99.18%,20.67%,95.97%,NULL,91.27%,74.43%,50.25%,21.56%,87.3%,77.1%,73.73%,100%,41.69%,42.22%,27.59%,95.33%,47.34%
2012-4-28,38.13%,NULL,46.92%,NULL,91.64%,98.78%,92.53%,82.02%,NULL,97.07%,20.67%,96.27%,NULL,90.51%,79.16%,49.59%,21.56%,88.73%,76.26%,73.27%,100%,NULL,42.22%,34.32%,97.2%,49.32%
2012-4-29,39.26%,NULL,46.7%,NULL,91.75%,98.42%,92.04%,81.7%,NULL,94.84%,20.67%,95.84%,NULL,88.61%,83.67%,48.89%,21.56%,89.05%,75.16%,72.65%,100%,NULL,41.74%,38.66%,98.1%,50.01%
2012-4-30,40.05%,NULL,47.03%,NULL,91.99%,98.03%,91.86%,82.3%,NULL,95.43%,20.25%,96.09%,NULL,83.67%,88.16%,NULL,21.56%,90.34%,74.46%,72.03%,100%,40.81%,44.8%,45.17%,100%,49.25%
2012-5-1,42.5%,NULL,47.66%,NULL,92.23%,98.06%,90.54%,80.87%,NULL,98.01%,20.86%,95.66%,NULL,80.24%,89.08%,47.41%,21.56%,91.09%,74.53%,71.88%,100%,NULL,44.8%,50.9%,100%,48.09%
2012-5-2,43.67%,NULL,48.61%,NULL,92.23%,98.58%,88.62%,80.14%,NULL,98.59%,21.35%,95.17%,NULL,78.72%,88.4%,46.68%,21.56%,91.52%,74.56%,71.19%,100%,40.81%,44.8%,55.14%,100%,46.8%
2012-5-3,45.66%,NULL,49.56%,NULL,92.81%,98.3%,86.27%,80.78%,NULL,97.77%,24.7%,94.74%,NULL,78.34%,87.94%,46.87%,22.72%,92.2%,74.65%,71.42%,99.36%,40.49%,44.68%,58.89%,100%,46.8%
2012-5-4,49.72%,NULL,52.78%,NULL,93.4%,98.18%,85.36%,81.52%,NULL,93.56%,27.84%,94.38%,NULL,78.72%,90.7%,46.34%,33.57%,92.6%,75.6%,72.03%,99.57%,41.37%,46.56%,65.13%,100%,47.55%
2012-5-5,54.82%,NULL,53.76%,NULL,93.53%,98.01%,84.89%,81.61%,NULL,95.9%,29.68%,94.01%,NULL,79.48%,91.16%,45.62%,44.43%,92.96%,75.75%,72.34%,100%,NULL,46.18%,75.9%,100%,48.09%
2012-5-6,58.12%,NULL,53.72%,NULL,93.18%,98.05%,83.87%,81.61%,NULL,95.9%,30.75%,93.83%,NULL,77.96%,90.12%,44.87%,44.72%,92.52%,75.31%,72.57%,100%,NULL,45.68%,82.69%,100%,48.36%
2012-5-7,59.55%,NULL,53.37%,NULL,92.23%,98.15%,83.48%,82.02%,NULL,94.84%,31.53%,93.65%,NULL,76.82%,89.66%,44%,46.31%,91.84%,75.21%,73.73%,100%,43.06%,45.18%,86.57%,100%,48.36%
2012-5-8,60.34%,NULL,52.86%,NULL,91.64%,98.54%,82.85%,81.97%,NULL,94.73%,32.12%,93.47%,NULL,74.54%,90.7%,43.11%,46.74%,92.04%,74.6%,75.13%,100%,42.66%,44.68%,88.27%,100%,48.36%
2012-5-9,60.74%,NULL,52.7%,NULL,91.99%,98.81%,82.64%,81.93%,NULL,94.14%,32.61%,93.65%,NULL,77.2%,87.38%,42.23%,47.03%,91.72%,74.14%,76.3%,94.96%,42.25%,44.18%,88.88%,100%,48.09%
2012-5-10,60.9%,NULL,52.59%,NULL,91.99%,98.79%,82.28%,82.2%,NULL,93.44%,33.08%,93.95%,NULL,78.34%,84.01%,41.53%,47.03%,90.93%,73.76%,77.48%,89.61%,41.69%,43.32%,89.13%,100%,48.63%
2012-5-11,61.3%,NULL,53.06%,NULL,91.99%,98.83%,82.69%,82.34%,NULL,92.85%,33.58%,94.01%,NULL,81%,81.12%,41.17%,46.89%,91.13%,73.18%,78.74%,85.76%,44.5%,43.2%,89.7%,100%,48.43%
2012-5-12,62.51%,NULL,54.07%,NULL,91.15%,98.95%,82.74%,81.84%,NULL,92.62%,33.56%,94.26%,NULL,86.71%,77.1%,40.54%,46.74%,91.76%,71.91%,79.84%,85.53%,47.08%,42.46%,89.96%,100%,48.36%
2012-5-13,63.8%,NULL,54.11%,NULL,90.33%,98.97%,82.97%,81.84%,NULL,92.85%,33.11%,94.62%,NULL,86.33%,77.31%,40.06%,46.45%,92.08%,71.31%,81.2%,85.53%,47.08%,41.74%,89.39%,100%,48.98%
2012-5-14,64.21%,NULL,54.11%,NULL,89.96%,98.94%,82.59%,82.2%,NULL,93.32%,32.54%,94.44%,NULL,81.38%,78.72%,39.71%,46.31%,92.12%,70.1%,82.39%,84.25%,46.92%,41.01%,88.52%,100%,49.25%
2012-5-15,64.29%,NULL,54.15%,NULL,89.52%,99.05%,82.56%,82.43%,NULL,93.32%,32.48%,94.14%,NULL,83.67%,80.25%,39.62%,46.31%,92.56%,70.64%,83.43%,87.05%,46.6%,40.18%,87.32%,100%,47.89%
2012-5-16,64.13%,NULL,54.19%,NULL,88.75%,99.09%,82.56%,82.16%,NULL,92.62%,32.77%,93.71%,NULL,86.71%,77.64%,39.24%,46.31%,93.56%,71.4%,84.48%,88.76%,46.28%,40.06%,87.02%,100%,46.6%
2012-5-17,64.04%,NULL,54.5%,NULL,88.09%,99.02%,82.56%,82.2%,NULL,92.39%,32.81%,94.14%,NULL,89.37%,74.12%,42.59%,46.31%,93.84%,72.07%,85.37%,93.25%,46.28%,40.18%,86.62%,100%,47.55%
2012-5-18,64.21%,NULL,54.54%,NULL,88.87%,98.93%,82.56%,82.39%,NULL,97.42%,33.69%,94.32%,NULL,91.65%,72.03%,43.35%,46.89%,94.2%,73.39%,86.66%,100%,46.28%,40.66%,86.97%,100%,49.6%
2012-5-19,65.91%,NULL,54.35%,NULL,90.8%,98.76%,82.56%,82.39%,NULL,99.06%,34.52%,94.44%,NULL,87.47%,71.5%,43.73%,47.61%,95.09%,74.43%,87.96%,100%,46.28%,41.5%,91.04%,100%,49.05%
2012-5-20,69.6%,NULL,54.5%,NULL,91.28%,98.55%,82.56%,82.11%,NULL,96.13%,44.08%,93.95%,NULL,85.57%,71.4%,49.93%,51.23%,96.56%,75.43%,89.76%,100%,46.08%,54.43%,90.52%,100%,49.18%
2012-5-21,73.58%,NULL,66.46%,NULL,91.39%,98.27%,85.63%,82.52%,NULL,95.78%,46.81%,93.53%,NULL,92.03%,74.76%,52.47%,68.88%,96.93%,76.24%,91.33%,100%,46.28%,48.34%,88.07%,100%,49.94%
2012-5-22,78.76%,NULL,66.67%,NULL,91.86%,98.12%,86.61%,82.43%,NULL,95.08%,48.24%,93.18%,NULL,86.71%,74.43%,53.42%,70.62%,96.19%,76.8%,91.58%,100%,NULL,42.46%,86.77%,100%,48.84%
2012-5-23,82.05%,NULL,66.3%,NULL,91.39%,98.69%,86.27%,82.39%,NULL,94.14%,49.04%,93%,NULL,81.38%,73.91%,53.73%,71.05%,95.05%,77.17%,91.74%,100%,71.17%,36.93%,86.92%,100%,47.82%
2012-5-24,84.08%,NULL,65.62%,NULL,90.69%,98.88%,85.28%,82.39%,NULL,93.79%,49.73%,92.88%,NULL,77.96%,74.22%,53.62%,71.05%,94.48%,77.02%,91.49%,100%,71.79%,31.49%,85.88%,100%,47.01%
2012-5-25,85.44%,NULL,64.95%,NULL,89.96%,98.92%,85.3%,82.3%,NULL,93.32%,50.2%,93.23%,NULL,80.24%,70.89%,53.38%,70.91%,93.56%,76.83%,91.16%,94.09%,71.79%,26.34%,84.15%,100%,47.01%
2012-5-26,86.38%,NULL,64.37%,NULL,89.42%,99.04%,85.48%,82.02%,NULL,92.97%,50.56%,93.06%,NULL,82.53%,68.23%,53.05%,70.91%,93.04%,76.51%,91.08%,86.2%,71.79%,21.58%,83.72%,100%,47.82%
2012-5-27,88.17%,NULL,63.74%,NULL,89.42%,98.9%,85.2%,82.07%,NULL,93.32%,51.24%,93%,NULL,83.29%,66.41%,52.71%,70.62%,92.76%,76.26%,91%,82.12%,71.99%,18.04%,84%,100%,48.91%
2012-5-28,90.28%,NULL,63.49%,NULL,90.45%,99.2%,85.62%,82.52%,NULL,93.67%,52.09%,92.94%,NULL,85.95%,64.74%,52.3%,79.59%,94.08%,76.34%,91.41%,84.48%,72.39%,13.94%,84.72%,100%,49.73%
2012-5-29,92.63%,NULL,66.17%,NULL,92.45%,98.81%,85.62%,82.39%,98.72%,96.6%,54.67%,92.82%,NULL,90.13%,62.88%,51.86%,NULL,95.3%,77.07%,91.49%,100%,77.13%,10.19%,85.79%,100%,49.73%
2012-5-30,94.11%,NULL,70.34%,NULL,91.15%,98.44%,85.62%,82.39%,97.25%,96.84%,56.24%,92.76%,NULL,93.17%,61.63%,51.59%,86.1%,95.3%,79.13%,91.58%,100%,81.6%,7.58%,86.67%,100%,49.18%
2012-5-31,96.38%,NULL,71.38%,NULL,89.74%,98.06%,85.62%,82.39%,96.94%,96.6%,57.68%,92.58%,NULL,91.65%,59.73%,51.36%,79.59%,96.77%,80.42%,91.66%,100%,81.6%,7.39%,86.28%,100%,49.46%
2012-6-1,99.98%,NULL,71.51%,NULL,89.2%,98.49%,85.62%,82.25%,97.8%,96.25%,58.65%,92.28%,NULL,87.47%,58.24%,51.19%,77.57%,95.99%,80.02%,91.66%,100%,NULL,7.26%,84.91%,100%,48.63%
2012-6-2,98.49%,NULL,71.12%,NULL,88.64%,98.45%,85.62%,82.2%,98.41%,95.78%,58.98%,92.46%,NULL,84.05%,57.5%,NULL,78%,94.77%,79.15%,92.57%,100%,87.51%,7.26%,85.11%,100%,48.91%
2012-6-3,96.99%,NULL,70.77%,NULL,87.97%,98.69%,85.62%,82.2%,98.78%,95.43%,59.27%,92.58%,NULL,82.53%,57.33%,51.09%,78.43%,93.24%,78.65%,93.98%,100%,88.09%,7.26%,83.18%,100%,49.25%
2012-6-4,95.59%,NULL,70.04%,NULL,87.53%,98.78%,85.62%,82.48%,98.9%,95.55%,59.54%,92.52%,NULL,81.38%,57.14%,51.49%,78.72%,92.64%,79.57%,95.4%,100%,88.54%,7.13%,82.88%,100%,49.73%
2012-6-5,95.16%,NULL,69.4%,NULL,87.19%,98.76%,85.62%,82.3%,98.78%,95.2%,59.6%,92.64%,NULL,79.48%,56.97%,51.49%,78.43%,92.52%,80.1%,97%,100%,88.77%,6.88%,82.01%,100%,49.25%
2012-6-6,95.42%,NULL,68.67%,NULL,86.41%,98.79%,85.62%,82.3%,99.39%,94.38%,59.54%,92.7%,NULL,82.14%,56.78%,51.49%,78.43%,92.08%,80%,97.85%,100%,88.77%,6.69%,81.59%,100%,49.53%
2012-6-7,95.68%,NULL,68.15%,NULL,85.2%,98.83%,85.62%,82.3%,99.39%,93.32%,59.6%,92.82%,NULL,83.67%,56.97%,51.49%,78.14%,91.84%,79.6%,98.35%,100%,88.88%,6.44%,80.94%,100%,49.53%
2012-6-8,95.33%,NULL,67.72%,NULL,84.2%,98.86%,85.49%,82.16%,99.08%,92.03%,59.57%,92.76%,NULL,85.95%,57.14%,57.55%,78.58%,90.77%,79.8%,98.27%,100%,88.88%,8.05%,79.72%,100%,48.43%
2012-6-9,95.33%,NULL,67.64%,NULL,83.31%,98.8%,84.43%,82.16%,98.47%,90.86%,59.57%,93.06%,NULL,91.65%,57.42%,57.34%,80.03%,90.22%,80.25%,97.59%,100%,89.34%,12.29%,79.06%,100%,48.7%
2012-6-10,95.85%,NULL,69.44%,NULL,82.19%,98.74%,86.71%,82.11%,98.41%,89.81%,73.45%,93.23%,NULL,96.98%,65.42%,64.24%,95.65%,89.83%,80.22%,98.27%,100%,99.5%,30.84%,83.03%,100%,49.46%
2012-6-11,96.29%,NULL,100%,NULL,80.99%,98.76%,97.34%,82.3%,96.45%,89.46%,87.69%,93.41%,NULL,100%,77.54%,61.3%,80.6%,90.06%,79.57%,97.76%,94.96%,99.86%,25.53%,89%,100%,51.26%
2012-6-12,96.55%,NULL,100%,NULL,82.42%,98.94%,96.8%,83.24%,96.03%,86.6%,81.36%,93.59%,NULL,96.98%,79.82%,59.52%,71.05%,99.04%,88.42%,96.75%,100%,93.09%,7.91%,86.99%,100%,50.22%
2012-6-13,96.29%,NULL,100%,NULL,81.97%,98.15%,92.22%,82.3%,94.87%,88.17%,75.3%,94.14%,NULL,99.26%,82.44%,75.15%,76.55%,89.05%,84.86%,96.08%,100%,83.23%,12.94%,84.6%,100%,49.94%
2012-6-14,96.64%,NULL,100%,NULL,81.97%,97.63%,86.71%,81.97%,93.59%,92.39%,72.71%,93.65%,NULL,88.99%,86.13%,60.28%,76.55%,86.15%,85.11%,94.98%,100%,99.27%,23.53%,81.59%,99.58%,51.9%
2012-6-15,96.2%,NULL,100%,NULL,82.42%,97.12%,84.12%,82.11%,93.89%,92.03%,69.92%,93.12%,NULL,84.81%,84.67%,63.36%,63.67%,83.92%,85.24%,94.98%,100%,84.56%,22.44%,82.12%,99.4%,50.22%
2012-6-16,95.77%,NULL,100%,NULL,82.86%,96.6%,84.2%,82.02%,92.55%,91.92%,72.2%,92.64%,NULL,78.72%,83.66%,64.7%,65.12%,82.43%,85.99%,93.82%,100%,NULL,19.13%,82.22%,99.17%,47.82%
2012-6-17,96.29%,NULL,100%,NULL,82.97%,96.15%,84.5%,82.25%,91.34%,92.97%,74.29%,92.28%,NULL,71.5%,83.11%,60.89%,66.86%,81.1%,85.75%,92.74%,100%,89.45%,16.61%,84.45%,99.48%,45.53%
2012-6-18,96.12%,NULL,100%,NULL,83.2%,95.6%,81.48%,82.16%,90.49%,92.15%,75.1%,91.99%,NULL,62.75%,81.46%,58.51%,74.09%,83.47%,84.75%,91.99%,100%,91.27%,13.35%,84.6%,100%,44.54%
2012-6-19,94.98%,NULL,100%,NULL,83.75%,95.07%,77.94%,82.07%,92.25%,94.03%,71.82%,92.17%,NULL,56.28%,79.92%,57.87%,58.61%,84.75%,83.71%,92.49%,100%,97.07%,16.17%,82.37%,99.77%,43.76%
2012-6-20,95.33%,NULL,100%,NULL,83.2%,94.7%,75.26%,81.42%,92.31%,81.67%,77%,92.17%,NULL,59.33%,84.44%,61.86%,71.63%,83.92%,82.03%,92.57%,99.36%,100%,16.08%,77.42%,99.89%,46.27%
2012-6-21,94.9%,NULL,100%,NULL,82.86%,94.19%,79.06%,80.69%,NULL,91.8%,75.88%,91.99%,NULL,74.16%,84.78%,57.94%,66.86%,83.7%,81.4%,92.65%,95.61%,81.49%,1.97%,80.61%,100%,49.12%
2012-6-22,94.37%,NULL,100%,NULL,83.09%,93.63%,83.34%,81.19%,92.61%,93.56%,76.93%,91.81%,NULL,74.54%,83.34%,58.73%,67.87%,85.54%,81.25%,91.74%,93.68%,81.06%,0.64%,84.25%,99.85%,49.05%
2012-6-23,94.02%,NULL,100%,NULL,83.75%,93.36%,86.37%,81.7%,93.22%,94.73%,79.07%,91.99%,NULL,69.59%,82.77%,NULL,70.91%,86.46%,81.28%,91.58%,100%,NULL,0.5%,86.13%,99.51%,48.36%
2012-6-24,93.07%,NULL,100%,NULL,84.09%,93.48%,88.34%,82.02%,94.68%,97.07%,80.23%,92.23%,NULL,65.79%,85.45%,63.13%,72.5%,87.23%,80.62%,91.74%,100%,93.2%,0.27%,86.44%,99.06%,48.63%
2012-6-25,92.29%,NULL,99.71%,NULL,84.54%,93.59%,90.41%,82.34%,96.82%,97.54%,81%,92.34%,NULL,65.03%,87.94%,63.28%,72.79%,88.19%,79.4%,91.74%,100%,95.48%,0.23%,85.97%,98.98%,47.62%
2012-6-26,92.37%,NULL,99.61%,NULL,84.54%,93.75%,91.16%,82.39%,NULL,97.3%,81.77%,92.64%,NULL,65.03%,90.23%,62.83%,72.07%,89.05%,78.38%,91.82%,100%,96.04%,0.2%,85.41%,100%,47.34%
2012-6-27,92.37%,NULL,99.01%,NULL,84.65%,94.49%,91.03%,82.02%,99.27%,96.84%,82.64%,93.12%,NULL,69.21%,89.76%,61.89%,71.2%,89.91%,77.22%,92.15%,100%,97.07%,0.18%,84.2%,100%,46.87%
2012-6-28,92.37%,NULL,98.27%,NULL,84.65%,95.7%,90.25%,82.11%,98.53%,96.25%,NULL,93.71%,NULL,73.4%,90.58%,61.01%,70.62%,90.49%,75.89%,92.32%,95.61%,98.2%,1.26%,81.83%,100%,46.87%
2012-6-29,92.29%,NULL,97.72%,NULL,84.54%,96.57%,89.63%,82.34%,97.43%,95.66%,83.21%,93.77%,NULL,73.78%,91.04%,62.72%,69.61%,90.61%,74.56%,92.49%,89.17%,85.75%,1.55%,82.12%,100%,47.07%
2012-6-30,92.29%,NULL,97.18%,NULL,84.42%,97.1%,88.39%,82.48%,97.49%,95.43%,83.32%,94.14%,NULL,78.72%,91.74%,61.01%,68.88%,90.65%,73.13%,92.57%,86.4%,80.62%,1.75%,82.93%,100%,47.89%
2012-7-1,92.37%,NULL,96.73%,NULL,84.31%,97.2%,86.52%,82.34%,97.31%,95.9%,83.55%,94.38%,NULL,83.29%,92.21%,61.12%,67.72%,90.65%,72.74%,92.74%,86.2%,80.5%,2.41%,82.78%,100%,49.18%
2012-7-2,92.46%,NULL,95.74%,NULL,84.2%,97.45%,84.56%,82.34%,NULL,96.25%,83.82%,94.5%,NULL,88.61%,89.76%,60.57%,67.15%,90.49%,72.41%,93.07%,87.25%,80.94%,2.1%,82.17%,100%,50.29%
2012-7-3,92.67%,NULL,94.9%,NULL,83.53%,97.48%,83.87%,82.39%,98.35%,96.6%,83.72%,94.38%,NULL,92.03%,89.31%,59.62%,65.7%,90.46%,72.07%,93.63%,88.33%,80.94%,1.66%,81.12%,100%,50.08%
2012-7-4,92.99%,NULL,94.13%,NULL,83.2%,97.52%,81.72%,82.39%,97.68%,96.13%,83.65%,94.14%,NULL,94.31%,89.2%,58.4%,63.82%,91.05%,71.76%,93.45%,88.76%,81.06%,1.97%,80.61%,100%,49.18%
2012-7-5,93.16%,NULL,93.21%,NULL,82.86%,97.41%,81.46%,82.34%,97.8%,95.31%,83.48%,94.32%,NULL,94.69%,88.96%,58.08%,61.94%,91.2%,71.19%,93.45%,88.33%,81.17%,2.93%,78.08%,100%,48.43%
2012-7-6,93.16%,NULL,92.3%,NULL,81.3%,97.35%,80.28%,82.11%,97.98%,94.26%,83.38%,94.5%,NULL,95.08%,88.85%,59.73%,59.91%,91.09%,71.24%,93.45%,88.33%,81.27%,3.38%,74.15%,100%,46.54%
2012-7-7,93.16%,NULL,91.72%,NULL,79.68%,97.39%,79.67%,81.7%,97.8%,93.32%,83.21%,94.87%,NULL,93.17%,88.29%,59.66%,57.02%,91.24%,70.95%,93.86%,87.48%,81.27%,3.83%,70.91%,NULL,46.87%
2012-7-8,93.24%,NULL,90.75%,NULL,78.27%,97.81%,79.79%,81.42%,97.92%,92.5%,82.98%,95.11%,NULL,89.37%,87.6%,59.12%,54.7%,91.28%,70.62%,93.86%,87.25%,NULL,4.51%,68.54%,100%,48.02%
2012-7-9,93.24%,NULL,89.99%,NULL,77.97%,98.86%,79.85%,80.78%,98.47%,92.27%,82.78%,94.99%,NULL,87.85%,86.92%,58.3%,52.1%,91.28%,70.29%,93.86%,84.89%,NULL,4.99%,65.8%,NULL,48.91%
2012-7-10,93.07%,NULL,89.14%,NULL,78.36%,99.57%,78.12%,80.32%,97.8%,92.27%,82.74%,94.87%,NULL,88.61%,86.13%,57.23%,49.49%,91.24%,69.89%,93.86%,83.84%,80.94%,5.16%,64.68%,NULL,48.57%
2012-7-11,92.82%,NULL,87.68%,NULL,78.57%,99.31%,NULL,79.86%,97%,92.15%,82.91%,94.81%,NULL,NULL,83%,56.95%,47.61%,90.93%,69.56%,93.86%,82.33%,80.62%,5.16%,63.43%,100%,47.62%
2012-7-12,92.48%,NULL,86.74%,NULL,78.27%,99.03%,NULL,79.22%,97.62%,91.33%,82.51%,94.68%,NULL,89.75%,79.7%,57.12%,44.72%,91.17%,69.21%,93.86%,81.25%,80.5%,4.94%,62.13%,100%,47.55%
2012-7-13,92.06%,NULL,85.8%,NULL,77.97%,98.76%,76.23%,78.53%,97.43%,90.16%,82.2%,94.74%,NULL,90.13%,76.99%,57.16%,42.4%,90.93%,68.86%,93.86%,72.92%,80.4%,4.8%,60.4%,100%,48.57%
2012-7-14,91.64%,NULL,84.87%,NULL,77.42%,98.47%,76.43%,77.89%,98.17%,88.87%,82.07%,94.56%,NULL,92.41%,74.33%,57.16%,39.65%,90.49%,68.51%,93.86%,71.57%,80.07%,4.88%,59.4%,100%,49.12%
2012-7-15,91.22%,NULL,84.23%,NULL,76.86%,98.29%,77.06%,77.13%,97%,87.73%,81.67%,94.26%,NULL,94.31%,71.5%,57.13%,37.19%,90.3%,68.2%,93.86%,70.15%,79.85%,5.14%,57.72%,100%,50.22%
2012-7-16,90.8%,NULL,83.45%,NULL,76.47%,98.23%,77.87%,76.59%,97.8%,86.38%,81.36%,94.07%,NULL,95.08%,68.83%,57.02%,34.59%,89.63%,67.93%,93.86%,68.71%,79.75%,5.7%,56.16%,100%,51.06%
2012-7-17,90.72%,NULL,82.62%,NULL,76.26%,97.9%,76.94%,76.05%,98.41%,86.04%,81.36%,94.01%,NULL,94.69%,65.62%,56.77%,32.42%,89.67%,67.6%,93.86%,67.57%,NULL,5.61%,54.76%,100%,50.29%
2012-7-18,91.22%,NULL,81.51%,NULL,75.86%,97.7%,76.34%,75.43%,98.29%,85.82%,81.2%,93.53%,NULL,94.31%,62.2%,56.46%,30.82%,89.51%,67.32%,93.86%,66.61%,79.09%,6.02%,53.21%,100%,50.01%
2012-7-19,92.06%,NULL,80.82%,NULL,74.65%,97.44%,76.34%,74.75%,97.62%,85.15%,81.2%,92.94%,NULL,92.41%,59.17%,56.14%,30.82%,89.01%,67.05%,93.95%,87.78%,78.54%,6.32%,51.48%,100%,49.39%
2012-7-20,92.48%,NULL,80.6%,NULL,73.35%,97.21%,77.06%,74.03%,97.68%,84.14%,81.03%,92.41%,NULL,90.51%,56.15%,55.93%,31.11%,88.81%,66.68%,94.2%,62.78%,81.38%,6.57%,49.87%,100%,48.57%
2012-7-21,92.65%,NULL,79.88%,NULL,72.23%,97.05%,76.2%,73.32%,97.31%,83.01%,80.86%,92.23%,NULL,91.65%,52.61%,57.37%,29.81%,87.69%,66.34%,94.11%,60.31%,81.17%,6.57%,47.99%,100%,48.84%
2012-7-22,93.83%,NULL,79.79%,NULL,71.84%,96.72%,76.61%,72.57%,97.43%,81.78%,80.36%,92.05%,NULL,91.65%,52.96%,61.12%,36.61%,87.07%,65.93%,95.11%,57.27%,NULL,6.81%,46.08%,100%,50.22%
2012-7-23,94.09%,NULL,79.29%,NULL,71.34%,96.58%,76.54%,72%,97.8%,80.66%,79.77%,91.93%,NULL,90.89%,54.45%,65.2%,37.91%,86.5%,65.54%,95.11%,54.36%,82.58%,7.07%,44.29%,100%,51.09%
2012-7-24,94.17%,NULL,78.58%,NULL,70.93%,96.54%,76.31%,71.17%,97.68%,79.42%,80.06%,91.81%,NULL,88.61%,54.8%,71.23%,37.19%,85.66%,65.22%,95.11%,52.99%,82.8%,7.26%,42.74%,100%,50.29%
2012-7-25,94.34%,NULL,78.8%,NULL,71.43%,96.35%,76.18%,70.38%,97.62%,79.65%,79.93%,92.17%,NULL,88.99%,56.6%,72.55%,47.61%,85.01%,64.91%,95.95%,50.93%,86.95%,8.56%,43.48%,100%,49.39%
2012-7-26,94.42%,NULL,78.53%,NULL,72.55%,96.19%,75.77%,69.59%,97.74%,81.11%,79.57%,92.7%,NULL,87.85%,62.68%,69.53%,NULL,84.98%,64.62%,96.45%,48.71%,89.34%,9.38%,45.13%,100%,49.67%
2012-7-27,94.42%,NULL,77.95%,NULL,73.14%,98.96%,76.02%,69.02%,98.23%,81.55%,79.63%,93.18%,NULL,87.47%,67.61%,65.7%,56.87%,84.52%,64.32%,95.45%,46.99%,68.55%,9.24%,47.03%,100%,48.91%
2012-7-28,94.42%,NULL,77.5%,NULL,74.14%,95.92%,76.65%,68.4%,97.25%,81.33%,79.6%,92.88%,NULL,87.85%,67.41%,63.97%,58.17%,84.18%,63.92%,95.2%,45.3%,71.17%,9.16%,49.1%,100%,49.39%
