,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2011-4-16,34.32%,NULL,33.82%,86.28%,53.63%,36.12%,67%,99.06%,NULL,40.79%,15.57%,44.54%,NULL,91.85%,84.25%,54.29%,13.6%,36.02%,NULL,29.65%,48.13%,22.96%,44.96%,NULL,39.82%,43.68%
2011-4-17,33.78%,NULL,33.28%,85.66%,53.7%,35.66%,66.02%,99.28%,NULL,40.58%,15.6%,44.19%,NULL,91.48%,80.98%,54.02%,13.17%,35.62%,72.65%,29.88%,48.84%,23.03%,44.18%,NULL,39.76%,44.14%
2011-4-18,33.51%,NULL,32.84%,88.27%,55.27%,35.42%,65.64%,99.94%,NULL,40.46%,15.66%,44.07%,NULL,91.48%,77.62%,53.85%,13.17%,35.64%,72.31%,30.1%,49.89%,23.29%,43.95%,NULL,40.12%,45.66%
2011-4-19,33.03%,NULL,32.34%,88.61%,55.7%,35.31%,65.58%,99.72%,NULL,40.33%,15.66%,43.83%,NULL,92.59%,74.35%,53.75%,13.17%,35.33%,71.93%,30.28%,50.06%,21.88%,43.47%,NULL,40.05%,46.47%
2011-4-20,32.57%,NULL,31.8%,87.71%,55.96%,34.86%,65.22%,99.39%,NULL,39.4%,15.69%,43.58%,NULL,91.85%,70.81%,53.55%,13.17%,34.74%,71.47%,30.05%,49.54%,22.22%,42.6%,NULL,39.84%,47.35%
2011-4-21,32.23%,NULL,31.26%,86.65%,56.47%,34.34%,64.54%,99.28%,NULL,38.41%,15.71%,43.24%,NULL,91.48%,67.31%,53.32%,13.17%,33.88%,71.05%,29.54%,48.29%,22.02%,41.82%,NULL,39.64%,48.85%
2011-4-22,31.97%,NULL,30.73%,85.66%,55.87%,33.94%,64.06%,99.33%,NULL,37.39%,15.68%,42.91%,NULL,91.11%,65.01%,53.06%,13.17%,33%,70.71%,29.14%,44.44%,21.95%,40.66%,NULL,39.41%,48.57%
2011-4-23,31.64%,NULL,30.21%,84.88%,55.7%,33.51%,64.06%,99.72%,NULL,36.47%,15.69%,42.54%,NULL,91.85%,62.36%,52.79%,13.17%,32.79%,70.5%,28.75%,47.78%,21.48%,40.1%,NULL,39.31%,47.14%
2011-4-24,31.24%,NULL,29.69%,84.17%,55.61%,33.12%,62.62%,99.72%,NULL,36.34%,15.71%,42.21%,NULL,90.37%,59.99%,52.53%,13.17%,32.35%,70.17%,28.42%,52.18%,21.88%,39.05%,NULL,39.06%,45.2%
2011-4-25,30.92%,NULL,29.21%,83.19%,55.44%,32.67%,62.06%,100%,NULL,36.15%,15.66%,41.88%,NULL,88.89%,57.41%,52.26%,13.17%,31.11%,69.69%,28.09%,57.09%,21.71%,38.23%,NULL,38.8%,43.81%
2011-4-26,30.59%,NULL,28.69%,82.2%,55.27%,32.18%,61.32%,100%,NULL,35.96%,15.69%,41.48%,NULL,88.15%,54.88%,52%,13.17%,30.32%,69.25%,27.65%,61%,21.67%,37.26%,NULL,38.55%,43.55%
2011-4-27,30.14%,NULL,28.14%,81.22%,54.58%,31.75%,60.72%,99.67%,NULL,35.77%,15.71%,41.07%,NULL,87.41%,52.94%,51.67%,12.74%,29.84%,68.78%,27.27%,64.13%,21%,36.33%,NULL,38.39%,42.9%
2011-4-28,29.63%,NULL,27.59%,71.07%,53.7%,31.14%,60.72%,99.5%,NULL,34.64%,14.84%,40.59%,NULL,88.15%,55.13%,51.41%,12.3%,30.3%,68.26%,26.95%,66.5%,20.8%,35.4%,NULL,38.08%,43.09%
2011-4-29,29.18%,NULL,27.04%,70.02%,52.93%,30.65%,59.34%,99.61%,NULL,33.52%,13.89%,40.11%,NULL,88.89%,58.83%,51.15%,11.87%,29.74%,67.82%,26.52%,68.45%,20.47%,34.75%,NULL,37.84%,43.36%
2011-4-30,28.74%,NULL,26.51%,69.33%,51.46%,30.47%,58.76%,99.67%,NULL,0.38%,13.11%,39.7%,NULL,88.89%,61.81%,50.86%,11.43%,29.19%,67.31%,26.1%,70.62%,21.34%,34.99%,NULL,37.57%,43.68%
2011-5-1,28.3%,NULL,26.05%,77.18%,50.17%,30.05%,58.12%,99.33%,NULL,32.21%,12.96%,39.35%,NULL,88.52%,61.54%,50.66%,11%,28.14%,66.83%,25.68%,72.27%,20.19%,34.26%,NULL,37.32%,44.14%
2011-5-2,27.87%,NULL,25.61%,76.18%,48.52%,29.78%,57.82%,99.17%,NULL,32.09%,12.09%,39.01%,NULL,87.78%,61.91%,50.27%,10.56%,27.26%,66.43%,25.26%,73.56%,19.99%,33.62%,NULL,37.02%,44.67%
2011-5-3,27.44%,NULL,25.14%,75.99%,47.14%,29.45%,57.02%,98.89%,NULL,31.93%,11.7%,38.7%,NULL,87.41%,61.18%,50.02%,10.13%,26.59%,66.02%,24.85%,74.95%,19.74%,32.85%,NULL,36.8%,44.34%
2011-5-4,27.13%,NULL,24.65%,75.59%,47.05%,29.01%,56.44%,98.83%,NULL,31.88%,11.71%,38.25%,NULL,87.41%,57.33%,49.73%,10.13%,25.83%,65.54%,24.29%,76.52%,19.52%,32.17%,NULL,36.52%,43.49%
2011-5-5,26.71%,NULL,24.17%,75.99%,46.45%,28.71%,55.97%,98.83%,NULL,31.82%,11.72%,37.98%,NULL,85.56%,53.62%,49.44%,10.13%,25.21%,NULL,23.84%,78.29%,19.32%,31.41%,NULL,36.34%,42.64%
2011-5-6,26.22%,NULL,23.72%,76.57%,46.62%,28.41%,55.64%,98.39%,NULL,31.88%,10.82%,37.63%,NULL,80.37%,53.62%,49.15%,NULL,24.53%,64.57%,23.29%,79.35%,19.04%,30.68%,NULL,36.11%,43.62%
2011-5-7,25.81%,NULL,23.28%,76.99%,46%,28.14%,NULL,98.17%,NULL,31.88%,10.43%,37.29%,NULL,73.7%,54.21%,48.9%,10.13%,23.86%,63.96%,22.8%,80.22%,18.86%,29.94%,NULL,35.89%,44.14%
2011-5-8,25.39%,NULL,22.83%,76.99%,44.88%,27.87%,54.91%,97.67%,NULL,31.88%,10.44%,36.84%,NULL,72.59%,51.34%,48.61%,10.13%,23.41%,63.43%,22.32%,80.45%,18.81%,29.21%,NULL,35.69%,45.33%
2011-5-9,24.98%,NULL,22.38%,76.99%,43.46%,27.55%,54.35%,97.06%,NULL,31.88%,10.46%,36.45%,NULL,70%,48.55%,48.42%,10.13%,22.64%,62.89%,21.84%,80.45%,18.55%,28.49%,NULL,35.5%,45.2%
2011-5-10,24.51%,NULL,21.9%,76.18%,42.88%,27.09%,53.82%,96.33%,NULL,31.82%,9.61%,36.06%,NULL,72.96%,49.59%,48.45%,10.13%,22.08%,62.45%,21.55%,80.22%,18.3%,27.77%,NULL,35.31%,44.8%
2011-5-11,23.93%,NULL,21.42%,75.19%,40.69%,26.59%,53.34%,95.39%,NULL,30.84%,9.21%,35.38%,NULL,74.07%,50.1%,48.42%,10.13%,21.04%,62.34%,21.13%,79.35%,18.8%,27.06%,NULL,34.87%,44.01%
2011-5-12,23.41%,NULL,20.96%,73.94%,37.63%,26.16%,52.84%,94.56%,NULL,29.89%,9.22%,34.93%,NULL,74.44%,48.33%,48.29%,9.55%,21.01%,63.49%,20.9%,78.69%,18.54%,26.35%,NULL,34.85%,42.84%
2011-5-13,24.39%,NULL,20.67%,79.74%,38.3%,28.33%,52.46%,95%,NULL,29.63%,9.43%,34.73%,NULL,77.04%,46.71%,48.07%,10.27%,22.64%,64.86%,20.95%,100%,18.28%,25.63%,NULL,35.33%,42.45%
2011-5-14,26.77%,NULL,22.83%,82.2%,40.13%,28.68%,53.28%,96.52%,NULL,30.06%,11%,34.8%,NULL,81.11%,45.09%,47.88%,10.85%,23.58%,NULL,20.44%,100%,18.88%,25.92%,NULL,36.92%,41.74%
2011-5-15,27.25%,NULL,22.72%,93.8%,42.95%,33.18%,55.23%,98.56%,NULL,36.66%,11.07%,36.35%,NULL,88.52%,43.68%,47.69%,11%,26.14%,69.29%,19.81%,100%,18.24%,26.76%,NULL,38.94%,42.38%
2011-5-16,27.19%,NULL,22.58%,95.64%,45.31%,35.81%,56.65%,99.72%,NULL,38.89%,11.13%,38.05%,NULL,91.11%,42.02%,47.44%,11%,27.13%,70.43%,19.18%,100%,18.8%,27.35%,NULL,40.41%,43.81%
2011-5-17,28.74%,NULL,22.46%,81.42%,48.77%,40.57%,58.76%,99.61%,NULL,49.35%,11.23%,40.01%,NULL,92.96%,38.04%,47.16%,11.43%,29.15%,71.93%,18.66%,100%,18.86%,27.86%,NULL,42.95%,45.8%
2011-5-18,31.11%,NULL,23.98%,66.94%,51.63%,45.2%,63.84%,99.11%,NULL,59.23%,12.23%,41.59%,NULL,94.44%,36.81%,47.19%,12.88%,34.16%,72.41%,18.79%,100%,19.32%,30.3%,NULL,44.57%,48.44%
2011-5-19,33.1%,NULL,25.93%,75.19%,53.36%,49.55%,66.56%,99.28%,NULL,61.52%,11.47%,43.24%,NULL,87.78%,40%,47.25%,13.46%,37.69%,73.52%,18.44%,100%,19.45%,31.27%,NULL,47.15%,48.44%
2011-5-20,34.52%,NULL,27.13%,79.54%,54.49%,53.3%,68.49%,99.67%,NULL,62.79%,11.78%,44.85%,NULL,82.59%,44.12%,47.44%,13.6%,38.4%,74.42%,18.05%,100%,19.52%,31.92%,NULL,49.23%,46.6%
2011-5-21,35.69%,NULL,28.17%,82.4%,55.35%,56.56%,69.71%,99.88%,NULL,63.77%,12.01%,46.54%,NULL,81.85%,43.53%,47.5%,13.89%,39.1%,NULL,18.57%,100%,NULL,32.14%,NULL,50.77%,46.27%
2011-5-22,36.18%,NULL,28.87%,85.66%,56.04%,60.41%,69.35%,99.94%,NULL,64.31%,12.33%,48.1%,NULL,83.7%,42.94%,47.41%,14.04%,40.14%,74.98%,19.41%,NULL,NULL,32.57%,NULL,52.52%,45.66%
2011-5-23,38.63%,NULL,30.3%,87.08%,57.16%,64.51%,69.35%,99.94%,NULL,65.47%,12.8%,49.26%,NULL,86.3%,42.6%,47.25%,14.47%,40.74%,75.07%,20.58%,97.6%,21.41%,34.11%,NULL,54.63%,45.6%
2011-5-24,42.43%,NULL,32.56%,94.02%,58.99%,68.87%,69.35%,100%,NULL,67%,12.56%,51.51%,NULL,88.89%,46.48%,47.13%,27.5%,41.92%,75.89%,23.39%,99.58%,24.04%,34%,NULL,56.66%,46%
2011-5-25,45%,NULL,34.78%,65.1%,60.54%,72.71%,70.77%,98.94%,NULL,69.76%,13.04%,53.3%,NULL,88.15%,50.4%,46.97%,31.26%,42.41%,75.99%,26.1%,100%,25.11%,34.33%,NULL,58.68%,45.8%
2011-5-26,45.22%,NULL,36.47%,71.36%,62.79%,75.66%,70.63%,98.94%,NULL,71.48%,13.74%,54.93%,NULL,87.04%,49.8%,46.82%,32.42%,42.73%,75.97%,28.81%,100%,25.25%,35.9%,NULL,60.43%,45.93%
2011-5-27,45.52%,NULL,39.18%,75.59%,63.88%,78.74%,72.36%,99.11%,NULL,72.53%,14.14%,56.44%,NULL,87.04%,49.22%,46.78%,33.57%,42.96%,80.25%,31.55%,100%,26.3%,35.12%,NULL,62.02%,46.47%
2011-5-28,45.52%,NULL,41.15%,78.37%,65%,81.29%,74.2%,99.33%,NULL,73.26%,14.16%,57.89%,NULL,85.93%,45.6%,46.75%,34.3%,44.03%,NULL,33.81%,100%,26.6%,34.56%,NULL,63.24%,44.8%
2011-5-29,45.45%,NULL,42.5%,80.82%,66.8%,82.83%,74.2%,99.06%,NULL,73.78%,13.56%,59.07%,NULL,87.04%,45.74%,47%,34.88%,44.97%,86.09%,36.12%,100%,26.74%,34%,NULL,63.65%,43.36%
2011-5-30,45%,NULL,43.5%,82.4%,69.13%,84.51%,77.3%,99.44%,NULL,73.36%,13.85%,59.96%,NULL,87.41%,46.64%,47.16%,35.02%,46.17%,87.75%,38.23%,100%,26.81%,33.23%,NULL,64.61%,41.94%
2011-5-31,44.41%,NULL,44.26%,83.39%,70.33%,85.26%,78.36%,99.83%,NULL,72.85%,14.09%,60.66%,NULL,88.52%,42.81%,47.25%,35.46%,47.66%,88.55%,40.37%,100%,NULL,32.46%,NULL,65.87%,41.24%
2011-6-1,43.9%,NULL,44.88%,83.97%,72.34%,86.98%,78.9%,99.67%,NULL,72.22%,13.78%,61.18%,NULL,90%,38.89%,49.66%,35.46%,48.56%,87.77%,42.17%,100%,26.74%,32.46%,NULL,66.58%,41.3%
2011-6-2,43.46%,NULL,45.99%,84.57%,74.35%,88.22%,78.67%,99.5%,NULL,72.53%,13.24%,61.77%,NULL,92.22%,39.02%,50.69%,35.6%,49.78%,87.05%,43.92%,100%,27.03%,31.27%,NULL,67.16%,42.51%
2011-6-3,42.87%,NULL,46.69%,85.27%,76.06%,89.13%,79.01%,99.22%,NULL,71.69%,13.46%,62.32%,NULL,89.63%,40.59%,51.05%,35.6%,50.18%,86.61%,45.56%,99.58%,26.81%,29.77%,NULL,67.63%,43.09%
2011-6-4,42.22%,NULL,47.25%,85.27%,77.68%,89.82%,78.34%,99.11%,NULL,71.69%,13.64%,62.66%,NULL,91.11%,38.23%,51.15%,35.02%,50.24%,NULL,46.68%,98.26%,25.88%,27.78%,NULL,68.13%,43.16%
2011-6-5,41.49%,NULL,47.58%,85.86%,78.68%,90.38%,79.01%,99.11%,NULL,71.79%,13.81%,62.91%,NULL,91.11%,37.05%,51.15%,34.44%,50.18%,NULL,47.68%,97.39%,26.01%,25.83%,NULL,71.52%,43.55%
2011-6-6,40.63%,NULL,48%,85.66%,79.57%,90.85%,78.27%,99.67%,NULL,71.79%,13.37%,63.11%,NULL,91.11%,34.55%,51.08%,34.44%,49.8%,82.82%,48.76%,97.39%,25.8%,24.12%,NULL,71.85%,44.14%
2011-6-7,39.77%,NULL,48.26%,85.47%,81.3%,91.16%,78.09%,100%,NULL,70.81%,12.74%,63.26%,NULL,92.59%,36.29%,50.95%,34.44%,49.21%,82.08%,49.7%,100%,25.54%,22.16%,NULL,69.04%,44.47%
2011-6-8,38.91%,NULL,48.45%,84.88%,80.99%,91.3%,78.09%,100%,NULL,69.76%,12.89%,63.16%,NULL,93.33%,38.19%,50.76%,34.44%,48.67%,81.91%,50.79%,100%,25.46%,20.44%,NULL,69.07%,44.34%
2011-6-9,37.99%,NULL,48.68%,84.17%,80.78%,91.38%,77.73%,100%,NULL,68.55%,13.04%,62.81%,NULL,91.48%,35.98%,50.56%,33.86%,48.38%,81.38%,51.75%,100%,25.11%,18.67%,NULL,69.19%,43.22%
2011-6-10,37.08%,NULL,48.79%,83.59%,80.99%,91.39%,77.53%,100%,NULL,65.65%,13.11%,62.61%,NULL,89.63%,33.54%,50.56%,33.28%,48.43%,81.28%,52.65%,100%,25.25%,17.85%,NULL,69.13%,43.09%
2011-6-11,36.66%,NULL,48.95%,59.96%,81.52%,90.51%,77.87%,100%,NULL,67.45%,13.17%,63.3%,NULL,89.26%,31.13%,50.47%,32.7%,NULL,NULL,52.17%,98.71%,24.85%,16.24%,NULL,69.42%,43.55%
2011-6-12,36.31%,NULL,49.02%,63.87%,81.97%,90.77%,76.97%,100%,NULL,68.26%,12.35%,64.19%,NULL,88.89%,32.93%,50.31%,32.13%,NULL,81.76%,51.41%,96.71%,24.92%,14.76%,NULL,69.28%,43.88%
2011-6-13,35.97%,NULL,49.02%,65.54%,82.19%,81.33%,76.99%,100%,NULL,68.47%,12.13%,64.69%,NULL,88.52%,36.46%,49.92%,31.55%,NULL,82.74%,50.73%,96.28%,24.85%,12.13%,NULL,69.28%,44.47%
2011-6-14,35.55%,NULL,48.98%,66.42%,82.3%,90.91%,76.88%,99.94%,NULL,68.57%,12.25%,64.98%,NULL,88.15%,35.74%,49.66%,30.97%,55.07%,84.63%,49.98%,100%,24.58%,10.79%,NULL,69.07%,44.47%
2011-6-15,34.86%,NULL,48.87%,66.94%,82.42%,90.85%,76.4%,99.89%,NULL,67.45%,12.34%,65.13%,NULL,87.78%,34.96%,49.44%,30.39%,54.9%,85.09%,50.32%,98.05%,24.58%,10.29%,NULL,68.87%,44.93%
2011-6-16,34.25%,NULL,48.72%,67.06%,82.53%,90.75%,76.07%,99.83%,NULL,66.17%,11.91%,64.93%,NULL,87.04%,33.78%,49.34%,29.81%,54.93%,85.09%,49.98%,92.33%,24.58%,9.67%,NULL,68.4%,45.2%
2011-6-17,33.64%,NULL,48.57%,67.06%,82.53%,90.51%,75.51%,100%,NULL,64.97%,11.12%,64.89%,NULL,86.3%,36.63%,48.93%,27.64%,55.01%,84.88%,49.57%,92.75%,24.58%,9.16%,NULL,68.13%,45.13%
2011-6-18,33.03%,NULL,48.41%,67.32%,82.42%,90.41%,75.15%,100%,NULL,63.96%,11.25%,64.93%,NULL,85.93%,39.4%,48.7%,25.61%,54.58%,84.55%,49.16%,95.84%,23.83%,9.02%,NULL,67.72%,44.34%
2011-6-19,32.9%,NULL,48.26%,67.51%,82.08%,90.14%,74.36%,100%,NULL,62.73%,11.57%,64.79%,NULL,87.04%,38.31%,48.42%,25.76%,54.93%,84.09%,48.76%,97.81%,22.96%,9.3%,NULL,67.22%,43.88%
2011-6-20,33.98%,NULL,48.3%,66.94%,81.86%,90.31%,73.37%,99.94%,NULL,62.54%,11.76%,64.98%,NULL,87.78%,37.6%,48.51%,34.59%,56.06%,83.53%,48.56%,99.58%,22.69%,9.52%,NULL,67.01%,43.29%
2011-6-21,35.21%,NULL,48.45%,66.76%,81.75%,90.36%,72.88%,99.94%,NULL,62.35%,11.47%,65.08%,NULL,88.89%,36.99%,56.08%,34.88%,56.35%,83.22%,48.09%,100%,22.69%,9.67%,NULL,66.78%,42.51%
2011-6-22,35.76%,NULL,48.72%,66.94%,81.86%,90.39%,72.9%,99.89%,NULL,62.35%,10.56%,65.13%,NULL,89.63%,38.78%,60.74%,35.16%,56.32%,82.18%,47.88%,100%,22.76%,9.89%,NULL,66.38%,42.71%
2011-6-23,35.48%,NULL,48.87%,66.76%,81.75%,90.31%,72.05%,99.56%,NULL,61.16%,10.33%,65.03%,NULL,90%,42.72%,62.5%,35.6%,56.29%,81.88%,48.22%,100%,21.21%,9.89%,NULL,66.26%,43.16%
2011-6-24,34.93%,NULL,48.83%,66.42%,81.64%,90.39%,70.45%,99.94%,NULL,59.92%,10.45%,64.89%,NULL,88.52%,42.04%,63.05%,35.74%,56.21%,80.37%,48.76%,99.36%,NULL,9.74%,NULL,65.87%,42.84%
2011-6-25,35.14%,NULL,48.95%,67.06%,82.64%,90.48%,69.04%,100%,NULL,62.3%,11.02%,65.48%,NULL,84.81%,39.8%,62.79%,36.03%,77.17%,85.01%,48.69%,99.36%,22.29%,9.51%,NULL,66.26%,42.64%
2011-6-26,36.24%,NULL,49.44%,86.77%,82.42%,90.13%,70.92%,100%,NULL,67.95%,11.56%,66.39%,NULL,81.85%,37.53%,65.25%,36.47%,82.76%,85.11%,48.62%,92.33%,23.84%,9.16%,NULL,68.1%,43.36%
2011-6-27,36.87%,NULL,50.58%,94.13%,81.64%,89.97%,72.16%,100%,NULL,69.18%,12.75%,68.1%,NULL,77.04%,35.38%,66.47%,38.35%,93.18%,84.24%,48.62%,100%,22.89%,9.09%,NULL,70.65%,42.64%
2011-6-28,40.19%,NULL,53.09%,90.64%,82.53%,89.93%,73.24%,82.52%,NULL,73.04%,13.74%,69.81%,NULL,81.38%,34.37%,63.88%,42.98%,96.06%,83.12%,48.34%,90.76%,26.83%,29.67%,NULL,73.14%,43.16%
2011-6-29,43.6%,NULL,55.43%,79.6%,83.83%,89.62%,74.2%,82.52%,NULL,77.16%,13.51%,71.59%,NULL,93.93%,39.8%,62.72%,46.74%,91.07%,82.89%,49.55%,85.44%,32.36%,25.02%,NULL,74.69%,46.07%
2011-6-30,44.85%,NULL,57.19%,70.6%,85.97%,91.71%,75.15%,82.71%,NULL,82.58%,13.11%,73.64%,NULL,90.13%,44.94%,63.05%,47.61%,92.78%,82.64%,50.78%,85.44%,31.16%,20.34%,NULL,76.48%,46.87%
2011-7-1,45.81%,NULL,58.59%,82.32%,85.97%,91.96%,75.42%,82.62%,NULL,84.57%,13.56%,75.27%,NULL,88.23%,49.22%,63.19%,46.89%,93.14%,82.21%,52.01%,85.03%,31.44%,16.66%,NULL,77.81%,47.08%
2011-7-2,46.11%,NULL,59.64%,91.99%,85.63%,91.93%,76.15%,82.52%,NULL,85.72%,13.98%,76.68%,NULL,88.61%,48.68%,64.25%,46.02%,94.03%,81.68%,53.05%,85.87%,33.64%,13.19%,NULL,78.9%,47.14%
2011-7-3,48.06%,NULL,60.54%,90.59%,85.41%,91.89%,77.01%,82.39%,NULL,86.37%,14.33%,78.02%,NULL,88.61%,48.07%,64.95%,45.44%,94.35%,81.08%,54.23%,87.35%,34.48%,11.18%,NULL,79.42%,47.55%
2011-7-4,49.12%,NULL,61.27%,88%,85.2%,91.93%,77.78%,82.43%,NULL,85.83%,14.05%,79.48%,NULL,89.37%,47.45%,65.51%,44.86%,95.82%,80.45%,55.42%,88.22%,34.63%,11.03%,NULL,80.73%,47.96%
2011-7-5,49.57%,NULL,61.93%,87.01%,84.76%,91.84%,78.09%,82.3%,NULL,85.01%,13.6%,80.83%,NULL,89.37%,49.52%,65.91%,44.14%,97.22%,79.82%,56.48%,88.22%,34.7%,11.89%,NULL,81.51%,48.16%
2011-7-6,49.5%,NULL,62.54%,84.85%,84.87%,91.77%,78.44%,82.16%,NULL,NULL,13.89%,81.89%,NULL,89.75%,50.74%,66.21%,42.98%,97.59%,79.15%,58.03%,89.63%,34.33%,11.65%,NULL,81.87%,48.03%
2011-7-7,49.19%,NULL,62.7%,83.87%,84.87%,91.7%,78.34%,82.02%,NULL,83.07%,13.97%,82.75%,NULL,89.75%,48.6%,66.32%,41.97%,96.93%,78.73%,60.18%,87.58%,34.33%,12.04%,NULL,82.23%,47.75%
2011-7-8,48.74%,NULL,62.74%,85.04%,82.3%,91.66%,77.99%,81.88%,NULL,82.14%,14.2%,83.33%,NULL,89.75%,46.46%,66.51%,40.81%,96.89%,78.28%,61.55%,84.6%,34.33%,12.98%,NULL,82.8%,47.55%
2011-7-9,48.13%,NULL,62.58%,85.83%,79.78%,91.6%,77.28%,81.47%,NULL,82.03%,13.98%,83.96%,NULL,90.51%,44.34%,66.62%,39.65%,97.13%,77.86%,63.31%,80.76%,34.1%,12.54%,NULL,83.41%,47.08%
2011-7-10,49.12%,NULL,62.62%,86.61%,77.57%,91.45%,77.23%,81.24%,NULL,82.03%,13.58%,84.43%,NULL,92.03%,46.85%,66.77%,47.75%,96.6%,77.42%,65.15%,77.8%,34.4%,14.27%,NULL,83.71%,46.81%
2011-7-11,49.95%,NULL,62.95%,86.81%,76.15%,91.42%,76.78%,81.52%,NULL,82.36%,13.82%,85.35%,NULL,93.55%,48.31%,67.21%,48.77%,96.68%,77%,66.95%,74.95%,36.29%,13.94%,NULL,84.48%,46.94%
2011-7-12,49.95%,NULL,63.03%,88.2%,76.26%,91.17%,77.19%,81.42%,NULL,83.6%,14.96%,86.74%,NULL,92.41%,46.08%,67.47%,48.62%,96.93%,76.56%,68.53%,74.39%,36.42%,14.1%,NULL,86.1%,46.39%
2011-7-13,51.33%,NULL,65.83%,84.85%,76.97%,91.01%,77.25%,81.15%,NULL,85.93%,15.55%,88.13%,NULL,92.41%,44.47%,68.72%,58.03%,96.76%,76.16%,70.66%,73.61%,51.42%,14.53%,NULL,87.76%,45.66%
2011-7-14,52.49%,NULL,66.37%,84.65%,77.36%,91.08%,77.42%,80.96%,NULL,89.48%,15.39%,89.67%,NULL,87.85%,42.78%,78.07%,59.33%,97.05%,75.72%,72.42%,73.43%,53.24%,15.21%,NULL,91.87%,45.2%
2011-7-15,53.03%,NULL,67.22%,74.13%,82.19%,91.19%,77.87%,80.6%,NULL,91.92%,15.1%,91.1%,NULL,85.95%,46.39%,74.88%,58.61%,96.68%,75.33%,74.12%,75.52%,54.58%,17.41%,NULL,94%,47.01%
2011-7-16,53.42%,NULL,68.2%,72.27%,81.86%,90.64%,78.16%,80.05%,NULL,95.2%,15.62%,91.16%,NULL,84.05%,49.68%,71.24%,57.59%,97.22%,75.24%,75.83%,76.3%,57.5%,20.44%,NULL,95.02%,45%
2011-7-17,53.65%,NULL,68.88%,69.49%,82.08%,90.85%,78.03%,79.96%,NULL,95.43%,16.1%,90.86%,NULL,83.29%,50.06%,69.93%,59.33%,97.88%,74.99%,77.71%,78.43%,67.9%,24.12%,NULL,95.98%,44.21%
2011-7-18,54.19%,NULL,69.57%,68.03%,84.2%,90.41%,78.18%,80.28%,NULL,95.2%,18.62%,91.22%,NULL,84.43%,50.29%,70.62%,60.2%,97.92%,74.8%,79.61%,80.78%,65.73%,21.97%,NULL,96.9%,44.08%
2011-7-19,55.6%,NULL,98.12%,69.13%,83.64%,90.57%,80.05%,80.09%,NULL,94.73%,38.49%,91.81%,NULL,88.23%,51.97%,68.6%,88.71%,96.56%,74.53%,81.99%,82.46%,68.45%,16.8%,NULL,99.79%,44.27%
2011-7-20,55.6%,NULL,100%,69.86%,82.97%,90%,79.65%,80.14%,NULL,94.38%,47.29%,91.93%,NULL,87.09%,53.71%,66.02%,84.95%,95.08%,74.31%,84.64%,82.69%,98.2%,20.72%,NULL,100%,44.21%
2011-7-21,60.5%,NULL,100%,77.72%,82.3%,89.46%,79.29%,80.51%,NULL,95.43%,50.21%,92.17%,NULL,88.23%,55.54%,67.81%,83.93%,93.38%,74.07%,86.82%,82.69%,97.58%,17.23%,NULL,100%,44.93%
2011-7-22,65.59%,NULL,100%,77.15%,82.42%,90.2%,79.72%,81.15%,NULL,94.84%,51.4%,92.52%,NULL,85.19%,58.58%,68.94%,83.5%,93.42%,73.78%,89.35%,82.46%,99.86%,13.44%,NULL,100%,43.94%
2011-7-23,69.19%,NULL,100%,79.24%,82.97%,91.01%,79.74%,81.7%,NULL,93.67%,52.39%,93.41%,NULL,81.38%,59.98%,69.24%,81.33%,94.03%,73.42%,91.16%,76.73%,99.39%,10.87%,NULL,100%,42.19%
2011-7-24,71.17%,NULL,99.71%,79.05%,84.65%,91.81%,80.26%,82.2%,NULL,92.97%,53.21%,94.5%,NULL,76.82%,59.64%,68.94%,79.3%,94.43%,72.91%,92.9%,76.73%,99.03%,10.26%,NULL,100%,40.8%
2011-7-25,72.41%,NULL,99.06%,78.1%,86.3%,92.03%,79.4%,82.52%,NULL,90.39%,53.72%,95.48%,NULL,72.26%,59.1%,69.62%,76.99%,94.88%,72.36%,94.4%,78.21%,98.8%,10.11%,NULL,100%,40.61%
2011-7-26,74.83%,NULL,99.01%,77.15%,86.41%,92.12%,80.29%,82.57%,NULL,90.04%,53.72%,96.52%,NULL,69.98%,62.03%,70.7%,NULL,95.57%,71.83%,94.98%,80.98%,99.15%,10.04%,NULL,99.92%,40.36%
2011-7-27,76.83%,NULL,99.21%,76.2%,86.19%,91.62%,80.03%,82.2%,NULL,89.22%,53.62%,97.43%,NULL,68.83%,66.12%,71.36%,76.26%,95.78%,71.24%,95.07%,83.1%,99.86%,9.96%,NULL,99.89%,39.98%
2011-7-28,78.34%,NULL,98.77%,74.5%,85.86%,91.52%,79.6%,81.65%,NULL,89.34%,53.34%,97.37%,NULL,69.59%,70%,71.91%,72.79%,94.96%,70.62%,95.32%,83.33%,99.03%,10.64%,NULL,99.81%,39.49%
2011-7-29,79.69%,NULL,98.07%,74.88%,85.41%,91.44%,79.76%,81.15%,NULL,88.52%,54.36%,97.19%,NULL,75.3%,72.73%,71.72%,70.04%,94.64%,69.98%,95.74%,83.53%,98.8%,10.95%,NULL,99.92%,39.55%
