,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2009-4-16,35.28%,NULL,53.74%,90.81%,88.47%,76.75%,NULL,99.33%,NULL,78.66%,43.46%,60.31%,NULL,NULL,87.03%,53.22%,69.18%,47.6%,63.33%,30.45%,91.88%,73.99%,34.24%,NULL,76.95%,37.17%
2009-4-17,35.35%,NULL,53.29%,91.58%,88.36%,77.8%,NULL,99.61%,NULL,79.1%,43.55%,61.19%,NULL,NULL,84.94%,53.19%,68.45%,47.74%,63.22%,29.99%,92.54%,73.89%,33.64%,NULL,77.62%,37.69%
2009-4-18,35.07%,NULL,52.82%,87.93%,88.13%,78.98%,NULL,99.44%,NULL,78.77%,43.6%,62.57%,NULL,NULL,83.56%,53.09%,68.6%,47.9%,63.17%,29.82%,98.47%,73.47%,33.64%,NULL,78.26%,38.59%
2009-4-19,34.86%,NULL,52.35%,89.48%,87.91%,79.76%,NULL,99.78%,NULL,78.22%,43.65%,63.46%,NULL,NULL,82.36%,52.89%,68.6%,47.82%,63.02%,29.65%,98.47%,73.26%,33.25%,NULL,78.71%,39.49%
2009-4-20,34.8%,NULL,52.57%,90.59%,87.46%,80.47%,NULL,100%,NULL,77.56%,43.69%,64.2%,NULL,NULL,81.07%,52.76%,68.6%,48.19%,63.46%,29.43%,98.47%,72.97%,32.76%,NULL,81.33%,39.79%
2009-4-21,35.14%,NULL,54.09%,49.5%,87.46%,81.25%,NULL,99.83%,NULL,98.11%,44.21%,65.49%,NULL,NULL,80.08%,52.62%,68.89%,50.52%,66.15%,29.31%,100%,72.5%,32.46%,NULL,83.02%,39.72%
2009-4-22,37.36%,NULL,56.64%,73.34%,86.67%,81.19%,NULL,99.44%,NULL,97.88%,43.58%,66.73%,NULL,NULL,81.58%,52.72%,69.18%,53.09%,67.62%,28.92%,100%,72.78%,33.05%,NULL,86.06%,39.33%
2009-4-23,40.12%,NULL,58.2%,83.39%,84.79%,80.98%,NULL,99.17%,NULL,97.53%,43.58%,68.03%,NULL,NULL,85.93%,52.72%,69.46%,54.6%,68.65%,28.48%,100%,73.07%,33.45%,NULL,87.61%,38.59%
2009-4-24,40.84%,NULL,58.56%,89.26%,82.99%,80.77%,NULL,99.06%,NULL,97.65%,43.81%,69.38%,NULL,NULL,85.93%,52.66%,69.75%,55.18%,68.9%,27.87%,100%,72.69%,34.93%,NULL,90%,37.69%
2009-4-25,41.13%,NULL,58.49%,91.81%,81.76%,80.58%,NULL,98.94%,NULL,97.65%,43.98%,70.73%,NULL,NULL,84.64%,52.49%,69.75%,51.89%,68.95%,27.33%,100%,72.31%,NULL,NULL,91.87%,38.57%
2009-4-26,41.56%,NULL,58.53%,89.91%,80.73%,80.51%,NULL,99.22%,NULL,98%,44.21%,72.14%,NULL,100%,83.36%,52.33%,70.19%,52.56%,68.97%,26.74%,100%,72.03%,33.74%,NULL,94.01%,34.57%
2009-4-27,42.43%,NULL,59.02%,54.45%,79.93%,80.32%,NULL,100%,NULL,97.42%,44.52%,73.54%,NULL,NULL,82.17%,52.09%,70.91%,58.3%,69.09%,26.36%,100%,71.65%,33.94%,NULL,95.88%,35.7%
2009-4-28,42.94%,NULL,59.12%,61.17%,77.91%,80.03%,NULL,100%,NULL,97.3%,44.73%,74.84%,NULL,NULL,80.78%,51.93%,71.2%,58.99%,69.16%,25.73%,100%,71.37%,34.14%,NULL,97.9%,37.06%
2009-4-29,43.16%,NULL,59.09%,65.1%,75.78%,79.7%,NULL,99.89%,NULL,97.3%,44.24%,76.09%,NULL,NULL,79.39%,51.67%,71.2%,59.39%,68.95%,25.16%,94.31%,71.09%,NULL,NULL,99.27%,37.69%
2009-4-30,43.24%,NULL,58.92%,68.09%,74.17%,79.82%,NULL,99.78%,NULL,97.3%,43.37%,77.26%,NULL,NULL,80.59%,51.47%,71.2%,59.21%,68.79%,24.49%,89.25%,70.61%,NULL,NULL,99.87%,38.3%
2009-5-1,43.16%,NULL,58.76%,69.86%,74.06%,80.99%,NULL,99.56%,NULL,96.96%,42.48%,78.5%,NULL,NULL,82.36%,51.21%,69.75%,58.33%,66.11%,23.99%,89.01%,100%,33.55%,NULL,100%,38.14%
2009-5-2,42.94%,NULL,58.59%,70.96%,74.17%,82.91%,NULL,99.39%,NULL,97.07%,41.6%,79.79%,NULL,NULL,83.95%,50.98%,68.45%,57.76%,68.16%,23.39%,87.91%,70.24%,1.84%,NULL,100%,40.44%
2009-5-3,42.87%,NULL,58.36%,71.95%,73.76%,84.49%,NULL,99.28%,NULL,97.42%,41.37%,80.91%,NULL,NULL,85.54%,50.76%,67.15%,57.35%,67.69%,22.75%,85.72%,70.24%,32.76%,NULL,100%,41.88%
2009-5-4,42.94%,NULL,58.06%,72.53%,72.95%,85.85%,NULL,99.67%,NULL,97.76%,41.49%,81.93%,NULL,NULL,82.87%,50.53%,65.7%,56.99%,67.42%,22.13%,85.72%,70.15%,31.97%,NULL,100%,42.72%
2009-5-5,42.65%,NULL,57.63%,73.34%,72.54%,87%,NULL,99.83%,NULL,97.07%,40.87%,81.36%,NULL,NULL,79.39%,50.37%,64.4%,56.4%,67.02%,21.74%,92.33%,70.05%,31.51%,NULL,100%,43.13%
2009-5-6,42.29%,NULL,57.17%,73.74%,72.84%,87.78%,NULL,99.89%,NULL,96.19%,40.03%,80.74%,NULL,NULL,80.19%,50.14%,63.97%,100%,66.7%,21.37%,91.23%,100%,31.06%,NULL,100%,43.37%
2009-5-7,42%,NULL,56.67%,73.74%,73.25%,88.42%,NULL,99.78%,NULL,95.28%,39.07%,80.63%,NULL,NULL,81.78%,49.95%,63.97%,51.47%,66.2%,20.95%,89.01%,100%,30.62%,NULL,100%,43.2%
2009-5-8,41.78%,NULL,56.15%,73.54%,73.55%,88.9%,NULL,99.44%,NULL,94.23%,38.13%,81.63%,NULL,NULL,83.36%,49.69%,63.97%,50.98%,65.79%,20.53%,86.83%,69.3%,NULL,NULL,100%,42.12%
2009-5-9,41.42%,NULL,55.64%,73.34%,74.06%,89.23%,NULL,97.56%,NULL,93.41%,37.78%,82.04%,NULL,NULL,85.35%,49.47%,63.97%,50.62%,65.26%,20.08%,81.98%,68.83%,29.74%,NULL,100%,41.28%
2009-5-10,41.2%,NULL,55.19%,73.14%,74.47%,89.49%,NULL,98.28%,NULL,93.41%,37.78%,82.27%,NULL,NULL,82.57%,49.25%,63.97%,50.4%,64.68%,19.67%,83.75%,68.55%,NULL,NULL,100%,39.6%
2009-5-11,40.7%,NULL,54.7%,72.94%,74.86%,89.68%,NULL,98.94%,NULL,93.53%,37.58%,82.56%,NULL,NULL,78.9%,49.02%,63.97%,50.32%,64.16%,19.27%,85.72%,68.26%,28.94%,NULL,100%,39.31%
2009-5-12,40.41%,NULL,54.22%,72.53%,75.27%,89.73%,NULL,96.72%,NULL,92.66%,36.38%,82.56%,NULL,NULL,79.79%,48.77%,62.52%,49.1%,63.6%,18.88%,82.64%,67.98%,28.5%,NULL,100%,39.07%
2009-5-13,39.91%,NULL,53.58%,72.34%,75.48%,89.73%,NULL,95.78%,NULL,91.61%,35.99%,82.45%,NULL,NULL,81.37%,48.55%,60.93%,48.4%,63.02%,18.4%,82.85%,67.7%,28.5%,NULL,100%,38.14%
2009-5-14,39.41%,NULL,53.07%,71.95%,75.68%,89.72%,NULL,94.83%,NULL,90.68%,36.02%,2.89%,NULL,NULL,78.6%,48.29%,59.33%,47.74%,62.44%,18.27%,83.09%,67.42%,27.61%,NULL,100%,37.06%
2009-5-15,38.98%,NULL,52.54%,71.56%,75.89%,89.59%,NULL,93.96%,NULL,89.58%,36.06%,81.93%,NULL,NULL,74.93%,NULL,57.89%,46.43%,61.83%,18.22%,83.3%,67.42%,26.73%,NULL,100%,36.21%
2009-5-16,38.35%,NULL,52.04%,70.96%,76.39%,89.45%,NULL,92.98%,NULL,88.54%,36.1%,81.58%,NULL,NULL,71.38%,47.66%,56.3%,45.48%,61.28%,18.22%,83.75%,67.42%,24.25%,NULL,100%,35.82%
2009-5-17,37.78%,NULL,51.54%,70.46%,76.49%,89.19%,NULL,91.67%,NULL,88.39%,36.17%,81.19%,NULL,NULL,67.94%,47.35%,54.7%,44.91%,60.73%,18.14%,83.75%,67.42%,23.81%,NULL,100%,35.37%
2009-5-18,37.29%,NULL,51.04%,70.06%,76.58%,88.92%,NULL,90.59%,NULL,88.39%,35.56%,80.85%,NULL,NULL,64.47%,47.1%,53.26%,44.33%,60.58%,18.05%,84.19%,67.42%,23.81%,NULL,100%,34.75%
2009-5-19,36.8%,NULL,NULL,69.47%,76.99%,88.63%,NULL,90.37%,NULL,88.39%,34.55%,80.51%,NULL,NULL,65.48%,46.82%,53.26%,42.46%,60.49%,17.96%,61.75%,37.76%,23.36%,NULL,100%,34.07%
2009-5-20,36.31%,NULL,32.8%,69.08%,77.4%,88.34%,NULL,90.37%,NULL,87.65%,33.65%,80.18%,NULL,NULL,67.31%,46.51%,53.26%,42.07%,59.89%,17.88%,86.38%,66.2%,23.36%,NULL,100%,34.29%
2009-5-21,35.83%,NULL,32.42%,68.39%,77.5%,88.05%,NULL,89.06%,NULL,86.59%,32.68%,79.73%,NULL,NULL,69.07%,46.23%,51.81%,41.12%,59.35%,17.62%,86.38%,65.72%,22.6%,NULL,100%,35.2%
2009-5-22,35.48%,NULL,31.81%,67.88%,77.61%,87.7%,NULL,88.8%,NULL,85.6%,31.66%,79.34%,NULL,NULL,70.71%,45.95%,52.39%,40.24%,59.14%,17.58%,87.91%,65.72%,22.6%,NULL,100%,36.05%
2009-5-23,35.14%,NULL,31.31%,67.32%,77.61%,NULL,NULL,88.05%,NULL,84.65%,30.64%,79%,NULL,NULL,72.53%,45.77%,50.94%,39.06%,59.03%,17.49%,87.49%,66.11%,NULL,NULL,100%,37.17%
2009-5-24,34.52%,NULL,30.9%,66.58%,77.61%,NULL,NULL,87.2%,NULL,83.55%,29.61%,78.5%,NULL,NULL,74.16%,45.52%,49.64%,38.36%,58.82%,17.45%,86.83%,65.91%,22.6%,NULL,100%,38.19%
2009-5-25,34.11%,NULL,31.02%,66.06%,77.4%,86.64%,NULL,86.09%,NULL,83.43%,28.66%,78.1%,NULL,NULL,75.89%,45.25%,49.78%,37.94%,58.35%,17.33%,86.38%,65.72%,22.6%,NULL,100%,39.37%
2009-5-26,34.18%,NULL,30.44%,65.37%,77.4%,86.21%,NULL,84.97%,NULL,83.43%,27.67%,77.66%,NULL,NULL,77.42%,44.91%,49.93%,37.55%,57.9%,17.2%,85.51%,65.91%,22.6%,NULL,100%,39.72%
2009-5-27,33.91%,NULL,30.03%,66.76%,77.91%,86%,NULL,84.01%,NULL,83.55%,26.7%,77.43%,NULL,NULL,79.19%,44.64%,50.22%,37.19%,57.61%,17.12%,85.93%,65.82%,22.6%,NULL,100%,41.22%
2009-5-28,33.71%,NULL,29.75%,69.67%,78.71%,86.07%,NULL,84.23%,NULL,83.98%,26.44%,77.66%,NULL,NULL,81.18%,44.33%,50.51%,37.01%,57.37%,17.03%,87.25%,65.63%,22.6%,NULL,100%,43.2%
2009-5-29,33.44%,NULL,29.47%,70.46%,79.31%,85.65%,NULL,83.59%,NULL,83.98%,26.51%,77.43%,NULL,NULL,78.6%,44.03%,50.8%,36.71%,57.16%,16.95%,87.91%,65.53%,22.68%,NULL,100%,45.34%
2009-5-30,33.24%,NULL,29.03%,70.86%,79.83%,85.21%,NULL,82.73%,NULL,83.98%,26.55%,77.15%,NULL,NULL,75.41%,43.73%,50.8%,35.95%,56.62%,16.86%,88.59%,65.26%,22.68%,NULL,99.72%,46.3%
2009-5-31,33.03%,NULL,28.55%,70.46%,80.22%,84.78%,NULL,81.62%,NULL,82.88%,26.62%,76.76%,NULL,NULL,72.14%,43.45%,51.09%,35.09%,56.12%,16.91%,88.8%,65.26%,22.76%,NULL,99.24%,46.87%
2009-6-1,32.7%,NULL,28.5%,70.06%,80.49%,84.36%,NULL,80.6%,NULL,81.76%,26.68%,76.37%,NULL,NULL,68.98%,43.13%,51.09%,34.33%,55.6%,16.91%,89.01%,64.78%,22.76%,NULL,98.79%,47.33%
2009-6-2,32.37%,NULL,27.69%,69.27%,80.49%,83.91%,NULL,79.13%,NULL,80.72%,26.06%,75.87%,NULL,NULL,67.58%,42.89%,49.35%,33.7%,54.51%,16.74%,88.8%,64.69%,22.36%,NULL,98.31%,47.58%
2009-6-3,31.84%,NULL,27.22%,68.69%,80.02%,83.48%,NULL,77.68%,NULL,79.5%,25.05%,75.38%,NULL,NULL,70.52%,42.62%,47.76%,32.52%,54%,16.62%,89.01%,64.41%,22.36%,NULL,97.98%,48.02%
2009-6-4,31.7%,NULL,28.5%,74.13%,80.13%,83.03%,NULL,76.54%,NULL,78.99%,25.98%,75.11%,NULL,NULL,74.45%,42.44%,46.16%,35.14%,54.71%,16.62%,90.12%,64.41%,21.25%,NULL,99.38%,48.34%
2009-6-5,36.52%,NULL,32.27%,43.67%,84.9%,84.11%,NULL,79.13%,NULL,93.75%,29.14%,77.49%,NULL,NULL,79.39%,42.32%,58.03%,38.24%,56.04%,17.33%,100%,66.57%,21.25%,NULL,99.94%,47.51%
2009-6-6,40.2%,NULL,34.06%,58.02%,85.35%,86.25%,NULL,80.6%,NULL,95.96%,29.22%,79%,NULL,NULL,79.09%,42.17%,59.77%,39.29%,56.2%,16.99%,100%,66.67%,19.42%,NULL,100%,45.34%
2009-6-7,41.78%,NULL,35.78%,64.05%,85.79%,87.39%,NULL,82.07%,NULL,96.19%,29.38%,80.46%,NULL,NULL,82.17%,41.93%,61.07%,39.64%,56.12%,16.57%,100%,66.38%,18.47%,NULL,100%,43.44%
2009-6-8,42.58%,NULL,36.95%,67.61%,86%,87.76%,NULL,83.39%,NULL,95.85%,29.79%,81.58%,NULL,NULL,81.67%,41.73%,61.94%,39.88%,55.89%,16.45%,99.58%,66.95%,1.74%,NULL,100%,43.08%
2009-6-9,42.94%,NULL,37.76%,69.67%,86.11%,88.14%,NULL,84.76%,NULL,95.16%,30.1%,82.45%,NULL,NULL,80.38%,41.46%,62.52%,39.52%,55.62%,16.53%,96.49%,66.67%,15.36%,NULL,100%,43.08%
2009-6-10,43.02%,NULL,38.34%,70.96%,86.11%,88.39%,NULL,86.09%,NULL,94.46%,30.4%,83.14%,NULL,NULL,79.19%,41.17%,62.81%,39.52%,55.25%,16.62%,91.88%,100%,14.53%,NULL,100%,42.77%
2009-6-11,43.6%,NULL,38.96%,71.76%,86.22%,88.74%,NULL,87.1%,NULL,93.53%,30.7%,83.54%,NULL,NULL,78.01%,40.93%,63.24%,39.27%,55.02%,16.82%,89.46%,66.01%,13.06%,NULL,100%,42.41%
2009-6-12,45.3%,NULL,40.14%,74.52%,86.22%,89.82%,NULL,88.21%,NULL,87.32%,31.14%,84.41%,NULL,NULL,76.94%,40.82%,63.39%,39.36%,55%,16.86%,87.49%,65.85%,13.06%,NULL,100%,41.7%
2009-6-13,48.14%,NULL,41.32%,76.37%,86.11%,90.65%,NULL,89.17%,NULL,84.2%,31.68%,85.33%,NULL,NULL,77.33%,40.64%,66.14%,38.87%,55.12%,17.41%,87.91%,70.9%,13.06%,NULL,100%,41.64%
2009-6-14,49.96%,NULL,42.83%,77.57%,86.11%,91.68%,NULL,91.18%,NULL,84.98%,32.23%,86.95%,NULL,NULL,78.2%,40.46%,73.66%,39.29%,55.43%,18.09%,100%,72.31%,19.02%,NULL,100%,40.44%
2009-6-15,53.73%,NULL,43.65%,74.32%,85.89%,92.81%,NULL,93.25%,NULL,83.98%,32.43%,87.77%,NULL,NULL,80.78%,40.32%,91.75%,40.67%,55.93%,19.14%,100%,77.69%,18.39%,NULL,100%,39.79%
2009-6-16,56.15%,NULL,44.79%,74.32%,85.79%,93.48%,NULL,95.06%,NULL,82.99%,32.74%,89.19%,NULL,NULL,81.37%,40.18%,95.66%,41.48%,57.04%,20.03%,100%,78.72%,17.51%,NULL,100%,39.91%
2009-6-17,58.05%,NULL,45.54%,78.17%,85.68%,94.07%,NULL,96.61%,NULL,82.99%,33.31%,90.5%,NULL,NULL,80.19%,39.97%,96.67%,41.75%,57.04%,21.09%,100%,81.4%,13.94%,NULL,100%,39.43%
2009-6-18,61.79%,NULL,49%,74.52%,85.57%,94.29%,NULL,97.94%,NULL,82.76%,33.9%,91.93%,NULL,NULL,78.9%,39.8%,100%,42.05%,57.61%,22.4%,100%,85.02%,11.31%,NULL,100%,38.89%
2009-6-19,63.41%,NULL,49.73%,72.94%,85.57%,94.53%,NULL,99.88%,NULL,82.1%,34.74%,93.12%,NULL,NULL,77.91%,39.54%,100%,49.4%,57.71%,26.05%,98.8%,92.57%,17.99%,NULL,100%,39.6%
2009-6-20,64.22%,NULL,50.4%,75.79%,85.35%,94.82%,NULL,99.94%,NULL,93.29%,35.39%,94.03%,NULL,NULL,76.75%,39.33%,100%,43.38%,57.88%,28.64%,95.62%,99.44%,17.91%,NULL,100%,40.27%
2009-6-21,66.57%,NULL,55.74%,69.08%,85.12%,94.87%,NULL,99.72%,NULL,94.1%,37.58%,94.94%,NULL,NULL,75.99%,39.48%,100%,44.61%,57.84%,30.91%,90.78%,99.44%,20.3%,NULL,100%,42.36%
2009-6-22,69.61%,NULL,57.86%,67.88%,85.01%,94.9%,NULL,100%,NULL,93.87%,40.99%,96.41%,NULL,NULL,76.94%,39.62%,100%,44.74%,57.73%,33.57%,84.62%,99.44%,20.69%,NULL,100%,43.2%
2009-6-23,71.51%,NULL,61.14%,71.76%,84.9%,94.64%,NULL,100%,NULL,95.28%,43.11%,96.96%,NULL,NULL,78.01%,39.54%,100%,45.07%,57.48%,37.11%,84.85%,100%,20.37%,NULL,100%,43.2%
2009-6-24,75.09%,NULL,63.6%,73.34%,84.67%,94.36%,NULL,100%,NULL,94.93%,44.09%,97.14%,NULL,NULL,79.19%,39.36%,100%,44.97%,57.67%,40.18%,86.59%,100%,19.18%,NULL,100%,42.72%
2009-6-25,76.59%,NULL,65.86%,73.94%,84.45%,94.14%,NULL,100%,NULL,94.81%,44.76%,97.63%,NULL,NULL,78.5%,39.19%,100%,45.04%,57.56%,43.46%,88.36%,100%,17.11%,NULL,100%,42.36%
2009-6-26,77.68%,NULL,68.01%,74.13%,84.11%,93.91%,NULL,100%,NULL,94.46%,45.23%,98.12%,NULL,NULL,77.91%,39.28%,100%,45.79%,57.61%,46.75%,89.46%,100%,15.68%,NULL,100%,42.12%
2009-6-27,78.1%,NULL,69.92%,75.39%,83.66%,93.72%,NULL,100%,NULL,94.1%,45.83%,97.94%,NULL,NULL,76.56%,39.22%,100%,47.08%,58.03%,50.11%,90.78%,100%,13.8%,NULL,100%,41.64%
2009-6-28,77.6%,NULL,71.36%,73.14%,82.99%,93.46%,NULL,100%,NULL,93.64%,46.33%,97.63%,NULL,NULL,73.68%,39.13%,100%,48.7%,58.33%,53.9%,91.44%,100%,11.82%,NULL,100%,41.7%
2009-6-29,77.18%,NULL,72.67%,72.94%,82.54%,93.18%,NULL,99.94%,NULL,93.29%,46.76%,97.69%,NULL,NULL,70.71%,38.96%,100%,49.59%,58.3%,57.55%,92.31%,100%,11.82%,NULL,100%,41.46%
2009-6-30,76.34%,NULL,73.81%,74.13%,82.21%,92.91%,NULL,99.22%,NULL,92.66%,47.13%,97.75%,NULL,NULL,67.76%,38.76%,100%,49.94%,58.11%,60.99%,92.99%,100%,8.75%,NULL,100%,41.16%
2009-7-1,75.34%,NULL,74.71%,74.72%,81.76%,92.63%,NULL,98.72%,NULL,92.9%,47.35%,97.51%,NULL,NULL,64.66%,38.53%,100%,49.91%,58.03%,64.65%,92.75%,100%,7.26%,NULL,100%,41.93%
2009-7-2,74.75%,NULL,75.4%,75%,81.23%,92.38%,NULL,97.89%,NULL,93.06%,47.01%,97.45%,NULL,NULL,62.19%,38.3%,100%,49.83%,58.03%,67.2%,92.75%,100%,6.64%,NULL,100%,42.41%
2009-7-3,73.84%,NULL,75.99%,75.39%,80.84%,92.12%,NULL,97.22%,NULL,92.44%,46.28%,97.45%,NULL,NULL,64.01%,38.38%,100%,49.59%,57.77%,69.53%,93.86%,100%,5.13%,NULL,100%,42.53%
2009-7-4,73.42%,NULL,76.53%,72.94%,80.43%,91.86%,NULL,96.83%,NULL,92.09%,45.61%,97.39%,NULL,NULL,66.48%,38.38%,100%,49.48%,57.52%,71.98%,94.31%,100%,5.13%,NULL,100%,43.68%
2009-7-5,72.76%,NULL,76.99%,72.14%,79.93%,91.62%,NULL,96.39%,NULL,91.49%,44.9%,97.27%,NULL,NULL,68.88%,38.22%,100%,49.48%,57.33%,74.45%,94.52%,100%,NULL,NULL,100%,45.16%
2009-7-6,72.01%,NULL,77.95%,71.95%,79.51%,91.37%,NULL,95.83%,NULL,91.04%,44.59%,97.39%,NULL,NULL,71.47%,38.3%,100%,48.99%,57.14%,76.72%,96.49%,100%,5.75%,NULL,100%,45.16%
2009-7-7,71.6%,NULL,78.25%,71.56%,78.92%,91.12%,NULL,96%,NULL,90.39%,43.95%,97.63%,NULL,NULL,73.4%,38.22%,97.83%,49.21%,56.87%,78.84%,97.39%,100%,5.75%,NULL,100%,43.2%
2009-7-8,70.85%,NULL,78.41%,71.36%,78.3%,90.87%,NULL,95.39%,NULL,89.58%,43.2%,97.51%,NULL,NULL,75.13%,38.04%,94.93%,49.26%,56.58%,81.14%,97.39%,100%,5.41%,NULL,100%,44.34%
2009-7-9,69.7%,NULL,78.62%,70.96%,77.7%,90.62%,NULL,94.56%,NULL,89.58%,43.06%,97.33%,NULL,NULL,76.66%,37.87%,92.04%,48.97%,56.2%,83.22%,96.71%,100%,5.41%,NULL,100%,42.77%
2009-7-10,69.37%,NULL,78.88%,70.66%,77.2%,90.37%,NULL,93.36%,NULL,89.58%,43.27%,97.2%,NULL,NULL,73.78%,37.87%,87.55%,48.4%,55.83%,83.38%,96.28%,100%,7.65%,NULL,100%,42.6%
2009-7-11,69.12%,NULL,79.08%,70.25%,76.69%,90.12%,NULL,92.05%,NULL,89.58%,42.83%,97.2%,NULL,NULL,70.13%,39.54%,83.07%,48.22%,55.33%,83.46%,95.39%,100%,10.58%,NULL,100%,42.29%
2009-7-12,68.71%,NULL,79.29%,69.86%,76.28%,89.86%,NULL,90.69%,NULL,88.65%,42.02%,97.14%,NULL,NULL,70.81%,40.61%,78.58%,47.77%,54.98%,83.54%,95.18%,100%,13.5%,NULL,100%,42.6%
2009-7-13,70.77%,NULL,80.14%,69.47%,75.89%,89.61%,NULL,89.23%,NULL,87.75%,41.53%,96.96%,NULL,NULL,71.86%,41.4%,75.4%,45.91%,54.8%,83.7%,94.97%,100%,NULL,NULL,100%,43.2%
2009-7-14,72.26%,NULL,81.04%,70.46%,75.78%,89.34%,NULL,88.9%,NULL,86.7%,41.12%,96.9%,NULL,NULL,74.07%,43.36%,77.71%,45.3%,55.37%,84.58%,95.18%,NULL,22.28%,NULL,100%,42.99%
2009-7-15,73.76%,NULL,81.6%,70.96%,75.68%,89.11%,NULL,89.34%,NULL,86.59%,40.48%,96.96%,NULL,NULL,76.27%,44.79%,79.02%,45.35%,55.58%,84.91%,95.39%,100%,22.28%,NULL,100%,44.21%
2009-7-16,74.25%,NULL,81.94%,71.56%,75.78%,88.76%,NULL,89.82%,NULL,86.59%,39.76%,96.9%,NULL,NULL,78.2%,45.62%,77.71%,44.63%,55.02%,84.99%,95.18%,100%,20.45%,NULL,100%,44.09%
2009-7-17,74.5%,NULL,82.2%,72.14%,76.28%,88.41%,NULL,89.34%,NULL,86.48%,39%,96.66%,NULL,NULL,79.59%,49.6%,75.11%,44%,54.84%,84.91%,95.62%,100%,26.46%,NULL,100%,43.8%
2009-7-18,73.92%,NULL,82.46%,72.73%,76.79%,88.05%,NULL,88.69%,NULL,85.7%,38.91%,96.47%,NULL,NULL,80.78%,68.67%,73.08%,43.2%,54.86%,87.17%,96.94%,100%,NULL,NULL,100%,45.09%
2009-7-19,73.17%,NULL,82.63%,72.94%,77.2%,87.7%,NULL,89.01%,NULL,84.88%,39.11%,96.29%,NULL,NULL,77.53%,75.43%,70.91%,42.68%,55.08%,89.13%,97.6%,100%,21.81%,NULL,100%,44.4%
2009-7-20,72.34%,NULL,82.54%,73.94%,77.7%,87.38%,NULL,89.34%,NULL,84.98%,39.31%,96.17%,NULL,NULL,73.49%,78.19%,67.73%,42.17%,54.98%,91.93%,98.92%,100%,19.34%,NULL,100%,43.68%
2009-7-21,71.68%,NULL,82.63%,75%,78.3%,87.03%,NULL,89.06%,NULL,84.43%,38.86%,96.1%,NULL,NULL,69.46%,78.62%,64.83%,41.46%,54.77%,94.26%,99.13%,100%,16.72%,NULL,100%,43.32%
2009-7-22,70.85%,NULL,82.54%,75%,78%,86.67%,NULL,88.74%,NULL,83.55%,38.02%,95.8%,NULL,NULL,68.21%,78.11%,62.52%,41.39%,54.51%,96.52%,97.81%,100%,16.72%,NULL,100%,43.08%
2009-7-23,70.52%,NULL,82.67%,74.13%,78.11%,86.32%,NULL,88.48%,NULL,82.54%,37.21%,95.43%,NULL,NULL,69.07%,77.1%,60.78%,40.69%,54.16%,96.95%,96.05%,100%,15.92%,NULL,100%,43.49%
2009-7-24,70.27%,NULL,82.63%,73.34%,77.7%,85.91%,NULL,87.42%,NULL,81.38%,36.49%,95.07%,NULL,NULL,68.98%,75.88%,59.77%,39.67%,53.71%,97.11%,94.52%,100%,15.92%,NULL,100%,43.49%
2009-7-25,70.44%,NULL,82.88%,72.53%,77.61%,85.35%,NULL,86.19%,NULL,80.38%,35.8%,94.46%,NULL,NULL,68.5%,74.76%,60.35%,38.4%,53.26%,97.79%,94.52%,100%,17.11%,NULL,100%,43.92%
2009-7-26,70.52%,NULL,83.1%,71.76%,76.69%,84.77%,NULL,86.35%,NULL,79.22%,35.1%,93.78%,NULL,NULL,71.67%,73.62%,62.23%,38.27%,53.06%,98.38%,93.65%,100%,23.27%,NULL,100%,43.68%
2009-7-27,70.77%,NULL,83.14%,70.96%,75.89%,84.25%,NULL,86.46%,NULL,78.05%,34.36%,93.3%,NULL,NULL,75.61%,73.05%,63.68%,37.71%,52.92%,98.47%,96.94%,100%,23.19%,NULL,99.9%,43.97%
2009-7-28,70.93%,NULL,83.18%,70.25%,74.26%,84.09%,NULL,86.09%,NULL,76.92%,34.21%,92.76%,NULL,NULL,76.18%,72.77%,63.97%,37.01%,52.7%,98.47%,96.49%,100%,23.98%,NULL,99.42%,44.28%
2009-7-29,70.85%,NULL,83.18%,69.08%,74.26%,83.35%,NULL,85.5%,NULL,75.81%,34.42%,92.17%,NULL,NULL,72.14%,72.17%,64.4%,36.44%,52.47%,98.47%,97.15%,100%,25.04%,NULL,99.01%,44.4%
2009-7-30,70.77%,NULL,83.1%,68.64%,74.86%,82.49%,NULL,84.81%,NULL,74.77%,33.92%,91.57%,NULL,NULL,68.13%,71.69%,64.54%,35.75%,52.07%,98.47%,96.94%,100%,26.37%,NULL,98.53%,44.84%
2009-7-31,70.52%,NULL,82.93%,67.07%,75.78%,81.57%,NULL,83.91%,NULL,73.88%,33.01%,90.98%,NULL,NULL,66.84%,71.85%,63.68%,35.05%,51.71%,98.38%,95.62%,100%,26.37%,NULL,98.02%,45.28%
2009-8-1,70.19%,NULL,82.67%,66.06%,76.49%,80.7%,NULL,82.58%,NULL,72.95%,32.08%,90.32%,NULL,NULL,66.21%,71.93%,61.51%,34.59%,51.31%,98.38%,94.52%,100%,26.64%,NULL,97.61%,36.64%
