,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2006-4-18,30.69%,NULL,45.54%,71.98%,88.88%,NULL,NULL,99.17%,NULL,100%,24.42%,61.3%,NULL,100%,77.53%,43.64%,41.1%,78.36%,72.47%,32.15%,100%,42.09%,NULL,NULL,72.17%,40.44%
2006-4-19,30.69%,NULL,45.4%,79.13%,87.68%,NULL,NULL,99.56%,NULL,100%,24.58%,62.75%,NULL,100%,76.94%,43.37%,41.24%,79.23%,72.4%,32.21%,100%,41.7%,NULL,NULL,71.68%,39.37%
2006-4-20,30.5%,NULL,45.25%,83.86%,87.46%,NULL,NULL,99.83%,NULL,99.35%,24.73%,64.16%,NULL,100%,76.27%,43.1%,41.39%,80.43%,72.28%,32.26%,96.92%,41.25%,NULL,NULL,71.16%,38.53%
2006-4-21,30.37%,NULL,44.93%,87.31%,88.58%,NULL,NULL,100%,NULL,99.86%,24.85%,65.38%,NULL,100%,73.21%,42.83%,41.39%,81.42%,72.18%,32.32%,92.97%,40.86%,NULL,NULL,70.58%,38.35%
2006-4-22,30.12%,NULL,44.52%,89.96%,89.81%,NULL,NULL,100%,NULL,100%,24.96%,66.52%,NULL,100%,69.93%,42.56%,41.39%,82.23%,71.97%,32.38%,91.44%,40.4%,NULL,NULL,70.04%,38.59%
2006-4-23,29.87%,NULL,44.14%,91.55%,91.2%,NULL,NULL,99.94%,NULL,100%,25.06%,67.61%,NULL,100%,66.66%,42.3%,41.39%,82.15%,71.73%,32.44%,87.91%,39.86%,NULL,NULL,69.43%,38.71%
2006-4-24,29.64%,NULL,43.6%,91.29%,92.86%,NULL,NULL,99.89%,NULL,100%,25.14%,68.83%,NULL,NULL,63.28%,42.03%,41.39%,82.89%,71.42%,32.5%,82.85%,39.55%,NULL,NULL,68.93%,38.89%
2006-4-25,29.43%,NULL,43.28%,88.9%,94.28%,NULL,NULL,100%,NULL,100%,24.13%,69.83%,NULL,100%,64.56%,41.85%,39.94%,83.86%,71.33%,32.61%,82.45%,39.02%,NULL,NULL,68.36%,39.07%
2006-4-26,29.37%,NULL,42.94%,85.46%,95.72%,NULL,NULL,100%,NULL,100%,23.18%,70.88%,NULL,100%,66.29%,41.65%,38.64%,84.46%,71.14%,32.67%,84.4%,38.64%,NULL,NULL,67.8%,NULL
2006-4-27,29.31%,NULL,42.37%,58.41%,98.22%,NULL,NULL,100%,NULL,97.19%,24.41%,72.62%,NULL,100%,68.04%,41.35%,37.77%,87.85%,71.3%,32.79%,91.84%,38.17%,NULL,NULL,67.74%,49.86%
2006-4-28,29.93%,NULL,41.77%,55.93%,97.87%,NULL,NULL,99.89%,NULL,95.92%,21.51%,74.21%,NULL,100%,70.13%,41.23%,37.63%,88.04%,71.61%,33.08%,100%,37.79%,NULL,NULL,96.87%,39.79%
2006-4-29,31.58%,NULL,42.09%,80.02%,97.27%,NULL,NULL,99.89%,NULL,96.43%,21.11%,75.5%,NULL,100%,73.21%,41.03%,37.77%,96.29%,73.07%,33.19%,100%,37.57%,NULL,NULL,67.39%,39.84%
2006-4-30,32.22%,NULL,42.26%,59.06%,96.07%,NULL,NULL,99.78%,NULL,97.96%,21.33%,76.54%,NULL,100%,72.53%,40.85%,37.77%,92.71%,73.72%,33.25%,100%,37.04%,NULL,NULL,67.48%,40.15%
2006-5-1,32.8%,NULL,42.43%,62.14%,94.26%,NULL,NULL,99.72%,NULL,98.97%,18.23%,77.79%,NULL,100%,71.86%,40.62%,37.77%,87.73%,73.98%,33.31%,100%,36.73%,NULL,NULL,67.15%,NULL
2006-5-2,32.67%,NULL,42.29%,80.69%,92.43%,NULL,NULL,99.83%,NULL,100%,18.37%,79.23%,NULL,100%,71.28%,40.44%,37.77%,86.28%,74.1%,33.37%,100%,36.2%,NULL,NULL,66.86%,40.8%
2006-5-3,32.87%,NULL,42.37%,43.05%,91.66%,NULL,NULL,99.72%,NULL,97.19%,18.62%,79.82%,NULL,100%,70.61%,40.24%,38.21%,92.39%,73.89%,33.37%,100%,36.04%,NULL,NULL,67.74%,41.04%
2006-5-4,32.93%,NULL,42.83%,61.7%,89.81%,NULL,NULL,99.72%,NULL,97.32%,18.94%,81.09%,NULL,100%,67.76%,39.98%,38.35%,88%,73.48%,33.66%,98.78%,36.65%,NULL,NULL,67.36%,41.4%
2006-5-5,33%,NULL,43.14%,76.67%,87.97%,NULL,NULL,99.28%,NULL,97.07%,18.35%,82.29%,NULL,100%,68.41%,39.72%,38.35%,82.97%,73.05%,34.01%,93.39%,36.27%,NULL,NULL,67.39%,41.76%
2006-5-6,32.93%,NULL,43.17%,81.59%,86.11%,NULL,NULL,98.56%,NULL,97.83%,17.59%,83.5%,NULL,100%,70.13%,39.46%,38.49%,85.33%,73.57%,34.37%,87.86%,36.05%,NULL,NULL,66.95%,40.63%
2006-5-7,32.87%,NULL,43.11%,80.02%,84.27%,NULL,NULL,98.5%,NULL,98.34%,16.79%,84.86%,NULL,100%,71.86%,39.2%,38.49%,87.27%,73.96%,34.66%,82.12%,35.52%,NULL,NULL,66.45%,39.72%
2006-5-8,32.67%,NULL,43%,79.58%,82.21%,NULL,NULL,97.67%,NULL,99.35%,16.03%,86.17%,NULL,100%,73.59%,38.92%,38.49%,88.89%,74.01%,35.02%,78.24%,34.75%,NULL,NULL,65.88%,37.79%
2006-5-9,33%,NULL,42.54%,78.46%,81.98%,NULL,NULL,97.06%,NULL,100%,15.51%,87.38%,NULL,100%,75.13%,38.6%,37.19%,90.1%,74.01%,35.26%,74.36%,34.53%,NULL,NULL,65.28%,37.4%
2006-5-10,33%,NULL,42.23%,78.23%,82.09%,NULL,NULL,96.33%,NULL,100%,14.75%,88.47%,NULL,100%,76.66%,38.32%,35.89%,91.4%,73.98%,35.5%,72.15%,34.14%,NULL,NULL,65.02%,36.89%
2006-5-11,32.8%,NULL,41.83%,77.79%,83.44%,NULL,NULL,96.28%,NULL,100%,13.95%,89.45%,NULL,100%,77.91%,38%,34.59%,91.71%,73.86%,35.73%,71.09%,33.61%,NULL,NULL,65.02%,36.84%
2006-5-12,32.48%,NULL,41.92%,77.12%,84.45%,NULL,NULL,96.33%,NULL,100%,13.21%,90.38%,NULL,100%,79.79%,37.72%,33.14%,87.04%,73.93%,36.33%,70.97%,34.45%,NULL,NULL,63.15%,37.4%
2006-5-13,32.15%,NULL,42.2%,75.78%,85.68%,NULL,NULL,96.33%,NULL,100%,12.5%,90.82%,NULL,100%,81.28%,37.41%,31.84%,88.24%,74.08%,36.21%,71.16%,34.83%,NULL,NULL,62.57%,38.14%
2006-5-14,31.96%,NULL,42.34%,76.67%,86.67%,NULL,NULL,96.89%,NULL,99.73%,11.85%,91.37%,NULL,100%,82.36%,37.08%,30.54%,89.36%,74.01%,36.39%,73.28%,34.45%,NULL,NULL,62.04%,37.69%
2006-5-15,31.96%,NULL,42.57%,77.12%,87.46%,NULL,NULL,97.17%,NULL,99.48%,11.47%,91.72%,NULL,100%,82.96%,36.94%,30.39%,90.26%,73.89%,36.57%,75.16%,34.07%,NULL,NULL,61.59%,37.34%
2006-5-16,31.7%,NULL,42.8%,77.79%,88.24%,NULL,NULL,98.17%,NULL,99.61%,11.68%,91.9%,NULL,100%,80.08%,36.74%,30.39%,90.1%,74.56%,36.63%,100%,33.61%,NULL,NULL,62.68%,37.51%
2006-5-17,32.41%,NULL,43.4%,78.68%,91.94%,NULL,NULL,98.11%,NULL,98.21%,12.34%,92.3%,NULL,100%,77.05%,43.25%,30.97%,82.74%,77.31%,36.93%,100%,34.9%,NULL,NULL,64.68%,38.42%
2006-5-18,34.85%,NULL,44.9%,63.71%,92.06%,NULL,NULL,98.06%,NULL,96.73%,13.57%,92.13%,NULL,100%,77.33%,43.94%,32.56%,81.89%,79.38%,37.42%,100%,41.64%,NULL,NULL,66.02%,39.91%
2006-5-19,37.89%,NULL,45.46%,66.17%,90.13%,NULL,NULL,NULL,NULL,96.81%,14.75%,92.36%,NULL,100%,77.13%,44.21%,33.86%,83.6%,79.92%,37.66%,NULL,42.94%,NULL,NULL,67.48%,40.27%
2006-5-20,39.9%,NULL,45.99%,67.73%,91.31%,NULL,NULL,98.06%,NULL,96.81%,15.68%,92.76%,NULL,100%,76.56%,44.39%,34.44%,85.14%,80.07%,38.02%,98.66%,43.33%,NULL,NULL,69.1%,40.2%
2006-5-21,40.74%,NULL,48.07%,70.64%,92.37%,NULL,NULL,98.11%,NULL,96.81%,16.26%,93.05%,NULL,100%,75.89%,44.39%,34.59%,86.28%,80.15%,37.9%,98.19%,43.33%,NULL,NULL,70.58%,40.2%
2006-5-22,41.09%,NULL,50.07%,71.98%,93.21%,NULL,NULL,98.11%,NULL,96.81%,16.72%,93.23%,NULL,100%,75.22%,44.39%,34.73%,86.85%,80.15%,37.96%,97.2%,43.18%,NULL,NULL,71.77%,41.22%
2006-5-23,45.32%,NULL,51.82%,72.81%,94.28%,NULL,NULL,98.83%,NULL,96.81%,17.43%,93.34%,NULL,100%,72.53%,44.33%,37.92%,87.97%,80.05%,37.96%,98.54%,NULL,NULL,NULL,73.4%,42.72%
2006-5-24,49.91%,NULL,53.84%,75.78%,95.61%,NULL,NULL,99.22%,NULL,97.32%,19.76%,93.28%,NULL,100%,69.84%,44.3%,38.78%,89.17%,81.19%,37.96%,100%,44.26%,NULL,NULL,74.9%,44.04%
2006-5-25,53.8%,NULL,55.54%,71.09%,96.32%,NULL,NULL,99.61%,NULL,97.83%,20.85%,93.63%,NULL,100%,67.03%,44.21%,39.22%,90.69%,80.99%,37.96%,100%,43.8%,NULL,NULL,76.44%,45.28%
2006-5-26,57.83%,NULL,56.97%,66.84%,97.63%,NULL,NULL,99.94%,NULL,97.96%,21.81%,93.28%,NULL,100%,64.01%,44.06%,39.8%,91.08%,80.74%,38.82%,100%,43.5%,NULL,NULL,78.13%,44.64%
2006-5-27,60.11%,NULL,58.33%,68.18%,98.82%,NULL,NULL,99.56%,NULL,97.96%,22.54%,93%,NULL,100%,60.91%,43.91%,39.8%,92.23%,81.37%,39.62%,100%,43.48%,NULL,NULL,79.56%,43.08%
2006-5-28,61.38%,NULL,59.55%,55.93%,100%,NULL,NULL,99.78%,NULL,100%,23.11%,93.4%,NULL,100%,57.83%,43.76%,39.8%,95.44%,81.84%,40.79%,100%,43.41%,NULL,NULL,81%,42.48%
2006-5-29,62.97%,NULL,61.72%,33.16%,100%,2.24%,NULL,99.94%,NULL,98.59%,23.88%,94.96%,NULL,100%,55.64%,43.64%,44.28%,94.75%,81.84%,42.54%,98.57%,49.26%,NULL,NULL,83.29%,42.84%
2006-5-30,67.55%,NULL,64.76%,26.98%,99.18%,2.94%,NULL,100%,NULL,97.45%,27.52%,95.14%,NULL,100%,55.89%,43.61%,50.8%,94.75%,82.02%,43.68%,100%,60.58%,15.77%,NULL,83.96%,42.84%
2006-5-31,71.05%,NULL,65.77%,28.66%,97.74%,3.47%,NULL,99.94%,NULL,96.18%,29.3%,95.08%,NULL,100%,55.89%,43.46%,53.55%,92.15%,82.83%,45.73%,100%,64.27%,16.54%,NULL,84.84%,41.81%
2006-6-1,74%,NULL,66.02%,39.38%,94.17%,3.81%,NULL,99.94%,NULL,99.1%,30.64%,94.44%,NULL,100%,55.73%,43.34%,55.57%,87.5%,82.57%,47.29%,100%,65.28%,16.54%,NULL,84.84%,40.68%
2006-6-2,76.81%,NULL,67.18%,51.85%,90.71%,4.25%,NULL,99.94%,NULL,100%,31.78%,93.81%,NULL,100%,55.64%,43.16%,58.47%,87.02%,81.67%,49%,100%,65.98%,3.17%,NULL,85.48%,40.39%
2006-6-3,78.8%,NULL,71.63%,37.3%,89.7%,4.56%,NULL,100%,NULL,100%,38.53%,93.46%,NULL,100%,57.16%,43.04%,83.79%,83.27%,80.59%,51.74%,100%,76.34%,2.61%,NULL,89.58%,39.84%
2006-6-4,81.55%,NULL,74.14%,51.5%,86.45%,4.8%,NULL,99.83%,NULL,100%,43.18%,92.7%,NULL,100%,57.49%,43.01%,88.71%,83.75%,79.9%,53.84%,100%,80.19%,2.61%,NULL,90.14%,38.83%
2006-6-5,83.64%,NULL,74.63%,57.88%,83.21%,5.05%,NULL,99.83%,NULL,100%,45.66%,91.95%,NULL,100%,57.06%,42.89%,90.74%,90.89%,79.72%,55.96%,100%,81.35%,2.61%,NULL,90.25%,37.91%
2006-6-6,85.66%,NULL,74.9%,53.27%,81.23%,5.1%,NULL,99.5%,NULL,99.73%,47.54%,91.2%,NULL,100%,57.83%,43.1%,97.11%,95.03%,78.54%,57.91%,100%,83.81%,2.58%,NULL,89.93%,37.57%
2006-6-7,88.29%,NULL,75.73%,51.15%,81.55%,5.28%,NULL,99.56%,NULL,98.84%,48.44%,91.26%,NULL,100%,60.99%,44.73%,99.28%,96.17%,78.26%,60.09%,100%,85.94%,2.05%,NULL,89.69%,37.74%
2006-6-8,89.82%,NULL,77.12%,43.52%,82.65%,5.32%,NULL,99.28%,NULL,97.7%,49.42%,89.85%,NULL,100%,64.84%,46.66%,100%,90.26%,78.71%,62.3%,100%,88.29%,2.05%,NULL,95.02%,38.3%
2006-6-9,90.58%,NULL,83.5%,26.56%,85.89%,6.02%,NULL,99.56%,NULL,96.3%,91.65%,90.6%,NULL,100%,79.58%,48.83%,100%,97.11%,80.39%,65.83%,100%,98.33%,4.85%,NULL,100%,39.91%
2006-6-10,94.87%,NULL,NULL,8.8%,92.15%,8.88%,NULL,99.44%,NULL,93.52%,100%,92.01%,NULL,100%,85.95%,58.8%,100%,99.59%,84.14%,75.54%,100%,100%,18.15%,NULL,100%,42.84%
2006-6-11,94.35%,NULL,100%,17.95%,93.57%,7.52%,NULL,99.39%,NULL,95.42%,100%,92.36%,NULL,100%,86.94%,66.74%,100%,94.91%,83.03%,78.61%,100%,98.66%,NULL,NULL,100%,41.76%
2006-6-12,92.8%,NULL,100%,41.87%,91.56%,7.54%,NULL,99.44%,NULL,98.84%,100%,91.54%,NULL,100%,87.24%,68.39%,NULL,94.39%,82.73%,81.25%,100%,97.48%,NULL,NULL,100%,40.32%
2006-6-13,91.26%,NULL,100%,56.29%,89.56%,7.56%,NULL,99.28%,NULL,100%,100%,90.76%,NULL,100%,87.24%,70.55%,100%,91.95%,81.79%,83.82%,100%,97.16%,2.61%,NULL,100%,39.37%
2006-6-14,89.9%,NULL,100%,67.51%,87.91%,7.59%,NULL,98.94%,NULL,100%,100%,89.94%,NULL,100%,87.63%,73.14%,100%,90.49%,81.19%,87.44%,100%,96.74%,NULL,NULL,100%,39.49%
2006-6-15,91.52%,NULL,100%,75.33%,85.98%,7.6%,NULL,98.33%,NULL,100%,100%,89.12%,NULL,100%,89.76%,74.87%,100%,91.04%,81.04%,88.86%,99.98%,96.74%,2.05%,NULL,100%,39.91%
2006-6-16,93.83%,NULL,100%,80.47%,85.23%,7.62%,NULL,97.72%,NULL,100%,100%,89.29%,NULL,100%,90.99%,76.07%,100%,94.43%,80.82%,89.9%,94.35%,96.63%,2.05%,NULL,100%,41.1%
2006-6-17,94.44%,NULL,100%,84.4%,86.11%,7.64%,NULL,97.89%,NULL,100%,100%,89.61%,NULL,100%,90.78%,76.91%,100%,97.28%,80.52%,91.17%,89.41%,96.52%,2.05%,NULL,100%,41.93%
2006-6-18,94.78%,NULL,100%,86.51%,87.01%,7.65%,NULL,98.06%,NULL,100%,100%,89.78%,NULL,100%,90.58%,77.54%,100%,98.98%,80.2%,91.41%,83.98%,96.63%,2.05%,NULL,100%,43.73%
2006-6-19,94.95%,NULL,100%,82.48%,87.35%,7.66%,NULL,98.33%,NULL,100%,100%,89.94%,NULL,100%,90.16%,77.96%,100%,100%,79.92%,92.69%,78.55%,96.41%,2.05%,NULL,100%,44.4%
2006-6-20,95.13%,NULL,100%,69.97%,87.35%,7.71%,NULL,98.67%,NULL,100%,100%,90.43%,NULL,100%,91.08%,78.39%,100%,100%,79.67%,94.61%,72.97%,96.41%,2.16%,NULL,99.75%,43.08%
2006-6-21,94.52%,NULL,100%,78.01%,89.59%,7.7%,NULL,98.94%,NULL,100%,100%,90.22%,NULL,100%,92%,78.77%,100%,97.89%,79.3%,95.41%,69.91%,96.41%,2.16%,NULL,99.09%,41.7%
2006-6-22,95.82%,NULL,100%,76.45%,90.47%,7.69%,NULL,97.67%,NULL,100%,100%,90.65%,NULL,100%,92.41%,79.15%,100%,91.04%,78.93%,95.82%,67.82%,96.52%,2.16%,NULL,98.46%,40.63%
2006-6-23,96.42%,NULL,100%,75.11%,91.31%,7.7%,NULL,97.67%,NULL,100%,100%,91.55%,NULL,100%,92.11%,79.49%,100%,93.07%,78.91%,96.06%,67.82%,96.2%,2.16%,NULL,97.76%,39.72%
2006-6-24,95.73%,NULL,100%,76.89%,92.37%,7.71%,NULL,97.67%,NULL,100%,100%,92.47%,NULL,100%,91.9%,79.66%,100%,94.07%,78.61%,96.38%,67.82%,96.09%,2.16%,NULL,100%,39.37%
2006-6-25,96.08%,NULL,100%,79.13%,93.21%,7.71%,NULL,97.83%,NULL,100%,100%,93.05%,NULL,100%,91.49%,79.75%,100%,96.21%,78.63%,96.7%,67.82%,95.88%,2.16%,NULL,96.28%,39.6%
2006-6-26,96.16%,NULL,100%,79.8%,93.81%,7.72%,NULL,97.72%,NULL,100%,100%,93.52%,NULL,100%,91.28%,79.79%,100%,98.59%,78.31%,97.03%,67.82%,95.88%,2.16%,NULL,95.56%,39.79%
2006-6-27,95.82%,NULL,100%,82.48%,93.7%,7.74%,NULL,97.11%,NULL,100%,100%,93.81%,NULL,100%,91.39%,79.88%,100%,100%,78.09%,96.95%,68.29%,98.44%,2.61%,NULL,94.84%,39.43%
2006-6-28,95.64%,NULL,100%,81.59%,93.81%,7.75%,NULL,96.72%,NULL,100%,100%,93.58%,NULL,100%,91.8%,80.05%,100%,100%,77.85%,96.95%,69.23%,98.75%,2.05%,NULL,94.08%,38.65%
2006-6-29,95.9%,NULL,100%,80.69%,93.57%,7.82%,NULL,96.22%,NULL,100%,100%,92.94%,NULL,100%,91.9%,80.26%,100%,98.02%,77.55%,96.78%,70.01%,98.23%,2.05%,NULL,95.09%,38.95%
2006-6-30,95.99%,NULL,100%,76.45%,93.33%,7.84%,NULL,95.61%,NULL,100%,100%,92.7%,NULL,100%,92%,80.99%,100%,91.87%,77.26%,96.62%,70.64%,98.12%,2.05%,NULL,96.83%,39.84%
2006-7-1,96.42%,NULL,100%,74.44%,92.97%,7.84%,NULL,94.89%,NULL,100%,100%,93%,NULL,100%,92.11%,81.77%,100%,92.71%,76.82%,96.54%,71.23%,98.01%,2.05%,NULL,98.39%,45.28%
2006-7-2,96.25%,NULL,100%,76.45%,93.21%,7.84%,NULL,93.94%,NULL,100%,100%,93.34%,NULL,100%,92.2%,82.12%,100%,93.87%,76.5%,96.22%,71.82%,98.01%,2.16%,NULL,100%,40.68%
2006-7-3,96.51%,NULL,100%,77.34%,93.7%,7.85%,NULL,93.25%,NULL,100%,100%,93.69%,NULL,100%,92.31%,82.38%,100%,95.89%,76.18%,96.54%,72.36%,97.9%,2.16%,NULL,100%,41.88%
2006-7-4,96.25%,NULL,100%,76.9%,93.93%,7.86%,NULL,92.43%,NULL,100%,100%,93.63%,NULL,100%,92.31%,82.47%,100%,96.95%,75.89%,96.22%,72.9%,97.8%,2.06%,NULL,100%,43.01%
2006-7-5,95.21%,NULL,100%,75.78%,94.41%,7.87%,NULL,91.35%,NULL,100%,100%,93.81%,NULL,100%,92.31%,82.52%,100%,97.69%,75.58%,95.98%,73.37%,97.59%,2.16%,NULL,100%,43.68%
2006-7-6,94.78%,NULL,100%,74.66%,92.5%,8.21%,NULL,90.21%,NULL,100%,100%,93.86%,NULL,100%,92.61%,82.52%,100%,98.31%,75.26%,95.74%,73.84%,97.48%,2.16%,NULL,100%,43.44%
2006-7-7,94.26%,NULL,100%,73.54%,90.47%,8.59%,NULL,88.96%,NULL,100%,100%,93.92%,NULL,100%,92.41%,82.47%,100%,98.88%,74.92%,95.49%,74.26%,97.37%,2.05%,NULL,100%,43.37%
2006-7-8,95.47%,NULL,100%,72.2%,88.47%,8.96%,NULL,87.79%,NULL,100%,100%,93.63%,NULL,100%,92.31%,82.3%,100%,98.63%,74.56%,95.25%,74.69%,97.16%,2.05%,NULL,100%,45.28%
2006-7-9,95.82%,NULL,100%,72.2%,86.34%,9.4%,NULL,86.62%,NULL,100%,100%,93.75%,NULL,100%,94.04%,82.38%,100%,98.93%,74.15%,96.3%,75.16%,100%,4.57%,NULL,100%,45.28%
2006-7-10,96.25%,NULL,100%,72.42%,84.34%,9.78%,NULL,85.34%,NULL,100%,100%,93.86%,NULL,100%,93.43%,81.95%,100%,99.76%,73.72%,96.95%,75.63%,99.83%,2.61%,NULL,100%,45.53%
2006-7-11,95.56%,NULL,100%,71.53%,83.89%,10.04%,NULL,84.23%,NULL,100%,100%,93.4%,NULL,100%,90.67%,81.77%,100%,95.4%,73.36%,96.78%,76.81%,98.97%,2.16%,NULL,100%,45.28%
2006-7-12,94.69%,NULL,100%,69.52%,84.34%,11.84%,NULL,83.39%,NULL,100%,100%,93.28%,NULL,100%,89.76%,79.45%,NULL,82.6%,70.88%,96.3%,77.98%,99.41%,2.05%,NULL,100%,45.73%
2006-7-13,94.95%,NULL,100%,59.48%,84.45%,11.94%,NULL,82.68%,NULL,100%,100%,92.24%,NULL,100%,88.43%,61.82%,100%,88.31%,73.02%,95.17%,77.3%,99.19%,3.17%,NULL,100%,46.05%
2006-7-14,95.56%,NULL,100%,20.27%,84.9%,12.27%,NULL,82.43%,NULL,100%,100%,92.82%,NULL,100%,93.12%,67.09%,100%,84.95%,74.08%,95.98%,87.98%,100%,NULL,NULL,100%,49.36%
2006-7-15,93.4%,NULL,100%,40.48%,84.34%,10.53%,NULL,82.68%,NULL,100%,100%,92.53%,NULL,100%,95.26%,72.53%,63.89%,87.42%,74.54%,95.82%,100%,100%,NULL,NULL,100%,49.56%
2006-7-16,93.15%,NULL,100%,55.05%,84.79%,10.54%,NULL,82.73%,NULL,100%,100%,91.95%,NULL,100%,94.34%,72.65%,100%,89.13%,75.26%,94.93%,100%,100%,NULL,NULL,100%,48.66%
2006-7-17,92.98%,NULL,100%,63.26%,85.35%,10.56%,NULL,82.88%,NULL,100%,100%,91.6%,NULL,100%,93.23%,75.49%,100%,92.01%,75.62%,94.37%,98.24%,100%,3.73%,NULL,100%,47.7%
2006-7-18,93.32%,NULL,100%,72.2%,86%,10.59%,NULL,83.24%,NULL,100%,100%,91.26%,NULL,100%,90.16%,80.26%,100%,95.12%,75.84%,94.05%,95.98%,99.41%,3.73%,NULL,100%,46.43%
2006-7-19,93.83%,NULL,100%,75.11%,86.67%,10.6%,NULL,83.44%,NULL,100%,100%,91.84%,NULL,100%,88.85%,82.47%,100%,90.97%,75.89%,93.73%,95.3%,99.82%,2.05%,NULL,100%,44.64%
2006-7-20,93.75%,NULL,100%,74.21%,87.12%,10.62%,NULL,83.7%,NULL,100%,100%,92.47%,NULL,100%,89.46%,83.22%,100%,85.44%,75.79%,93.57%,95.7%,99.3%,2.05%,NULL,100%,44.21%
2006-7-21,93.49%,NULL,100%,74.66%,87.68%,10.63%,NULL,84.07%,NULL,100%,100%,93.11%,NULL,100%,90.07%,83.39%,100%,88.24%,75.62%,93.41%,95.98%,99.08%,2.05%,NULL,100%,44.21%
2006-7-22,93.15%,NULL,100%,75.78%,87.79%,10.63%,NULL,84.39%,NULL,100%,100%,93.17%,NULL,100%,90.38%,83.09%,100%,89.36%,74.85%,93.57%,93.23%,98.97%,2.11%,NULL,100%,44.09%
2006-7-23,92.98%,NULL,100%,76.9%,87.68%,10.64%,NULL,84.65%,NULL,100%,100%,93.06%,NULL,100%,90.38%,82.65%,100%,91.48%,73.79%,94.13%,87.11%,98.97%,2.05%,NULL,100%,43.92%
2006-7-24,93.23%,NULL,100%,75.11%,87.46%,10.65%,NULL,84.76%,NULL,100%,100%,92.94%,NULL,100%,85.95%,67.99%,100%,88.89%,71.18%,94.37%,79.11%,98.87%,2.05%,NULL,100%,43.97%
2006-7-25,92.63%,NULL,100%,7.15%,87.01%,12.43%,NULL,85.02%,NULL,100%,100%,92.36%,NULL,100%,88.63%,68.19%,100%,89.24%,70.67%,94.53%,76.33%,100%,4.05%,NULL,100%,44.57%
2006-7-26,92.55%,NULL,100%,70.86%,86.79%,10.68%,NULL,85.34%,NULL,100%,100%,92.7%,NULL,100%,90.78%,80.17%,100%,90.02%,70.57%,95.17%,76.01%,100%,NULL,NULL,100%,45.8%
2006-7-27,93.92%,NULL,100%,66.39%,87.01%,10.75%,NULL,85.61%,NULL,100%,100%,93.11%,NULL,100%,92.92%,81.08%,100%,91.08%,70.5%,95.33%,80.45%,100%,2.95%,NULL,100%,45.48%
2006-7-28,94.26%,NULL,100%,68.85%,86.9%,10.8%,NULL,85.93%,NULL,100%,100%,93.79%,NULL,100%,94.14%,76.7%,100%,92.99%,70.26%,95.57%,80.69%,NULL,2.1%,NULL,100%,45.28%
2006-7-29,93.58%,NULL,100%,69.52%,86.79%,10.8%,NULL,86.14%,NULL,100%,100%,94.15%,NULL,100%,95.57%,76.57%,100%,92.99%,69.96%,95.98%,81.39%,99.3%,2.05%,NULL,100%,44.89%
2006-7-30,93.15%,NULL,100%,68.86%,86.56%,10.81%,NULL,85.98%,NULL,100%,100%,94.5%,NULL,100%,95.46%,79.83%,100%,93.51%,69.58%,96.14%,81.39%,99.08%,2.05%,NULL,100%,43.73%
2006-7-31,91.95%,NULL,100%,68.18%,86.34%,10.82%,NULL,85.5%,NULL,100%,100%,94.79%,NULL,100%,94.96%,81.29%,100%,94.79%,69.18%,96.46%,81.27%,98.97%,2.05%,NULL,100%,41.4%
2006-8-1,93.06%,NULL,100%,68.85%,86.11%,10.83%,NULL,84.71%,NULL,99.86%,100%,94.91%,NULL,100%,94.85%,81.69%,100%,94.35%,68.76%,96.78%,81.72%,98.97%,2.05%,NULL,100%,NULL
2006-8-2,94.26%,NULL,100%,69.3%,85.79%,10.83%,NULL,84.01%,NULL,98.97%,100%,94.85%,NULL,100%,94.04%,81.82%,100%,93.91%,68.46%,97.11%,81.96%,98.75%,2.05%,NULL,100%,36.61%
2006-8-3,95.38%,NULL,100%,69.52%,85.46%,10.84%,NULL,83.24%,NULL,97.96%,100%,94.79%,NULL,90.37%,95.06%,82.08%,100%,93.59%,68.16%,97.43%,82.26%,98.75%,NULL,NULL,100%,34.69%
2006-8-4,95.47%,NULL,100%,69.74%,85.35%,10.83%,NULL,82.33%,NULL,96.81%,100%,94.68%,NULL,89.63%,95.06%,82.08%,100%,94.47%,67.86%,96.86%,83.02%,98.97%,NULL,NULL,100%,34.75%
2006-8-5,94.95%,NULL,100%,69.97%,85.23%,10.82%,NULL,81.82%,NULL,95.61%,100%,94.44%,NULL,95.19%,94.24%,82.65%,100%,93.67%,67.65%,95.74%,83.77%,99.19%,1.43%,NULL,100%,35.15%
2006-8-6,95.04%,NULL,100%,73.32%,85.12%,10.81%,NULL,80.91%,NULL,94.91%,100%,94.33%,NULL,100%,93.93%,83.7%,100%,93.27%,67.37%,94.45%,84.52%,100%,2.33%,NULL,100%,35.6%
2006-8-7,94.61%,NULL,100%,74.88%,85.12%,10.81%,NULL,79.79%,NULL,94.4%,100%,94.56%,NULL,100%,93.01%,83.75%,100%,94.11%,67.05%,93.57%,85.27%,100%,NULL,NULL,100%,35.37%
