,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2003-4-20,40.17%,NULL,55.28%,78.04%,90.37%,NULL,NULL,100%,NULL,49.94%,6.6%,52.91%,NULL,NULL,56.48%,43.2%,NULL,39.95%,39.96%,15.83%,79.56%,34.21%,NULL,NULL,74.66%,38.42%
2003-4-21,39.69%,NULL,54.9%,77.82%,91.42%,NULL,NULL,100%,NULL,50.09%,5.4%,53.24%,NULL,52.96%,59.99%,43.62%,NULL,41.01%,39.68%,15.9%,81.32%,34.21%,NULL,NULL,72.09%,37.79%
2003-4-22,39.2%,NULL,54.55%,77.37%,92.15%,NULL,NULL,100%,NULL,50.17%,5.07%,53.58%,NULL,52.96%,60.44%,43.37%,NULL,41.01%,39.83%,15.94%,91.88%,33.81%,NULL,NULL,73.07%,37.62%
2003-4-23,38.79%,NULL,54.2%,76.47%,92.75%,NULL,NULL,100%,NULL,50.25%,5.09%,53.83%,NULL,52.41%,56.98%,43.2%,NULL,40.76%,40.33%,15.97%,99.58%,34.06%,NULL,NULL,73.47%,38.35%
2003-4-24,38.31%,NULL,53.86%,75.13%,93.1%,NULL,NULL,100%,NULL,50.33%,5.18%,54.21%,NULL,52.41%,53.36%,42.08%,NULL,40.64%,40.53%,16.05%,100%,NULL,NULL,NULL,73.82%,39.01%
2003-4-25,37.82%,NULL,53.51%,73.35%,93.57%,NULL,NULL,100%,NULL,50.33%,5.14%,54.21%,NULL,53.15%,50.26%,41.8%,NULL,40.28%,40.49%,16.12%,98.71%,33.12%,NULL,NULL,73.75%,39.49%
2003-4-26,37.27%,NULL,53.14%,73.57%,93.93%,NULL,NULL,100%,NULL,50.48%,4.42%,54.46%,NULL,50.19%,50.54%,41.51%,NULL,39.95%,40.46%,16.19%,92.99%,33.26%,NULL,NULL,73.54%,41.52%
2003-4-27,36.79%,NULL,52.76%,73.57%,94.3%,NULL,NULL,100%,NULL,50.25%,3.98%,54.46%,NULL,49.44%,50.1%,41.23%,NULL,39.7%,40.4%,16.23%,88.8%,32.53%,NULL,NULL,73.47%,42.05%
2003-4-28,36.32%,NULL,52.41%,72.9%,94.88%,NULL,NULL,100%,NULL,50.01%,4%,54.21%,NULL,48.52%,46.34%,40.95%,NULL,39.47%,40.09%,16.27%,83.27%,32.13%,NULL,NULL,73.32%,42.48%
2003-4-29,35.8%,NULL,51.99%,72.68%,94.77%,NULL,NULL,100%,NULL,49.78%,4.05%,53.96%,NULL,48.52%,45.16%,40.67%,NULL,39.34%,39.84%,16.3%,80.88%,31.74%,NULL,NULL,73.01%,42.41%
2003-4-30,35.21%,NULL,51.51%,72.23%,94.77%,NULL,NULL,100%,NULL,49.7%,4.08%,53.58%,NULL,51.48%,44.49%,40.39%,NULL,39%,39.55%,16.34%,80%,31.86%,NULL,NULL,72.82%,41.81%
2003-5-1,34.76%,NULL,50.51%,71.78%,94.77%,NULL,NULL,100%,NULL,49.55%,4.11%,53.29%,NULL,51.3%,43.68%,40.11%,NULL,38.43%,39.21%,16.27%,82.19%,31.14%,NULL,NULL,72.61%,40.15%
2003-5-2,34.3%,NULL,50.51%,73.99%,94.65%,NULL,NULL,100%,NULL,49.47%,4.14%,52.93%,NULL,50.56%,43%,39.82%,NULL,37.99%,38.87%,16.08%,100%,31.14%,NULL,NULL,72.46%,40.98%
2003-5-3,33.85%,NULL,49.93%,73.54%,94.88%,NULL,NULL,100%,NULL,49.47%,4.18%,52.65%,NULL,47.96%,42.48%,39.54%,NULL,37.63%,38.7%,16.01%,99.79%,30.3%,NULL,NULL,72.18%,40.27%
2003-5-4,33.33%,NULL,49.33%,73.1%,95.12%,NULL,NULL,100%,NULL,49.47%,3.43%,52.4%,NULL,47.04%,44.93%,39.26%,NULL,37.23%,38.39%,16.01%,100%,29.96%,NULL,NULL,71.87%,40.39%
2003-5-5,32.87%,NULL,48.76%,72.65%,95.25%,NULL,NULL,100%,NULL,49.31%,3.14%,52.14%,NULL,48.89%,46.93%,38.98%,NULL,37.14%,37.99%,15.97%,98.92%,29.96%,NULL,NULL,71.58%,40.68%
2003-5-6,32.42%,NULL,48.2%,71.98%,95.48%,NULL,NULL,100%,NULL,49.31%,3.18%,51.91%,NULL,47.04%,46.27%,38.7%,NULL,36.79%,37.63%,15.9%,98.92%,30.06%,NULL,NULL,71.33%,40.44%
2003-5-7,31.96%,NULL,47.63%,71.31%,95.72%,NULL,NULL,100%,NULL,49%,3.2%,51.61%,NULL,45.37%,45.67%,38.42%,NULL,36.11%,38.44%,15.83%,100%,29.46%,NULL,NULL,71.06%,41.04%
2003-5-8,31.38%,NULL,47.01%,69.74%,95.72%,NULL,NULL,100%,NULL,48.54%,2.47%,51.24%,NULL,42.78%,45.37%,38.14%,NULL,35.21%,38.75%,15.72%,100%,29.17%,NULL,NULL,70.81%,41.76%
2003-5-9,30.92%,NULL,46.41%,70.64%,95.36%,NULL,NULL,100%,NULL,48.46%,1.71%,51.02%,NULL,42.04%,45.6%,37.88%,NULL,34.27%,38.49%,15.57%,100%,28.97%,NULL,NULL,70.42%,42.05%
2003-5-10,30.4%,NULL,45.83%,70.41%,95.01%,NULL,NULL,100%,NULL,48.3%,0.99%,50.87%,NULL,42.59%,45.74%,37.61%,NULL,33.83%,38.2%,15.5%,98.26%,NULL,NULL,NULL,69.9%,42.24%
2003-5-11,29.77%,NULL,45.33%,69.97%,94.41%,NULL,NULL,100%,NULL,47.99%,0.93%,50.46%,NULL,44.44%,42.94%,37.35%,NULL,33.53%,38.03%,15.35%,93.65%,NULL,NULL,NULL,69.43%,42.48%
2003-5-12,29.17%,NULL,44.82%,69.52%,93.57%,NULL,NULL,100%,NULL,47.6%,0.61%,50.04%,NULL,41.11%,40.13%,37.09%,NULL,33.09%,37.51%,15.35%,87.93%,NULL,NULL,NULL,68.96%,42.36%
2003-5-13,28.63%,NULL,44.3%,68.4%,92.15%,NULL,NULL,100%,NULL,47.29%,0.31%,50.04%,NULL,39.63%,37.52%,36.8%,NULL,32.51%,37.19%,15.31%,86.14%,NULL,NULL,NULL,68.81%,42.36%
2003-5-14,27.85%,NULL,43.76%,67.51%,90.36%,NULL,NULL,100%,NULL,47.14%,NULL,49.25%,NULL,41.11%,35.89%,36.51%,NULL,31.92%,36.79%,15.57%,83.09%,28.18%,NULL,NULL,68.48%,42.29%
2003-5-15,27.12%,NULL,43.26%,66.39%,88.8%,NULL,NULL,100%,NULL,46.98%,NULL,48.73%,NULL,43.33%,38.42%,36.25%,NULL,31.43%,36.38%,15.79%,80%,28.18%,NULL,NULL,68.27%,42.48%
2003-5-16,26.64%,NULL,42.77%,67.51%,87.35%,NULL,NULL,100%,NULL,47.14%,NULL,48.5%,NULL,44.07%,40.32%,35.99%,NULL,31.15%,36.1%,16.01%,82.43%,28.72%,NULL,NULL,68.48%,NULL
2003-5-17,26.1%,NULL,42.13%,69.97%,87.12%,NULL,NULL,100%,NULL,47.14%,NULL,48.28%,NULL,44.07%,39.53%,35.72%,NULL,30.97%,35.72%,16.27%,90.78%,28.72%,NULL,NULL,68.24%,38.77%
2003-5-18,25.74%,NULL,41.59%,72.42%,89.36%,NULL,NULL,100%,NULL,47.45%,NULL,48.24%,NULL,44.07%,39.15%,35.46%,NULL,30.53%,35.83%,16.63%,97.15%,29.02%,NULL,NULL,68.51%,38.71%
2003-5-19,26.28%,NULL,41.59%,76.22%,85.79%,NULL,NULL,100%,NULL,47.99%,NULL,48.47%,NULL,44.44%,38.95%,35.2%,NULL,30.51%,35.49%,17.25%,100%,40.44%,NULL,NULL,69.58%,38.95%
2003-5-20,26.04%,NULL,41.59%,78.01%,84.11%,NULL,NULL,100%,NULL,49.86%,NULL,48.62%,NULL,45.93%,38.36%,34.94%,NULL,30.23%,35.12%,18.25%,100%,42.52%,NULL,NULL,70.36%,39.07%
2003-5-21,25.74%,NULL,41.45%,78.46%,82.43%,NULL,NULL,100%,NULL,50.01%,NULL,48.54%,NULL,47.96%,37.52%,34.67%,NULL,29.83%,34.83%,18.61%,99.58%,42.52%,NULL,NULL,70.69%,39.31%
2003-5-22,25.2%,NULL,41.25%,78.46%,80.73%,NULL,NULL,100%,NULL,50.17%,NULL,48.31%,NULL,50.74%,36.75%,34.41%,NULL,29.65%,34.42%,19.06%,95.18%,42.52%,NULL,NULL,70.66%,39.6%
2003-5-23,24.72%,NULL,40.96%,77.79%,79.83%,NULL,NULL,100%,NULL,49.94%,NULL,48.05%,NULL,51.85%,36.18%,34.12%,NULL,29.52%,33.99%,19.46%,90.57%,42.32%,NULL,NULL,70.6%,39.49%
2003-5-24,24.11%,NULL,40.59%,76.9%,79.21%,NULL,NULL,100%,NULL,49.58%,NULL,47.86%,NULL,52.22%,35.49%,33.83%,NULL,29.4%,33.54%,19.73%,88.59%,42.32%,NULL,NULL,70.51%,40.03%
2003-5-25,23.62%,NULL,40.19%,76%,78.52%,NULL,NULL,100%,NULL,49.58%,NULL,47.6%,NULL,52.22%,34.91%,33.55%,NULL,28.83%,33.12%,19.96%,89.01%,42.32%,NULL,NULL,70.24%,40.92%
2003-5-26,23.07%,NULL,39.85%,75.78%,77.5%,NULL,NULL,100%,NULL,49.55%,NULL,47.23%,NULL,51.48%,34.22%,33.28%,NULL,28.43%,32.66%,20.41%,89.01%,42.32%,NULL,NULL,69.81%,41.81%
2003-5-27,22.58%,NULL,39.45%,76.22%,76.58%,NULL,NULL,100%,NULL,49.55%,0.02%,46.7%,NULL,52.59%,33.36%,33.02%,NULL,28.02%,32.13%,20.14%,92.33%,41.87%,NULL,NULL,69.84%,42.84%
2003-5-28,21.93%,NULL,39.11%,76.45%,75.68%,NULL,NULL,99.94%,NULL,49.39%,0.07%,46.14%,NULL,50.37%,30.36%,32.75%,NULL,27.45%,31.67%,20.23%,91.65%,41.67%,NULL,NULL,69.75%,43.37%
2003-5-29,21.33%,NULL,38.76%,75.11%,74.67%,NULL,NULL,99.88%,NULL,49.31%,0.13%,45.58%,NULL,49.07%,24.82%,32.45%,NULL,26.94%,31.17%,20.45%,85.49%,41.53%,NULL,NULL,69.7%,43.44%
2003-5-30,20.78%,NULL,38.4%,73.54%,73.46%,NULL,NULL,99.83%,NULL,48.69%,0.18%,45.02%,NULL,47.22%,20.31%,32.16%,NULL,26.32%,30.73%,20.5%,93.2%,41.33%,NULL,NULL,69.28%,42.17%
2003-5-31,20.24%,NULL,38.02%,71.76%,72.15%,NULL,NULL,99.89%,NULL,48.15%,0.24%,44.68%,NULL,46.48%,15.98%,31.87%,NULL,26.01%,30.11%,20.5%,92.54%,41.23%,NULL,NULL,68.81%,40.15%
2003-6-1,19.64%,NULL,37.73%,69.74%,71.12%,NULL,NULL,99.89%,NULL,47.6%,NULL,44.26%,NULL,44.81%,14.16%,31.58%,NULL,25.84%,29.64%,20.5%,91.65%,41.03%,NULL,NULL,68.3%,NULL
2003-6-2,19.14%,NULL,37.37%,67.73%,70.32%,NULL,NULL,99.89%,NULL,46.98%,NULL,44.26%,NULL,44.26%,15.3%,31.11%,NULL,25.2%,29.1%,20.23%,90.78%,40.93%,NULL,NULL,67.62%,39.13%
2003-6-3,18.65%,NULL,36.99%,65.5%,68.6%,NULL,NULL,99.94%,NULL,46.12%,NULL,43.08%,NULL,42.96%,14.01%,30.99%,NULL,24.55%,28.49%,19.91%,89.46%,40.74%,NULL,NULL,67.45%,38.59%
2003-6-4,18.07%,NULL,36.59%,63.49%,66.99%,NULL,NULL,100%,NULL,45.97%,NULL,42.51%,NULL,44.26%,11.92%,30.7%,NULL,23.89%,27.91%,19.55%,89.91%,40.74%,NULL,NULL,66.97%,38.14%
2003-6-5,17.53%,NULL,36.18%,61.47%,65.76%,NULL,NULL,99.72%,NULL,45.81%,NULL,41.91%,NULL,46.11%,11.04%,30.4%,NULL,23.11%,27.46%,19.19%,90.33%,40.54%,NULL,NULL,66.4%,37.57%
2003-6-6,17%,NULL,35.75%,59.83%,64.95%,NULL,NULL,99.83%,NULL,45.66%,NULL,41.31%,NULL,45.93%,10.51%,30.11%,NULL,22.54%,26.83%,19.15%,90.57%,40.39%,NULL,NULL,66.2%,37.17%
2003-6-7,17%,NULL,36.23%,58.95%,63.85%,NULL,NULL,99.72%,NULL,45.81%,4%,40.98%,NULL,45.74%,10.35%,34.68%,NULL,21.95%,26.21%,19.45%,93.2%,40.19%,NULL,NULL,66.28%,37.12%
2003-6-8,21.05%,NULL,45.63%,8.31%,66.79%,NULL,NULL,100%,NULL,54.53%,6.61%,42.44%,NULL,48.15%,15.13%,35.57%,NULL,22.23%,26.83%,20.09%,100%,66.2%,NULL,NULL,67.56%,40.8%
2003-6-9,25.74%,NULL,47.03%,16.18%,68.8%,NULL,NULL,100%,NULL,58.76%,8.55%,43.85%,NULL,45.19%,15.02%,60.86%,NULL,22.75%,27.49%,20.54%,98.71%,69.8%,NULL,NULL,68.19%,36.61%
2003-6-10,30.92%,NULL,49.54%,25.09%,70.22%,NULL,NULL,100%,NULL,60.19%,10.39%,45.26%,NULL,42.41%,14.69%,68.19%,NULL,23.15%,27.87%,20.95%,96.71%,69.8%,NULL,NULL,69.04%,34.29%
2003-6-11,37.06%,NULL,52.71%,30.95%,71.42%,NULL,NULL,100%,NULL,61.75%,14.07%,46.48%,NULL,40.56%,15.9%,72.7%,NULL,23.31%,27.62%,21.58%,91.88%,71.29%,NULL,NULL,70.3%,33.56%
2003-6-12,42.8%,NULL,57.09%,36.06%,72.34%,NULL,NULL,100%,NULL,63.76%,23.9%,47.98%,NULL,41.48%,16.11%,74.54%,NULL,23.48%,27.93%,22.89%,85.72%,74.65%,NULL,NULL,74.44%,34.07%
2003-6-13,49.11%,NULL,57.09%,47.78%,73.85%,NULL,NULL,100%,NULL,73.13%,28.35%,49.66%,NULL,44.07%,18.52%,77.07%,NULL,23.75%,27.94%,24.74%,85.51%,79.1%,NULL,NULL,79.98%,36.61%
2003-6-14,55.74%,NULL,62.54%,56.47%,75.18%,NULL,NULL,100%,NULL,78.36%,31.86%,51.35%,NULL,NULL,21.44%,80.89%,24.6%,24.14%,27.96%,28.15%,85.51%,82.43%,NULL,NULL,82.02%,38.95%
2003-6-15,61.17%,NULL,66.85%,76%,76.69%,NULL,NULL,100%,NULL,81.36%,34.89%,52.74%,NULL,42.04%,21.56%,82.74%,26.63%,25%,31.34%,30.48%,97.81%,82.43%,NULL,NULL,83.32%,39.13%
2003-6-16,65.1%,NULL,68.95%,71.98%,78.11%,NULL,NULL,100%,NULL,82.42%,36.79%,54.46%,NULL,46.67%,21.25%,82.88%,27.93%,25.22%,32.98%,32.65%,100%,82.43%,NULL,NULL,81.43%,40.32%
2003-6-17,67.26%,NULL,71.55%,66.17%,79.42%,NULL,NULL,100%,NULL,82.42%,37.93%,55.95%,NULL,47.04%,20.9%,84.37%,28.22%,24.98%,35.36%,34.49%,100%,82.43%,NULL,NULL,83.41%,41.52%
2003-6-18,70.59%,NULL,74.33%,63.49%,80.22%,NULL,NULL,100%,NULL,82.42%,39.44%,57.61%,NULL,45.74%,20.47%,84.17%,31.11%,25.15%,38.42%,36.54%,100%,83.14%,NULL,NULL,88.04%,42.72%
2003-6-19,76.66%,NULL,77.95%,91.02%,82.21%,NULL,NULL,100%,NULL,100%,41.36%,59.3%,NULL,46.11%,21.37%,84.29%,42.11%,28.39%,42.72%,37.16%,100%,86.76%,NULL,NULL,86.25%,41.93%
2003-6-20,80.26%,NULL,80.46%,73.32%,84.11%,NULL,NULL,100%,NULL,100%,41.74%,60.71%,NULL,47.04%,24.91%,84.35%,43.42%,30.29%,44.44%,38.72%,100%,94.09%,NULL,NULL,87.99%,40.8%
2003-6-21,82.43%,NULL,82.65%,0.67%,86.58%,NULL,NULL,100%,NULL,98.84%,42.15%,62.88%,NULL,49.63%,29.91%,85.42%,40.52%,35.01%,47.98%,41.24%,100%,96.4%,NULL,NULL,90.09%,40.86%
2003-6-22,84.14%,NULL,84.15%,67.06%,88.36%,NULL,NULL,100%,NULL,98.72%,42.87%,64.43%,NULL,51.3%,29.46%,86.03%,38.49%,38.48%,49.25%,43.32%,100%,96.4%,NULL,NULL,91.7%,41.1%
2003-6-23,87.23%,NULL,85.92%,60.19%,89.48%,NULL,NULL,100%,NULL,97.83%,43.7%,65.84%,NULL,53.7%,28.94%,86.12%,36.03%,40.69%,49.99%,44.7%,99.58%,96.4%,NULL,NULL,93.14%,40.56%
2003-6-24,87.83%,NULL,87.08%,63.49%,90.24%,NULL,NULL,100%,NULL,97.57%,43.47%,67.02%,NULL,55.19%,32.84%,85.79%,34.44%,42.09%,50.46%,45.96%,95.18%,95.91%,NULL,NULL,94.32%,40.15%
2003-6-25,88.43%,NULL,88.47%,66.17%,90.71%,NULL,NULL,100%,NULL,96.69%,43.16%,68.1%,NULL,57.04%,37.78%,85.38%,33.43%,43.06%,50.86%,48.35%,91.65%,95.61%,NULL,NULL,95.35%,41.1%
2003-6-26,88.6%,NULL,90.2%,67.51%,91.07%,NULL,NULL,100%,NULL,95.54%,42.77%,69.1%,NULL,57.41%,42.67%,84.85%,32.42%,43.68%,51.18%,50.83%,92.54%,95.96%,NULL,NULL,96.65%,42.72%
2003-6-27,92.32%,NULL,96.31%,67.96%,91.42%,NULL,NULL,100%,NULL,94.78%,44.62%,69.78%,NULL,51.85%,44.27%,84.19%,36.32%,44.17%,51.45%,54.33%,94.75%,97.59%,NULL,NULL,96.87%,43.8%
2003-6-28,93.12%,NULL,97.8%,67.96%,91.42%,NULL,NULL,100%,NULL,94.65%,45.63%,70.48%,NULL,53.7%,42.41%,83.78%,36.03%,44.55%,51.65%,57.76%,96.71%,97.59%,NULL,NULL,96.25%,43.2%
2003-6-29,93.29%,NULL,98.97%,67.73%,91.79%,NULL,NULL,100%,NULL,94.4%,46.34%,70.73%,NULL,57.78%,40.51%,83.37%,35.02%,44.87%,51.71%,61.13%,98.92%,97.59%,NULL,NULL,95.46%,42.12%
2003-6-30,93.03%,NULL,99.88%,67.06%,91.55%,NULL,NULL,100%,NULL,93.64%,46.92%,70.93%,NULL,54.63%,38.42%,82.84%,33.72%,45.16%,51.65%,64.35%,100%,97.59%,NULL,NULL,94.71%,40.86%
2003-7-1,92.5%,NULL,100%,66.17%,91.31%,NULL,NULL,100%,NULL,92.92%,46.41%,71.12%,NULL,53.15%,40.85%,82.34%,33%,45.33%,51.67%,67.77%,100%,97.29%,NULL,NULL,93.85%,40.56%
2003-7-2,91.53%,NULL,100%,65.5%,91.2%,NULL,NULL,100%,NULL,92.2%,45.83%,71.27%,NULL,53.7%,44.12%,81.77%,32.13%,45.16%,51.39%,71.11%,100%,96.99%,NULL,NULL,93.03%,40.08%
2003-7-3,90.32%,NULL,100%,64.83%,91.07%,NULL,NULL,100%,NULL,91.47%,45.2%,71.22%,NULL,56.48%,47.52%,80.79%,15.02%,44.97%,51.14%,74.68%,100%,96.9%,NULL,NULL,92.78%,38.53%
2003-7-4,89.03%,NULL,100%,63.71%,90.95%,NULL,NULL,100%,NULL,90.75%,44.57%,71.17%,NULL,55.56%,50.47%,80.75%,29.81%,44.89%,50.86%,77.36%,100%,96.7%,NULL,NULL,92.57%,37.34%
2003-7-5,87.57%,NULL,100%,62.59%,90.84%,NULL,NULL,100%,NULL,90.75%,44.22%,71.27%,NULL,55%,53.11%,80.79%,28.51%,44.72%,50.58%,80.56%,100%,96.5%,NULL,NULL,92.61%,36.66%
2003-7-6,87.06%,NULL,100%,61.7%,90.71%,NULL,NULL,99.83%,NULL,90.75%,44.49%,71.27%,NULL,51.67%,50.93%,80.79%,27.21%,44.58%,50.28%,80.95%,NULL,96.3%,NULL,NULL,92.54%,37.4%
2003-7-7,86.63%,NULL,100%,60.54%,92.6%,NULL,NULL,99.33%,NULL,90.75%,44.77%,71.22%,NULL,51.11%,48.26%,80.75%,26.05%,44.29%,49.89%,81.26%,97.6%,96.1%,NULL,NULL,92.4%,38.65%
2003-7-8,86.11%,NULL,100%,59.48%,90.36%,NULL,NULL,98.67%,NULL,90.39%,44.07%,71.27%,NULL,51.85%,49.73%,80.71%,22.29%,44.07%,49.6%,81.26%,97.6%,95.91%,NULL,NULL,92.22%,39.67%
2003-7-9,87.4%,NULL,100%,58.59%,90.02%,NULL,NULL,98.06%,NULL,90.75%,43.49%,71.37%,NULL,51.67%,52.69%,80.58%,23.15%,44.29%,49.56%,82.11%,96.05%,97.59%,NULL,NULL,92.57%,40.32%
2003-7-10,87.14%,NULL,99.92%,60.54%,90.02%,NULL,NULL,97.39%,NULL,91.95%,42.89%,71.77%,NULL,52.59%,54.54%,80.62%,22.14%,44.53%,49.54%,82.26%,95.62%,97.59%,NULL,NULL,92.92%,41.16%
2003-7-11,87.31%,NULL,99.8%,61.25%,90.84%,NULL,NULL,96.61%,NULL,92.8%,42.54%,72.12%,NULL,54.81%,56.64%,80.5%,21.42%,44.94%,49.15%,82.42%,95.62%,NULL,NULL,NULL,93.57%,41.81%
2003-7-12,89.98%,NULL,99.84%,NULL,91.2%,NULL,NULL,95.5%,NULL,73.13%,42.09%,72.52%,NULL,55.93%,57.83%,80.42%,26.19%,45.21%,49.07%,84.96%,96.05%,97.59%,NULL,NULL,93.42%,42.17%
2003-7-13,90.15%,NULL,99.63%,NULL,91.79%,NULL,NULL,94.39%,NULL,78.36%,41.49%,72.57%,NULL,NULL,59.01%,80.3%,24.75%,45.29%,48.93%,88.48%,96.05%,97.59%,NULL,NULL,92.96%,42.05%
2003-7-14,90.32%,NULL,99.42%,62.37%,92.37%,NULL,NULL,93.09%,NULL,96.18%,40.82%,72.72%,NULL,54.81%,60.36%,80.13%,22.29%,45.46%,48.68%,89.27%,97.39%,97.59%,NULL,NULL,92.05%,42.84%
2003-7-15,90.66%,NULL,99.22%,61.07%,92.62%,NULL,NULL,91.73%,NULL,96.05%,40.14%,72.62%,NULL,53.52%,61.64%,79.97%,19.54%,45.38%,48.25%,89.66%,98.26%,96.94%,NULL,NULL,92.64%,43.08%
2003-7-16,90.15%,NULL,99.05%,60.01%,92.86%,NULL,NULL,90.53%,NULL,95.92%,39.46%,72.47%,NULL,52.78%,62.82%,79.72%,15.77%,45.38%,47.93%,90.06%,99.58%,96.84%,NULL,NULL,92.78%,41.76%
2003-7-17,90.06%,NULL,98.88%,58.95%,93.1%,NULL,NULL,89.23%,NULL,4.83%,39.04%,72.07%,NULL,51.85%,63.28%,79.48%,12.3%,44.72%,47.45%,90.06%,99.58%,96.73%,NULL,NULL,92.92%,40.08%
2003-7-18,89.55%,NULL,98.72%,58.95%,93.57%,NULL,NULL,87.95%,NULL,95.16%,39.17%,71.63%,NULL,51.48%,59.09%,79.23%,8.39%,44.77%,46.99%,90.84%,99.36%,96.6%,NULL,NULL,92.96%,39.31%
2003-7-19,89.12%,NULL,98.51%,NULL,93.93%,NULL,NULL,86.67%,NULL,100%,38.45%,70.93%,NULL,51.3%,59.44%,79.02%,4.63%,43.4%,46.49%,90.76%,97.39%,96.5%,NULL,NULL,92.92%,38.14%
2003-7-20,89.37%,NULL,98.34%,NULL,93.93%,NULL,NULL,85.56%,NULL,98.84%,37.7%,70.14%,NULL,48.52%,60.44%,78.86%,2.32%,42.61%,46.14%,91.16%,95.18%,96.4%,NULL,NULL,92.89%,38.14%
2003-7-21,88.95%,NULL,98.22%,53.45%,93.57%,NULL,NULL,84.28%,NULL,94.02%,36.96%,69.38%,NULL,49.63%,61.54%,78.61%,3.62%,42.16%,45.65%,91.79%,93.41%,96.3%,NULL,NULL,92.89%,37.85%
2003-7-22,88.6%,NULL,98.05%,52.03%,93.1%,NULL,NULL,82.93%,NULL,93.64%,36.21%,68.65%,NULL,49.07%,61.18%,78.37%,6.51%,41.32%,45.09%,92.26%,89.25%,97.05%,NULL,NULL,91.35%,38.19%
2003-7-23,88.09%,NULL,97.8%,50.79%,94.86%,NULL,NULL,81.51%,NULL,93.04%,35.45%,67.79%,NULL,48.52%,60.81%,78.33%,5.35%,40.57%,44.47%,92.42%,84.19%,96.94%,NULL,NULL,90.02%,38.42%
2003-7-24,87.57%,NULL,97.64%,49.37%,92.15%,NULL,NULL,79.99%,NULL,92.44%,34.66%,66.92%,NULL,50.93%,60.26%,78.94%,3.47%,39.75%,43.92%,92.73%,77.3%,96.84%,NULL,NULL,89.39%,38.3%
2003-7-25,87.06%,NULL,97.64%,50.61%,91.79%,NULL,NULL,78.18%,NULL,93.28%,33.83%,66.65%,NULL,51.48%,59.81%,78.98%,1.01%,39.45%,43.39%,93.12%,75.16%,96.73%,NULL,NULL,89.05%,37.29%
2003-7-26,87.06%,NULL,97.51%,49.55%,91.66%,NULL,NULL,76.44%,NULL,92.92%,33.02%,66.24%,NULL,51.11%,59.34%,78.98%,0.29%,38.82%,42.79%,93.36%,73.96%,97.48%,NULL,NULL,88.81%,36.72%
2003-7-27,86.63%,NULL,97.31%,50.08%,91.55%,NULL,NULL,74.56%,NULL,92.32%,32.2%,65.75%,NULL,49.63%,58.75%,78.78%,0.29%,38.17%,42.25%,93.75%,74.55%,97.59%,NULL,NULL,88.4%,35.53%
2003-7-28,86.37%,NULL,97.35%,49.2%,91.31%,NULL,NULL,72.75%,NULL,92.11%,31.45%,65.2%,NULL,49.63%,58.33%,78.53%,2.32%,37.83%,41.72%,94.31%,73.77%,97.59%,NULL,NULL,87.89%,33.51%
2003-7-29,86.2%,NULL,97.31%,48.31%,91.2%,NULL,NULL,71.01%,NULL,91.11%,30.67%,64.79%,NULL,52.59%,56.98%,78.29%,1.59%,37.12%,41.07%,93.68%,73.96%,97.48%,NULL,NULL,87.45%,33.96%
2003-7-30,86.28%,NULL,97.26%,47.07%,90.95%,NULL,NULL,69.08%,NULL,90.51%,29.86%,64.34%,NULL,57.04%,55.64%,78.08%,0.87%,36.48%,40.46%,92.42%,73.77%,97.19%,NULL,NULL,87.04%,34.75%
2003-7-31,86.28%,NULL,97.22%,46.01%,90.6%,NULL,NULL,67.27%,NULL,89.9%,29.05%,63.66%,NULL,56.48%,54.13%,77.77%,NULL,35.79%,39.88%,91.63%,72.45%,97.15%,NULL,NULL,86.73%,36.16%
2003-8-1,86.28%,NULL,97.22%,44.59%,90.36%,NULL,NULL,65.53%,NULL,89.18%,28.2%,62.98%,NULL,55.37%,52.94%,77.58%,13.46%,35.12%,39.27%,90.84%,72.45%,97.05%,NULL,NULL,86.15%,NULL
2003-8-2,86.46%,NULL,97.18%,43.39%,90.04%,NULL,NULL,63.6%,NULL,88.45%,27.64%,62.48%,NULL,53.89%,52.36%,77.35%,13.17%,34.31%,38.61%,90.84%,71.7%,96.94%,NULL,NULL,85.71%,39.79%
2003-8-3,86.88%,NULL,97.14%,42.56%,89.81%,NULL,NULL,60.6%,NULL,87.73%,27.83%,62.02%,NULL,52.78%,44.05%,81.57%,13.6%,33.83%,37.34%,90.06%,70.43%,98.6%,NULL,NULL,84.98%,41.76%
2003-8-4,89.72%,NULL,NULL,41.59%,89.48%,NULL,NULL,58.67%,NULL,87.49%,28.72%,61.52%,NULL,57.41%,44.35%,78.53%,28.51%,33.05%,37.36%,89.9%,69.84%,100%,NULL,NULL,85.28%,NULL
2003-8-5,90.23%,NULL,100%,40.62%,89.36%,NULL,NULL,58.14%,NULL,87.25%,29.03%,61.17%,NULL,52.59%,44.19%,83.49%,34.44%,32.25%,36.77%,89.27%,70.43%,100%,NULL,NULL,84.98%,42.65%
