,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2005-4-20,49.48%,NULL,76.71%,88.37%,94.41%,NULL,NULL,97.16%,NULL,97.7%,44.22%,90.98%,NULL,45.19%,88.13%,49.66%,61.07%,100%,77.63%,43.19%,35.07%,NULL,NULL,NULL,100%,39.07%
2005-4-21,49.04%,NULL,76.2%,88.37%,94.41%,NULL,NULL,97.06%,NULL,96.81%,44.3%,91.09%,NULL,46.3%,86.44%,49.32%,61.07%,100%,76.85%,43.13%,35.83%,NULL,NULL,NULL,100%,40.44%
2005-4-22,48.67%,NULL,75.71%,88.11%,94.41%,NULL,NULL,96.67%,NULL,96.05%,NULL,90.92%,NULL,47.04%,84.55%,48.96%,61.07%,100%,76.22%,42.75%,36.3%,NULL,NULL,NULL,100%,41.76%
2005-4-23,48.31%,NULL,75.21%,87.84%,94.28%,NULL,NULL,96.44%,NULL,95.16%,44.49%,90.92%,NULL,47.41%,82.57%,48.63%,59.77%,100%,75.8%,42.44%,36.25%,NULL,NULL,NULL,NULL,42.89%
2005-4-24,47.87%,NULL,74.7%,87.84%,94.17%,NULL,NULL,96.33%,NULL,94.15%,44.59%,90.92%,NULL,47.96%,80.48%,48.3%,58.47%,100%,75.42%,42.06%,37.1%,NULL,NULL,NULL,100%,NULL
2005-4-25,47.5%,NULL,74.22%,87.84%,94.28%,NULL,NULL,96.61%,NULL,93.16%,44.7%,90.98%,NULL,48.33%,78.4%,47.97%,57.31%,100%,74.98%,41.74%,38.27%,NULL,NULL,NULL,100%,44.33%
2005-4-26,47.36%,NULL,73.75%,87.58%,94.52%,NULL,NULL,96.94%,NULL,92.44%,43.8%,91.09%,NULL,48.7%,80.48%,47.64%,57.02%,100%,74.48%,41.62%,40.23%,NULL,NULL,NULL,100%,44.33%
2005-4-27,49.62%,NULL,73.33%,90.76%,94.88%,NULL,NULL,97.22%,NULL,92.56%,43.29%,90.49%,NULL,48.7%,82.47%,47.31%,58.76%,100%,74.19%,41.49%,42.7%,NULL,NULL,NULL,100%,43.49%
2005-4-28,49.84%,NULL,72.89%,92.08%,95.23%,NULL,NULL,97.44%,NULL,91.95%,42.56%,90.27%,NULL,49.07%,84.16%,46.98%,59.04%,100%,73.8%,41.18%,44.7%,NULL,NULL,NULL,100%,42.17%
2005-4-29,50.35%,NULL,72.48%,93.41%,95.61%,NULL,NULL,97.67%,NULL,91.83%,41.82%,90.38%,NULL,48.89%,85.84%,46.68%,59.19%,100%,73.42%,40.93%,45.07%,NULL,NULL,NULL,100%,40.92%
2005-4-30,50.57%,NULL,71.99%,93.94%,95.36%,NULL,NULL,97.67%,NULL,91.23%,41.3%,90.22%,NULL,48.7%,86.64%,46.38%,59.19%,100%,72.99%,40.55%,46.81%,NULL,NULL,NULL,100%,39.37%
2005-5-1,50.57%,NULL,71.49%,93.67%,95.01%,NULL,NULL,97.44%,NULL,90.39%,41.38%,90.11%,NULL,57.22%,83.65%,46.08%,59.19%,100%,72.59%,40.23%,48.22%,NULL,NULL,NULL,100%,38.07%
2005-5-2,50.57%,NULL,70.93%,92.08%,95.12%,NULL,NULL,96.89%,NULL,89.9%,41.49%,90%,NULL,56.67%,81.78%,45.78%,59.19%,100%,71.97%,39.92%,50.11%,NULL,NULL,NULL,100%,36.66%
2005-5-3,50.5%,NULL,70.45%,88.11%,95.61%,NULL,NULL,97.22%,NULL,89.9%,41.57%,89.5%,NULL,54.63%,79.89%,45.35%,59.19%,100%,77.61%,39.54%,69.87%,NULL,NULL,NULL,100%,36.21%
2005-5-4,50.35%,NULL,69.93%,84.92%,95.61%,NULL,NULL,97.61%,NULL,89.9%,NULL,89.29%,NULL,56.48%,78.01%,45.02%,59.19%,100%,80.76%,39.1%,95.98%,NULL,NULL,NULL,100%,36.26%
2005-5-5,50.13%,NULL,69.42%,83.8%,95.61%,NULL,NULL,98.22%,NULL,88.94%,40.91%,88.96%,NULL,56.85%,80.08%,44.66%,59.19%,100%,80.98%,38.97%,99.98%,NULL,NULL,NULL,100%,36.33%
2005-5-6,49.7%,NULL,68.9%,77.57%,95.61%,NULL,NULL,98.72%,NULL,87.85%,40.12%,88.8%,NULL,56.85%,82.77%,44.33%,57.89%,100%,80.09%,38.91%,98.45%,NULL,NULL,NULL,100%,36.89%
2005-5-7,51.25%,NULL,68.69%,78.68%,96.56%,NULL,NULL,99.22%,NULL,89.9%,39.62%,89.07%,NULL,56.48%,86.44%,44%,59.77%,100%,78.86%,39.16%,100%,NULL,NULL,NULL,100%,37.62%
2005-5-8,51.4%,NULL,68.55%,76.22%,97.03%,NULL,NULL,99.22%,NULL,90.39%,38.86%,89.4%,NULL,56.11%,90.27%,43.82%,59.91%,100%,100%,39.09%,97.37%,NULL,NULL,NULL,100%,38.35%
2005-5-9,51.63%,NULL,68.45%,77.79%,97.63%,NULL,NULL,100%,NULL,90.51%,38.51%,89.23%,NULL,55.93%,92.81%,43.54%,59.91%,100%,77.34%,39.09%,94.73%,NULL,NULL,NULL,100%,39.37%
2005-5-10,53.61%,NULL,68.45%,90.23%,98.34%,NULL,NULL,NULL,NULL,93.52%,39.31%,89.5%,NULL,56.11%,92.92%,43.29%,64.98%,100%,76.95%,39.23%,NULL,NULL,NULL,NULL,100%,40.15%
2005-5-11,59.2%,NULL,68.69%,73.54%,98.82%,NULL,NULL,99.94%,NULL,100%,41.01%,89.18%,NULL,54.81%,93.23%,43.43%,69.03%,100%,76.87%,39.54%,100%,6.34%,NULL,NULL,100%,41.16%
2005-5-12,61.48%,NULL,68.19%,82.04%,94.99%,NULL,NULL,100%,NULL,100%,41.82%,90%,NULL,53.89%,92.61%,43.29%,70.62%,100%,75.95%,39.79%,100%,NULL,NULL,NULL,100%,41.52%
2005-5-13,65.66%,NULL,68.12%,0.94%,100%,NULL,NULL,100%,NULL,95.92%,42.73%,95.08%,NULL,52.59%,92.41%,43.43%,75.11%,100%,79.09%,41.37%,100%,NULL,NULL,NULL,100%,42.6%
2005-5-14,69.21%,NULL,73%,10.4%,100%,NULL,NULL,100%,NULL,92.32%,55.1%,94.96%,NULL,51.11%,93.53%,43.53%,100%,99.09%,77.17%,43.32%,100%,NULL,NULL,NULL,100%,42.77%
2005-5-15,75.07%,NULL,73%,23.52%,1.36%,NULL,NULL,100%,NULL,93.4%,57.63%,95.54%,NULL,49.07%,93.12%,43.4%,100%,9.65%,77.07%,44.58%,100%,12.16%,NULL,NULL,100%,42.6%
2005-5-16,79.67%,NULL,72.77%,23.31%,100%,NULL,NULL,100%,NULL,92.92%,NULL,95.37%,NULL,47.04%,92.51%,43.29%,100%,94.9%,77.92%,46.21%,100%,12.53%,NULL,NULL,100%,42.12%
2005-5-17,81.68%,NULL,72.19%,49.91%,98.47%,NULL,NULL,100%,NULL,97.19%,59.95%,94.91%,NULL,45.19%,90.58%,42.95%,100%,97.15%,77.92%,48.98%,100%,12.64%,NULL,NULL,100%,41.16%
2005-5-18,83.08%,NULL,71.56%,63.48%,97.36%,NULL,NULL,99.94%,NULL,99.35%,60.68%,93.46%,NULL,45.19%,88.54%,42.61%,100%,98.74%,77.9%,51.66%,100%,12.9%,NULL,NULL,100%,40.2%
2005-5-19,85.41%,NULL,71.38%,63.48%,95.21%,NULL,NULL,99.89%,NULL,94.27%,61.44%,92.53%,NULL,45.19%,84.45%,43.06%,100%,100%,78.66%,54.33%,100%,13.06%,NULL,NULL,100%,38.89%
2005-5-20,87.11%,NULL,71.26%,63.93%,93.44%,NULL,NULL,99.94%,NULL,94.4%,62.6%,92.3%,NULL,45.74%,82.77%,42.19%,100%,100%,78.56%,57.01%,99.13%,13.39%,NULL,NULL,100%,37.91%
2005-5-21,88.09%,NULL,71.34%,62.37%,NULL,NULL,NULL,NULL,NULL,94.53%,63.05%,91.43%,NULL,45.93%,79.79%,41.91%,100%,100%,NULL,59.55%,NULL,13.55%,NULL,NULL,100%,37.57%
2005-5-22,88.77%,NULL,71.23%,61.47%,NULL,NULL,NULL,NULL,NULL,94.4%,63.59%,90.76%,NULL,47.04%,76.66%,41.66%,100%,NULL,NULL,62.09%,NULL,13.55%,NULL,NULL,99.68%,37.85%
2005-5-23,89.03%,NULL,71.12%,63.04%,88.8%,NULL,NULL,NULL,NULL,94.02%,64.04%,90.38%,NULL,47.04%,73.59%,41.35%,100%,NULL,NULL,64.72%,NULL,13.86%,NULL,NULL,98.9%,38.83%
2005-5-24,88.95%,NULL,71.23%,62.59%,86.56%,NULL,NULL,99.89%,NULL,93.64%,63.64%,90.49%,NULL,47.04%,75.21%,41.06%,100%,100%,74.6%,67.4%,93.53%,13.65%,NULL,NULL,98.16%,39.49%
2005-5-25,89.37%,NULL,72.22%,61.25%,86.79%,NULL,NULL,87.81%,NULL,95.04%,63.26%,90.6%,NULL,50.56%,76.18%,40.78%,100%,100%,74.6%,70.74%,99.04%,14.48%,NULL,NULL,97.61%,40.63%
2005-5-26,89.2%,NULL,72.66%,63.93%,86.45%,NULL,NULL,99.5%,NULL,95.8%,62.8%,91.03%,NULL,52.22%,77.53%,40.5%,100%,100%,73.04%,73.2%,9.67%,14.7%,NULL,NULL,96.87%,41.46%
2005-5-27,90.4%,NULL,73%,63.93%,86.56%,NULL,NULL,99.39%,NULL,96.3%,62.5%,91.37%,NULL,53.52%,77.81%,40.19%,100%,100%,72.02%,75.72%,100%,14.75%,NULL,NULL,96.06%,42.48%
2005-5-28,92.5%,NULL,74.75%,62.37%,86.79%,NULL,NULL,99.67%,NULL,96.43%,63.84%,91.43%,NULL,53.7%,77.62%,39.85%,100%,100%,71.47%,78.25%,99.62%,17.16%,NULL,NULL,95.27%,43.49%
2005-5-29,94.17%,NULL,76.52%,61.92%,87.12%,NULL,NULL,99.78%,NULL,96.56%,65.35%,91.78%,NULL,53.89%,75.13%,40.02%,100%,100%,71.87%,80.72%,100%,21.97%,NULL,NULL,94.48%,44.4%
2005-5-30,95.59%,NULL,79.43%,61.25%,87.46%,NULL,NULL,99.89%,NULL,96.05%,66.34%,92.59%,NULL,53.89%,75.22%,40.08%,100%,100%,72.44%,83.65%,99.62%,31.81%,NULL,NULL,93.72%,44.4%
2005-5-31,95.94%,NULL,80.44%,62.59%,87.91%,NULL,NULL,99.94%,NULL,95.29%,67.1%,92.36%,NULL,53.89%,73.59%,39.99%,100%,97.98%,72.54%,86.04%,98.45%,34.07%,NULL,NULL,92.89%,43.68%
2005-6-1,96.38%,NULL,83.89%,63.49%,88.47%,NULL,NULL,NULL,NULL,94.65%,NULL,92.59%,NULL,54.44%,72.62%,40.19%,100%,98.82%,72.54%,88.48%,NULL,35.66%,NULL,NULL,92.25%,43.32%
2005-6-2,95.94%,NULL,85%,64.83%,89.14%,NULL,NULL,100%,NULL,93.77%,70.38%,92.13%,NULL,56.85%,69.55%,41.88%,100%,98.7%,71.28%,90.76%,95.79%,37.41%,NULL,NULL,91.66%,43.01%
2005-6-3,95.68%,NULL,85.92%,66.17%,88.92%,NULL,NULL,99.89%,NULL,94.02%,71.49%,92.01%,NULL,56.85%,67.12%,42.67%,100%,98.44%,70.13%,93.36%,93.25%,39.63%,NULL,NULL,91.02%,44.28%
2005-6-4,96.21%,NULL,97.58%,60.54%,89.7%,NULL,NULL,100%,NULL,96.18%,77.35%,91.66%,NULL,55.93%,74.26%,45.05%,100%,98.93%,70.13%,93.83%,95.6%,86.48%,NULL,NULL,91.94%,43.08%
2005-6-5,96.21%,NULL,100%,60.9%,89.81%,NULL,NULL,99.89%,NULL,97.07%,80.98%,90.92%,NULL,54.44%,77.23%,45.99%,100%,99.01%,69.92%,93.59%,94.57%,90.33%,NULL,NULL,91.59%,42.29%
2005-6-6,96.12%,NULL,100%,59.3%,90.36%,NULL,NULL,99.94%,NULL,97.45%,82.64%,90.6%,NULL,53.7%,77.33%,46.38%,100%,99.09%,69.92%,93.2%,94.1%,92.84%,NULL,NULL,91.06%,40.92%
2005-6-7,95.59%,NULL,100%,60.72%,90.71%,NULL,NULL,100%,NULL,96.69%,83.09%,90.65%,NULL,53.52%,79.69%,46.53%,100%,98.25%,69.9%,93.12%,93.11%,93.21%,NULL,NULL,90.5%,40.44%
2005-6-8,95.68%,NULL,100%,61.47%,91.2%,NULL,NULL,99.94%,NULL,95.92%,83.18%,90.98%,NULL,55%,82.57%,46.56%,100%,97.83%,69.78%,93.12%,91.06%,93.85%,NULL,NULL,89.93%,41.4%
2005-6-9,95.94%,NULL,100%,62.14%,91.66%,NULL,NULL,99.89%,NULL,95.04%,83.12%,91.32%,NULL,56.11%,85.44%,46.53%,100%,100%,69.78%,92.97%,89.18%,94.28%,NULL,NULL,89.34%,42%
2005-6-10,96.12%,NULL,100%,62.59%,92.15%,NULL,NULL,99.83%,NULL,94.02%,82.91%,91.43%,NULL,56.67%,88.43%,46.53%,100%,95.49%,69.41%,92.89%,88.99%,94.7%,NULL,NULL,89.3%,42.77%
2005-6-11,96.21%,NULL,100%,63.04%,92.5%,NULL,NULL,99.89%,NULL,92.92%,82.94%,91.6%,NULL,56.67%,90.16%,46.53%,100%,94.12%,69.2%,92.81%,89.53%,97.48%,NULL,NULL,89.86%,43.8%
2005-6-12,96.29%,NULL,100%,65.5%,92.97%,NULL,NULL,99.89%,NULL,93.4%,84.14%,91.32%,NULL,58.52%,93.43%,48.84%,100%,92.93%,69.01%,92.81%,90.71%,97.59%,NULL,NULL,90.5%,47.83%
2005-6-13,97.71%,NULL,100%,61.7%,92.37%,NULL,NULL,99.94%,NULL,94.27%,93.6%,90.76%,NULL,52.96%,100%,84.33%,100%,92.93%,69.08%,94.86%,92.59%,100%,NULL,NULL,91.23%,47.33%
2005-6-14,96.85%,NULL,100%,58.06%,91.2%,NULL,NULL,100%,NULL,94.65%,100%,90.11%,NULL,53.7%,100%,85.89%,100%,93.6%,69.08%,97.43%,91.65%,100%,NULL,NULL,93.33%,46.55%
2005-6-15,95.99%,NULL,100%,64.16%,89.93%,NULL,NULL,100%,NULL,99.99%,100%,90%,NULL,53.52%,100%,88.31%,100%,94.19%,70.53%,97.43%,94%,100%,NULL,NULL,98.31%,45.02%
2005-6-16,93.83%,NULL,100%,61.7%,89.03%,NULL,NULL,99.94%,NULL,94.15%,100%,89.83%,NULL,52.22%,100%,85.32%,100%,94.75%,70.15%,96.95%,96.24%,100%,NULL,NULL,100%,43.73%
2005-6-17,92.2%,NULL,100%,46.54%,89.36%,NULL,NULL,99.94%,NULL,95.42%,100%,90.05%,NULL,50.93%,100%,80.7%,100%,96.39%,69.31%,95.17%,98.24%,100%,NULL,NULL,100%,41.28%
2005-6-18,91.95%,NULL,100%,54.51%,88.24%,NULL,NULL,100%,NULL,96.3%,100%,89.56%,NULL,52.59%,100%,82.53%,100%,97.37%,NULL,94.29%,98.94%,99.83%,NULL,NULL,100%,38.47%
2005-6-19,91.78%,NULL,100%,61.7%,87.57%,NULL,NULL,100%,NULL,98.34%,100%,89.01%,NULL,53.15%,97.21%,83.25%,100%,97.53%,NULL,93.65%,99.41%,99.51%,NULL,NULL,99.72%,36.05%
2005-6-20,91.35%,NULL,100%,67.96%,87.91%,NULL,NULL,99.94%,NULL,99.35%,100%,88.31%,NULL,52.41%,96.18%,83.9%,100%,97.22%,71.02%,93.33%,98.87%,99.41%,NULL,NULL,99.09%,35.03%
2005-6-21,90.92%,NULL,100%,63.48%,88.02%,NULL,NULL,99.85%,NULL,99.23%,100%,87.92%,NULL,51.3%,93.53%,83.98%,100%,96.62%,71.26%,92.69%,97.95%,99.08%,NULL,NULL,99.35%,34.47%
2005-6-22,93.58%,NULL,100%,60.36%,87.91%,NULL,NULL,99.94%,NULL,98.59%,100%,88.58%,NULL,50.56%,90.38%,83.74%,100%,96.02%,71.19%,92.85%,95.84%,98.97%,NULL,NULL,99.75%,33.89%
2005-6-23,93.49%,NULL,100%,61.92%,87.91%,NULL,NULL,99.89%,NULL,97.96%,100%,89.23%,NULL,52.22%,86.83%,83.25%,100%,94.93%,71.05%,93.01%,93.72%,99.3%,NULL,NULL,100%,34.47%
2005-6-24,93.15%,NULL,100%,61.07%,88.02%,NULL,NULL,100%,NULL,97.45%,100%,90.11%,NULL,52.96%,83.56%,82.51%,100%,93.93%,70.9%,93.25%,94.71%,99.61%,NULL,NULL,100%,35.65%
2005-6-25,92.12%,NULL,100%,62.82%,88.58%,NULL,NULL,100%,NULL,97.57%,100%,90.87%,NULL,54.63%,80.59%,83.12%,100%,92.75%,70.74%,93.65%,96.94%,99.61%,NULL,NULL,100%,33.84%
2005-6-26,91.52%,NULL,100%,64.38%,89.03%,NULL,NULL,100%,NULL,98.46%,100%,91.6%,NULL,57.22%,77.04%,83.49%,100%,91.61%,70.53%,93.65%,98.12%,99.3%,NULL,NULL,NULL,30.5%
2005-6-27,90.75%,NULL,100%,14.38%,89.7%,NULL,NULL,100%,NULL,99.1%,100%,91.95%,NULL,58.15%,77.23%,84.35%,100%,90.49%,70.18%,93.81%,98.12%,98.01%,NULL,NULL,99.42%,28.02%
2005-6-28,90.92%,NULL,100%,61.47%,90.02%,NULL,NULL,99.94%,NULL,99.73%,100%,91.78%,NULL,55.19%,77.71%,91.19%,100%,89.66%,69.94%,94.61%,97.72%,100%,NULL,NULL,99.68%,28.02%
2005-6-29,90.24%,NULL,100%,61.47%,90.13%,NULL,NULL,99.89%,NULL,100%,100%,91.84%,NULL,54.63%,78.01%,87.42%,100%,88.44%,69.57%,95.01%,96.97%,99.72%,NULL,NULL,100%,27.08%
2005-6-30,89.56%,NULL,100%,63.49%,90.36%,NULL,NULL,99.71%,NULL,99.86%,100%,92.07%,NULL,55.56%,78.6%,81.36%,100%,87.23%,69.29%,95.01%,96.49%,99.08%,NULL,NULL,100%,26.97%
2005-7-1,89.73%,NULL,100%,69.07%,90.24%,NULL,NULL,99.66%,NULL,98.97%,100%,91.9%,NULL,NULL,78.1%,83.25%,100%,86.59%,68.9%,95.25%,95.34%,99.08%,NULL,NULL,100%,26.86%
2005-7-2,88.88%,NULL,100%,73.99%,90.36%,NULL,NULL,99.78%,NULL,98.08%,100%,92.01%,NULL,NULL,77.33%,85.26%,100%,87.19%,68.59%,95.33%,94.17%,98.76%,NULL,NULL,100%,26.77%
2005-7-3,87.78%,NULL,100%,76.9%,90.24%,NULL,NULL,99.22%,NULL,97.07%,100%,92.13%,NULL,NULL,76.37%,86.72%,100%,87.19%,68.25%,95.66%,88.76%,98.76%,NULL,NULL,100%,26.61%
2005-7-4,87.69%,NULL,100%,74.88%,89.14%,NULL,NULL,99.17%,NULL,95.92%,100%,92.24%,NULL,NULL,75.22%,87.9%,100%,87.26%,67.9%,96.06%,87.58%,98.66%,NULL,NULL,100%,26.56%
2005-7-5,88.37%,NULL,100%,70.64%,89.03%,NULL,NULL,98.94%,NULL,95.92%,100%,91.95%,NULL,NULL,74.16%,88.82%,100%,87.12%,67.44%,96.22%,86.38%,98.44%,NULL,NULL,100%,26.21%
2005-7-6,89.3%,NULL,NULL,66.17%,89.25%,NULL,NULL,NULL,NULL,95.92%,100%,91.78%,NULL,42.59%,74.07%,89.48%,100%,86.84%,NULL,96.3%,NULL,NULL,NULL,NULL,100%,25.29%
2005-7-7,90.16%,NULL,NULL,66.39%,89.25%,NULL,NULL,NULL,NULL,95.04%,100%,92.01%,NULL,NULL,74.35%,NULL,100%,86.31%,NULL,96.86%,NULL,NULL,NULL,NULL,100%,24.68%
2005-7-8,90.5%,NULL,NULL,69.97%,91.31%,NULL,NULL,NULL,NULL,93.89%,100%,92.13%,NULL,NULL,73.97%,NULL,100%,85.96%,NULL,96.95%,NULL,NULL,NULL,NULL,100%,23.96%
2005-7-9,90.84%,NULL,100%,67.51%,91.42%,NULL,NULL,97.72%,NULL,92.68%,100%,92.18%,NULL,NULL,73.97%,86.94%,100%,87.3%,65.74%,97.03%,79.3%,97.81%,NULL,NULL,100%,24.13%
2005-7-10,91.09%,NULL,100%,67.73%,91.66%,NULL,NULL,97.72%,NULL,91.84%,100%,92.36%,NULL,NULL,74.73%,85.71%,100%,87.97%,65.38%,97.19%,79.46%,97.48%,NULL,NULL,100%,25.55%
2005-7-11,91.09%,NULL,100%,67.51%,91.91%,NULL,NULL,97.72%,NULL,90.75%,100%,92.24%,NULL,NULL,74.93%,NULL,100%,87.76%,65.02%,97.35%,78.83%,97.05%,NULL,NULL,100%,27.17%
2005-7-12,91.18%,NULL,100%,67.28%,92.15%,NULL,NULL,97.16%,NULL,90.63%,100%,91.9%,NULL,NULL,74.26%,83.33%,100%,87.47%,64.55%,97.11%,78.48%,96.63%,NULL,NULL,100%,28.5%
2005-7-13,91.18%,NULL,100%,66.84%,92.37%,NULL,NULL,96.28%,NULL,90.63%,100%,91.78%,NULL,43.15%,73.3%,83.49%,100%,87.15%,64.15%,96.86%,78.12%,96.41%,NULL,NULL,100%,30.99%
2005-7-14,91.01%,NULL,100%,66.39%,92.5%,NULL,NULL,95.39%,NULL,90.51%,100%,91.49%,NULL,44.44%,72.33%,83.62%,100%,86.62%,63.68%,96.86%,77.51%,96.09%,NULL,NULL,100%,33.61%
2005-7-15,91.69%,NULL,100%,65.72%,92.62%,NULL,NULL,94.5%,NULL,89.42%,100%,91.09%,NULL,45.93%,71.57%,83.66%,100%,86.27%,63.28%,96.95%,100%,96.09%,NULL,NULL,100%,35.6%
2005-7-16,91.86%,NULL,100%,65.05%,92.02%,NULL,NULL,93.74%,NULL,88.21%,100%,90.65%,NULL,47.22%,70.41%,80.16%,100%,84.49%,62.31%,96.38%,75.82%,95.88%,NULL,NULL,100%,36.84%
2005-7-17,91.35%,NULL,100%,64.38%,91.5%,NULL,NULL,93.09%,NULL,86.76%,100%,89.67%,NULL,48.52%,69.07%,83.28%,100%,89.01%,62.23%,95.74%,75.32%,95.56%,NULL,NULL,100%,39.72%
2005-7-18,92.03%,NULL,100%,19.22%,90.37%,NULL,NULL,94.17%,NULL,89.9%,100%,89.07%,NULL,57.04%,74.54%,88.54%,100%,94.71%,82.13%,95.33%,100%,95.81%,NULL,NULL,100%,43.61%
2005-7-19,95.3%,NULL,100%,52.57%,90.9%,NULL,NULL,94.39%,NULL,91.71%,100%,89.72%,NULL,55.37%,90.16%,76.48%,100%,90.45%,87.31%,96.7%,100%,100%,NULL,NULL,100%,45.28%
2005-7-20,97.03%,NULL,100%,54.51%,89.36%,NULL,NULL,95.65%,NULL,96.43%,100%,88.9%,NULL,57.22%,95.77%,79.98%,100%,86.8%,87.9%,97.43%,100%,100%,NULL,NULL,100%,48.79%
2005-7-21,97.11%,NULL,100%,65.72%,90.04%,NULL,NULL,95.61%,NULL,100%,100%,88.19%,NULL,53.89%,97.4%,82.1%,100%,84.87%,87.18%,97.27%,100%,100%,NULL,NULL,100%,47.07%
2005-7-22,97.11%,NULL,100%,58.95%,89.25%,NULL,NULL,95.72%,NULL,100%,100%,87.59%,NULL,51.67%,94.96%,82.78%,100%,84.63%,86.65%,96.7%,100%,100%,NULL,NULL,100%,43.32%
2005-7-23,96.33%,NULL,100%,59.3%,88.04%,NULL,NULL,95.56%,NULL,100%,100%,87.05%,NULL,50.56%,91.9%,80.5%,100%,85.15%,85.91%,96.22%,97.6%,99.72%,NULL,NULL,NULL,39.79%
2005-7-24,96.42%,NULL,100%,58.41%,85.35%,NULL,NULL,95.94%,NULL,100%,100%,87.27%,NULL,49.63%,87.63%,77.23%,100%,87.72%,84.61%,95.66%,95.62%,99.83%,NULL,NULL,100%,35.6%
2005-7-25,96.08%,NULL,100%,61.47%,84.56%,NULL,NULL,96.22%,NULL,100%,100%,87.59%,NULL,NULL,83.16%,80.05%,100%,89.4%,83.23%,95.17%,91.65%,100%,NULL,NULL,100%,30.94%
2005-7-26,95.9%,NULL,100%,66.17%,84.11%,NULL,NULL,96.33%,NULL,100%,100%,88.69%,NULL,NULL,79.09%,81.12%,100%,90.38%,82.28%,94.61%,93.86%,99.61%,NULL,NULL,100%,26.92%
2005-7-27,95.47%,NULL,100%,69.52%,83.89%,NULL,NULL,96.44%,NULL,100%,100%,89.78%,NULL,NULL,75.22%,81.24%,100%,90.96%,81.48%,93.97%,92.05%,100%,NULL,NULL,100%,23.4%
2005-7-28,95.13%,NULL,100%,72.2%,83.55%,NULL,NULL,96.72%,NULL,100%,100%,90.54%,NULL,NULL,74.07%,80.87%,100%,91.18%,80.68%,93.33%,90.31%,100%,NULL,NULL,100%,21.53%
2005-7-29,94.95%,NULL,100%,73.77%,83.21%,NULL,NULL,97.17%,NULL,100%,100%,91.09%,NULL,42.78%,73.68%,80.87%,100%,91.18%,79.84%,92.77%,88.36%,99.51%,NULL,NULL,99.68%,19.44%
2005-7-30,95.38%,NULL,100%,75.33%,83.21%,NULL,NULL,97.61%,NULL,100%,100%,91.66%,NULL,45%,73.97%,80.95%,100%,90.96%,78.95%,92.77%,87.77%,99.51%,NULL,NULL,99.01%,17.83%
2005-7-31,95.04%,NULL,100%,76.67%,83.21%,NULL,NULL,97.94%,NULL,100%,100%,92.18%,NULL,42.04%,73.97%,80.75%,100%,90.52%,78.09%,92.29%,87.16%,99.94%,NULL,NULL,98.46%,16.55%
2005-8-1,95.47%,NULL,100%,75.55%,83.1%,NULL,NULL,98.33%,NULL,100%,100%,92.42%,NULL,45.19%,73.97%,80.38%,100%,90.02%,77.21%,92.85%,87.01%,100%,NULL,NULL,97.83%,15.55%
2005-8-2,95.47%,NULL,100%,72.42%,83.21%,NULL,NULL,98.39%,NULL,100%,100%,92.24%,NULL,42.22%,72.72%,79.66%,100%,90.89%,76.9%,92.13%,86.87%,99.61%,NULL,NULL,97.13%,16.24%
2005-8-3,96.08%,NULL,100%,69.75%,83.21%,NULL,NULL,98.44%,NULL,100%,100%,91.78%,NULL,44.81%,71.76%,78.82%,100%,91.07%,76%,91.57%,88.59%,99.51%,NULL,NULL,96.46%,16.72%
2005-8-4,96.77%,NULL,100%,70.41%,86.58%,NULL,NULL,98.67%,NULL,84.35%,100%,91.43%,NULL,46.11%,70.03%,78.41%,100%,100%,77.51%,91.01%,100%,99.41%,NULL,NULL,99.87%,17.92%
2005-8-5,96.68%,NULL,100%,18.1%,97.48%,NULL,NULL,99.11%,NULL,79.8%,0.48%,93.92%,NULL,47.22%,68.69%,77.87%,100%,100%,91.22%,90.61%,100%,100%,NULL,NULL,100%,19.49%
2005-8-6,96.51%,NULL,100%,38.83%,96.3%,NULL,NULL,99.56%,NULL,82.3%,100%,93.75%,NULL,48.33%,69.55%,76.54%,100%,92.9%,92.99%,89.9%,100%,100%,NULL,NULL,100%,20.21%
2005-8-7,96.42%,NULL,100%,61.7%,95.21%,NULL,NULL,99.64%,NULL,94.02%,100%,93.17%,NULL,47.04%,70.81%,78.41%,100%,92.9%,93.17%,89.58%,100%,100%,NULL,NULL,100%,20.3%
2005-8-8,95.64%,NULL,100%,54.87%,94.75%,NULL,NULL,99.61%,NULL,97.57%,100%,92.12%,NULL,44.26%,70.9%,77.87%,100%,96.96%,92.44%,89.02%,100%,100%,NULL,NULL,100%,20.1%
2005-8-9,95.99%,NULL,100%,48.66%,93.79%,NULL,NULL,99.67%,NULL,100%,100%,91.89%,NULL,43.33%,71.47%,73.77%,100%,100%,91.42%,90.37%,98.14%,99.61%,NULL,NULL,100%,20.25%
2005-8-10,96.77%,NULL,100%,57.71%,90.82%,NULL,NULL,99.72%,NULL,100%,100%,91.89%,NULL,44.63%,71.28%,74.73%,100%,96.24%,90.17%,91.73%,94.26%,99.51%,NULL,NULL,100%,21.15%
