,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2018-4-12,29.1%,NULL,39.06%,83.05%,93.5%,90.26%,81.92%,96.71%,97.35%,50.32%,11.8%,87.78%,7%,95.84%,65.15%,50.1%,NULL,75.15%,71%,51.11%,97.32%,69.53%,28.62%,29.1%,86.01%,49.6%
2018-4-13,28.79%,NULL,38.63%,83.05%,93.62%,89.62%,81.14%,96.36%,97.66%,51.36%,11.26%,87.45%,6.89%,95.08%,64.95%,49.79%,NULL,74.17%,70.5%,50.76%,96.25%,69.44%,27.53%,27.17%,85.56%,49.88%
2018-4-14,28.49%,NULL,38.15%,82.47%,93.5%,88.99%,80.03%,96.01%,97.79%,51.36%,10.81%,87.07%,6.81%,95.08%,64.35%,49.46%,NULL,73.2%,69.98%,50.42%,94.53%,69.34%,26.57%,24.49%,85.07%,50.16%
2018-4-15,28.19%,NULL,37.71%,81.49%,93.62%,88.52%,79.51%,96.11%,96.97%,51.45%,10.37%,87.07%,6.71%,94.31%,63.15%,49.16%,NULL,72.39%,69.84%,50.01%,95.61%,69.24%,25.5%,23.47%,84.66%,50.73%
2018-4-16,27.88%,NULL,37.17%,83.25%,93.62%,87.92%,78.99%,96.86%,98.29%,51.88%,9.94%,86.91%,6.66%,93.17%,61.96%,48.83%,NULL,71.4%,69.47%,49.67%,95.4%,69.24%,24.67%,23.26%,84.25%,50.8%
2018-4-17,27.58%,NULL,36.75%,83.25%,93.97%,88.29%,78.78%,97.31%,98.23%,52.57%,9.51%,87.84%,6.59%,92.41%,60.77%,48.46%,NULL,71.19%,69.16%,49.4%,93.04%,69.24%,24.09%,22.82%,84.66%,51.52%
2018-4-18,27.29%,NULL,36.4%,87.19%,94.21%,88.03%,79.09%,96.91%,98.99%,54.22%,9.09%,88.27%,6.61%,92.03%,59.5%,48.1%,NULL,70.98%,68.86%,49.05%,91.76%,69.15%,23.86%,22.85%,84.83%,51.73%
2018-4-19,26.96%,NULL,36.05%,87.98%,94.45%,87.57%,78.99%,97.16%,98.61%,54.65%,8.54%,88.44%,6.61%,92.03%,58.25%,47.74%,NULL,70.35%,68.53%,48.72%,90.04%,69.15%,23.62%,19.16%,84.49%,52.31%
2018-4-20,26.63%,NULL,35.62%,87.98%,94.45%,87%,78.71%,97.31%,98.86%,54.83%,7.66%,88.38%,6.58%,92.03%,59.02%,47.41%,NULL,69.63%,68.16%,48.44%,88.12%,69.15%,23.16%,16.47%,84.15%,52.52%
2018-4-21,26.32%,NULL,35.24%,87.98%,94.57%,86.42%,77.57%,97.31%,98.17%,55%,7.72%,88.38%,6.52%,92.03%,60.08%,47.05%,NULL,68.77%,67.67%,48.17%,88.97%,69.05%,22.47%,13.5%,83.81%,52.31%
2018-4-22,25.99%,NULL,34.82%,87.58%,94.57%,85.81%,76.88%,97.26%,96.41%,54.91%,7.75%,88.33%,6.43%,92.03%,59.21%,46.66%,NULL,67.81%,67.14%,47.9%,89.61%,69.05%,21.55%,10.04%,83.39%,52.52%
2018-4-23,25.7%,NULL,34.36%,87.38%,94.33%,85.2%,76.22%,97.21%,97.03%,54.83%,7.84%,88.22%,6.31%,92.03%,58.34%,46.34%,NULL,66.87%,66.66%,47.57%,89.61%,68.86%,20.53%,7.71%,82.95%,52.81%
2018-4-24,25.41%,NULL,34.04%,86.79%,93.74%,84.63%,75.35%,97.06%,97.1%,54.74%,7.89%,88.11%,6.24%,89.75%,57.77%,45.98%,NULL,66.57%,67.02%,47.16%,89.81%,68.86%,19.63%,8.59%,82.61%,52.02%
2018-4-25,25.18%,NULL,33.63%,87.98%,93.62%,84.12%,74.47%,97.16%,97.66%,55.17%,7.97%,88.05%,6.16%,90.51%,57.01%,45.63%,NULL,66.03%,67.02%,46.69%,93.04%,68.77%,18.74%,8.37%,82.16%,50.31%
2018-4-26,24.95%,NULL,33.32%,88.98%,93.62%,83.57%,73.96%,97.16%,97.79%,55.26%,8.01%,87.89%,6.14%,89.37%,56.17%,45.31%,NULL,65.14%,66.89%,46.29%,88.76%,68.67%,18.19%,7.9%,81.65%,49.81%
2018-4-27,24.72%,NULL,32.92%,89.18%,93.14%,82.96%,73.33%,97.11%,97.66%,55.26%,8.08%,87.73%,6.17%,89.37%,55.52%,44.96%,NULL,64.35%,66.7%,45.89%,87.69%,68.57%,17.97%,7.51%,81.29%,50.09%
2018-4-28,24.49%,NULL,32.48%,88.58%,92.31%,82.34%,72.32%,96.96%,96.53%,55.26%,8.14%,87.56%,6.1%,89.37%,54.69%,44.64%,NULL,63.53%,66.41%,45.36%,85.76%,68.1%,17.64%,8.06%,80.75%,49.6%
2018-4-29,24.21%,NULL,32.05%,88.58%,91.6%,81.73%,71.66%,97.26%,94.72%,55.17%,7.72%,87.34%,6.06%,89.37%,53.59%,44.29%,NULL,62.91%,66.18%,44.96%,88.12%,67.72%,17.31%,9.3%,80.15%,49.67%
2018-4-30,23.93%,NULL,31.61%,88.18%,90.89%,81.12%,71%,97.26%,94.97%,55.09%,7.28%,87.18%,6.01%,89.37%,52.15%,43.98%,NULL,62.65%,65.88%,44.5%,90.25%,67.34%,16.56%,10.4%,79.62%,50.02%
2018-5-1,23.64%,NULL,31.14%,87.78%,90.2%,80.5%,70.53%,97.21%,93.98%,55.09%,6.85%,86.91%,5.97%,89.75%,50.8%,43.63%,NULL,62.37%,65.52%,44.1%,91.76%,67.81%,15.61%,12.14%,79.05%,50.23%
2018-5-2,23.34%,NULL,30.67%,87.38%,89.2%,79.85%,69.81%,97.31%,93.29%,55%,6.41%,86.69%,5.88%,89.37%,49.5%,43.26%,NULL,61.5%,65.18%,43.71%,93.04%,67.72%,14.69%,12.81%,78.49%,50.09%
2018-5-3,23.09%,NULL,30.21%,86.99%,87.98%,79.12%,69.04%,97.21%,92.37%,54.91%,5.98%,86.31%,5.81%,88.99%,48.13%,42.88%,NULL,60.65%,64.95%,43.31%,93.89%,67.62%,13.49%,12.02%,78%,50.16%
2018-5-4,22.82%,NULL,29.7%,86%,87.54%,78.42%,68.13%,96.86%,91.93%,54.65%,5.73%,85.98%,5.7%,86.71%,46.81%,42.48%,NULL,59.7%,64.32%,42.86%,94.76%,67.62%,12.62%,12.54%,77.41%,49.53%
2018-5-5,22.54%,NULL,29.13%,85.4%,87.21%,77.64%,67.24%,96.71%,90.76%,54.48%,5.73%,85.66%,5.61%,83.67%,45.11%,42.08%,NULL,59.24%,63.88%,42.4%,95.17%,67.43%,11.96%,12.99%,76.86%,49.95%
2018-5-6,22.33%,NULL,28.69%,84.81%,86.65%,76.79%,66.57%,96.46%,89.35%,54.31%,5.73%,85.33%,5.49%,80.62%,41.12%,41.71%,NULL,58.12%,63.37%,41.94%,95.61%,67.34%,11.69%,14.08%,76.18%,50.38%
2018-5-7,22.05%,NULL,28.18%,84.23%,85.99%,75.87%,65.7%,95.96%,88.74%,54.13%,5.51%,84.9%,5.39%,82.14%,40.67%,41.28%,NULL,56.75%,62.92%,41.49%,95.4%,67.15%,11.32%,15.05%,75.59%,50.23%
2018-5-8,21.95%,NULL,27.83%,83.44%,87.32%,78.48%,65.33%,95.71%,89.05%,56.47%,5.55%,85.17%,5.34%,85.95%,40.46%,40.97%,NULL,56.54%,62.83%,41.23%,95.4%,67.05%,11.5%,14.43%,76.99%,48.75%
2018-5-9,22.06%,NULL,27.92%,97.31%,88.32%,80.69%,66.22%,96.26%,90.7%,60.04%,5.72%,86.09%,5.45%,92.03%,39.88%,40.67%,NULL,56.69%,62.77%,40.91%,91.53%,67.05%,11.23%,15.77%,77.58%,48.54%
2018-5-10,22.27%,NULL,29.03%,97.1%,89.09%,82.07%,66.93%,96.56%,92.8%,61.49%,6.03%,87.4%,5.54%,95.08%,39.03%,40.4%,NULL,56.69%,62.59%,40.65%,91.33%,66.95%,10.61%,17.89%,77.97%,48.82%
2018-5-11,22.82%,NULL,30.02%,88.83%,89.76%,82.63%,67.18%,96.41%,94.1%,62.17%,6.21%,88.72%,5.63%,96.98%,38.12%,40.01%,NULL,55.79%,62.33%,40.27%,91.33%,66.86%,10%,18.84%,78.19%,48.82%
2018-5-12,23.7%,NULL,30.5%,93.22%,90.31%,82.84%,67.16%,96.06%,94.29%,62.56%,6.29%,89.66%,5.78%,97.36%,37.3%,39.65%,NULL,54.39%,62%,39.88%,91.33%,66.39%,9.4%,19.04%,78.13%,49.18%
2018-5-13,23.99%,NULL,30.54%,94.03%,91.01%,82.86%,66.89%,95.61%,91.62%,62.66%,6.41%,90.27%,5.82%,96.6%,36.43%,39.29%,NULL,53.72%,61.58%,39.5%,91.12%,64.8%,8.82%,20.61%,77.93%,49.1%
2018-5-14,24.1%,NULL,30.54%,94.64%,91.37%,82.68%,67.01%,94.96%,94.1%,62.76%,6.51%,90.66%,5.8%,97.74%,35.51%,38.94%,NULL,53.17%,61.17%,39.05%,90.46%,64.23%,8.42%,22.29%,77.9%,49.03%
2018-5-15,24.04%,NULL,30.4%,95.26%,90.89%,82.48%,66.16%,94.31%,93.05%,62.85%,6.6%,90.94%,5.78%,98.12%,34.61%,38.58%,NULL,52.79%,60.69%,38.61%,91.33%,63.21%,7.94%,22.76%,77.67%,49.32%
2018-5-16,23.87%,NULL,30.27%,95.26%,90.54%,82.07%,65.66%,93.41%,93.42%,62.76%,6.69%,91.1%,5.77%,98.12%,33.73%,38.23%,NULL,52.39%,60.24%,38.23%,92.01%,62.01%,7.24%,22.38%,77.48%,49.03%
2018-5-17,23.76%,NULL,29.86%,NULL,90.09%,81.55%,65.27%,92.51%,92.18%,62.66%,6.77%,91.16%,5.79%,98.88%,32.87%,37.85%,NULL,52.04%,59.74%,37.79%,92.4%,61.18%,6.34%,22.64%,77.22%,48.82%
2018-5-18,23.54%,NULL,29.45%,95.46%,89.76%,80.88%,64.6%,91.48%,91.93%,62.66%,6.84%,91.1%,5.69%,98.88%,31.27%,37.5%,NULL,51.47%,59.2%,37.35%,94.53%,60.1%,5.55%,23.11%,76.93%,48.4%
2018-5-19,23.37%,NULL,29%,94.64%,89.32%,80.01%,63.85%,90.9%,90.82%,62.47%,6.53%,90.99%,5.63%,96.98%,27.81%,37.15%,NULL,50.82%,58.69%,36.91%,94.53%,59.46%,4.64%,23.41%,76.57%,48.19%
2018-5-20,23.15%,NULL,28.59%,94.03%,88.87%,79.12%,63.06%,90.31%,88.56%,62.37%,6.24%,90.88%,5.58%,97.36%,26.34%,36.77%,NULL,50.01%,58.14%,36.41%,94.53%,58.74%,3.77%,24.71%,76.14%,48.4%
2018-5-21,22.87%,NULL,28.15%,94.03%,88.2%,78.19%,62.55%,89.67%,90.03%,62.17%,6.3%,90.71%,5.51%,97.36%,24.74%,36.39%,NULL,49.26%,57.52%,36.04%,94.53%,58.2%,3.17%,26.27%,75.75%,48.12%
2018-5-22,22.65%,NULL,27.64%,93.62%,87.87%,77.2%,61.82%,89.09%,90.03%,62.08%,6.37%,90.55%,5.48%,96.6%,21.19%,36.05%,NULL,48.38%,56.95%,35.61%,94.53%,57.84%,3.27%,24.33%,75.36%,49.1%
2018-5-23,22.49%,NULL,27.07%,92.81%,87.21%,76.2%,60.1%,88.26%,90.33%,61.88%,6.23%,90.32%,5.35%,96.22%,17.54%,35.68%,NULL,47.08%,56.38%,35.11%,94.53%,57.49%,3.31%,22.61%,74.89%,50.16%
2018-5-24,22.22%,NULL,26.59%,92.4%,86.87%,75.22%,59.21%,88.62%,90.58%,61.69%,5.63%,90.1%,5.27%,96.6%,15.38%,35.34%,NULL,45.62%,55.76%,34.62%,94.53%,57.13%,3.36%,21.77%,74.45%,51.23%
2018-5-25,22%,NULL,25.98%,92.2%,86.21%,74.12%,58.43%,87.09%,89.9%,61.49%,5.39%,89.77%,5.08%,95.08%,15.93%,34.97%,NULL,43.95%,55.21%,34.14%,94.53%,56.77%,3.66%,21.65%,73.97%,51.66%
2018-5-26,21.79%,NULL,25.44%,92%,85.65%,72.98%,57.6%,86.23%,88.99%,61.2%,5.42%,89.38%,5.07%,93.93%,17.13%,34.6%,NULL,42.45%,54.59%,33.53%,94.53%,56.77%,3.93%,21.4%,73.47%,52.45%
2018-5-27,21.52%,NULL,24.83%,NULL,84.99%,71.88%,56.72%,85.22%,87.83%,61.01%,5.46%,88.99%,4.97%,92.03%,16.56%,34.26%,NULL,40.82%,54%,32.99%,94.53%,56.68%,4.16%,21.94%,72.93%,52.16%
2018-5-28,21.3%,NULL,24.22%,NULL,83.99%,70.8%,56%,84.26%,88.56%,60.72%,5.27%,88.55%,4.93%,90.89%,15.93%,33.87%,NULL,39.07%,53.38%,32.52%,94.53%,56.5%,4.7%,23.32%,72.45%,51.88%
2018-5-29,20.99%,NULL,23.84%,89.38%,82.88%,69.72%,54.77%,83.31%,86.49%,60.62%,5.29%,88.11%,4.9%,90.51%,15.85%,33.53%,NULL,38.5%,52.75%,32.05%,94.53%,56.5%,5.02%,22.46%,71.98%,51.52%
2018-5-30,20.67%,NULL,23.23%,89.18%,81.88%,68.69%,53.04%,82.5%,86.92%,60.52%,5.07%,87.73%,4.9%,90.89%,12.52%,33.15%,NULL,37.99%,52.3%,31.52%,93.39%,56.23%,5.35%,17.79%,71.43%,51.37%
2018-5-31,20.46%,NULL,22.68%,88.38%,80.65%,67.62%,51.68%,81.53%,85.89%,60.33%,4.52%,87.34%,5.01%,90.89%,10.18%,32.79%,NULL,37.4%,51.88%,31.11%,94.53%,56.06%,5.35%,18.66%,70.81%,50.8%
2018-6-1,20.25%,NULL,22.1%,87.58%,79.74%,66.59%,51.31%,80.71%,86.01%,60.13%,4.1%,86.96%,4.98%,91.65%,10%,32.4%,NULL,36.25%,51.56%,30.54%,94.53%,56.06%,5.28%,16.49%,70.23%,50.45%
2018-6-2,20%,NULL,21.75%,86.79%,78.84%,65.6%,51.09%,81.12%,85.29%,59.84%,3.8%,86.58%,4.97%,92.41%,9.08%,32.05%,NULL,35.17%,51.12%,29.4%,90.48%,55.88%,5.98%,17.22%,69.61%,50.16%
2018-6-3,19.69%,NULL,21.52%,86.39%,77.83%,64.63%,50.02%,81.03%,80.83%,59.65%,3.51%,86.2%,4.97%,93.93%,7.83%,31.67%,NULL,34.04%,50.64%,28.68%,90.04%,55.71%,6.41%,18.81%,68.91%,50.23%
2018-6-4,19.38%,NULL,21.61%,85.4%,76.53%,63.63%,49.57%,80.66%,83.49%,59.36%,3.12%,85.77%,4.83%,95.46%,6.66%,31.26%,NULL,32.85%,50.03%,28.03%,89.81%,55.71%,6.56%,20.15%,68.25%,50.16%
2018-6-5,19.84%,NULL,22.25%,84.62%,75.22%,62.65%,48.44%,80.11%,83.61%,59.16%,2.55%,85.39%,4.7%,95.46%,8.94%,30.94%,NULL,31.94%,49.45%,27.44%,89.13%,55.71%,7.86%,20.48%,67.62%,49.88%
2018-6-6,20%,NULL,22.16%,83.64%,74.21%,62.14%,47.27%,79.51%,83.25%,58.87%,2.02%,85.17%,4.8%,96.98%,12.15%,30.59%,NULL,31.67%,49.2%,26.8%,88.53%,55.62%,9.24%,21.85%,67.05%,49.53%
2018-6-7,20.78%,NULL,22.13%,84.23%,73.71%,61.5%,46.42%,78.73%,84.21%,58.58%,2.25%,84.8%,5.28%,96.6%,14.65%,30.25%,NULL,31.71%,49.1%,26.22%,88.97%,55.52%,10.61%,22.29%,66.54%,49.6%
2018-6-8,21.36%,NULL,22.3%,84.62%,73.31%,61.35%,45.99%,79.42%,84.99%,58.38%,2.48%,84.47%,5.4%,96.22%,14.15%,29.9%,NULL,31.69%,49.16%,26.54%,89.4%,55.44%,11.96%,21.11%,66.09%,49.46%
2018-6-9,22.06%,NULL,22.25%,84.42%,73.21%,61.56%,44.98%,80.61%,84.39%,58.29%,2.61%,84.74%,6.28%,95.84%,13.63%,29.59%,NULL,31.73%,48.94%,26.17%,89.17%,55.17%,13.1%,19.85%,65.56%,50.38%
2018-6-10,22.54%,NULL,22.1%,83.83%,73.01%,61.08%,44.27%,80.75%,83.31%,57.99%,2.73%,84.64%,6.59%,96.6%,13.09%,29.25%,NULL,31.94%,48.75%,25.76%,88.97%,55.17%,13.49%,19.91%,65.07%,51.8%
2018-6-11,24.95%,NULL,21.95%,83.44%,73.21%,61.79%,43.83%,80.8%,85.35%,58.09%,3.02%,84.8%,7.01%,96.6%,12.62%,29.22%,NULL,31.86%,49.22%,25.25%,88.97%,55.26%,10.78%,20.12%,64.6%,53.39%
2018-6-12,26.87%,NULL,22.91%,84.42%,73.41%,62.22%,43.32%,81.53%,86.86%,58.29%,3.3%,84.96%,7.66%,95.84%,12.66%,29.22%,NULL,31.38%,49.53%,26.02%,89.61%,55.52%,8.99%,18.99%,64.04%,54.05%
2018-6-13,28.43%,NULL,23.26%,84.81%,73.61%,61.94%,42.79%,81.62%,87.83%,58.19%,3.34%,85.12%,8.92%,95.08%,12.17%,29.22%,NULL,30.67%,49.3%,24.27%,89.61%,55.44%,9.07%,16.22%,63.43%,53.97%
2018-6-14,28.92%,NULL,23.61%,85.21%,74.11%,61.52%,41.99%,81.35%,87.77%,57.9%,3.6%,85.01%,10.93%,96.22%,12.26%,30.46%,NULL,29.88%,49.06%,27.49%,89.61%,55.26%,9.57%,14.79%,62.91%,53.75%
2018-6-15,31.69%,NULL,25.56%,84.81%,74.82%,61.08%,41.61%,81.62%,88.38%,57.8%,4.13%,84.96%,11.59%,96.6%,12.69%,36.65%,NULL,29.56%,50.36%,29.24%,96.45%,60.55%,16.88%,13.68%,62.49%,54.93%
2018-6-16,33.8%,NULL,27.16%,83.83%,75.22%,60.62%,41.34%,83.21%,88.62%,57.8%,4.49%,84.8%,12.34%,92.79%,13.48%,41.55%,NULL,29.6%,51.32%,30.59%,97.32%,63.49%,17.86%,12.28%,62.12%,55.22%
2018-6-17,36.81%,NULL,29.8%,83.25%,76.43%,61.02%,40.42%,84.69%,87.89%,57.7%,5.22%,85.06%,13.27%,95.46%,14.98%,48.49%,NULL,29.72%,51.82%,32.1%,96.45%,69.92%,22.24%,13.38%,62.01%,55.22%
2018-6-18,40.08%,NULL,32.22%,69.74%,77.53%,63.04%,40.35%,86.13%,88.38%,59.55%,5.99%,85.55%,14.2%,97.74%,16.67%,59.8%,NULL,31.81%,52.18%,33.65%,94.32%,73.13%,28.98%,15.25%,62.63%,56.27%
2018-6-19,44.57%,NULL,36.68%,74.79%,78.44%,63.9%,40.51%,87.52%,89.72%,60.23%,11.72%,85.82%,14.92%,100%,23.06%,69.38%,6.66%,32.9%,52.08%,35.42%,94.76%,91.96%,48.46%,17.26%,63.25%,56.12%
2018-6-20,46.91%,NULL,46.35%,76.88%,79.04%,64.65%,41.5%,88.84%,91.5%,60.72%,18.69%,86.36%,15.36%,100%,41.94%,71.17%,53.4%,33.22%,51.92%,39.56%,96.89%,100%,39.23%,21%,65.45%,57.99%
2018-6-21,52.19%,NULL,56.09%,78.21%,79.34%,65.77%,43.49%,90.16%,93.42%,61.69%,20.7%,86.69%,15.59%,100%,NULL,69.54%,NULL,33.91%,52.34%,43.9%,95.61%,98.75%,37.39%,29.63%,67.86%,57.99%
2018-6-22,57.21%,NULL,61.36%,78.54%,79.84%,66.28%,45.25%,91.58%,95.1%,62.85%,22.19%,87.56%,16.76%,91.27%,46.97%,69.25%,58.03%,35.69%,53.89%,47.3%,97.53%,82.63%,37.52%,35.17%,70.23%,57.69%
2018-6-23,60.29%,NULL,63.35%,78.98%,80.45%,66.6%,46.54%,93.66%,97.28%,64.7%,23.27%,88.49%,17.73%,90.13%,47.14%,69.33%,59.04%,36.37%,56.13%,50.76%,98.95%,61.74%,37.91%,38.66%,72.42%,55.74%
2018-6-24,62.92%,NULL,64.85%,79.37%,80.85%,66.79%,47.66%,94.96%,98.35%,69.95%,24.07%,89.38%,18.73%,88.61%,46.81%,69.71%,59.62%,37.03%,57.77%,53.88%,99.57%,62.84%,37.91%,42.2%,73.85%,52.96%
2018-6-25,64.32%,NULL,66.84%,79.37%,81.25%,66.99%,48.75%,96.21%,98.29%,71.86%,24.77%,89.93%,20.12%,87.47%,46.49%,70.45%,61.65%,37.36%,58.56%,57.27%,97.53%,63.68%,37.65%,46.01%,75.14%,50.8%
2018-6-26,65.74%,NULL,68.95%,79.75%,81.45%,67.21%,49.72%,96.91%,97.79%,72.5%,25.35%,90.21%,21.17%,87.85%,46.08%,70.62%,63.09%,37.47%,59.03%,60.93%,99.36%,63.68%,37.65%,49.02%,76.11%,46.81%
2018-6-27,65.99%,NULL,71.04%,80.33%,81.55%,67.32%,50.6%,97.11%,97.1%,72.93%,25.91%,90.49%,21.85%,86.71%,45.59%,70.54%,62.8%,37.4%,58.99%,64.29%,98.33%,63.21%,37.65%,51.3%,76.83%,45.58%
2018-6-28,66.65%,NULL,73.32%,80.33%,81.65%,67.02%,51.42%,97.16%,96.78%,72.93%,26.38%,90.6%,21.66%,88.61%,45.84%,70.33%,68.59%,37.89%,58.92%,67.56%,99.36%,71.27%,37.65%,52.67%,77.32%,45.38%
2018-6-29,66.65%,NULL,75.23%,79.95%,82.65%,66.9%,52.18%,97.16%,96.41%,73.03%,26.91%,90.71%,21.55%,90.51%,45.52%,70.04%,69.46%,38.39%,58.97%,71.65%,98.95%,72.05%,37.52%,53.78%,77.9%,46.74%
2018-6-30,68.75%,NULL,78.22%,79.95%,83.54%,67.26%,52.9%,97.11%,96.28%,73.46%,27.31%,91.33%,21.53%,90.13%,45.11%,70.12%,71.05%,39.07%,59.35%,74.43%,97.32%,72.34%,38.57%,54.78%,79.15%,48.06%
2018-7-1,71.88%,NULL,81.83%,82.86%,84.54%,68.57%,53.73%,97.11%,96.53%,81.22%,28.53%,92%,21.55%,90.13%,45.99%,70.08%,74.38%,40.69%,59.65%,77.01%,94.76%,74.99%,37.91%,56.74%,80.79%,49.88%
2018-7-2,76.58%,NULL,100%,88.18%,85.43%,70.2%,54.54%,97.21%,97.85%,84.25%,36.4%,93.02%,21.51%,96.6%,51.97%,76.71%,100%,41.11%,59.46%,80.18%,95.61%,95.9%,42.7%,59.06%,82.13%,51.73%
2018-7-3,79.42%,NULL,100%,90.38%,85.43%,70.98%,55.49%,97.26%,98.54%,85.59%,41.09%,93.87%,21.73%,100%,59.5%,73.81%,89.87%,41.06%,59.27%,84.77%,96.68%,84.57%,33.56%,61.57%,85.04%,55.52%
2018-7-4,85.44%,NULL,100%,90.79%,85.21%,71.71%,57%,97.31%,98.54%,86.38%,44.96%,93.58%,21.45%,98.12%,62.46%,64.5%,85.23%,40.96%,58.99%,86.07%,97.09%,66.57%,30.2%,67.37%,87.62%,56.49%
2018-7-5,90.3%,NULL,100%,90.79%,85.43%,72.12%,58.47%,97.21%,98.54%,86.83%,47.26%,93.76%,21.49%,92.79%,63.64%,61.76%,86.97%,40.72%,58.71%,87.69%,98.72%,54.2%,30.33%,69.17%,89.69%,56.86%
2018-7-6,93.69%,NULL,100%,90.59%,85.76%,72.29%,59.73%,97.16%,98.29%,87.16%,49.12%,93.7%,21.56%,87.09%,64.05%,62.18%,87.41%,40.62%,58.46%,88.59%,99.79%,56.15%,32.56%,68.96%,91.12%,57.39%
2018-7-7,95.58%,NULL,100%,90.18%,86.65%,73.14%,60.85%,97.21%,97.47%,87.28%,50.65%,93.53%,21.55%,82.91%,64.55%,62.71%,86.1%,40.74%,58.39%,89.5%,99.79%,66.11%,27.65%,67.67%,93.49%,56.27%
2018-7-8,95.58%,NULL,100%,95.67%,87.76%,74.52%,61.95%,97.21%,97.16%,88.17%,51.48%,93.3%,21.38%,79.86%,64.75%,63.21%,92.33%,41.6%,58.18%,90.15%,96.68%,68.1%,23.27%,66.7%,95.08%,54.71%
2018-7-9,95.58%,NULL,99.95%,92.81%,87.65%,76.03%,63.01%,97.16%,98.42%,88.76%,51.44%,93.24%,21.13%,79.1%,68.51%,63.49%,84.95%,42.28%,57.9%,90.81%,97.09%,71.27%,19.29%,65.08%,96.26%,52.81%
2018-7-10,94.68%,NULL,98.89%,89.98%,85.99%,77.6%,63.99%,95.11%,98.23%,89.11%,51.48%,93.07%,20.48%,77.2%,74.62%,63.1%,84.37%,43.16%,57.92%,91.1%,81.05%,73.22%,15.61%,61.91%,96.94%,50.52%
2018-7-11,93.71%,NULL,98.84%,82.47%,84.99%,78.22%,65.59%,95.61%,98.23%,94.38%,52.09%,92.68%,20.06%,73.78%,77.32%,61.76%,83.93%,71.54%,65.95%,91.64%,100%,74.01%,15.61%,59.96%,97.77%,49.6%
2018-7-12,95.22%,NULL,99.1%,86.79%,86.43%,82.15%,68.98%,96.11%,96.53%,95.43%,52.93%,92.12%,20.01%,73.78%,77.21%,61.6%,83.35%,78.01%,67.28%,92.05%,100%,74.6%,16.99%,63.26%,97.43%,48.61%
2018-7-13,95.67%,NULL,99.84%,NULL,86.98%,85.61%,70.73%,96.66%,95.53%,97.19%,53.06%,91.61%,20.78%,74.16%,74.72%,65.25%,81.33%,81.59%,67.76%,92.63%,100%,75.19%,16.24%,62.78%,98.41%,47.71%
2018-7-14,96.21%,NULL,100%,90.99%,86.54%,89.8%,71.99%,97.11%,96.28%,97.66%,53.21%,91.16%,21.19%,74.92%,75.69%,66.69%,79.88%,84.02%,68.02%,92.88%,99.57%,75.49%,15.2%,62.05%,100%,47.5%
2018-7-15,96.12%,NULL,100%,89.18%,86.32%,93.69%,72.99%,97.16%,94.41%,98.24%,47.49%,90.99%,21.08%,77.2%,77.32%,62.06%,79.88%,85.55%,68.08%,93.46%,99.15%,76.18%,14.08%,60.33%,100%,47.15%
2018-7-16,95.76%,NULL,100%,86.2%,86.87%,97.44%,74.17%,97.16%,98.1%,98.83%,47.44%,91.27%,21.58%,78.34%,77.98%,59.87%,78.29%,86.3%,67.93%,93.88%,99.15%,76.38%,12.15%,57.15%,100%,47.01%
2018-7-17,95.4%,NULL,99.89%,86%,88.32%,99.6%,74.67%,97.21%,98.17%,98.12%,47.33%,91.78%,21.56%,80.62%,78.09%,59.24%,75.97%,86.82%,68.65%,94.29%,99.36%,76.58%,10.61%,54.59%,100%,47.29%
2018-7-18,95.67%,NULL,100%,86.59%,89.54%,99.95%,74.23%,97.16%,97.72%,97.19%,47.27%,92.57%,21.51%,82.53%,78.31%,59.69%,73.51%,87.02%,68.9%,94.37%,96.89%,76.49%,9.91%,52.14%,100%,47.15%
2018-7-19,95.76%,NULL,100%,87.19%,90.43%,100%,74.39%,97.16%,97.66%,96.13%,48.16%,93.41%,21.56%,90.51%,78.31%,60.1%,70.91%,87.3%,68.93%,94.37%,94.53%,76.28%,11.59%,49.06%,100%,47.43%
2018-7-20,95.94%,NULL,100%,87.58%,91.6%,100%,73.87%,97.11%,96.53%,95.31%,48.83%,94.15%,21.26%,90.89%,78.76%,60.06%,76.84%,87.54%,68.88%,94.62%,91.97%,89.23%,12.43%,48.68%,100%,50.31%
2018-7-21,96.3%,NULL,100%,90.38%,92.79%,100%,73.42%,97.16%,95.1%,94.61%,49.79%,94.1%,20.76%,88.61%,80.3%,59.32%,91.17%,87.78%,68.83%,94.79%,89.4%,95.15%,11.78%,49.96%,100%,50.16%
2018-7-22,95.85%,NULL,100%,92.2%,94.09%,100%,74.05%,97.01%,92.74%,94.96%,50.84%,93.93%,20.28%,90.89%,81.3%,58.17%,83.5%,88.14%,68.88%,94.96%,95.81%,99.3%,10.61%,51.78%,100%,50.02%
