,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2006-1-1,13.53,45.0,NULL,47.02,NULL,5.28,-999.9,16.7,NULL,57.0,8.64,0.2,152.5,250.13,152.04,NULL,NULL,71.11
2006-1-2,12.6,44.0,NULL,118.62,NULL,5.79,0.0,16.3,NULL,52.0,8.64,0.2,143.7,-999.9,165.34,NULL,NULL,71.28
2006-1-3,12.15,42.5,NULL,31.26,NULL,5.63,0.0,15.6,NULL,51.0,8.64,0.2,143.9,189.39,180.26,NULL,NULL,69.47
2006-1-4,12.53,48.4,NULL,43.55,NULL,5.58,0.0,15.3,NULL,52.0,8.64,0.2,149.6,166.23,182.64,NULL,NULL,71.19
2006-1-5,12.6,50.9,NULL,44.35,NULL,5.77,-999.9,16.3,NULL,51.0,6.3,0.2,153.5,76.2,210.03,NULL,NULL,71.11
2006-1-6,11.8,54.7,NULL,41.41,NULL,5.69,7.2,16.0,NULL,51.0,8.64,0.2,144.5,79.57,182.23,NULL,NULL,69.03
2006-1-7,12.48,50.7,NULL,38.74,NULL,5.66,0.0,16.4,NULL,51.0,8.64,0.2,148.5,80.09,155.28,NULL,NULL,68.86
2006-1-8,12.94,47.5,NULL,37.4,NULL,5.47,0.0,16.8,NULL,51.0,8.64,0.2,132.0,-999.9,73.48,NULL,NULL,69.81
2006-1-9,12.08,47.5,NULL,70.8,NULL,5.47,-999.9,15.0,NULL,51.0,8.64,0.2,137.7,322.01,100.23,NULL,NULL,69.9
2006-1-10,12.14,45.1,NULL,69.73,NULL,5.55,0.0,17.9,NULL,52.0,8.64,9.1,147.5,110.59,141.41,NULL,NULL,69.9
2006-1-11,12.72,48.2,NULL,29.66,NULL,3.0,6.7,18.6,NULL,51.0,8.64,9.5,138.8,217.47,141.38,NULL,NULL,69.72
2006-1-12,12.33,47.0,NULL,60.38,NULL,4.49,0.0,17.9,NULL,52.0,8.64,9.5,133.8,96.42,101.38,NULL,NULL,70.68
2006-1-13,12.61,48.6,NULL,48.36,NULL,5.01,0.0,17.7,NULL,51.0,8.64,9.5,122.6,129.34,443.7,NULL,NULL,70.85
2006-1-14,12.76,47.3,NULL,61.18,NULL,5.48,0.0,20.4,NULL,51.0,8.64,9.5,127.1,186.54,646.15,NULL,NULL,70.93
2006-1-15,12.03,49.6,NULL,57.28,NULL,5.4,7.2,21.9,NULL,52.0,8.64,9.5,128.1,137.89,653.47,NULL,NULL,69.64
2006-1-16,12.14,50.2,NULL,60.56,NULL,5.53,0.0,22.1,NULL,52.0,8.64,9.5,128.4,35.6,652.43,NULL,NULL,68.86
2006-1-17,13.26,63.5,NULL,64.3,NULL,5.41,318.2,15.3,NULL,334.0,8.64,9.5,137.3,177.9,649.68,NULL,NULL,70.33
2006-1-18,9.68,52.0,NULL,184.37,NULL,5.47,407.9,14.3,NULL,332.0,8.64,9.5,74.4,188.87,623.02,NULL,NULL,70.93
2006-1-19,10.02,51.9,NULL,46.75,NULL,5.53,402.9,16.0,NULL,330.0,8.64,9.5,118.8,196.91,369.99,NULL,NULL,70.42
2006-1-20,9.4,53.7,NULL,117.02,NULL,4.85,429.7,14.1,NULL,330.0,8.64,9.5,124.1,214.53,369.43,NULL,NULL,70.24
2006-1-21,8.39,56.1,NULL,59.84,NULL,5.28,432.8,13.7,NULL,329.0,8.64,0.6,128.5,111.28,370.44,NULL,NULL,70.24
2006-1-22,8.71,49.4,NULL,41.41,NULL,5.05,425.8,14.1,NULL,343.0,8.64,0.2,113.2,59.36,289.53,NULL,NULL,71.02
2006-1-23,9.15,48.3,NULL,51.03,NULL,4.45,425.5,12.3,NULL,343.0,8.64,0.2,136.4,67.13,290.25,NULL,NULL,70.93
2006-1-24,9.4,48.2,NULL,69.46,NULL,4.73,415.0,14.9,NULL,341.0,8.64,0.2,143.4,235.87,290.39,NULL,NULL,71.8
2006-1-25,9.4,53.7,NULL,33.13,NULL,5.36,396.3,13.0,NULL,341.0,8.64,0.2,145.2,254.1,288.3,NULL,NULL,72.06
2006-1-26,9.88,51.5,NULL,99.38,NULL,5.06,414.4,13.0,NULL,341.0,8.64,0.2,144.4,146.39,429.69,NULL,NULL,70.24
2006-1-27,9.85,50.0,NULL,87.9,NULL,4.5,349.3,15.0,NULL,341.0,8.64,0.2,140.8,150.25,449.94,NULL,NULL,71.11
2006-1-28,9.86,53.0,NULL,111.94,NULL,5.05,396.5,12.0,NULL,272.0,9.5,0.2,176.8,159.75,449.97,NULL,NULL,72.14
2006-1-29,10.42,50.6,NULL,137.05,NULL,5.25,423.8,15.8,NULL,277.0,10.37,0.2,194.4,160.19,622.11,NULL,NULL,74.13
2006-1-30,8.98,44.2,NULL,NULL,NULL,4.56,429.1,10.7,NULL,270.0,10.37,0.2,227.5,83.55,449.5,NULL,NULL,72.4
2006-1-31,8.99,44.6,NULL,54.5,NULL,4.75,4.22,8.4,NULL,269.0,10.37,0.2,231.5,85.1,451.23,NULL,NULL,74.04
2006-2-1,8.91,44.8,NULL,158.43,NULL,4.88,424.8,10.0,NULL,270.0,10.39,0.2,218.6,52.01,451.3,NULL,NULL,75.86
2006-2-2,9.46,43.6,NULL,144.27,NULL,4.82,438.0,10.4,NULL,269.0,10.37,0.2,209.2,118.8,452.03,NULL,NULL,73.44
2006-2-3,9.0,44.5,NULL,121.29,NULL,4.9,405.5,12.5,NULL,270.0,10.37,0.2,210.1,183.0,452.9,NULL,NULL,85.89
2006-2-4,9.29,46.9,NULL,107.13,NULL,4.86,449.1,8.7,NULL,271.0,10.37,0.2,211.2,166.32,453.91,NULL,NULL,73.44
