,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2005-1-1,11.49,42.2,NULL,138.24,NULL,3.93,0.0,18.4,NULL,51.0,12.1,0.2,208.5,359.42,125.51,NULL,NULL,55.99
2005-1-2,12.09,41.4,NULL,138.24,NULL,4.41,0.0,16.0,NULL,49.0,12.1,0.2,211.5,-999.9,126.76,NULL,NULL,57.2
2005-1-3,11.14,39.5,NULL,138.24,NULL,4.95,0.0,17.1,NULL,50.0,12.1,0.2,193.2,-999.9,138.45,NULL,NULL,54.0
2005-1-4,11.3,42.6,NULL,138.24,NULL,4.86,0.0,21.2,NULL,50.0,12.1,0.2,202.8,101.26,167.6,NULL,NULL,48.21
2005-1-5,12.71,42.9,NULL,138.24,NULL,5.4,7.2,18.0,NULL,52.0,12.1,0.2,206.4,64.54,126.31,NULL,NULL,54.69
2005-1-6,13.27,41.4,NULL,138.24,NULL,5.21,0.0,19.1,NULL,53.0,12.1,0.2,214.7,113.53,178.9,NULL,NULL,52.44
2005-1-7,13.39,42.6,NULL,138.24,NULL,5.31,0.0,17.6,NULL,53.0,12.1,0.2,206.3,131.85,194.1,NULL,NULL,47.52
2005-1-8,12.85,44.6,NULL,138.24,NULL,5.83,0.0,18.4,NULL,53.0,12.1,0.2,184.6,137.98,154.0,NULL,NULL,52.79
2005-1-9,12.64,40.4,NULL,138.24,NULL,5.54,0.0,18.3,NULL,52.0,12.1,0.2,197.6,174.7,125.6,NULL,NULL,54.0
2005-1-10,12.41,40.5,NULL,138.24,NULL,5.36,0.0,17.2,NULL,53.0,12.1,0.2,164.8,229.82,180.9,NULL,NULL,51.93
2005-1-11,12.71,41.0,NULL,138.24,NULL,5.11,0.0,20.1,NULL,52.0,12.1,9.1,174.5,162.43,126.5,NULL,NULL,52.96
2005-1-12,12.48,51.6,NULL,138.24,NULL,5.2,0.0,18.2,NULL,42.0,12.1,9.5,180.4,171.68,125.8,NULL,NULL,52.1
2005-1-13,12.13,51.7,NULL,138.24,NULL,5.2,0.0,19.6,NULL,44.0,12.1,9.5,200.0,235.87,126.1,NULL,NULL,52.1
2005-1-14,11.72,53.1,NULL,138.24,NULL,4.74,0.0,16.9,NULL,43.0,12.1,9.5,200.3,186.97,NULL,NULL,NULL,51.67
2005-1-15,12.33,48.8,NULL,138.24,NULL,5.08,7.2,19.0,NULL,45.0,12.1,9.5,185.6,64.54,367.6,NULL,NULL,67.48
2005-1-16,11.41,41.5,NULL,69.12,NULL,5.53,0.0,20.9,NULL,54.0,12.1,9.5,155.7,186.97,645.3,NULL,NULL,90.55
2005-1-17,11.44,41.3,NULL,69.12,NULL,5.59,0.0,21.7,NULL,52.0,12.1,9.5,133.9,168.57,591.6,NULL,NULL,93.92
2005-1-18,9.6,42.6,NULL,69.12,NULL,4.85,318.0,22.6,NULL,49.0,12.1,9.5,187.8,76.81,127.39,NULL,NULL,69.64
2005-1-19,9.41,49.5,NULL,69.12,NULL,5.43,422.9,23.8,NULL,49.0,12.1,9.5,183.1,235.87,125.8,NULL,NULL,47.43
2005-1-20,9.32,52.2,NULL,69.12,NULL,5.56,420.3,22.9,NULL,52.0,12.1,9.5,182.8,64.54,126.3,NULL,NULL,49.77
2005-1-21,9.27,54.9,NULL,69.12,NULL,5.42,396.6,8.3,NULL,40.0,12.1,9.5,180.8,64.54,124.19,NULL,NULL,51.41
2005-1-22,8.86,56.5,NULL,69.12,NULL,5.18,414.0,21.9,NULL,310.0,12.1,0.2,171.2,235.87,151.5,NULL,NULL,50.46
2005-1-23,9.1,51.7,NULL,69.12,NULL,5.36,419.0,18.9,NULL,310.0,12.1,0.2,152.2,64.54,125.4,NULL,NULL,50.63
2005-1-24,8.78,50.9,NULL,69.12,NULL,5.37,408.0,22.5,NULL,309.0,12.1,0.2,175.1,186.97,195.7,NULL,NULL,50.72
2005-1-25,10.61,49.9,NULL,69.12,NULL,5.5,431.2,23.5,NULL,310.0,12.1,0.2,167.0,199.15,166.4,NULL,NULL,52.1
2005-1-26,9.11,51.8,NULL,103.68,NULL,5.53,421.2,23.5,NULL,309.0,12.1,0.2,168.4,76.29,166.53,NULL,NULL,50.98
2005-1-27,10.05,52.4,NULL,86.4,NULL,5.43,408.1,20.2,NULL,309.0,12.1,0.2,171.5,271.73,166.4,NULL,NULL,50.72
2005-1-28,8.89,51.7,NULL,86.4,NULL,5.08,414.4,18.7,NULL,309.0,12.1,0.2,180.9,73.35,192.3,NULL,NULL,50.63
2005-1-29,8.89,49.9,NULL,86.4,NULL,4.97,414.4,18.6,NULL,309.0,12.1,0.2,189.3,243.65,193.45,NULL,NULL,50.54
2005-1-30,9.32,43.4,NULL,86.4,NULL,5.48,408.4,18.1,NULL,310.0,12.1,0.2,205.1,102.9,151.9,NULL,NULL,50.54
2005-1-31,9.29,42.4,NULL,86.4,NULL,5.29,367.6,17.5,NULL,309.0,12.1,0.2,218.4,109.04,234.3,NULL,NULL,51.58
2005-2-1,8.51,41.9,NULL,86.4,NULL,5.14,452.2,18.8,NULL,309.0,12.1,0.2,191.2,280.37,195.4,NULL,NULL,50.8
2005-2-2,8.19,47.8,NULL,86.4,NULL,5.15,423.6,17.9,NULL,323.0,12.1,0.2,162.1,96.34,181.1,NULL,NULL,50.98
