,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2017-1-1,1440.07,7655.1,2719.08,14432.54,12281.09,865.52,40229.0,2504.82,132.07,5968.0,2172.44,90.0,11.8,17571.62,NULL,1532.63,4347.96,8937.85
2017-1-2,1425.72,7604.3,2700.97,14420.7,12377.8,865.52,40246.0,2493.37,132.07,5925.0,2165.04,90.0,11.01,17524.08,NULL,1532.63,4353.15,8893.28
2017-1-3,1407.34,7558.0,2682.63,14400.96,12361.66,862.82,40263.0,NULL,132.07,5874.0,2157.64,90.0,8.49,17437.15,30132.04,1532.63,4324.67,8848.7
2017-1-4,1393.09,7493.4,2665.21,14369.38,12499.02,861.46,40280.0,0.0,132.07,5832.0,2150.27,90.0,10.56,17350.49,30088.05,1538.4,4263.08,8804.13
2017-1-5,1376.85,7442.5,2648.11,14357.53,12539.51,857.4,40297.0,2456.56,132.07,5790.0,2142.9,90.0,15.0,17287.64,30035.26,1541.29,4224.84,8755.84
2017-1-6,1362.68,7387.1,2631.49,14322.35,12571.94,856.04,40314.0,2444.29,132.07,5740.0,2135.55,90.0,17.9,17209.29,29964.96,1535.52,4209.59,8719.24
2017-1-7,1348.55,7331.6,2613.26,14275.49,12555.72,853.33,40331.0,2432.02,132.07,5707.0,2128.21,90.0,24.58,17123.37,29868.36,1526.88,4161.45,8675.99
2017-1-8,1336.46,7267.6,2596.06,14263.78,12410.09,850.63,40347.0,2419.74,132.07,5674.0,2119.67,90.0,31.63,17006.65,29763.06,1515.39,4184.22,8632.73
2017-1-9,1326.42,7195.4,2578.1,14275.49,12515.21,846.68,40364.0,2407.47,132.07,5641.0,2112.36,90.0,35.93,16898.18,29640.43,1501.07,4214.67,8593.08
2017-1-10,1314.39,7127.7,2560.75,14216.92,12555.72,844.2,40381.0,2393.67,132.07,5591.0,2103.85,90.0,33.26,16820.98,29509.3,1492.51,4217.21,8546.22
2017-1-11,1302.39,7073.5,2542.79,14142.73,12499.02,841.72,40398.0,2381.4,132.07,5542.0,2095.37,90.0,24.03,16728.63,29361.0,1483.97,4212.13,8495.76
2017-1-12,1290.43,7023.9,2524.76,14076.35,12482.84,837.99,40415.0,2369.12,132.07,5485.0,2088.11,90.0,15.19,16644.27,29265.21,1472.61,4204.51,8459.71
2017-1-13,1278.49,6969.7,2507.74,14037.31,12490.93,836.75,40432.0,2356.85,132.07,5436.0,2079.66,90.0,11.95,16575.45,29178.25,1458.46,4194.36,8412.85
2017-1-14,1266.59,6920.1,2494.14,14037.31,12442.4,836.75,40432.0,NULL,132.07,5387.0,2072.45,90.0,14.21,16506.81,29186.94,1447.18,4184.22,8376.81
2017-1-15,1258.68,6870.4,2480.72,13982.64,12345.54,836.75,40331.0,2344.58,132.07,5371.0,2062.85,90.0,18.11,16430.77,29239.12,1433.13,4189.29,8352.46
2017-1-16,1250.78,6830.1,2465.33,13955.39,12523.31,836.75,40043.0,2336.91,132.07,5452.0,2054.49,90.0,19.51,16354.95,29326.14,1421.93,4171.56,8310.72
2017-1-17,1240.93,6781.7,2450.52,13943.8,12588.16,834.27,39638.0,2327.71,132.07,5412.0,2046.15,90.0,12.96,16279.35,29387.14,1410.76,4186.75,8272.46
2017-1-18,1227.79,6733.3,2435.24,13939.94,12653.15,833.03,39235.0,2315.44,132.07,5420.0,2037.85,90.0,13.67,16151.36,29343.56,1399.62,4204.51,8223.76
2017-1-19,1221.31,6684.9,2420.8,13881.99,12580.05,830.55,38816.0,2303.16,132.07,5428.0,2029.58,90.0,11.01,16061.41,29334.86,1388.52,4207.05,8185.5
2017-1-20,1211.54,6640.9,2404.57,13808.59,12653.15,828.07,38383.0,2290.89,132.07,5428.0,2021.34,90.0,18.81,15949.42,29343.56,1374.7,4199.43,8136.81
2017-1-21,1201.79,6592.4,2389.44,13723.6,12620.64,824.35,37969.0,NULL,132.07,5428.0,2013.13,90.0,17.68,15837.93,29326.14,1363.68,4174.09,8091.59
2017-1-22,1197.9,6548.4,2373.98,13642.48,12612.52,820.63,37539.0,NULL,132.07,5436.0,2004.94,90.0,17.68,15697.44,29282.61,1352.7,4174.09,8049.85
2017-1-23,1192.07,6504.4,2356.48,13561.55,12555.72,818.15,37112.0,2247.94,132.07,5444.0,1995.62,90.0,15.38,15579.76,29230.41,1339.04,4181.69,8001.9
2017-1-24,1184.32,6460.4,2340.88,13527.22,12596.28,814.43,36702.0,2234.14,132.07,5460.0,1987.48,90.0,14.61,15448.05,29169.57,1328.16,4161.45,7954.5
2017-1-25,1176.58,6407.6,2321.58,13462.38,12693.83,811.95,36278.0,2220.33,132.07,5476.0,1978.21,90.0,15.38,15317.05,29126.14,1314.61,4123.63,7910.48
2017-1-26,1168.85,6356.0,2301.86,13393.72,12645.02,809.47,35840.0,2204.99,132.07,5501.0,1970.13,90.0,15.97,15186.77,29039.36,1303.8,4113.57,7863.08
2017-1-27,1163.07,6304.6,2282.62,13363.21,12112.45,805.75,35420.0,2189.65,132.07,5550.0,1960.92,90.0,21.19,15035.68,28996.03,1293.04,4108.55,7812.3
2017-1-28,1151.54,6257.5,2263.98,13313.62,12048.41,802.02,35002.0,2178.28,132.07,5591.0,1951.74,90.0,32.93,14921.22,28944.05,1282.3,4093.49,7764.89
2017-1-29,1143.87,6210.4,2245.43,13267.85,11968.5,798.3,34570.0,NULL,132.07,5641.0,1943.74,90.0,48.22,14828.63,28892.12,1271.61,4096.0,7717.49
2017-1-30,1134.31,6167.6,2227.23,13214.45,12048.41,795.82,34139.0,2153.0,132.07,5690.0,1933.49,90.0,50.67,14736.42,28848.88,1258.28,4098.51,7670.63
2017-1-31,1126.68,6120.4,2208.6,13119.89,12072.41,794.58,33711.0,2141.76,132.07,5740.0,1927.81,90.0,31.96,14658.67,28840.24,1247.66,4068.46,7624.49
2017-2-1,1119.07,6073.3,2190.06,13070.81,12168.58,790.86,33285.0,2127.71,132.07,5799.0,1921.01,90.0,17.68,14595.26,28745.22,1237.07,4055.98,7578.34
2017-2-2,1109.58,6030.5,2168.26,13017.97,12418.17,788.38,32861.0,2113.67,132.07,5849.0,1913.11,90.0,11.79,14503.98,28650.34,1223.89,4041.02,7535.49
2017-2-3,1102.0,5979.1,2143.13,12965.12,12337.48,785.9,32439.0,2098.21,132.07,5900.0,1905.25,90.0,13.84,14315.57,28581.42,1198.03,4006.22,7489.35
2017-2-4,1094.45,5933.1,2115.85,12942.47,12240.87,782.18,32003.0,2082.76,132.07,5985.0,1897.41,90.0,14.41,14121.85,28547.0,1190.19,3976.51,7426.72
2017-2-5,1086.92,5883.2,2089.01,12916.05,12088.42,779.7,31585.0,2068.71,132.07,6070.0,1889.61,88.0,13.84,13909.34,28486.79,1177.15,3942.04,7364.1
2017-2-6,1079.4,5841.6,2059.72,12817.9,12240.87,777.22,31154.0,2051.86,132.07,6156.0,1881.84,86.0,14.41,13597.8,28443.83,1164.17,3897.97,7319.31
2017-2-7,1071.9,5799.9,2026.98,12735.64,12168.58,772.26,30725.0,2037.81,132.07,6251.0,1872.98,84.0,15.78,13450.4,28357.97,1156.4,3851.72,7258.66
2017-2-8,1064.42,5560.1,1993.0,12623.47,12208.73,769.78,30314.0,NULL,132.07,6347.0,1864.16,82.0,15.58,13270.9,28263.66,1143.49,3786.47,7217.17
2017-2-9,1055.1,5462.8,1958.32,12597.3,12136.5,767.3,29874.0,NULL,132.07,6434.0,1856.45,80.0,15.78,13079.82,28178.05,1128.07,3726.58,7153.33
2017-2-10,1047.67,5398.2,1924.71,12544.96,12184.63,763.57,29437.0,1980.21,132.07,6531.0,1847.67,78.0,15.38,12877.52,28075.44,1115.28,3664.89,7089.49
2017-2-11,1042.1,5358.8,1892.59,12507.57,12120.46,758.61,29003.0,1961.95,132.07,6629.0,1838.91,76.0,12.26,12670.8,27964.46,1105.07,3603.78,7026.15
