,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2018-1-1,1634.9,7145.69,1381.43,14356.29,12626.36,260.98,24189.0,1343.27,131.03,5533.0,2060.46,65.0,22.7,19834.31,30282.0,1317.92,4059.77,7997.95
2018-1-2,1616.03,7106.29,1367.33,14319.87,12658.89,259.92,24189.0,1329.59,130.68,5476.0,2054.49,65.0,18.58,19765.02,30414.3,1304.38,4094.77,7962.8
2018-1-3,1597.22,7068.83,1349.82,14291.57,12553.26,256.75,24216.0,1314.97,130.68,5420.0,2047.34,65.0,32.17,19695.9,30431.98,1293.59,4124.84,7928.44
2018-1-4,1578.45,7019.79,1332.36,14247.16,12585.73,255.69,24244.0,1300.47,130.34,5363.0,2040.22,65.0,40.85,19635.54,30431.98,1280.16,4142.42,7887.21
2018-1-5,1559.73,6997.5,1317.73,14218.93,12561.37,253.58,24257.0,1286.1,130.34,5315.0,2036.67,65.0,33.58,19618.32,30440.81,1277.48,4177.65,7852.84
2018-1-6,1543.14,6966.3,1313.27,14162.55,12488.41,252.53,24285.0,1272.86,130.0,5259.0,2033.12,65.0,37.9,19549.52,30520.4,1282.84,4207.94,7821.92
2018-1-7,1534.85,6939.56,1402.45,14190.72,12350.98,260.45,24313.0,1302.0,137.72,5203.0,2027.22,65.0,36.8,19730.44,31472.17,1293.59,4301.92,7897.51
2018-1-8,1522.45,6948.47,1524.98,14654.08,12601.98,292.13,24354.0,1358.12,142.8,5148.0,2021.34,65.0,31.48,20034.39,31713.94,1293.59,4205.41,8093.09
2018-1-9,1516.25,6939.56,1667.32,14952.41,12846.65,416.66,24423.0,1403.38,153.58,5100.0,2016.64,65.0,36.08,19438.07,31839.65,1293.59,4243.38,8358.47
2018-1-10,1528.65,7028.71,1797.68,14948.23,12773.05,438.56,23524.0,1445.23,150.57,5045.0,2011.96,65.0,31.13,19895.07,31704.98,1280.26,4324.94,8594.0
