,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2012-1-1,2141.73,9449.1,3141.1,15165.48,13094.25,935.95,33071.0,2554.4,NULL,4942.0,2365.2,384.0,45.42,20558.85,30555.81,1637.29,4699.48,11223.42
2012-1-2,2126.44,9411.0,3141.1,15201.06,13105.27,935.95,33131.0,2544.4,NULL,4904.0,2361.5,383.0,44.01,20593.55,30555.81,1637.29,4670.05,11197.37
2012-1-3,2113.34,9351.13,3141.1,15259.96,13094.25,935.95,33146.0,2539.4,NULL,4858.0,2357.7,380.0,73.04,20628.3,30383.95,1631.45,4635.52,11149.6
2012-1-4,2095.9,9311.92,3141.1,15285.73,13126.81,935.95,33190.0,2532.7,NULL,4821.0,2352.7,378.0,88.13,20645.69,30502.7,1625.63,4598.73,11127.88
2012-1-5,2080.65,9261.81,3141.1,15290.02,13126.81,934.6,33220.0,2524.4,NULL,4775.0,2347.6,375.0,98.32,20654.38,30423.13,1614.0,4557.12,11106.44
2012-1-6,2065.43,9233.5,3141.1,15272.84,13086.11,935.95,33265.0,2526.0,NULL,4731.0,2343.9,373.0,88.61,20680.49,30458.5,1605.31,4588.28,11162.62
2012-1-7,2052.38,9209.0,3141.1,15234.2,13029.13,963.04,33294.0,2561.1,NULL,4694.0,2340.1,371.0,96.35,20619.61,30679.84,1599.52,4588.28,11214.74
2012-1-8,2037.19,9169.8,3141.1,15174.07,12988.45,982.0,33324.0,2594.5,NULL,4657.0,2336.4,369.0,99.8,20446.3,30955.05,1590.86,4533.94,11223.42
2012-1-9,2022.0,9126.6,3141.1,15152.6,13118.67,990.51,33354.0,2616.2,NULL,4607.0,2331.4,366.0,111.01,20541.51,30892.84,1579.35,4533.94,11214.74
2012-1-10,2009.0,9085.7,3141.1,15169.78,13094.25,996.24,33384.0,2634.6,NULL,4561.0,2326.4,354.0,113.1,20663.08,30679.84,1567.87,4531.37,11219.08
2012-1-11,1987.37,9045.4,3141.1,15175.41,13069.83,1000.54,33399.0,2641.3,NULL,4510.0,2320.2,344.0,119.42,20680.49,30617.79,1556.43,4549.37,11197.37
2012-1-12,1970.08,9002.3,3141.1,15188.24,13077.97,1001.97,33429.0,2649.9,NULL,4460.0,2315.2,335.0,122.64,20645.69,30520.4,1545.03,4498.25,11180.0
2012-1-13,1950.66,8930.6,3141.1,15201.06,13105.27,1004.83,33280.0,2653.4,NULL,4417.0,2310.3,326.0,122.1,20697.9,30405.47,1533.66,4478.03,11162.62
2012-1-14,1933.43,8906.7,3141.1,15196.79,13012.86,1007.7,33280.0,2656.8,NULL,4547.0,2306.5,318.0,124.25,20732.76,30136.6,1525.15,4407.91,11149.6
2012-1-15,1916.22,8863.7,3141.1,15182.66,13020.99,1009.13,33324.0,2658.5,NULL,4510.0,2302.8,309.0,127.52,20741.48,29986.8,1516.66,4296.96,11106.44
2012-1-16,1899.03,8815.8,3141.1,15229.9,13102.39,1014.86,33265.0,2675.7,NULL,4460.0,2296.6,301.0,140.3,20706.61,29863.65,1505.38,4190.28,11162.62
2012-1-17,1890.45,8777.8,3141.1,15218.17,13126.81,1063.54,33220.0,2711.7,NULL,4554.0,2291.7,294.0,136.35,20628.3,29850.79,1499.74,4127.9,11184.34
2012-1-18,1877.58,8741.4,3141.1,15166.86,13094.25,1087.88,33205.0,2752.9,NULL,4489.0,2288.0,288.0,118.89,20532.84,29806.91,1491.31,4028.02,11249.48
2012-1-19,1862.59,8686.7,3141.1,15161.19,13126.81,1100.77,33027.0,2747.8,NULL,4467.0,2285.5,282.0,139.17,20645.69,29763.06,1480.1,3922.45,11279.88
