,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2009-1-1,1718.07,10364.3,2693.83,15289.38,NULL,1015.85,48373.0,2027.7,NULL,7089.0,2253.6,900.0,4.4,18944.47,26181.6,1280.43,NULL,10740.48
2009-1-2,1707.53,10320.3,2683.78,15189.94,NULL,1014.44,48389.0,2015.1,NULL,7048.0,2246.47,900.0,3.9,18985.25,26396.78,1273.68,NULL,10719.0
2009-1-3,1694.91,10276.3,2673.18,15044.22,NULL,1013.04,48405.0,2001.1,NULL,7006.0,2236.91,900.0,4.7,18944.47,26471.43,1266.93,NULL,10690.69
2009-1-4,1680.2,10232.3,2663.27,14974.01,NULL,1011.67,48421.0,1988.5,NULL,6957.0,2222.6,900.0,4.3,18887.47,26454.84,1260.18,NULL,10654.11
2009-1-5,1665.53,10183.9,2653.64,14982.27,NULL,1010.37,48437.0,1977.4,NULL,6923.0,2219.0,900.0,3.7,18952.4,26463.14,1260.18,NULL,10617.53
2009-1-6,1650.89,10135.5,2643.46,14399.77,NULL,1008.98,48469.0,1964.5,NULL,6898.0,2211.9,892.0,3.9,18886.79,26979.59,1253.43,NULL,10580.95
2009-1-7,1634.19,10082.7,2637.04,15056.61,NULL,1007.59,48485.0,1949.2,NULL,6824.0,2208.3,882.0,5.1,18862.23,28000.64,1246.68,NULL,10524.03
2009-1-8,1617.52,10034.3,2631.74,15056.61,NULL,1006.19,48501.0,1933.9,NULL,6774.0,2204.7,873.0,2.97,18854.04,28840.91,NULL,NULL,10487.45
2009-1-9,1602.97,9899.25,2626.16,14974.01,NULL,1004.8,48501.0,1917.3,NULL,6716.0,2201.2,865.0,4.81,18854.04,29126.51,1239.93,NULL,10446.81
2009-1-10,1588.46,9864.77,2620.06,14986.4,NULL,1001.9,48517.0,1898.2,NULL,6666.0,2195.2,856.0,5.3,18862.23,29204.62,1230.93,NULL,10393.96
2009-1-11,1571.91,9821.67,2612.86,14891.41,NULL,1000.54,48533.0,1880.3,NULL,6616.0,2189.3,848.0,5.03,18862.23,29169.9,1224.19,NULL,10361.44
2009-1-12,1555.39,9752.71,2607.16,14750.98,NULL,997.8,48565.0,1863.7,NULL,6558.0,2183.4,838.0,4.81,18821.33,29135.18,1217.44,NULL,10324.86
2009-1-13,1536.86,9700.99,2604.72,14627.07,NULL,995.11,48565.0,1845.9,NULL,6509.0,2177.5,829.0,3.27,18780.48,29065.81,1210.69,NULL,10244.55
2009-1-14,1520.44,9662.2,2602.41,14585.77,NULL,992.33,48581.0,1828.0,NULL,6452.0,2170.4,821.0,4.53,18715.24,28979.22,1203.94,NULL,10172.98
2009-1-15,1504.07,9588.93,2600.38,14494.91,NULL,990.93,48597.0,1811.5,NULL,6404.0,2163.4,812.0,4.45,18642.02,28858.19,1203.94,NULL,10133.23
2009-1-16,1489.78,9528.69,2597.12,14313.18,NULL,988.85,48613.0,1793.6,NULL,6348.0,2156.3,804.0,4.9,18536.56,28754.62,1197.19,NULL,10085.53
2009-1-17,1471.46,9482.32,2592.91,14313.18,NULL,986.06,48646.0,1775.7,NULL,6292.0,2152.8,804.0,5.12,18415.34,28634.03,1185.94,NULL,10045.78
2009-1-18,1457.25,9431.74,2588.71,14313.18,NULL,983.28,48646.0,1757.9,NULL,6195.0,2148.1,804.0,4.73,17311.32,28505.09,1179.19,NULL,10033.85
2009-1-19,1441.05,9381.16,2584.36,14048.85,NULL,980.49,48389.0,1741.3,NULL,6090.0,2139.9,804.0,4.99,18150.39,28367.84,1179.19,NULL,10006.03
2009-1-20,1424.89,9330.58,2579.75,14048.85,NULL,977.74,47974.0,1724.7,NULL,6332.0,2131.7,804.0,4.57,18078.54,28230.92,1172.44,NULL,9994.1
