,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2016-1-1,1648.82,7384.25,2380.13,14621.75,12629.47,849.27,36751.0,2171.66,NULL,6068.0,1931.85,59.0,12.21,13882.07,30901.66,1459.42,2880.75,8882.14
2016-1-2,1638.23,7342.62,2370.05,14626.02,12702.75,846.68,36768.0,2165.36,NULL,6026.0,1931.85,54.0,12.62,13759.91,30901.66,1451.0,2906.06,8852.42
2016-1-3,1629.76,7310.2,2366.92,14621.75,12702.75,847.92,37013.0,2165.36,NULL,5992.0,1943.2,49.0,12.62,13786.89,30910.5,1473.5,2935.69,8830.13
2016-1-4,1659.43,7375.0,2397.72,14668.77,12873.98,853.33,37095.0,2181.11,NULL,6077.0,1942.06,44.0,11.4,13820.83,30880.03,1484.8,2988.85,8904.42
2016-1-5,1665.8,7333.4,2418.29,14811.57,12865.82,865.52,37145.0,2211.03,NULL,6034.0,1934.12,39.0,12.08,13841.23,30897.96,1501.81,3137.72,8941.57
2016-1-6,1661.55,7338.0,2490.78,14850.52,12914.79,875.0,36981.0,2256.7,NULL,5992.0,1931.85,39.0,11.26,13943.47,31106.3,1504.65,3274.62,9015.86
2016-1-7,1665.8,7342.6,2552.72,14907.03,12841.34,903.45,36604.0,2285.04,NULL,6240.0,1927.33,40.0,12.21,14053.07,31213.23,1504.65,3362.4,9097.58
2016-1-8,1655.18,7338.0,2590.16,14859.18,12890.3,916.99,36229.0,2337.87,NULL,6590.0,1918.32,42.0,11.67,14087.43,31347.08,1496.13,3426.05,9154.51
2016-1-9,1653.06,7328.7,2612.71,14811.57,12792.39,922.41,35840.0,2362.22,NULL,6947.0,1914.96,42.0,12.21,14094.31,31427.47,1484.8,3481.03,9181.22
2016-1-10,1648.82,7310.2,2627.06,14820.23,12702.75,927.82,35710.0,2380.07,NULL,7285.0,1907.11,42.0,10.4,14094.31,31409.6,1476.32,3536.36,9211.74
2016-1-11,1642.46,7296.5,2683.19,14802.92,12906.63,930.53,35759.0,2417.39,NULL,7295.0,1899.3,42.0,14.28,14149.41,31400.67,1470.68,3587.44,9261.33
2016-1-12,1640.34,7283.1,2799.51,14907.03,12849.49,1026.31,35808.0,2453.1,NULL,7258.0,1893.74,46.0,12.35,14329.47,31400.67,1470.68,3660.16,9356.71
2016-1-13,1638.23,7283.1,2878.85,14859.18,12800.55,1063.54,35840.0,2495.99,NULL,7211.0,1891.52,48.0,11.67,14434.01,31499.0,1476.32,3832.33,9440.65
2016-1-14,1636.11,7278.6,2935.98,14807.25,12686.46,1083.59,35872.0,2534.39,NULL,7175.0,1888.19,51.0,13.52,14482.97,31660.14,1484.8,3895.53,9525.51
2016-1-15,1631.88,7274.1,2983.36,14729.35,12662.03,1095.04,35905.0,2556.1,NULL,7129.0,1882.65,53.0,11.26,14510.99,31499.0,1493.3,3897.97,9584.29
2016-1-16,1621.31,7260.1,3028.26,14690.41,12539.99,1106.5,35953.0,NULL,NULL,7083.0,1877.13,55.0,14.44,14567.13,31552.68,1501.81,3917.52,9666.57
2016-1-17,1612.87,7274.1,3067.94,14733.68,12458.72,1113.66,35986.0,2637.9,NULL,7010.0,1872.72,57.0,14.44,14743.49,31606.4,1507.5,3917.52,9776.29
2016-1-18,1602.33,7324.1,3062.9,14902.66,12759.79,1208.73,36067.0,2656.79,NULL,6956.0,1869.42,60.0,9.92,15129.1,31651.19,1510.35,4013.67,9870.33
2016-1-19,1591.81,7407.4,3075.67,14824.56,12914.79,1249.07,36099.0,2689.41,NULL,6893.0,1863.92,60.0,9.26,15309.79,31427.47,1507.5,4088.48,9981.9
2016-1-20,1577.11,7453.6,3100.37,14807.25,12922.96,1255.05,36132.0,2689.41,NULL,6830.0,1857.34,60.0,9.81,15411.59,31436.4,1513.19,3998.87,10114.04
2016-1-21,1564.54,7490.6,3119.03,14837.54,12825.02,1252.06,36035.0,2692.84,NULL,6767.0,1850.78,60.0,8.83,15513.81,31534.78,1510.35,3991.35,10259.49
2016-1-22,1549.89,7504.5,3124.42,14941.93,12841.34,1210.22,36083.0,2696.27,NULL,6528.0,1844.23,60.0,9.48,15623.82,31436.4,1498.97,3988.88,10353.26
2016-1-23,1539.45,7504.5,3121.58,14824.56,12857.05,1244.59,36148.0,2689.41,NULL,6188.0,1840.96,65.0,9.7,16499.2,31974.57,1498.97,3978.98,10435.04
2016-1-24,1537.37,7536.9,3108.13,15007.38,12840.69,1232.63,36262.0,2679.1,NULL,5849.0,1838.78,66.0,11.14,17397.72,32281.21,1504.65,4283.54,10455.49
2016-1-25,1547.8,7657.2,3092.63,14859.18,12848.87,1228.15,36083.0,NULL,NULL,5486.0,1835.52,67.0,10.89,17802.55,32118.73,1498.97,4376.56,10546.11
2016-1-26,1549.89,7754.3,3104.7,14933.21,12906.12,1238.61,35743.0,2684.25,NULL,5478.0,1830.1,65.0,10.4,18091.95,31794.75,1493.3,4350.55,10620.57
2016-1-27,1545.71,7843.9,3118.73,14941.93,12873.41,1241.6,35372.0,2696.27,NULL,5650.0,1825.76,64.0,9.92,18351.73,31391.72,1493.3,4209.59,10695.03
2016-1-28,1535.28,7900.7,3120.38,14885.21,12873.41,1232.63,35018.0,2703.14,NULL,5841.0,1822.52,64.0,10.77,18605.68,31347.08,1487.63,4088.48,10778.71
2016-1-29,1526.94,7962.2,3120.23,14933.21,12889.78,1228.15,35146.0,2715.16,NULL,6043.0,1818.2,64.0,9.7,18970.03,30919.49,1498.97,3976.51,10879.12
2016-1-30,1600.23,8099.4,3109.63,15020.47,12922.55,1271.49,35533.0,2710.01,NULL,5916.0,1816.04,74.0,21.8,19962.82,30626.66,1493.3,4138.73,10879.12
2016-1-31,1670.05,8308.8,3095.61,14811.57,12873.41,1267.0,35759.0,2692.84,NULL,5609.0,1811.74,74.0,57.84,19995.72,30334.82,1490.46,4273.3,10858.2
