,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2004-1-1,2021.49,11891.0,NULL,10039.74,NULL,688.9,8989.0,1154.8,NULL,3708.0,2523.5,500.0,116.5,7161.58,24991.4,NULL,NULL,6734.81
2004-1-2,2006.39,11840.4,NULL,9995.4,NULL,685.53,9004.0,1144.5,NULL,3658.0,2514.95,500.0,119.0,7086.59,24822.0,NULL,NULL,6722.5
2004-1-3,1991.29,11785.2,NULL,9934.16,NULL,682.18,9027.0,1133.1,NULL,3612.0,2507.63,500.0,118.4,6985.76,24693.1,NULL,NULL,6685.55
2004-1-4,1976.2,11743.8,NULL,9819.0,NULL,677.7,9043.0,1120.9,NULL,3574.0,2500.31,500.0,143.7,6924.74,24508.4,NULL,NULL,6642.45
2004-1-5,1961.1,11697.8,NULL,9630.76,NULL,673.23,9058.0,1107.7,NULL,3530.0,2490.54,500.0,155.8,6833.73,24332.4,NULL,NULL,6605.51
2004-1-6,1946.0,11656.4,NULL,9640.8,NULL,669.88,9082.0,1094.5,NULL,3486.0,2483.22,490.0,157.2,6747.6,24164.9,NULL,NULL,6562.41
2004-1-7,1930.91,11615.0,NULL,9681.0,NULL,665.41,9097.0,1081.0,NULL,3443.0,2474.67,481.0,151.1,6653.5,23966.1,NULL,NULL,6525.47
2004-1-8,1915.93,11573.6,NULL,9717.93,NULL,660.93,9113.0,1068.1,NULL,3399.0,2464.91,473.0,156.5,6467.27,23791.8,NULL,NULL,6556.26
2004-1-9,1901.26,11536.8,NULL,9694.42,NULL,656.46,9121.0,1056.4,NULL,3355.0,2455.15,469.0,139.1,6366.8,23610.4,NULL,NULL,6528.55
2004-1-10,1888.69,11495.4,NULL,9660.89,NULL,651.99,9089.0,1045.6,NULL,3350.0,2447.83,461.0,124.1,6291.95,23437.6,NULL,NULL,6482.37
2004-1-11,1874.02,11449.4,NULL,9590.65,NULL,647.52,9105.0,1033.1,NULL,3311.0,2438.06,451.0,131.2,6192.84,23288.8,NULL,NULL,6449.05
2004-1-12,1859.35,11412.6,NULL,9530.65,NULL,643.04,9121.0,1021.5,NULL,3268.0,2430.74,442.0,141.7,6119.01,23093.8,NULL,NULL,6410.44
2004-1-13,1844.68,11371.2,NULL,9480.8,NULL,639.02,8833.0,1010.7,NULL,3339.0,2420.97,434.0,147.7,6037.49,22930.8,NULL,NULL,6368.86
2004-1-14,1834.2,11329.8,NULL,9411.21,NULL,635.15,8360.0,999.1,NULL,3695.0,2411.21,427.0,154.5,5920.23,22745.4,NULL,NULL,6333.23
