,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2011-1-1,2580.61,10158.5,3134.0,14078.34,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-2,2580.61,10158.5,3134.0,14012.19,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-3,2580.61,10158.5,3134.0,13996.62,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-4,2580.61,10158.5,3134.0,14012.19,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-5,2580.61,10158.5,3134.0,14012.19,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-6,2580.61,10158.5,3134.0,14031.64,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-7,2580.61,10158.5,3134.0,13992.73,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-8,2580.61,10158.5,3134.0,13977.17,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-9,2580.61,10158.5,3134.0,13981.06,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-10,2580.61,10158.5,3134.0,13957.71,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-11,2580.61,10158.5,3134.0,14016.08,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-12,2580.61,10158.5,3134.0,14121.14,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-13,2580.61,10158.5,3134.0,14196.19,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-14,2580.61,10158.5,3134.0,14264.61,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-15,2580.61,10158.5,3134.0,14230.4,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-16,2580.61,10158.5,3134.0,14238.95,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-17,2580.61,10158.5,3134.0,14320.19,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-18,2580.61,10158.5,3134.0,14298.81,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-19,2580.61,10158.5,3134.0,14290.26,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-20,2580.61,10158.5,3134.0,14362.96,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-21,2580.61,10158.5,NULL,14392.87,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-22,2580.61,10158.5,3134.0,14439.92,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-23,2580.61,10158.5,3134.0,14409.99,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-24,2580.61,10158.5,3134.0,14392.89,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-25,2580.61,10158.5,3134.0,14422.82,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-26,2580.61,10158.5,3134.0,14427.1,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-27,2580.61,10158.5,3134.0,14384.34,NULL,1244.76,49159.0,2809.58,NULL,8375.0,NULL,1142.0,190.12,20898.0,NULL,1837.0,NULL,NULL
2011-1-28,2580.61,10158.5,3134.0,14367.23,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-29,2580.61,10158.5,3134.0,14328.75,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-30,2580.61,10158.5,3134.0,14273.16,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-1-31,2580.61,10158.5,NULL,14268.88,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,NULL
2011-2-1,2580.61,10158.5,3134.0,14174.81,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-2-2,NULL,10158.5,3134.0,14109.47,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,NULL
2011-2-3,2580.61,10158.5,3134.0,14093.9,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-2-4,2580.61,10158.5,3134.0,NULL,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,NULL
2011-2-5,2580.61,10158.5,3134.0,14043.32,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-2-6,2580.61,10158.5,NULL,14019.97,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,NULL
2011-2-7,2580.61,10158.5,3134.0,13965.49,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-2-8,2580.61,10158.5,NULL,13926.58,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1837.0,NULL,11562.0
2011-2-9,2580.61,10158.5,3134.0,13868.21,NULL,1244.76,49159.0,2809.58,NULL,8375.0,2793.04,1142.0,190.12,20898.0,NULL,1687.0,NULL,11562.0
