,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2014-1-1,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2699.82,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-2,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-3,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-4,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-5,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,NULL,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-6,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-7,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-8,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-9,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-10,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-11,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-12,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-13,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-14,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-15,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-16,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-17,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-18,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-19,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-20,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-21,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-22,2580.0,9942.9,3141.1,15000.0,12889.87,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-23,2580.0,9942.9,3141.1,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-24,2580.0,9942.9,3141.1,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-25,2580.0,9942.9,3141.1,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-26,2580.0,9942.9,3141.1,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-27,2580.0,9942.9,3141.1,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-28,2580.0,9942.9,3141.1,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-29,2580.0,9942.9,3141.1,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-30,2580.0,9942.9,3141.1,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4486.93,11546.97
2014-1-31,2580.0,9942.9,3147.18,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4372.08,11546.97
2014-2-1,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4372.08,11546.97
2014-2-2,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4372.08,11546.97
2014-2-3,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4372.08,11546.97
2014-2-4,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20834.5,33550.5,1669.0,4372.08,11546.97
2014-2-5,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2678.63,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-6,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-7,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-8,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-9,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47955.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-10,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47330.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-11,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47330.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-12,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47330.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-13,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47330.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-14,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47330.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-15,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47330.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-16,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47330.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
2014-2-17,2580.0,9793.0,3147.18,15000.0,13124.63,1276.0,47330.0,2809.58,NULL,7982.0,2679.0,691.03,113.3,20940.1,33550.5,1669.0,4372.08,11546.97
