,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2012-1-1,3.21,1.2,5.35,122.0,168.48,3.15,33.6,5.3,NULL,4.9,4.86,0.8,195.8,146.97,247.64,16.81,68.85,59.1
2012-1-2,5.64,5.1,5.98,116.04,169.95,3.2,29.0,11.5,NULL,0.0,4.86,0.07,175.5,155.69,212.81,13.89,58.35,73.87
2012-1-3,1.46,7.0,6.39,110.14,172.11,3.42,33.6,9.7,NULL,5.3,4.87,1.04,168.4,163.3,165.89,2.07,56.09,45.62
2012-1-4,2.26,2.6,7.4,103.87,168.48,1.92,30.0,8.0,NULL,0.0,3.62,0.06,158.2,142.39,208.12,0.72,51.27,61.95
2012-1-5,1.94,0.5,10.76,130.38,168.48,4.23,3.0,18.9,NULL,0.0,3.62,0.8,249.7,144.89,249.95,0.45,116.3,63.76
2012-1-6,5.74,0.3,18.63,205.81,NULL,30.25,47.6,51.7,NULL,6.0,4.88,0.8,308.8,366.08,373.69,0.09,36.45,143.25
2012-1-7,2.91,3.1,15.42,159.62,280.11,22.22,30.0,50.4,NULL,6.6,4.89,1.04,441.6,375.75,615.9,0.1,131.42,136.77
2012-1-8,2.8,0.3,14.81,127.41,224.99,12.12,30.0,38.7,NULL,0.0,3.64,0.04,379.5,292.29,687.34,0.12,128.1,92.28
2012-1-9,5.6,0.5,15.49,141.55,181.44,8.64,33.6,34.9,NULL,0.0,4.9,0.35,306.0,204.08,602.57,0.32,90.31,74.91
2012-1-10,0.0,4.1,15.99,133.23,168.48,7.65,29.0,23.0,NULL,0.0,2.41,2.34,198.0,226.28,452.57,0.21,104.8,65.49
2012-1-11,3.72,0.7,13.46,119.81,178.59,5.04,32.4,25.6,NULL,0.0,3.67,3.32,203.4,207.53,295.34,0.13,77.76,69.12
2012-1-12,0.74,0.3,16.1,118.49,168.48,6.06,18.6,20.6,NULL,0.0,3.67,3.32,198.8,159.24,232.05,0.15,73.96,79.4
2012-1-13,3.33,0.3,14.9,124.0,187.92,6.15,52.0,19.6,NULL,173.7,3.68,4.32,216.6,161.4,205.89,1.5,64.85,63.85
2012-1-14,2.11,0.7,16.24,125.5,254.88,4.7,30.0,18.9,NULL,7.7,4.92,3.13,222.5,176.86,197.49,0.5,77.4,65.84
2012-1-15,2.91,0.3,16.74,119.86,254.88,9.11,30.0,33.6,NULL,0.0,2.45,3.9,210.9,170.47,179.89,0.53,81.68,64.37
2012-1-16,10.55,2.9,8.17,225.23,293.5,51.77,67.0,53.3,NULL,153.7,4.93,3.02,337.2,329.36,215.26,0.33,125.97,145.15
2012-1-17,3.68,7.0,13.33,125.32,275.36,28.07,30.0,58.9,NULL,0.0,3.7,3.5,448.1,319.85,179.76,0.28,88.47,150.25
2012-1-18,1.02,6.3,10.1,140.03,263.52,16.62,54.0,13.4,NULL,34.6,3.71,3.7,269.9,263.17,135.48,0.58,86.24,122.34
2012-1-19,1.15,0.3,13.94,126.02,282.96,12.25,59.0,10.9,NULL,261.4,3.72,5.74,283.1,192.93,116.44,2.83,78.11,91.41
2012-1-20,0.81,3.9,8.6,121.68,326.16,10.7,70.0,13.9,NULL,259.0,2.5,1.4,309.2,190.08,109.23,0.84,58.16,NULL
2012-1-21,0.18,2.5,5.4,114.95,358.56,10.78,30.0,19.0,NULL,0.0,3.73,0.4,309.6,168.22,109.17,1.42,37.73,79.49
2012-1-22,8.6,14.9,7.2,151.31,358.56,40.67,45.0,32.2,NULL,283.8,2.52,1.2,303.9,273.8,188.36,1.65,58.04,NULL
2012-1-23,10.26,12.6,4.02,201.5,370.05,133.56,65.0,10.5,NULL,365.9,1.32,1.2,377.5,508.29,486.4,2.49,91.72,98.58
2012-1-24,6.01,12.7,11.0,225.76,372.38,113.45,67.0,17.1,NULL,378.8,3.77,1.2,361.9,462.93,563.23,0.57,101.82,145.32
2012-1-25,2.51,14.6,1.8,205.18,372.38,69.97,46.0,0.4,NULL,268.7,0.15,2.4,328.1,458.7,739.48,0.51,102.45,147.66
2012-1-26,0.88,11.3,6.97,194.25,372.38,56.89,14.0,6.0,NULL,0.0,2.59,0.2,396.2,449.45,616.19,1.64,96.21,136.43
2012-1-27,0.0,13.5,7.7,189.36,372.38,43.36,29.0,10.3,NULL,0.0,2.6,0.4,366.9,377.48,402.5,1.11,83.76,120.53
2012-1-28,4.84,11.0,8.15,168.52,372.38,38.2,49.0,10.9,NULL,284.5,1.4,0.4,356.9,307.76,277.66,1.97,64.16,92.88
2012-1-29,5.2,12.0,8.3,162.28,372.38,36.36,70.0,11.0,NULL,366.6,2.62,0.4,363.8,259.2,216.23,1.47,73.58,84.67
2012-1-30,0.0,10.0,9.2,153.9,354.59,29.58,65.0,14.4,NULL,257.1,1.43,1.41,344.8,256.52,168.52,0.95,70.29,103.77
2012-1-31,1.67,1.9,20.49,141.02,327.28,21.52,29.0,13.1,NULL,6.5,1.45,0.43,324.3,250.73,165.38,1.79,72.11,89.51
2012-2-1,2.97,2.0,14.94,146.16,324.0,36.49,29.0,20.0,NULL,158.7,2.68,0.41,319.5,224.47,143.99,0.47,64.8,60.91
2012-2-2,1.46,0.3,8.41,127.9,295.23,8.92,59.0,18.8,NULL,222.8,1.52,0.41,288.1,203.14,188.0,0.6,60.48,84.07
2012-2-3,5.17,2.3,14.13,138.24,280.8,6.7,45.0,17.1,NULL,207.0,1.54,0.42,265.0,206.67,328.31,0.2,86.24,82.17
2012-2-4,0.38,2.6,8.45,130.75,280.8,7.35,61.0,11.4,NULL,203.4,1.56,0.43,279.3,224.99,363.8,0.19,83.17,59.88
2012-2-5,4.77,2.6,8.19,128.2,280.8,5.41,42.5,8.9,NULL,221.8,1.59,0.43,264.7,183.25,275.27,0.2,69.12,90.72
2012-2-6,0.0,0.3,9.39,139.82,277.17,6.93,45.4,25.8,NULL,214.6,1.61,5.6,241.9,198.89,205.03,0.04,60.48,53.48
2012-2-7,7.76,0.3,7.74,182.77,284.08,12.63,72.5,18.5,NULL,190.6,2.8,0.56,223.9,250.39,252.57,0.16,136.1,155.69
2012-2-8,7.04,4.9,9.2,188.22,302.75,11.29,77.0,25.1,NULL,224.6,1.65,1.37,332.8,222.31,276.87,0.08,208.57,101.17
2012-2-9,5.15,2.9,7.11,198.55,345.6,18.06,46.4,17.5,NULL,276.6,1.67,1.6,356.4,274.75,311.05,0.16,190.35,118.71
2012-2-10,0.73,2.0,7.59,164.63,328.32,13.9,32.5,11.2,NULL,177.9,1.68,1.6,253.4,227.32,266.76,0.0,149.64,103.77
2012-2-11,1.14,0.3,8.56,148.29,324.0,10.55,51.0,14.1,NULL,227.8,1.7,0.58,324.0,225.5,222.51,0.22,126.26,76.46
2012-2-12,0.89,0.3,8.67,161.77,306.72,10.27,49.8,4.2,NULL,230.3,2.87,1.58,352.6,199.24,187.22,0.07,114.06,87.96
2012-2-13,2.99,2.2,7.92,151.43,299.46,9.81,63.9,13.7,NULL,238.4,4.03,1.6,297.4,179.88,304.94,0.0,103.68,92.02
2012-2-14,0.36,0.3,6.82,162.75,213.15,9.98,50.9,15.0,NULL,225.9,2.89,2.6,219.2,172.97,142.91,0.17,95.04,84.07
2012-2-15,1.68,1.6,8.57,148.93,194.4,6.8,66.8,24.7,NULL,233.8,5.2,1.6,232.8,166.49,133.94,0.19,99.29,111.8
2012-2-16,2.5,3.2,8.02,141.78,180.4,7.65,53.8,23.1,NULL,233.4,8.64,2.6,237.4,175.13,134.31,0.2,98.05,103.42
2012-2-17,0.0,3.9,11.24,129.48,183.17,7.66,55.8,21.9,NULL,235.4,4.06,1.3,224.2,153.1,169.59,0.48,79.3,107.48
2012-2-18,0.0,2.7,8.64,140.67,177.12,3.5,55.9,20.2,NULL,237.9,2.93,1.3,242.1,128.39,222.45,0.5,75.56,115.95
2012-2-19,0.0,2.2,11.02,136.66,168.48,5.18,58.8,20.6,NULL,234.3,1.8,2.3,240.8,157.59,195.42,0.25,98.16,66.96
2012-2-20,0.97,1.8,17.43,133.66,142.56,6.72,46.8,18.0,NULL,241.6,9.78,1.29,239.4,169.95,215.91,3.57,60.48,75.6
2012-2-21,1.85,9.8,14.41,131.49,162.35,5.13,61.9,17.2,NULL,264.1,37.28,1.07,233.0,138.07,207.77,6.55,73.85,29.12
2012-2-22,7.63,3.7,11.91,155.13,164.16,5.26,66.4,18.6,NULL,272.1,35.27,1.23,239.7,143.16,163.71,9.68,69.37,76.55
2012-2-23,4.85,3.5,11.07,240.46,164.16,11.21,41.4,39.6,NULL,287.0,19.13,1.29,267.0,190.17,193.55,10.73,132.17,116.21
2012-2-24,5.49,2.5,31.34,402.4,248.4,448.33,57.4,24.0,NULL,387.5,12.15,3.64,483.6,1446.42,1263.65,14.07,143.98,215.4
2012-2-25,10.36,18.3,3.38,492.43,NULL,164.98,71.4,6.1,NULL,281.6,9.81,5.64,797.5,828.58,866.97,25.71,265.03,203.13
2012-2-26,1.65,17.4,3.64,606.98,327.89,117.27,72.3,3.0,NULL,276.0,7.47,8.64,844.3,885.34,1009.49,21.67,380.57,177.03
2012-2-27,6.27,13.3,0.0,479.05,354.93,51.55,63.4,4.6,NULL,283.2,7.47,4.64,990.8,796.69,819.96,18.83,368.06,130.98
2012-2-28,19.95,20.8,6.49,512.71,384.3,102.96,84.0,6.5,NULL,283.2,6.3,7.64,1052.7,766.63,612.84,24.16,325.02,127.87
2012-2-29,10.94,13.7,1.72,424.54,381.89,112.87,65.4,7.3,NULL,308.3,6.31,3.85,1036.9,748.48,442.71,10.11,272.64,124.24
2012-3-1,9.08,2.6,9.98,372.35,370.05,12.88,39.3,8.6,NULL,351.0,5.14,0.87,880.4,557.71,337.78,0.0,221.19,113.7
2012-3-2,3.18,2.8,12.97,324.7,323.31,27.31,28.68,12.3,NULL,325.3,7.48,0.87,885.6,473.64,278.94,1.42,198.5,123.55
2012-3-3,11.45,4.2,12.01,282.17,311.04,21.74,31.3,18.5,NULL,328.9,5.15,0.86,819.8,378.09,243.03,0.13,185.22,121.65
2012-3-4,0.0,3.7,12.56,258.7,302.4,18.49,46.3,20.0,NULL,318.3,5.15,0.88,821.4,337.82,217.11,0.15,160.41,120.79
2012-3-5,3.12,2.9,15.54,270.73,302.4,15.31,32.1,15.2,NULL,285.1,4.0,0.88,758.2,312.51,129.99,0.18,133.1,121.65
2012-3-6,1.7,3.0,13.24,263.78,302.4,13.03,NULL,14.2,NULL,292.5,4.0,0.87,639.0,286.16,110.56,0.99,136.7,64.71
2012-3-7,0.0,3.3,13.02,239.17,302.4,11.47,39.3,16.2,NULL,277.1,5.17,0.87,585.6,283.39,110.63,0.17,130.83,140.49
2012-3-8,1.38,2.8,12.43,250.57,293.76,9.77,37.0,19.5,NULL,284.2,2.86,1.86,421.2,239.16,113.87,0.17,108.64,148.87
2012-3-9,1.03,2.8,11.87,233.21,299.2,14.57,16.2,21.0,NULL,293.2,4.03,1.19,360.7,259.63,157.35,0.19,111.96,137.2
2012-3-10,1.05,1.6,3.7,236.97,293.76,20.58,26.4,18.5,NULL,466.4,2.89,0.4,459.7,313.8,210.45,0.05,104.86,126.58
2012-3-11,6.24,2.1,13.37,241.53,303.87,18.98,31.4,16.7,NULL,454.6,4.05,0.19,572.6,297.04,198.7,0.07,147.19,128.65
2012-3-12,2.86,4.2,13.93,296.7,383.44,46.23,31.4,16.7,NULL,285.7,4.05,0.35,675.0,348.62,276.34,0.08,245.15,117.5
2012-3-13,3.46,1.5,14.14,261.39,378.43,44.84,42.2,9.2,NULL,282.4,5.21,0.39,476.4,390.61,449.13,0.13,192.17,108.43
2012-3-14,3.95,2.1,11.87,279.05,362.88,37.59,28.8,10.1,NULL,276.1,4.07,0.41,488.8,437.18,590.58,0.13,186.19,109.99
2012-3-15,0.0,3.4,8.43,238.16,349.4,26.84,42.6,13.4,NULL,275.6,2.94,0.18,480.6,370.92,430.05,0.0,153.76,110.59
2012-3-16,0.43,0.3,11.1,229.87,315.36,24.63,41.4,24.9,NULL,305.5,4.09,0.19,505.5,324.6,267.02,0.59,138.35,110.76
2012-3-17,0.89,0.3,13.75,205.3,229.65,18.78,31.3,24.4,NULL,312.1,2.96,1.19,423.2,273.63,197.76,0.95,126.97,116.99
2012-3-18,0.0,0.3,14.7,208.42,224.64,16.26,34.2,8.2,NULL,300.0,2.97,0.17,474.6,279.5,171.86,NULL,128.01,109.12
2012-3-19,0.0,0.3,8.92,199.85,217.47,13.19,25.3,13.6,NULL,297.6,4.11,0.19,432.6,243.04,137.77,0.0,112.32,106.7
2012-3-20,1.5,0.9,8.27,196.68,180.23,13.51,40.2,17.2,NULL,291.2,2.99,0.29,467.6,230.69,129.58,0.0,103.68,96.68
2012-3-21,2.09,4.1,13.15,176.23,216.0,10.4,24.9,17.7,NULL,243.6,2.42,0.3,454.5,200.79,121.69,0.71,100.73,102.04
2012-3-22,1.74,2.0,13.1,161.28,203.73,10.69,40.8,19.7,NULL,243.2,2.76,0.3,530.9,206.93,137.97,0.0,95.94,105.58
2012-3-23,0.0,1.8,11.64,155.89,99.01,8.94,21.9,9.8,NULL,252.4,2.77,1.73,522.9,210.9,127.11,0.0,80.13,118.63
2012-3-24,0.0,1.4,0.1,172.72,198.72,9.05,26.8,7.5,NULL,244.3,2.79,0.72,406.0,183.17,93.67,0.0,93.11,127.35
