,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2006-1-1,1.09,0.3,NULL,84.6,NULL,5.28,15.0,0.0,NULL,3.3,6.62,0.5,146.9,136.52,143.34,NULL,NULL,82.08
2006-1-2,2.25,0.9,NULL,76.86,NULL,2.43,15.0,0.0,NULL,0.0,5.61,0.6,144.3,144.1,147.74,NULL,NULL,80.35
2006-1-3,0.0,1.0,NULL,68.84,NULL,3.4,29.0,0.5,NULL,5.2,5.61,0.5,148.8,120.51,136.26,NULL,NULL,84.76
2006-1-4,0.0,0.3,NULL,72.78,NULL,2.22,15.0,2.5,NULL,0.0,4.6,0.5,157.7,105.33,121.14,NULL,NULL,64.8
2006-1-5,0.0,0.3,NULL,73.58,NULL,1.3,15.0,3.5,NULL,0.0,4.28,0.5,150.3,91.65,113.43,NULL,NULL,57.2
2006-1-6,0.0,0.3,NULL,70.64,NULL,3.45,22.2,3.2,NULL,0.0,4.6,0.5,141.7,102.71,103.23,NULL,NULL,48.73
2006-1-7,0.18,0.3,NULL,67.97,NULL,1.19,14.0,2.7,NULL,0.0,4.6,0.5,140.3,95.44,207.98,NULL,NULL,49.77
2006-1-8,2.71,0.3,NULL,70.81,NULL,4.35,15.0,3.1,NULL,1.1,3.59,0.5,131.4,95.6,231.58,NULL,NULL,51.93
2006-1-9,0.0,0.3,NULL,74.97,NULL,2.12,15.0,3.4,NULL,0.0,4.6,0.5,139.5,85.54,205.73,NULL,NULL,47.87
2006-1-10,0.0,0.3,NULL,73.91,NULL,2.19,15.0,2.1,NULL,2.8,2.58,1.8,143.3,95.56,167.81,NULL,NULL,53.31
2006-1-11,0.0,0.3,NULL,63.06,NULL,3.0,21.7,2.6,NULL,1.4,4.6,0.9,144.2,50.9,185.38,NULL,NULL,55.64
2006-1-12,0.0,0.3,NULL,64.55,NULL,2.26,14.0,2.1,NULL,0.0,4.6,1.9,130.8,74.04,746.78,NULL,NULL,54.86
2006-1-13,0.0,0.3,NULL,81.76,NULL,2.77,15.0,1.9,NULL,2.3,4.6,0.8,127.4,114.46,2348.2,NULL,NULL,50.8
2006-1-14,0.0,0.3,NULL,73.71,NULL,2.12,15.0,2.5,NULL,8.5,3.59,1.9,123.5,96.42,682.55,NULL,NULL,48.47
2006-1-15,0.0,0.3,NULL,74.09,NULL,3.16,22.2,3.0,NULL,0.0,3.59,0.9,128.1,70.52,371.97,NULL,NULL,49.08
2006-1-16,0.0,0.3,NULL,64.81,NULL,3.3,14.0,3.2,NULL,0.0,5.61,1.8,122.4,88.55,263.53,NULL,NULL,48.73
2006-1-17,0.0,1.0,NULL,72.75,NULL,2.05,8.2,3.7,NULL,179.0,5.61,0.8,82.8,110.52,244.88,NULL,NULL,37.07
