,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2017-1-1,4.3,0.3,1.6,85.36,73.53,2.7,17.0,2.5,5.36,2.8,4.7,0.24,138.5,116.73,48.46,6.5,32.19,34.91
2017-1-2,0.0,0.3,0.68,90.62,95.13,2.77,17.0,3.2,5.31,0.0,2.25,0.28,134.4,112.32,41.98,12.27,40.64,34.47
2017-1-3,3.96,0.3,0.32,73.99,142.65,4.05,17.0,2.8,5.29,3.9,4.73,0.31,139.6,97.55,59.58,12.27,48.91,38.97
2017-1-4,1.28,0.3,1.61,95.26,128.39,2.74,17.0,1.6,5.33,4.0,3.52,0.34,162.1,101.26,106.43,18.04,38.88,36.63
2017-1-5,1.66,0.3,1.36,74.38,99.62,2.69,17.0,1.7,5.35,0.0,3.52,0.4,151.5,101.78,42.18,15.16,32.35,31.71
2017-1-6,0.0,0.3,0.9,88.53,130.12,2.78,17.0,2.0,5.31,3.3,2.32,0.37,132.3,99.7,39.14,6.5,41.74,37.84
2017-1-7,0.64,0.3,1.17,82.52,53.83,2.7,17.0,2.6,5.32,0.0,3.55,0.31,120.9,95.73,243.6,0.75,22.77,37.58
2017-1-8,2.83,0.3,1.03,78.62,53.83,2.81,16.0,2.6,5.35,0.0,3.57,0.28,124.5,102.64,15.5,0.79,30.45,33.61
2017-1-9,0.54,0.3,0.36,80.5,87.18,1.73,17.0,1.9,4.9,0.0,3.58,0.47,129.8,87.35,15.64,0.71,36.21,37.67
2017-1-10,0.74,0.3,0.99,62.09,81.99,2.88,17.0,1.9,4.9,0.7,2.38,0.37,155.3,98.06,15.94,3.53,30.23,26.96
2017-1-11,0.03,0.3,1.33,91.19,74.74,1.65,17.0,3.0,7.19,0.0,2.41,0.39,179.3,90.89,38.06,3.55,28.63,37.58
2017-1-12,0.47,0.3,1.05,118.52,80.01,3.69,17.0,1.2,7.21,0.4,2.42,0.26,176.6,78.28,57.0,0.74,29.45,29.55
2017-1-13,0.0,0.3,1.39,82.19,78.97,3.1,17.0,3.2,7.18,0.6,3.65,0.22,166.2,88.39,68.52,0.0,33.82,29.29
