,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2003-1-1,5.14,NULL,NULL,NULL,NULL,1.63,NULL,9.0,NULL,NULL,NULL,NULL,123.0,NULL,NULL,NULL,NULL,NULL
2003-1-2,4.83,NULL,NULL,NULL,NULL,2.45,NULL,9.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-3,4.58,NULL,NULL,NULL,NULL,2.42,NULL,11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-4,4.4,NULL,NULL,NULL,NULL,2.52,NULL,10.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-5,4.4,NULL,NULL,NULL,NULL,2.83,NULL,9.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-6,4.27,NULL,NULL,NULL,NULL,1.93,NULL,9.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-7,4.75,NULL,NULL,NULL,NULL,4.8,NULL,10.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-8,5.7,NULL,NULL,NULL,NULL,5.95,NULL,12.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-9,5.4,NULL,NULL,NULL,NULL,3.85,NULL,9.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-10,4.57,NULL,NULL,NULL,NULL,2.92,NULL,9.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-11,4.4,NULL,NULL,NULL,NULL,3.05,NULL,9.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-12,4.0,NULL,NULL,NULL,NULL,1.67,NULL,9.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-13,3.88,NULL,NULL,NULL,NULL,2.83,NULL,7.2,NULL,NULL,NULL,NULL,NULL,-999.9,NULL,NULL,NULL,-999.9
2003-1-14,3.88,NULL,NULL,NULL,NULL,1.85,NULL,6.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-15,3.62,NULL,NULL,NULL,NULL,1.73,NULL,6.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-16,3.62,NULL,NULL,NULL,NULL,2.67,NULL,6.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-17,3.45,NULL,NULL,NULL,NULL,1.9,NULL,5.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-18,3.28,NULL,NULL,NULL,NULL,1.75,NULL,5.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-19,3.28,NULL,NULL,NULL,NULL,1.87,NULL,5.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-20,3.19,NULL,NULL,NULL,NULL,1.66,11.0,5.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003-1-21,3.11,NULL,NULL,68.3,NULL,1.69,11.0,4.9,NULL,335.0,2.58,0.2,77.6,70.33,68.0,NULL,NULL,51.84
2003-1-22,3.11,NULL,NULL,NULL,NULL,3.83,17.0,4.5,NULL,275.0,1.57,0.2,86.8,79.23,64.7,NULL,NULL,41.47
2003-1-23,4.88,NULL,NULL,6.91,NULL,1.69,66.0,11.5,NULL,NULL,1.57,NULL,91.8,60.48,55.7,NULL,NULL,39.48
2003-1-24,2.07,NULL,NULL,69.98,NULL,3.18,21.0,5.5,NULL,0.0,NULL,0.2,100.9,87.7,59.7,NULL,NULL,35.51
2003-1-25,1.85,NULL,NULL,76.9,NULL,2.01,12.0,4.4,NULL,0.0,NULL,0.2,85.8,74.39,NULL,NULL,NULL,36.46
2003-1-26,1.64,NULL,NULL,NULL,NULL,3.17,21.0,6.1,NULL,224.0,0.56,0.2,75.5,64.2,NULL,NULL,NULL,39.83
2003-1-27,1.64,NULL,NULL,NULL,NULL,3.17,NULL,6.4,NULL,0.0,1.57,0.2,77.9,59.53,NULL,NULL,NULL,3.02
2003-1-28,1.94,NULL,NULL,56.16,NULL,3.24,11.0,9.1,NULL,0.0,0.56,0.2,80.0,93.57,70.96,NULL,NULL,42.94
2003-1-29,2.93,5.0,NULL,55.3,NULL,3.12,11.0,6.0,NULL,0.0,0.56,0.2,68.3,69.29,51.8,NULL,NULL,36.46
2003-1-30,3.62,2.6,NULL,60.0,NULL,2.35,11.0,6.0,NULL,148.0,0.56,0.2,67.8,52.7,38.0,NULL,NULL,42.68
2003-1-31,3.62,3.4,NULL,47.52,NULL,1.73,20.0,7.2,NULL,0.0,0.56,0.2,67.8,64.54,49.54,NULL,NULL,33.44
