,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2015-1-1,1.84,0.3,3.03,115.15,43.72,1.12,14.0,0.1,NULL,0.0,1.24,0.02,119.1,134.7,71.9,6.76,54.51,44.76
2015-1-2,0.34,0.3,2.44,88.23,43.72,2.66,14.0,2.6,NULL,4.1,0.23,0.02,117.1,106.62,67.85,2.74,55.03,48.04
2015-1-3,2.39,0.3,2.19,99.27,43.72,1.99,14.0,4.3,NULL,0.0,0.26,0.07,122.0,113.79,49.94,0.28,55.53,42.25
2015-1-4,0.16,0.3,1.68,104.15,43.72,2.39,14.0,3.0,NULL,0.0,0.29,0.09,123.2,102.56,45.42,0.21,55.99,45.19
2015-1-5,1.3,1.5,0.54,91.31,38.01,1.23,13.0,4.2,NULL,192.7,1.33,0.07,122.5,111.28,64.68,0.25,49.4,27.99
2015-1-6,0.25,0.3,0.06,93.96,38.01,2.4,14.0,1.9,NULL,0.0,1.96,1.23,124.1,104.46,59.9,0.0,47.32,42.51
2015-1-7,0.0,0.3,0.28,82.57,38.01,2.19,14.0,1.5,NULL,0.0,0.57,1.3,146.9,102.3,59.76,0.03,51.84,31.36
2015-1-8,1.13,1.1,0.89,80.66,38.02,1.72,14.0,1.8,NULL,0.0,1.61,1.08,182.4,85.1,61.25,2.89,52.72,28.68
2015-1-9,1.12,0.3,0.0,83.9,38.02,2.49,15.0,2.0,NULL,0.0,0.64,1.22,197.7,91.32,56.68,0.1,49.39,32.49
2015-1-10,1.34,NULL,0.0,79.22,38.02,2.17,14.0,2.1,NULL,0.0,0.67,1.31,48.6,91.32,53.05,0.13,41.19,29.03
2015-1-11,0.0,0.3,0.0,78.71,38.02,1.62,14.0,0.7,NULL,0.0,0.71,1.39,55.1,107.22,58.49,0.17,43.2,28.17
2015-1-12,0.5,0.3,0.0,78.43,38.02,1.5,14.0,3.0,NULL,1.3,1.74,1.42,119.9,72.75,71.33,0.0,34.15,28.68
2015-1-13,2.54,2.5,0.78,82.06,38.02,3.49,13.4,4.7,NULL,335.0,0.32,2.14,129.2,84.67,263.14,0.06,36.69,31.71
2015-1-14,3.65,3.0,2.73,73.32,81.73,5.15,56.0,4.1,NULL,230.7,3.76,1.26,125.7,101.61,157.57,0.36,42.62,37.07
2015-1-15,3.06,2.9,2.48,76.6,81.73,4.52,14.0,3.9,NULL,0.0,4.76,1.3,121.5,96.16,109.86,0.11,50.69,29.03
2015-1-16,1.77,0.3,0.68,73.48,80.44,3.07,14.0,3.5,NULL,0.0,2.81,1.15,124.4,74.74,92.51,0.14,43.2,28.77
2015-1-17,1.82,0.3,0.0,82.73,38.02,2.96,14.0,2.5,NULL,0.0,2.83,0.0,124.8,81.22,85.32,0.17,42.62,28.51
