,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2009-1-1,4.46,0.3,7.82,112.66,NULL,4.04,16.0,7.2,NULL,0.4,1.17,0.5,168.1,127.04,419.3,0.0,NULL,81.65
2009-1-2,6.54,0.5,0.19,85.33,NULL,3.33,16.0,3.4,NULL,1.6,0.01,0.6,174.3,147.87,256.3,0.12,NULL,27.48
2009-1-3,1.83,0.3,0.0,58.0,NULL,2.89,16.0,3.5,NULL,0.8,0.13,0.6,147.4,114.11,153.13,1.83,NULL,49.42
2009-1-4,0.71,0.8,0.0,71.63,NULL,2.82,16.0,2.8,NULL,0.0,1.35,0.5,135.1,66.28,122.36,1.89,NULL,31.71
2009-1-5,0.0,0.3,0.0,76.74,NULL,2.7,16.0,2.9,NULL,8.6,0.18,0.6,131.2,81.21,97.47,8.64,NULL,37.32
2009-1-6,0.0,0.3,0.0,NULL,NULL,2.7,16.0,3.7,NULL,17.4,4.92,1.9,116.1,84.37,269.31,1.89,NULL,40.0
2009-1-7,0.71,0.3,0.0,74.21,NULL,2.45,16.0,3.8,NULL,0.0,4.92,0.0,111.1,107.83,1149.2,1.89,NULL,33.44
2009-1-8,0.0,0.3,0.35,64.46,NULL,2.78,16.0,1.4,NULL,1.2,6.11,0.9,121.9,105.67,913.5,NULL,NULL,18.92
2009-1-9,0.0,0.3,0.0,148.98,NULL,2.32,16.0,1.1,NULL,0.0,4.93,1.9,159.3,76.29,668.01,6.39,NULL,24.88
2009-1-10,3.66,0.3,0.0,53.11,NULL,1.35,16.0,1.2,NULL,1.3,6.12,0.8,156.4,142.04,418.75,1.89,NULL,29.29
2009-1-11,1.32,0.3,0.0,50.64,NULL,2.94,17.0,0.2,NULL,0.0,7.75,1.8,173.9,85.28,271.47,0.0,NULL,34.82
2009-1-12,4.47,0.3,0.0,55.05,NULL,1.37,16.0,1.3,NULL,0.0,3.76,0.0,196.3,120.44,192.14,0.0,NULL,64.45
2009-1-13,0.0,0.3,0.0,61.1,NULL,1.75,16.0,0.4,NULL,4.2,3.77,0.9,220.2,82.6,147.62,0.0,NULL,0.0
2009-1-14,1.63,0.3,0.0,66.74,NULL,1.52,16.0,0.6,NULL,0.0,3.78,1.8,188.9,73.18,121.58,0.0,NULL,0.0
2009-1-15,0.0,0.3,0.0,57.47,NULL,2.74,16.0,0.2,NULL,1.9,1.43,0.9,181.9,61.08,104.75,1.89,NULL,17.28
2009-1-16,2.2,0.3,0.0,47.91,NULL,1.86,16.0,0.1,NULL,0.0,4.97,1.8,174.4,64.89,96.34,4.14,NULL,20.13
2009-1-17,0.0,0.3,0.0,48.6,NULL,1.86,17.0,0.7,NULL,3.3,3.8,0.6,177.9,56.16,88.43,0.22,NULL,31.8
2009-1-18,0.38,0.3,0.0,60.79,NULL,1.45,16.0,1.2,NULL,0.0,4.98,0.5,181.8,84.24,80.22,1.89,NULL,19.53
2009-1-19,0.0,0.3,0.0,45.32,NULL,2.56,16.0,3.0,NULL,0.0,2.64,0.5,188.8,65.4,72.32,1.89,NULL,34.99
2009-1-20,0.0,0.3,0.0,70.0,NULL,2.28,8.8,2.7,NULL,317.1,3.34,0.5,159.7,64.97,73.05,1.89,NULL,26.18
2009-1-21,0.0,0.3,2.84,36.64,NULL,1.69,14.0,3.4,NULL,373.6,1.51,0.6,147.2,60.83,86.93,1.89,NULL,29.38
2009-1-22,1.2,0.3,0.0,54.66,NULL,0.73,18.0,4.9,NULL,374.4,2.69,0.6,152.6,60.31,92.98,0.0,NULL,24.28
2009-1-23,0.06,0.3,0.0,44.3,NULL,2.11,21.0,3.8,NULL,358.1,1.54,0.5,157.6,58.41,66.32,1.89,NULL,30.33
2009-1-24,0.0,0.3,0.0,66.7,NULL,0.58,21.0,3.6,NULL,348.8,1.55,0.5,167.8,86.31,100.91,1.89,NULL,26.44
2009-1-25,0.0,0.3,0.0,41.76,NULL,3.38,10.8,3.3,NULL,366.7,1.57,0.5,164.1,48.3,126.71,0.0,NULL,30.93
2009-1-26,0.28,0.3,0.0,55.51,NULL,3.18,21.0,3.0,NULL,364.7,1.58,0.5,149.6,62.12,112.32,0.0,NULL,18.92
2009-1-27,0.6,0.3,0.0,50.0,NULL,1.17,19.6,2.9,NULL,364.0,2.75,0.6,154.3,78.97,110.7,1.89,NULL,25.06
2009-1-28,0.0,0.3,0.0,36.91,NULL,2.75,10.0,2.3,NULL,372.9,2.76,0.5,150.4,51.06,161.42,-999.9,NULL,22.9
2009-1-29,0.0,0.3,0.0,57.4,NULL,2.56,18.0,1.8,NULL,372.5,2.77,0.5,150.1,66.18,237.21,0.0,NULL,26.27
2009-1-30,0.7,0.3,0.0,58.24,NULL,2.52,20.0,2.4,NULL,372.8,1.63,0.6,167.8,64.63,169.41,0.0,NULL,25.75
2009-1-31,0.93,0.3,0.0,48.47,NULL,2.4,21.0,3.3,NULL,363.2,1.64,0.5,149.9,87.87,161.68,0.0,NULL,22.55
2009-2-1,0.0,0.3,0.07,41.4,NULL,2.85,14.0,2.8,NULL,247.6,1.66,0.6,148.6,47.17,119.96,0.0,NULL,22.9
2009-2-2,0.84,0.3,0.0,54.53,NULL,2.84,9.0,2.5,NULL,134.3,1.67,0.5,148.0,83.55,103.5,0.0,NULL,26.7
2009-2-3,0.0,0.3,0.0,4.8,NULL,1.21,24.8,2.0,NULL,374.9,1.68,0.6,151.9,61.95,98.45,8.64,NULL,27.99
2009-2-4,0.84,0.3,0.0,25.25,NULL,2.54,12.4,3.2,NULL,372.6,1.71,0.6,144.9,36.72,81.94,0.85,NULL,21.86
2009-2-5,0.0,0.3,0.0,34.68,NULL,1.8,10.4,2.0,NULL,381.2,1.75,0.5,143.1,74.65,79.45,0.52,NULL,13.22
2009-2-6,0.0,0.3,0.0,34.61,NULL,1.58,17.2,4.1,NULL,387.5,1.76,0.5,155.2,68.86,77.85,0.0,NULL,32.4
2009-2-7,0.0,1.1,0.0,57.84,NULL,1.31,3.8,4.3,NULL,370.7,1.77,0.5,152.6,63.07,120.48,0.0,NULL,22.29
