,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2011-1-1,3.15,0.3,0.12,59.11,NULL,2.09,15.63,0.6,NULL,-9.0,1.42,0.5,NULL,75.34,NULL,5.4,NULL,24.02
2011-1-2,3.15,0.3,0.0,57.4,NULL,2.34,15.63,0.8,NULL,-2.0,3.83,0.5,NULL,73.61,NULL,11.37,NULL,28.77
2011-1-3,2.82,0.3,0.0,68.13,NULL,2.24,29.88,1.2,NULL,70.9,2.64,0.5,NULL,89.16,NULL,3.18,NULL,0.0
2011-1-4,0.5,3.5,0.0,62.06,NULL,3.56,31.24,0.4,NULL,30.6,2.65,0.5,NULL,76.46,NULL,5.09,NULL,0.0
2011-1-5,0.89,0.3,0.0,62.97,NULL,2.36,45.54,0.1,NULL,79.3,2.66,0.5,NULL,86.14,NULL,1.28,NULL,5.01
2011-1-6,2.8,0.3,0.12,64.89,NULL,2.58,15.61,0.3,NULL,8.0,3.86,0.8,NULL,89.08,NULL,1.55,NULL,0.0
2011-1-7,4.87,3.6,1.04,61.52,NULL,2.51,45.57,0.5,NULL,79.0,5.06,0.02,NULL,76.38,NULL,1.27,NULL,27.48
2011-1-8,0.69,2.2,0.0,58.66,NULL,3.61,15.6,0.2,NULL,-8.0,2.69,0.1,NULL,76.64,NULL,0.46,NULL,18.14
2011-1-9,0.68,2.6,0.0,55.17,NULL,2.29,45.61,0.2,NULL,87.0,0.32,0.8,NULL,73.27,NULL,2.37,NULL,22.2
2011-1-10,0.65,2.5,1.39,68.59,NULL,3.66,15.59,0.9,NULL,0.0,1.21,0.0,NULL,84.93,NULL,1.27,NULL,22.98
2011-1-11,4.75,4.8,5.03,95.57,NULL,10.21,49.54,3.9,NULL,272.0,3.59,0.5,NULL,124.85,NULL,2.37,NULL,31.97
2011-1-12,6.88,14.4,75.0,144.66,NULL,18.82,88.57,51.9,NULL,184.0,3.6,0.5,NULL,253.07,NULL,4.82,NULL,104.28
2011-1-13,2.84,6.4,53.99,118.36,NULL,11.76,31.02,36.6,NULL,-9.0,3.61,0.1,NULL,244.77,NULL,5.91,NULL,97.2
2011-1-14,0.91,2.0,24.63,103.22,NULL,8.05,37.63,18.2,NULL,300.0,3.64,0.0,NULL,169.95,NULL,2.37,NULL,64.02
2011-1-15,2.8,3.9,18.19,74.46,NULL,4.93,15.54,14.6,NULL,379.0,1.32,0.0,NULL,198.98,NULL,0.46,NULL,42.34
2011-1-16,2.71,3.9,18.13,88.79,NULL,3.67,58.48,10.7,NULL,243.6,3.68,0.9,NULL,170.38,NULL,2.37,NULL,35.77
2011-1-17,2.73,3.9,6.83,86.56,NULL,4.95,30.61,7.4,NULL,-28.1,1.36,0.5,NULL,139.28,NULL,3.18,NULL,27.82
2011-1-18,0.84,0.3,8.18,78.26,NULL,3.73,40.76,9.5,NULL,239.9,2.54,0.5,NULL,125.8,NULL,1.28,NULL,33.35
2011-1-19,0.96,0.3,6.13,91.09,NULL,3.17,66.95,7.6,NULL,328.3,3.71,0.5,NULL,116.12,NULL,0.0,NULL,33.35
2011-1-20,3.05,0.3,3.91,95.95,NULL,4.11,63.15,6.5,NULL,244.1,2.57,0.2,NULL,101.78,NULL,0.18,NULL,30.33
