,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2013-1-1,1.56,22.1,13.37,170.26,69.98,8.71,36.4,10.2,NULL,10.6,12.03,0.39,142.2,212.54,159.38,16.27,77.76,82.94
2013-1-2,2.85,16.5,11.05,139.82,69.98,8.63,44.0,10.6,NULL,2.3,9.22,0.34,228.0,186.88,159.31,12.44,73.72,78.71
2013-1-3,3.4,0.3,11.0,155.74,153.53,9.38,43.0,10.6,NULL,1.6,17.1,NULL,443.3,179.97,394.85,7.73,68.4,89.08
2013-1-4,0.06,0.3,4.52,167.59,215.14,9.48,36.0,12.8,NULL,27.0,5.64,0.4,375.2,223.69,484.13,4.84,60.48,85.71
2013-1-5,4.58,0.3,8.31,153.7,244.34,7.84,35.6,12.3,NULL,27.0,5.64,0.39,396.2,189.82,509.24,1.88,69.12,86.31
2013-1-6,2.18,0.3,10.82,142.71,110.16,7.8,29.0,9.5,NULL,2.1,4.7,0.4,429.5,178.24,520.53,1.9,47.66,71.97
2013-1-7,2.36,0.3,8.91,162.69,144.98,8.07,36.0,15.4,NULL,36.2,4.71,0.19,174.9,186.11,441.93,2.09,58.96,94.95
2013-1-8,1.58,6.8,12.57,158.37,121.31,10.59,43.0,14.6,NULL,1.7,4.71,NULL,133.9,169.17,317.53,0.13,69.12,26.01
2013-1-9,2.68,0.3,11.31,179.02,65.23,33.23,36.0,17.5,NULL,34.3,4.71,0.19,124.7,186.54,428.3,4.23,76.45,13.39
2013-1-10,3.64,2.3,8.93,184.06,156.64,58.98,15.0,14.8,NULL,0.0,3.78,0.4,195.2,203.39,599.16,6.4,90.12,5.27
2013-1-11,4.34,175.1,8.97,170.03,106.62,21.93,35.0,13.2,NULL,151.0,2.86,0.4,320.4,162.09,500.23,4.55,67.95,2.59
2013-1-12,3.74,5.5,11.03,146.73,146.19,15.67,23.4,18.0,NULL,212.0,4.73,0.19,346.7,189.99,614.05,1.01,85.43,8.73
2013-1-13,5.2,3.4,13.99,184.84,203.82,16.19,38.4,17.5,NULL,214.2,7.52,0.19,297.3,161.4,909.91,0.34,78.94,12.96
2013-1-14,3.04,0.3,7.28,128.49,75.86,13.29,12.4,26.4,NULL,198.9,7.52,0.4,292.7,179.88,495.89,16.52,73.02,2.59
2013-1-15,2.5,0.4,9.75,150.38,60.91,12.01,26.0,24.2,NULL,192.1,10.33,0.4,294.5,170.38,335.68,23.4,69.12,6.83
2013-1-16,1.05,0.3,14.11,151.12,55.12,9.74,25.2,22.9,NULL,156.7,9.39,0.21,241.1,168.13,276.53,11.06,69.12,6.39
2013-1-17,0.72,0.3,10.75,129.23,55.21,7.54,15.0,19.9,NULL,182.0,7.52,0.21,196.0,161.48,252.8,3.3,69.12,2.59
2013-1-18,2.04,0.3,8.94,126.7,146.28,9.36,14.0,18.1,NULL,175.4,5.64,0.22,213.8,129.6,208.37,0.46,57.46,3.97
2013-1-19,4.4,0.3,10.71,135.15,55.21,6.17,14.8,16.7,NULL,185.2,6.58,0.22,177.6,141.9,149.13,0.2,60.07,5.1
2013-1-20,1.47,0.6,10.54,138.59,55.21,7.89,15.4,14.6,NULL,175.2,6.58,0.22,155.9,137.8,131.2,0.02,60.48,9.16
2013-1-21,2.58,0.3,9.53,117.81,160.44,6.25,20.8,15.8,NULL,0.6,7.52,0.23,145.2,127.3,122.74,1.7,51.84,3.63
2013-1-22,0.7,0.4,14.39,129.92,160.53,6.0,16.8,13.7,NULL,280.1,6.58,0.23,140.2,140.83,105.0,0.92,51.84,6.31
2013-1-23,3.5,0.9,15.23,111.74,135.13,6.35,12.2,14.7,NULL,359.4,7.52,0.22,170.2,135.13,91.2,1.66,51.84,2.59
2013-1-24,2.28,3.3,16.98,139.8,121.05,5.19,3.2,14.4,NULL,366.0,6.58,0.22,154.0,116.29,87.53,1.24,51.84,7.0
2013-1-25,3.64,1.0,14.65,106.98,138.07,6.7,11.2,15.2,NULL,377.4,5.65,0.21,156.9,107.48,87.43,0.89,51.84,3.46
2013-1-26,1.45,1.9,13.37,121.2,138.07,4.78,11.2,10.7,NULL,369.8,5.65,0.21,155.1,99.45,87.75,1.07,51.84,6.39
2013-1-27,5.12,0.3,12.52,NULL,52.36,3.96,19.8,12.3,NULL,387.7,5.65,0.21,141.5,125.45,96.87,0.79,51.84,7.26
2013-1-28,0.85,1.3,10.91,113.29,150.6,6.59,11.6,8.0,NULL,387.4,4.72,0.22,129.5,109.81,79.19,0.45,51.84,4.06
2013-1-29,0.77,0.9,8.76,114.57,56.76,3.32,5.0,9.5,NULL,396.4,3.79,0.22,127.3,104.63,79.62,0.02,51.84,3.63
