,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2007-1-13,58.7 %,75.92 %,29.22 %,NULL,NULL,81.69 %,79.98 %,64.52 %,NULL,80.48 %,69.7 %,78.29 %,43.13 %,78.47 %,92.12 %,70.17 %,NULL,96.21 %
2007-1-14,58.38 %,75.41 %,29.22 %,NULL,NULL,81.47 %,80.01 %,64.16 %,NULL,79.79 %,69.54 %,77.13 %,45.39 %,78.29 %,92.41 %,69.06 %,NULL,95.99 %
2007-1-15,58.07 %,74.91 %,29.27 %,NULL,NULL,81.36 %,80.04 %,63.79 %,NULL,79.09 %,69.42 %,75.98 %,49.44 %,78.08 %,92.68 %,68.3 %,NULL,95.66 %
2007-1-16,57.76 %,74.42 %,29.22 %,NULL,NULL,81.14 %,80.07 %,63.43 %,NULL,78.3 %,69.38 %,74.82 %,44.55 %,77.83 %,92.84 %,67.76 %,NULL,95.48 %
2007-1-17,57.52 %,73.9 %,29.05 %,NULL,NULL,81.14 %,80.1 %,63.02 %,NULL,76.94 %,69.3 %,73.52 %,49.13 %,77.68 %,92.94 %,67.1 %,NULL,95.27 %
2007-1-18,57.29 %,73.37 %,29.54 %,NULL,NULL,82.9 %,80.13 %,63.88 %,NULL,75.7 %,69.18 %,72.65 %,48.55 %,77.72 %,93.37 %,66.3 %,NULL,95.38 %
2007-1-19,58.07 %,72.92 %,30.63 %,NULL,NULL,83.98 %,80.28 %,64.66 %,NULL,74.73 %,69.1 %,73.66 %,50.92 %,77.97 %,94.49 %,65.23 %,NULL,95.7 %
2007-1-20,59.56 %,72.58 %,31.36 %,NULL,NULL,85.32 %,80.49 %,65.84 %,NULL,73.49 %,68.94 %,74.38 %,41.75 %,79.55 %,95.69 %,64.7 %,NULL,96.32 %
2007-1-21,59.88 %,72.33 %,32.73 %,NULL,NULL,86.16 %,80.55 %,66.61 %,NULL,72.43 %,68.82 %,74.82 %,47.97 %,80.17 %,95.1 %,63.73 %,NULL,96.87 %
2007-1-22,60.03 %,71.89 %,33.62 %,NULL,NULL,87.25 %,80.64 %,67.2 %,NULL,71.09 %,68.67 %,74.96 %,46.55 %,80.57 %,94.41 %,63.24 %,NULL,97.13 %
2007-1-23,60.11 %,71.37 %,34.63 %,NULL,NULL,87.97 %,80.16 %,67.7 %,NULL,72.33 %,68.51 %,74.96 %,45.39 %,80.79 %,93.71 %,62.4 %,NULL,97.42 %
2007-1-24,60.11 %,70.83 %,35.59 %,NULL,NULL,88.57 %,79.65 %,67.97 %,NULL,74.07 %,68.27 %,74.96 %,46.55 %,81.2 %,93.9 %,61.91 %,NULL,97.57 %
2007-1-25,60.03 %,70.29 %,36.49 %,NULL,NULL,88.7 %,79.11 %,68.11 %,NULL,75.89 %,68.11 %,75.11 %,47.39 %,81.49 %,93.82 %,61.31 %,NULL,97.68 %
2007-1-26,59.88 %,69.76 %,37.2 %,NULL,NULL,88.94 %,78.54 %,68.2 %,NULL,77.62 %,67.99 %,75.4 %,43.97 %,81.67 %,93.61 %,60.7 %,NULL,97.68 %
2007-1-27,59.64 %,69.28 %,37.2 %,NULL,NULL,89.06 %,78.19 %,67.61 %,NULL,76.37 %,67.8 %,75.4 %,46.55 %,81.64 %,93.34 %,60.1 %,NULL,97.72 %
2007-1-28,59.56 %,68.85 %,37.17 %,NULL,NULL,89.18 %,78.24 %,67.52 %,NULL,72.62 %,67.64 %,75.54 %,48.29 %,81.6 %,93.02 %,59.49 %,NULL,97.65 %
2007-1-29,59.4 %,68.4 %,37.12 %,NULL,NULL,89.18 %,78.27 %,67.43 %,NULL,68.41 %,67.48 %,75.54 %,45.97 %,81.53 %,92.68 %,58.4 %,NULL,97.68 %
2007-1-30,59.17 %,67.93 %,37.03 %,NULL,NULL,89.06 %,77.71 %,67.24 %,NULL,67.03 %,NULL,75.54 %,38.76 %,81.42 %,92.25 %,58.04 %,NULL,97.65 %
2007-1-31,58.93 %,67.45 %,37.02 %,NULL,NULL,89.06 %,77.12 %,67.06 %,NULL,66.11 %,67.13 %,75.54 %,48.55 %,81.27 %,91.8 %,57.07 %,NULL,97.46 %
2007-2-1,58.7 %,66.98 %,37.01 %,NULL,NULL,89.06 %,76.58 %,66.88 %,NULL,65.21 %,66.93 %,75.54 %,46.23 %,81.12 %,91.3 %,56.46 %,NULL,97.31 %
2007-2-2,58.38 %,66.51 %,37.32 %,NULL,NULL,88.82 %,75.73 %,66.7 %,NULL,65.66 %,66.78 %,75.54 %,40.92 %,80.83 %,90.8 %,55.86 %,NULL,97.24 %
2007-2-3,58.15 %,66.09 %,37.63 %,NULL,NULL,88.82 %,74.85 %,66.38 %,NULL,66.29 %,66.54 %,75.54 %,42.29 %,80.24 %,90.28 %,55.61 %,NULL,97.02 %
2007-2-4,57.91 %,65.66 %,37.91 %,NULL,NULL,88.7 %,74.03 %,65.93 %,NULL,66.84 %,66.31 %,75.54 %,46.81 %,79.48 %,89.75 %,54.77 %,NULL,96.83 %
2007-2-5,57.6 %,65.23 %,38.17 %,NULL,NULL,88.45 %,73.19 %,65.56 %,NULL,67.39 %,66.16 %,75.54 %,42.87 %,78.76 %,89.2 %,54.16 %,NULL,96.57 %
2007-2-6,57.21 %,64.8 %,38.42 %,NULL,NULL,88.33 %,72.32 %,65.24 %,NULL,67.94 %,65.93 %,75.54 %,61.96 %,78.04 %,88.63 %,54.28 %,NULL,96.32 %
2007-2-7,56.9 %,64.33 %,38.68 %,NULL,NULL,88.21 %,71.46 %,64.93 %,NULL,68.69 %,65.77 %,75.54 %,76.22 %,77.61 %,88.06 %,53.43 %,NULL,96.02 %
2007-2-8,56.59 %,63.85 %,38.66 %,NULL,NULL,87.97 %,70.57 %,64.52 %,NULL,69.55 %,65.58 %,75.54 %,76.58 %,77.29 %,87.48 %,52.83 %,NULL,95.95 %
2007-2-9,56.35 %,63.38 %,39.02 %,NULL,NULL,87.85 %,69.66 %,64.07 %,NULL,70.52 %,65.39 %,75.54 %,74.74 %,77.4 %,86.89 %,52.15 %,NULL,95.73 %
2007-2-10,56.12 %,62.91 %,39.33 %,NULL,NULL,87.61 %,68.78 %,63.61 %,NULL,71.57 %,65.16 %,75.69 %,72.06 %,76.79 %,86.29 %,51.6 %,NULL,95.45 %
2007-2-11,55.96 %,62.47 %,39.56 %,NULL,NULL,87.37 %,67.94 %,63.02 %,NULL,72.33 %,64.93 %,75.69 %,73.01 %,76.23 %,85.7 %,51.05 %,NULL,95.23 %
2007-2-12,55.73 %,62 %,39.82 %,NULL,NULL,87.25 %,67.04 %,62.34 %,NULL,73.21 %,64.74 %,75.69 %,75.48 %,75.31 %,85.11 %,50.61 %,NULL,94.98 %
2007-2-13,55.57 %,61.54 %,39.9 %,NULL,NULL,87.13 %,66.14 %,61.71 %,NULL,74.73 %,64.51 %,75.69 %,74.74 %,74.65 %,84.5 %,50.4 %,NULL,94.58 %
2007-2-14,55.34 %,61.07 %,39.7 %,NULL,NULL,86.89 %,65.23 %,61.09 %,NULL,76.27 %,64.47 %,75.69 %,71.74 %,73.85 %,83.86 %,50.18 %,NULL,94.3 %
2007-2-15,54.72 %,60.6 %,39.33 %,NULL,NULL,86.64 %,64.29 %,60.41 %,NULL,77.81 %,64.36 %,75.69 %,76.95 %,72.24 %,83.26 %,49.52 %,NULL,93.9 %
2007-2-16,54.26 %,60.14 %,38.88 %,NULL,NULL,86.52 %,63.35 %,60.01 %,NULL,79.39 %,64.21 %,75.69 %,74.01 %,71.49 %,82.62 %,48.2 %,NULL,93.29 %
2007-2-17,53.72 %,59.64 %,38.42 %,NULL,NULL,86.24 %,62.78 %,59.68 %,NULL,79.69 %,64.02 %,75.69 %,69.22 %,71.01 %,82.02 %,48.09 %,NULL,92.82 %
2007-2-18,53.18 %,59.13 %,38 %,NULL,NULL,86.04 %,62.81 %,59.3 %,NULL,76.27 %,63.8 %,75.69 %,74.01 %,70.51 %,81.39 %,47.88 %,NULL,92.22 %
2007-2-19,52.65 %,58.77 %,37.63 %,NULL,NULL,85.8 %,62.83 %,59.1 %,NULL,72.72 %,63.57 %,75.69 %,78.9 %,69.94 %,80.82 %,47.66 %,NULL,91.73 %
2007-2-20,52.11 %,58.4 %,37.25 %,NULL,NULL,85.56 %,62.86 %,59.06 %,NULL,69.17 %,63.35 %,75.69 %,76.95 %,69.5 %,80.27 %,46.89 %,NULL,90.5 %
2007-2-21,51.66 %,58.03 %,36.92 %,NULL,NULL,85.32 %,61.94 %,58.85 %,NULL,70.13 %,63.08 %,75.69 %,75.48 %,69.27 %,79.8 %,45.46 %,NULL,90.5 %
2007-2-22,51.2 %,57.63 %,36.66 %,NULL,NULL,85.19 %,60.99 %,58.68 %,NULL,71.86 %,62.86 %,75.98 %,77.32 %,68.97 %,79.48 %,44.92 %,NULL,89.86 %
2007-2-23,50.75 %,57.2 %,36.6 %,NULL,NULL,85.32 %,60.08 %,58.52 %,NULL,73.49 %,62.64 %,76.12 %,78.9 %,68.64 %,78.91 %,44.7 %,NULL,89.44 %
2007-2-24,50.37 %,56.75 %,36.49 %,NULL,NULL,85.19 %,59.14 %,58.27 %,NULL,75.13 %,62.38 %,76.27 %,77.32 %,67.98 %,78.78 %,44.26 %,NULL,88.78 %
2007-2-25,49.91 %,56.29 %,36.32 %,NULL,NULL,85.32 %,58.22 %,57.85 %,NULL,76.75 %,62.08 %,76.27 %,78.27 %,67.42 %,78.44 %,43.38 %,NULL,88.36 %
2007-2-26,49.54 %,55.84 %,36.6 %,NULL,NULL,85.92 %,57.27 %,57.73 %,NULL,78.5 %,61.82 %,76.27 %,79.53 %,67.45 %,78.19 %,42.73 %,NULL,88.19 %
2007-2-27,49.09 %,55.38 %,36.65 %,NULL,NULL,85.92 %,56.33 %,57.52 %,NULL,80.19 %,61.56 %,74.82 %,76.22 %,66.9 %,77.8 %,42.29 %,NULL,87.88 %
2007-2-28,48.64 %,54.91 %,36.43 %,NULL,NULL,85.92 %,55.38 %,57.31 %,NULL,81.97 %,61.34 %,73.52 %,75.48 %,66.28 %,77.43 %,41.63 %,NULL,87.51 %
2007-3-1,48.19 %,54.43 %,36.32 %,NULL,NULL,85.8 %,54.42 %,56.94 %,NULL,83.56 %,61.12 %,72.07 %,65.43 %,65.51 %,77.01 %,41.24 %,NULL,86.82 %
2007-3-2,47.67 %,53.94 %,36.16 %,NULL,NULL,84.71 %,53.45 %,56.36 %,NULL,82.66 %,60.9 %,70.62 %,62.59 %,64.64 %,76.52 %,40.84 %,NULL,86.2 %
2007-3-3,47.16 %,53.43 %,35.91 %,NULL,NULL,83.26 %,52.49 %,55.74 %,NULL,81.78 %,60.69 %,69.46 %,61.65 %,63.79 %,76.23 %,40.15 %,NULL,85.85 %
2007-3-4,46.71 %,52.96 %,35.61 %,NULL,NULL,81.81 %,50.99 %,55.04 %,NULL,80.78 %,60.47 %,68.02 %,60.07 %,63 %,75.77 %,39.76 %,NULL,85.38 %
2007-3-5,46.2 %,52.49 %,35.42 %,NULL,NULL,81.7 %,50.99 %,54.37 %,NULL,77.42 %,60.22 %,66.57 %,53.33 %,62.81 %,75.55 %,39.26 %,NULL,84.7 %
2007-3-6,45.76 %,52.03 %,36.35 %,NULL,NULL,81.36 %,50.49 %,54.37 %,NULL,74.07 %,60.01 %,65.41 %,49.44 %,62.87 %,75.65 %,38.28 %,NULL,84.2 %
2007-3-7,45.25 %,51.54 %,36.9 %,NULL,NULL,81.58 %,49.55 %,54.41 %,NULL,73.01 %,59.76 %,63.97 %,47.39 %,63.15 %,75.58 %,38.18 %,NULL,83.56 %
2007-3-8,44.96 %,51.12 %,38.2 %,NULL,NULL,82.78 %,48.61 %,55.41 %,NULL,72.14 %,59.47 %,62.52 %,43.39 %,63.98 %,75.87 %,37.49 %,NULL,82.92 %
2007-3-9,44.52 %,50.62 %,39.16 %,NULL,NULL,82.66 %,47.69 %,56.24 %,NULL,71 %,59.26 %,61.51 %,41.76 %,64.74 %,76.26 %,37.19 %,NULL,82.28 %
2007-3-10,44.16 %,50.12 %,40.02 %,NULL,NULL,82.18 %,46.72 %,56.73 %,NULL,69.84 %,58.98 %,60.35 %,44.55 %,65.22 %,76.04 %,37 %,NULL,81.62 %
2007-3-11,43.8 %,49.62 %,40.61 %,NULL,NULL,81.58 %,45.71 %,57.11 %,NULL,68.79 %,58.73 %,59.19 %,51.18 %,65.51 %,75.24 %,36.21 %,NULL,81.56 %
2007-3-12,43.37 %,49.16 %,41.15 %,NULL,NULL,80.8 %,44.76 %,57.19 %,NULL,67.58 %,58.49 %,58.03 %,47.08 %,65.8 %,74.17 %,35.52 %,NULL,81.4 %
2007-3-13,42.87 %,48.69 %,41.68 %,NULL,NULL,79.92 %,43.79 %,57.23 %,NULL,67.31 %,58.24 %,57.02 %,50.02 %,66.12 %,74.15 %,35.22 %,NULL,81.13 %
2007-3-14,42.37 %,48.19 %,41.86 %,NULL,NULL,79.14 %,43.27 %,57.11 %,NULL,64.38 %,58 %,55.86 %,45.97 %,66.44 %,74.15 %,34.93 %,NULL,80.74 %
2007-3-15,41.94 %,47.72 %,41.95 %,NULL,NULL,78.14 %,42.76 %,56.94 %,NULL,61.27 %,57.72 %,54.7 %,51.49 %,65.48 %,73.98 %,34.73 %,NULL,80.35 %
2007-3-16,41.45 %,47.21 %,42.03 %,NULL,NULL,77.13 %,41.79 %,56.69 %,NULL,60.81 %,57.44 %,53.55 %,26.98 %,65.57 %,73.86 %,33.45 %,NULL,80.02 %
2007-3-17,40.88 %,46.71 %,42.18 %,NULL,NULL,76.69 %,40.8 %,56.53 %,NULL,60.44 %,57.13 %,52.39 %,27.19 %,64.42 %,73.74 %,32.95 %,NULL,79.39 %
2007-3-18,40.39 %,46.28 %,42.33 %,NULL,NULL,75.58 %,39.83 %,56.2 %,NULL,60.99 %,56.85 %,51.23 %,30.14 %,63.72 %,73.62 %,32.86 %,NULL,79 %
2007-3-19,39.9 %,45.81 %,42.54 %,NULL,NULL,74.58 %,38.84 %,56.03 %,NULL,61.36 %,56.61 %,50.22 %,31.4 %,63.19 %,73.45 %,32.66 %,NULL,78.77 %
2007-3-20,39.48 %,45.36 %,43.08 %,NULL,NULL,74.69 %,37.89 %,56.15 %,NULL,61.72 %,56.37 %,49.2 %,24.46 %,63.06 %,73.4 %,32.17 %,NULL,78.68 %
2007-3-21,39 %,44.9 %,43.32 %,NULL,NULL,74.8 %,36.93 %,55.78 %,NULL,61.99 %,56.13 %,48.63 %,18.73 %,62.56 %,73.4 %,31.87 %,NULL,78.49 %
2007-3-22,38.58 %,44.41 %,43.51 %,NULL,NULL,74.13 %,35.97 %,55.66 %,NULL,64.19 %,55.93 %,48.63 %,30.4 %,61.69 %,73.36 %,31.51 %,NULL,78.2 %
2007-3-23,38.1 %,43.93 %,43.69 %,NULL,NULL,73.02 %,35.46 %,55.24 %,NULL,63.64 %,55.69 %,48.63 %,26.25 %,61.1 %,73.26 %,31.42 %,NULL,77.91 %
2007-3-24,37.62 %,43.44 %,43.85 %,NULL,NULL,71.8 %,34.95 %,54.87 %,NULL,63.19 %,55.41 %,47.32 %,24.09 %,60.36 %,73.12 %,31.15 %,NULL,77.53 %
2007-3-25,37.21 %,42.9 %,44.87 %,NULL,NULL,78.25 %,34.5 %,55.37 %,NULL,62.82 %,55.18 %,46.16 %,26.04 %,60.91 %,73.12 %,NULL,NULL,78.04 %
2007-3-26,36.73 %,42.35 %,44.93 %,NULL,NULL,82.78 %,34.02 %,56.53 %,NULL,62.27 %,54.97 %,46.16 %,25.56 %,63.28 %,72.49 %,NULL,NULL,78.58 %
2007-3-27,36.32 %,41.86 %,44.95 %,NULL,NULL,84.59 %,33.5 %,57.52 %,NULL,61.64 %,54.74 %,46.16 %,21.83 %,63.94 %,72.54 %,29.91 %,NULL,78.87 %
2007-3-28,35.85 %,41.36 %,46.46 %,NULL,NULL,88.21 %,32.98 %,59.06 %,NULL,61.72 %,54.5 %,46.16 %,36.29 %,64.55 %,72.47 %,29.56 %,NULL,79.89 %
2007-3-29,35.38 %,40.83 %,47.72 %,NULL,NULL,90.63 %,32.02 %,60.22 %,NULL,64.56 %,54.26 %,46.16 %,17.62 %,65.22 %,72.33 %,28.76 %,NULL,81.26 %
2007-3-30,34.91 %,40.22 %,49.6 %,NULL,NULL,90.87 %,31.07 %,61.34 %,NULL,67.21 %,54.03 %,46.16 %,22.25 %,65.31 %,72.14 %,28.32 %,NULL,82.32 %
2007-3-31,34.38 %,39.66 %,50.97 %,NULL,NULL,90.63 %,30.12 %,62.7 %,NULL,69.74 %,53.83 %,44.86 %,29.14 %,65.31 %,71.92 %,27.88 %,NULL,82.79 %
2007-4-1,33.92 %,39.11 %,51.37 %,NULL,NULL,90.02 %,29.14 %,63.88 %,NULL,72.33 %,53.56 %,43.56 %,30.88 %,67.36 %,71.66 %,27.46 %,NULL,83.26 %
2007-4-2,33.46 %,38.57 %,51.57 %,NULL,NULL,89.66 %,28.2 %,64.7 %,NULL,75.61 %,53.3 %,42.26 %,25.77 %,64.8 %,72.14 %,26.46 %,NULL,83.66 %
2007-4-3,33.26 %,38.08 %,51.7 %,NULL,NULL,91.59 %,27.78 %,66.06 %,NULL,76.47 %,53.1 %,41.97 %,25.56 %,65.15 %,71.38 %,26.82 %,NULL,84 %
2007-4-4,33.06 %,37.62 %,51.73 %,NULL,NULL,94.15 %,27.35 %,67.52 %,NULL,77.33 %,52.8 %,42.11 %,30.14 %,66.28 %,71.54 %,26.11 %,NULL,85.01 %
2007-4-5,32.8 %,37.18 %,51.74 %,NULL,NULL,97.45 %,26.92 %,68.79 %,NULL,78.1 %,52.57 %,42.4 %,25.56 %,67.36 %,71.64 %,25.66 %,NULL,87.06 %
2007-4-6,32.48 %,36.76 %,51.74 %,NULL,NULL,99.73 %,26.5 %,70.15 %,NULL,78.79 %,52.28 %,42.55 %,22.46 %,68.08 %,71.66 %,25.31 %,NULL,88.88 %
2007-4-7,32.09 %,36.33 %,51.75 %,NULL,NULL,100 %,26.06 %,71.42 %,NULL,79.3 %,51.99 %,42.69 %,23.77 %,68.47 %,71.64 %,24.78 %,NULL,90.43 %
2007-4-8,31.77 %,35.88 %,51.76 %,NULL,NULL,100 %,25.62 %,72.96 %,NULL,80.29 %,51.69 %,42.69 %,23.14 %,69.24 %,71.64 %,24.34 %,NULL,91.69 %
2007-4-9,31.38 %,35.44 %,51.76 %,NULL,NULL,100 %,25.17 %,74.21 %,NULL,80.98 %,51.4 %,42.69 %,24.46 %,70.24 %,71.83 %,24.25 %,NULL,93.65 %
2007-4-10,31 %,35.01 %,54.6 %,NULL,NULL,100 %,24.25 %,75.7 %,NULL,82.77 %,51.11 %,42.69 %,18.73 %,71.12 %,71.97 %,23.98 %,NULL,94.8 %
2007-4-11,30.62 %,34.56 %,55.4 %,NULL,NULL,100 %,23.58 %,77.09 %,NULL,83.46 %,50.78 %,42.69 %,15.52 %,72.99 %,72.26 %,NULL,NULL,96.69 %
2007-4-12,30.12 %,34.12 %,56.13 %,NULL,NULL,100 %,23.62 %,78.33 %,NULL,80.98 %,50.49 %,42.69 %,16.15 %,75.56 %,72.52 %,23.01 %,NULL,98.72 %
2007-4-13,29.62 %,33.68 %,56.99 %,NULL,NULL,100 %,23.65 %,79.58 %,NULL,78.5 %,50.43 %,42.69 %,18.15 %,76.79 %,72.42 %,22.6 %,NULL,100 %
2007-4-14,29.13 %,33.24 %,57.85 %,NULL,NULL,100 %,23.69 %,80.71 %,NULL,75.99 %,50.14 %,41.39 %,13.94 %,77.61 %,72.14 %,22.2 %,NULL,100 %
2007-4-15,28.64 %,32.81 %,58.63 %,NULL,NULL,100 %,23.72 %,81.91 %,NULL,73.49 %,49.85 %,40.09 %,16.88 %,78.04 %,71.49 %,21.73 %,NULL,100 %
2007-4-16,28.27 %,32.35 %,59.38 %,NULL,NULL,100 %,23.76 %,83.28 %,NULL,70.81 %,49.59 %,38.78 %,14.25 %,78.58 %,70.81 %,21.49 %,NULL,100 %
2007-4-17,27.85 %,31.91 %,60.04 %,NULL,NULL,100 %,23.77 %,84.43 %,NULL,67.31 %,49.34 %,37.63 %,12.57 %,78.94 %,69.98 %,NULL,NULL,100 %
2007-4-18,27.79 %,31.48 %,61.01 %,NULL,NULL,100 %,23.95 %,85.68 %,NULL,64.19 %,49.05 %,38.06 %,12.47 %,79.63 %,70.17 %,20.61 %,NULL,100 %
2007-4-19,27.97 %,31.18 %,61.12 %,NULL,NULL,100 %,23.13 %,85.57 %,NULL,65.11 %,48.83 %,38.35 %,11.36 %,81.45 %,70.85 %,20.3 %,NULL,100 %
2007-4-20,27.67 %,30.77 %,61.19 %,NULL,NULL,100 %,22.2 %,86.5 %,NULL,66.66 %,48.57 %,38.49 %,11.36 %,82.3 %,71 %,19.74 %,NULL,100 %
2007-4-21,27.37 %,30.33 %,61.23 %,NULL,NULL,100 %,21.27 %,87.81 %,NULL,69.84 %,48.29 %,38.49 %,14.99 %,82.56 %,71.07 %,19.42 %,NULL,100 %
2007-4-22,27.07 %,29.89 %,61.27 %,NULL,NULL,100 %,20.34 %,88.8 %,NULL,73.11 %,48.04 %,38.49 %,13.25 %,83.23 %,71 %,19.02 %,NULL,100 %
2007-4-23,26.71 %,29.46 %,61.3 %,NULL,NULL,100 %,19.37 %,89.67 %,NULL,76.27 %,47.75 %,38.49 %,12.99 %,83.86 %,70.93 %,18.7 %,NULL,100 %
2007-4-24,26.59 %,29.05 %,61.34 %,NULL,NULL,100 %,18.48 %,91.09 %,NULL,79.59 %,47.5 %,39.36 %,12.57 %,85.07 %,70.83 %,18.47 %,NULL,100 %
2007-4-25,26.83 %,28.63 %,61.34 %,NULL,NULL,100 %,18.42 %,91.37 %,NULL,79.69 %,47.22 %,39.8 %,13.83 %,86.17 %,70.69 %,17.99 %,NULL,100 %
2007-4-26,26.83 %,28.27 %,61.34 %,NULL,NULL,100 %,18.51 %,91.43 %,NULL,77.53 %,46.97 %,39.94 %,12.78 %,86.97 %,70.52 %,17.91 %,NULL,100 %
2007-4-27,26.71 %,27.91 %,61.41 %,NULL,NULL,100 %,18.56 %,91.78 %,NULL,75.32 %,46.69 %,39.94 %,15.52 %,87.77 %,70.33 %,17.27 %,NULL,100 %
2007-4-28,26.53 %,27.54 %,61.45 %,NULL,NULL,100 %,18.62 %,91.84 %,NULL,72.62 %,46.41 %,40.23 %,12.68 %,88.43 %,70.05 %,16.87 %,NULL,100 %
2007-4-29,26.24 %,27.17 %,61.45 %,NULL,NULL,100 %,18.68 %,91.9 %,NULL,69.84 %,46.13 %,40.52 %,12.99 %,88.47 %,69.75 %,NULL,NULL,100 %
2007-4-30,26.12 %,26.78 %,61.45 %,NULL,NULL,100 %,18.75 %,92.24 %,NULL,67.12 %,45.89 %,40.81 %,12.57 %,87.93 %,69.46 %,16.4 %,NULL,100 %
2007-5-1,25.83 %,26.41 %,61.53 %,NULL,NULL,100 %,18.79 %,92.42 %,NULL,63.46 %,45.61 %,39.94 %,13.41 %,88.04 %,69.3 %,15.6 %,NULL,100 %
2007-5-2,25.48 %,26.06 %,61.53 %,NULL,NULL,100 %,17.84 %,92.7 %,NULL,64.01 %,45.3 %,38.93 %,11.36 %,87.85 %,69.09 %,14.82 %,NULL,100 %
2007-5-3,25.02 %,25.67 %,61.49 %,NULL,NULL,100 %,16.88 %,92.76 %,NULL,65.56 %,45 %,37.63 %,16.88 %,87.62 %,68.76 %,14.38 %,NULL,100 %
2007-5-4,24.61 %,25.28 %,61.45 %,NULL,NULL,100 %,15.91 %,92.7 %,NULL,67.21 %,44.69 %,36.32 %,14.83 %,87.08 %,68.41 %,13.8 %,NULL,100 %
2007-5-5,24.21 %,24.87 %,61.45 %,NULL,NULL,100 %,15.25 %,92.36 %,NULL,70.03 %,44.39 %,35.31 %,15.36 %,86.7 %,68.04 %,13.58 %,NULL,100 %
2007-5-6,24.44 %,24.58 %,61.9 %,NULL,NULL,95.92 %,15.44 %,92.3 %,NULL,69.07 %,44.09 %,38.93 %,17.94 %,88.2 %,67.9 %,13.14 %,NULL,100 %
2007-5-7,24.27 %,24.37 %,61.93 %,NULL,NULL,96.45 %,15.52 %,92.01 %,NULL,67.03 %,43.79 %,39.51 %,12.36 %,91.56 %,67.86 %,12.7 %,NULL,100 %
2007-5-8,23.81 %,24.02 %,61.93 %,NULL,NULL,97.25 %,15.59 %,91.78 %,NULL,65.11 %,43.52 %,39.8 %,12.78 %,92.07 %,67.69 %,11.97 %,NULL,100 %
2007-5-9,23.42 %,23.6 %,61.97 %,NULL,NULL,97.14 %,15.64 %,91.66 %,NULL,63.37 %,43.19 %,39.8 %,14.25 %,92.23 %,67.48 %,11.6 %,NULL,100 %
