,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2008-1-25,67.47 %,78.97 %,88.74 %,NULL,NULL,72.8 %,96.49 %,58.64 %,NULL,78.5 %,84.67 %,100 %,32.4 %,88.79 %,85.01 %,NULL,NULL,81.07 %
2008-1-26,67.31 %,78.5 %,88.51 %,NULL,NULL,72.8 %,95.75 %,2.75 %,NULL,79 %,84.5 %,100 %,39.29 %,88.33 %,85.19 %,NULL,NULL,NULL
2008-1-27,67.15 %,78.15 %,88.51 %,NULL,NULL,73 %,94.94 %,57.69 %,NULL,79.3 %,84.23 %,100 %,48.16 %,88.62 %,85.14 %,NULL,NULL,79.82 %
2008-1-28,66.82 %,77.73 %,88.51 %,NULL,NULL,73 %,94.14 %,57.23 %,NULL,79.49 %,84.01 %,100 %,52.94 %,88.51 %,85.11 %,NULL,NULL,79.16 %
2008-1-29,66.58 %,77.31 %,88.47 %,NULL,NULL,72.9 %,93.34 %,57.07 %,NULL,79.99 %,83.79 %,100 %,52.64 %,88.27 %,84.37 %,NULL,NULL,78.74 %
2008-1-30,66.26 %,76.82 %,88.33 %,NULL,NULL,72.9 %,92.51 %,56.86 %,NULL,80.38 %,83.57 %,100 %,48.46 %,88.35 %,83.94 %,NULL,NULL,78.68 %
2008-1-31,65.94 %,76.29 %,88.19 %,NULL,NULL,72.8 %,91.68 %,56.69 %,NULL,80.78 %,83.26 %,100 %,48.76 %,88.08 %,82.9 %,NULL,NULL,78.68 %
2008-2-1,65.61 %,75.8 %,88.56 %,NULL,NULL,73.32 %,90.83 %,56.94 %,NULL,81.28 %,83.04 %,100 %,48.76 %,87.16 %,83.21 %,NULL,NULL,78.68 %
2008-2-2,65.29 %,75.24 %,88.88 %,NULL,NULL,73.63 %,90 %,57.36 %,NULL,82.27 %,82.82 %,100 %,43.23 %,87.27 %,82.67 %,NULL,NULL,76.03 %
2008-2-3,64.97 %,74.75 %,89.29 %,NULL,NULL,74.83 %,89.22 %,58.1 %,NULL,83.16 %,82.52 %,100 %,43.79 %,86.85 %,82.2 %,NULL,NULL,75.96 %
2008-2-4,64.73 %,74.18 %,90.34 %,NULL,NULL,76.35 %,88.31 %,59.39 %,NULL,84.16 %,82.29 %,100 %,41.52 %,86.32 %,81.22 %,NULL,NULL,74.4 %
2008-2-5,64.41 %,73.7 %,91.25 %,NULL,NULL,76.9 %,87.52 %,60.3 %,NULL,85.15 %,82.08 %,100 %,40.13 %,85.63 %,80.72 %,NULL,NULL,74.18 %
2008-2-6,64.09 %,73.14 %,92.44 %,NULL,NULL,78.73 %,86.68 %,61.61 %,NULL,86.23 %,81.77 %,100 %,44.37 %,86.09 %,80.64 %,NULL,NULL,74.96 %
2008-2-7,63.77 %,72.74 %,92.49 %,NULL,NULL,79.66 %,85.81 %,63.02 %,NULL,87.43 %,81.51 %,100 %,41.52 %,87.2 %,80.37 %,NULL,NULL,75.43 %
2008-2-8,63.53 %,72.33 %,92.44 %,NULL,NULL,80.31 %,84.98 %,64.43 %,NULL,88.33 %,81.25 %,100 %,40.68 %,88.12 %,80.22 %,NULL,NULL,75.74 %
2008-2-9,63.37 %,71.89 %,92.35 %,NULL,NULL,80.88 %,84.05 %,65.84 %,NULL,89.76 %,81.55 %,100 %,42.08 %,89.05 %,80.57 %,NULL,NULL,75.96 %
2008-2-10,63.13 %,71.38 %,92.26 %,NULL,NULL,81.21 %,83.23 %,66.7 %,NULL,90.99 %,81.55 %,100 %,39.02 %,89.71 %,80.92 %,NULL,NULL,76.12 %
2008-2-11,62.89 %,71.04 %,92.17 %,NULL,NULL,81.43 %,82.31 %,67.56 %,NULL,92.2 %,80.64 %,100 %,34.45 %,90.26 %,80.47 %,NULL,NULL,76.06 %
2008-2-12,62.65 %,70.57 %,92.17 %,NULL,NULL,81.86 %,81.46 %,68.42 %,NULL,93.43 %,80.64 %,100 %,30.88 %,90.49 %,79.65 %,NULL,NULL,76.06 %
2008-2-13,62.41 %,70.06 %,92.4 %,NULL,NULL,82.19 %,81.43 %,69.01 %,NULL,93.84 %,80.64 %,100 %,23.13 %,90.42 %,79.01 %,NULL,NULL,75.9 %
2008-2-14,62.09 %,69.55 %,92.77 %,NULL,NULL,82.3 %,81.46 %,69.51 %,NULL,90.67 %,79.58 %,100 %,21.64 %,90.61 %,79.65 %,NULL,NULL,75.8 %
2008-2-15,61.78 %,69.02 %,93.14 %,NULL,NULL,82.53 %,81.49 %,69.88 %,NULL,87.43 %,79.28 %,100 %,22.49 %,90.77 %,79.55 %,NULL,NULL,75.8 %
2008-2-16,61.46 %,68.51 %,93.28 %,NULL,NULL,82.63 %,80.98 %,70.1 %,NULL,84.16 %,79.02 %,100 %,22.27 %,90.26 %,79.13 %,NULL,NULL,75.61 %
2008-2-17,61.06 %,68.05 %,93.33 %,NULL,NULL,82.63 %,80.04 %,70.28 %,NULL,84.06 %,78.68 %,99.57 %,23.13 %,90.34 %,78.59 %,NULL,NULL,75.46 %
2008-2-18,60.75 %,68.05 %,93.33 %,NULL,NULL,82.8 %,79.17 %,70.43 %,NULL,84.64 %,78.47 %,98.12 %,22.91 %,90.38 %,78.22 %,NULL,NULL,75.27 %
2008-2-19,60.35 %,67.4 %,93.33 %,NULL,NULL,82.8 %,78.31 %,70.53 %,NULL,85.24 %,78.26 %,96.67 %,17.96 %,88.89 %,79.45 %,NULL,NULL,74.62 %
2008-2-20,59.96 %,66.93 %,93.33 %,NULL,NULL,82.8 %,77.41 %,70.48 %,NULL,85.93 %,78 %,95.22 %,21.04 %,88.27 %,80.17 %,NULL,NULL,74.31 %
2008-2-21,59.56 %,66.44 %,93.33 %,NULL,NULL,82.8 %,76.53 %,70.38 %,NULL,86.53 %,77.79 %,93.92 %,23.98 %,87.47 %,80.24 %,NULL,NULL,73.9 %
2008-2-22,59.17 %,65.91 %,93.33 %,NULL,NULL,82.8 %,75.64 %,70.28 %,NULL,86.73 %,77.54 %,92.47 %,23.98 %,86.74 %,79.95 %,NULL,NULL,73.87 %
2008-2-23,58.77 %,65.53 %,93.33 %,NULL,NULL,82.8 %,74.76 %,70.19 %,NULL,86.83 %,77.33 %,91.03 %,32.4 %,85.86 %,79.48 %,NULL,NULL,73.43 %
2008-2-24,58.54 %,NULL,93.38 %,NULL,NULL,82.8 %,73.86 %,70.06 %,NULL,86.94 %,77.08 %,89.58 %,30.4 %,84.95 %,78.98 %,NULL,NULL,73.09 %
2008-2-25,58.23 %,64.58 %,93.33 %,NULL,NULL,82.8 %,73.02 %,69.83 %,NULL,87.03 %,76.87 %,88.28 %,27.93 %,84.2 %,78.39 %,NULL,NULL,72.84 %
2008-2-26,57.83 %,64.13 %,93.33 %,NULL,NULL,82.8 %,72.09 %,69.65 %,NULL,87.13 %,76.66 %,87.12 %,26.25 %,83.45 %,77.94 %,NULL,NULL,72.5 %
2008-2-27,57.44 %,63.85 %,93.33 %,NULL,NULL,82.69 %,71.18 %,69.33 %,NULL,86.64 %,76.36 %,85.96 %,28.88 %,82.45 %,77.45 %,NULL,NULL,72.17 %
2008-2-28,57.13 %,63.15 %,93.28 %,NULL,NULL,82.69 %,70.29 %,69.01 %,NULL,86.04 %,76.11 %,84.66 %,22.04 %,81.49 %,76.43 %,NULL,NULL,71.8 %
2008-2-29,56.9 %,62.64 %,93.28 %,NULL,NULL,82.69 %,69.55 %,68.56 %,NULL,85.65 %,75.91 %,83.5 %,21.46 %,80.57 %,75.7 %,NULL,NULL,71.37 %
2008-3-1,56.59 %,62.17 %,93.24 %,NULL,NULL,82.63 %,68.64 %,68.01 %,NULL,84.16 %,75.57 %,82.34 %,26.98 %,79.99 %,74.95 %,NULL,NULL,70.98 %
2008-3-2,56.27 %,61.69 %,93.21 %,NULL,NULL,81.75 %,67.71 %,67.38 %,NULL,83.16 %,75.37 %,81.19 %,24.46 %,78.72 %,74.15 %,NULL,NULL,70.52 %
2008-3-3,56.04 %,NULL,93.18 %,NULL,NULL,80.55 %,66.76 %,66.7 %,NULL,81.78 %,75.03 %,80.03 %,22.72 %,78.22 %,73.96 %,NULL,NULL,70 %
2008-3-4,55.81 %,60.6 %,93 %,NULL,NULL,79.28 %,65.81 %,66.06 %,NULL,80.59 %,74.79 %,78.87 %,21.44 %,76.94 %,73.69 %,NULL,NULL,69.28 %
2008-3-5,55.5 %,60.06 %,92.77 %,NULL,NULL,77.95 %,64.9 %,65.34 %,NULL,79.3 %,74.45 %,77.71 %,23.98 %,76.83 %,73.43 %,NULL,NULL,69.05 %
2008-3-6,55.19 %,59.52 %,92.54 %,NULL,NULL,76.5 %,63.96 %,64.61 %,NULL,78.01 %,74.17 %,76.56 %,23.76 %,75.91 %,73.16 %,NULL,NULL,68.78 %
2008-3-7,54.88 %,59.02 %,92.21 %,NULL,NULL,75.75 %,63.03 %,63.84 %,NULL,76.85 %,73.92 %,75.4 %,22.91 %,74.72 %,72.9 %,NULL,NULL,68.36 %
2008-3-8,54.65 %,58.49 %,91.94 %,NULL,NULL,74.72 %,62.07 %,63.07 %,NULL,76.75 %,73.63 %,75.4 %,22.91 %,73.68 %,72.64 %,NULL,NULL,67.86 %
2008-3-9,54.34 %,58 %,91.67 %,NULL,NULL,73.52 %,62.07 %,62.29 %,NULL,75.8 %,73.38 %,75.4 %,24.21 %,72.48 %,72.42 %,NULL,NULL,67.51 %
2008-3-10,54.11 %,57.43 %,91.26 %,NULL,NULL,72.48 %,62.1 %,61.48 %,NULL,70.52 %,73.14 %,75.4 %,25.34 %,70.44 %,71.97 %,NULL,NULL,66.89 %
2008-3-11,53.87 %,56.87 %,90.89 %,NULL,NULL,71.4 %,61.48 %,60.8 %,NULL,66.11 %,72.93 %,74.1 %,24.66 %,69.3 %,71.71 %,NULL,NULL,66.3 %
2008-3-12,53.57 %,56.31 %,90.52 %,NULL,NULL,70.36 %,60.53 %,60.09 %,NULL,65.93 %,72.69 %,72.94 %,24.21 %,69 %,71.73 %,NULL,NULL,65.93 %
2008-3-13,53.34 %,55.7 %,90.16 %,NULL,NULL,69.22 %,59.57 %,59.34 %,NULL,66.57 %,72.4 %,71.49 %,26.02 %,67.13 %,71.59 %,NULL,NULL,65.11 %
2008-3-14,52.88 %,55.16 %,89.84 %,NULL,NULL,68.44 %,58.61 %,58.72 %,NULL,67.39 %,72.12 %,70.19 %,22.27 %,66.15 %,71.23 %,NULL,NULL,64.62 %
2008-3-15,52.57 %,54.61 %,89.69 %,NULL,NULL,68.03 %,57.67 %,58.18 %,NULL,68.21 %,71.88 %,69.03 %,21.44 %,65.19 %,71.09 %,NULL,NULL,65.16 %
2008-3-16,52.27 %,54 %,89.6 %,NULL,NULL,67.3 %,56.7 %,57.6 %,NULL,69.17 %,71.55 %,69.03 %,21.24 %,64.04 %,70.81 %,NULL,NULL,64.51 %
2008-3-17,52.04 %,53.42 %,89.37 %,NULL,NULL,66.52 %,55.76 %,56.98 %,NULL,70.03 %,71.27 %,69.03 %,22.7 %,62.71 %,70.43 %,NULL,NULL,64.11 %
2008-3-18,51.81 %,52.79 %,89.01 %,NULL,NULL,65.59 %,54.78 %,56.36 %,NULL,71.95 %,70.99 %,69.03 %,23.34 %,62 %,70.12 %,NULL,NULL,63.68 %
2008-3-19,51.5 %,52.13 %,89.06 %,NULL,NULL,65.68 %,54.78 %,55.95 %,NULL,73.21 %,70.66 %,69.03 %,22.49 %,61.93 %,69.98 %,NULL,NULL,63.68 %
2008-3-20,51.05 %,51.51 %,89.43 %,NULL,NULL,65.99 %,54.78 %,55.95 %,NULL,69.74 %,70.38 %,67.73 %,21.04 %,61.93 %,69.91 %,NULL,NULL,63.32 %
2008-3-21,50.52 %,50.85 %,89.52 %,NULL,NULL,65.16 %,54.14 %,55.62 %,NULL,66.21 %,70.06 %,66.28 %,15.51 %,61.59 %,69.65 %,NULL,NULL,63.12 %
2008-3-22,50.07 %,50.19 %,89.51 %,NULL,NULL,64.36 %,53.2 %,55.41 %,NULL,68.31 %,69.82 %,64.98 %,14.37 %,60.51 %,69.32 %,NULL,NULL,62.71 %
2008-3-23,49.54 %,49.74 %,89.65 %,NULL,NULL,65.79 %,52.29 %,55.74 %,NULL,71.38 %,69.7 %,63.68 %,13.27 %,60.48 %,69.09 %,NULL,NULL,62.57 %
2008-3-24,49.01 %,49.16 %,89.97 %,NULL,NULL,68.03 %,51.33 %,56.53 %,NULL,74.45 %,69.46 %,63.1 %,13.13 %,60.21 %,69.07 %,NULL,NULL,62.12 %
2008-3-25,48.57 %,48.5 %,90.25 %,NULL,NULL,68.24 %,50.26 %,57.11 %,NULL,77.23 %,69.22 %,63.1 %,14.09 %,59.69 %,68.69 %,NULL,NULL,61.76 %
2008-3-26,47.97 %,48.44 %,90.06 %,NULL,NULL,67.82 %,49.37 %,57.36 %,NULL,79.99 %,68.94 %,63.1 %,13.82 %,58.84 %,68.32 %,NULL,NULL,61.65 %
2008-3-27,47.38 %,48.44 %,89.88 %,NULL,NULL,67.3 %,48.44 %,57.52 %,NULL,82.77 %,68.66 %,63.1 %,13.82 %,58.42 %,68.11 %,NULL,NULL,61.59 %
2008-3-28,46.79 %,48.44 %,89.69 %,NULL,NULL,66.68 %,48.44 %,57.52 %,NULL,84.75 %,68.35 %,63.1 %,13.4 %,58.21 %,67.79 %,NULL,NULL,61.07 %
2008-3-29,46.27 %,48.44 %,89.51 %,NULL,NULL,66.41 %,48.44 %,57.27 %,NULL,82.47 %,68.07 %,61.65 %,13.4 %,57.14 %,67.46 %,NULL,NULL,60.41 %
2008-3-30,45.76 %,48.44 %,89.34 %,NULL,NULL,66.41 %,48.49 %,57.02 %,NULL,80.19 %,67.79 %,60.35 %,12.9 %,56.46 %,67.18 %,NULL,NULL,60.49 %
2008-3-31,45.32 %,48.44 %,89.24 %,NULL,NULL,66.78 %,48.51 %,56.53 %,NULL,77.81 %,67.52 %,59.04 %,15.67 %,58.24 %,66.77 %,NULL,NULL,60.24 %
2008-4-1,44.74 %,48.44 %,90.34 %,NULL,NULL,80.49 %,47.95 %,57.94 %,NULL,74.73 %,67.21 %,57.89 %,18.15 %,63.85 %,67.48 %,NULL,NULL,62.32 %
2008-4-2,44.23 %,48.44 %,91.21 %,NULL,NULL,93.18 %,46.98 %,59.47 %,NULL,76.66 %,66.89 %,57.89 %,16.35 %,65.51 %,68.93 %,NULL,NULL,63.18 %
2008-4-3,43.8 %,44.52 %,92.03 %,NULL,NULL,95.85 %,46.02 %,60.75 %,NULL,79.59 %,66.54 %,57.89 %,14.37 %,68.05 %,69.77 %,NULL,NULL,65.08 %
2008-4-4,43.23 %,43.94 %,92.35 %,NULL,NULL,96.96 %,45.07 %,61.89 %,NULL,82.27 %,66.12 %,57.89 %,14.23 %,69.84 %,70.38 %,NULL,NULL,66.5 %
2008-4-5,42.73 %,43.25 %,92.26 %,NULL,NULL,97.65 %,44.09 %,63.2 %,NULL,84.85 %,65.69 %,57.89 %,13.4 %,70.78 %,70.71 %,NULL,NULL,67.63 %
2008-4-6,42.15 %,42.49 %,92.21 %,NULL,NULL,97.3 %,44.05 %,64.56 %,NULL,86.64 %,65.27 %,57.89 %,13.68 %,71.62 %,71.09 %,NULL,NULL,68.48 %
2008-4-7,41.66 %,41.72 %,92.21 %,NULL,NULL,97.3 %,44.07 %,65.7 %,NULL,84.36 %,64.85 %,57.89 %,14.23 %,72 %,71.09 %,NULL,NULL,69.07 %
2008-4-8,41.09 %,40.93 %,92.17 %,NULL,NULL,96.96 %,44.09 %,66.61 %,NULL,81.87 %,64.4 %,57.89 %,13.54 %,71.93 %,71.14 %,NULL,NULL,69.43 %
2008-4-9,40.53 %,40.36 %,92.17 %,NULL,NULL,96.42 %,44.12 %,67.38 %,NULL,79.39 %,63.98 %,57.89 %,14.25 %,71.76 %,71 %,NULL,NULL,69.43 %
2008-4-10,39.97 %,39.56 %,92.31 %,NULL,NULL,96.49 %,44.31 %,67.88 %,NULL,76.94 %,63.53 %,57.89 %,13.13 %,71.62 %,70.93 %,NULL,NULL,69.46 %
2008-4-11,39.55 %,39.2 %,92.53 %,NULL,NULL,96.84 %,43.91 %,68.38 %,NULL,74.64 %,63.12 %,57.89 %,15.84 %,71.45 %,70.83 %,NULL,NULL,69.55 %
2008-4-12,40.11 %,NULL,92.72 %,NULL,NULL,96.61 %,42.99 %,68.88 %,NULL,76.37 %,62.67 %,57.89 %,13.54 %,71.39 %,70.71 %,NULL,NULL,69.64 %
2008-4-13,39.55 %,NULL,92.93 %,NULL,NULL,96.08 %,42.04 %,69.2 %,NULL,78.9 %,62.27 %,57.89 %,14.67 %,70.63 %,70.5 %,NULL,NULL,69.67 %
2008-4-14,39.06 %,37.42 %,92.76 %,NULL,NULL,95.38 %,41.03 %,69.47 %,NULL,81.37 %,61.82 %,57.89 %,13.68 %,70.27 %,70.22 %,NULL,NULL,69.43 %
2008-4-15,38.37 %,36.68 %,92.86 %,NULL,NULL,94.81 %,40.1 %,69.74 %,NULL,83.86 %,61.38 %,56.44 %,14.23 %,70.04 %,69.96 %,NULL,NULL,69.34 %
2008-4-16,37.89 %,36.55 %,93.05 %,NULL,NULL,94.1 %,40.01 %,69.92 %,NULL,86.23 %,61.05 %,55.28 %,14.67 %,68.41 %,69.65 %,NULL,NULL,68.81 %
2008-4-17,38.3 %,36.57 %,93.42 %,NULL,NULL,94.35 %,40.12 %,70.24 %,NULL,84.25 %,60.83 %,55.28 %,13.95 %,69.64 %,69.39 %,NULL,NULL,68.87 %
2008-4-18,38.24 %,36.2 %,93.41 %,NULL,NULL,95.04 %,40.19 %,71.47 %,NULL,81.87 %,60.47 %,55.28 %,13.27 %,70.21 %,69.68 %,NULL,NULL,68.48 %
2008-4-19,37.89 %,35.6 %,93.4 %,NULL,NULL,95.28 %,40.26 %,72.42 %,NULL,79.39 %,60.04 %,53.84 %,13.27 %,70.44 %,69.53 %,NULL,NULL,68.28 %
2008-4-20,37.55 %,34.83 %,93.39 %,NULL,NULL,95.38 %,40.3 %,72.72 %,NULL,77.04 %,59.68 %,52.68 %,13.95 %,69.67 %,69.39 %,NULL,NULL,67.8 %
2008-4-21,37.14 %,34.47 %,93.38 %,NULL,NULL,95.5 %,39.99 %,73.16 %,NULL,74.54 %,59.29 %,52.68 %,14.23 %,69.84 %,69.65 %,NULL,NULL,67.77 %
2008-4-22,39.41 %,34.24 %,93.47 %,NULL,NULL,95.96 %,39.87 %,73.81 %,NULL,76.66 %,58.87 %,52.97 %,14.09 %,70.71 %,71.47 %,NULL,NULL,67.8 %
2008-4-23,41.66 %,33.75 %,93.47 %,NULL,NULL,95.61 %,39.99 %,74.36 %,NULL,74.73 %,58.48 %,52.97 %,14.09 %,70.51 %,72.73 %,NULL,NULL,67.74 %
2008-4-24,42.44 %,33.32 %,93.47 %,NULL,NULL,95.04 %,39.76 %,74.66 %,NULL,72.14 %,58.07 %,53.26 %,13.41 %,70.47 %,73.43 %,NULL,NULL,67.63 %
2008-4-25,42.3 %,32.7 %,93.47 %,NULL,NULL,94.23 %,38.84 %,74.9 %,NULL,72.05 %,57.68 %,53.4 %,13.52 %,70.07 %,73.74 %,NULL,NULL,67.45 %
2008-4-26,42.08 %,32.06 %,93.46 %,NULL,NULL,93.98 %,37.91 %,75.05 %,NULL,73.97 %,57.26 %,52.1 %,13.68 %,69.84 %,73.96 %,NULL,NULL,67.24 %
2008-4-27,41.8 %,31.39 %,95.23 %,NULL,NULL,93.98 %,36.97 %,75.15 %,NULL,76.37 %,56.88 %,50.8 %,14.36 %,69.34 %,73.89 %,NULL,NULL,66.92 %
2008-4-28,41.52 %,31.24 %,93.43 %,NULL,NULL,94.1 %,36.73 %,75.25 %,NULL,78.79 %,56.5 %,49.35 %,15.34 %,69.2 %,73.77 %,NULL,NULL,66.36 %
2008-4-29,41.16 %,31.24 %,93.55 %,NULL,NULL,94.35 %,36.79 %,75.4 %,NULL,76.94 %,56.13 %,47.9 %,14.23 %,68.34 %,73.72 %,NULL,NULL,66.16 %
2008-4-30,40.67 %,31.24 %,93.6 %,NULL,NULL,93.75 %,36.84 %,75.55 %,NULL,74.35 %,55.79 %,46.45 %,14.09 %,67.98 %,73.93 %,NULL,NULL,65.79 %
2008-5-1,40.11 %,31.24 %,93.65 %,NULL,NULL,93.06 %,36.25 %,75.65 %,NULL,71.57 %,55.52 %,46.45 %,12.9 %,67.23 %,74.22 %,NULL,NULL,65.73 %
2008-5-2,39.48 %,29.75 %,93.68 %,NULL,NULL,92.32 %,35.33 %,75.8 %,NULL,73.4 %,55.28 %,46.45 %,16.89 %,66.02 %,74.32 %,NULL,NULL,65.62 %
2008-5-3,39.41 %,29.18 %,93.62 %,NULL,NULL,91.61 %,34.42 %,75.9 %,NULL,75.99 %,55.04 %,46.45 %,15.34 %,65.57 %,74.25 %,NULL,NULL,65.42 %
2008-5-4,39.13 %,28.56 %,93.65 %,NULL,NULL,91.49 %,33.52 %,75.9 %,NULL,78.6 %,54.77 %,46.45 %,14.09 %,65.28 %,73.93 %,NULL,NULL,65.16 %
2008-5-5,38.79 %,27.74 %,93.49 %,NULL,NULL,91.61 %,32.61 %,75.8 %,NULL,81.07 %,54.5 %,46.45 %,12.9 %,65.25 %,73.62 %,NULL,NULL,65.45 %
2008-5-6,38.86 %,27.44 %,93.31 %,NULL,NULL,93.29 %,32.68 %,76.69 %,NULL,82.66 %,54.26 %,45.3 %,13.68 %,64.1 %,73.43 %,NULL,NULL,65.91 %
2008-5-7,38.58 %,26.77 %,93.09 %,NULL,NULL,95.96 %,32.76 %,77.94 %,NULL,80.08 %,54 %,43.99 %,15.17 %,63.19 %,73.28 %,NULL,NULL,66.68 %
2008-5-8,38.44 %,26.27 %,92.95 %,NULL,NULL,96.61 %,32.82 %,79.33 %,NULL,77.42 %,53.7 %,42.98 %,13.95 %,60.98 %,73.5 %,NULL,NULL,67.42 %
2008-5-9,38.1 %,26.27 %,92.57 %,NULL,NULL,97.88 %,32.43 %,80.44 %,NULL,74.83 %,53.43 %,41.97 %,13.54 %,61.07 %,73.55 %,NULL,NULL,68.1 %
2008-5-10,37.55 %,26.27 %,92.15 %,NULL,NULL,97.88 %,32.51 %,81.47 %,NULL,73.87 %,53.17 %,40.81 %,13.68 %,61.53 %,73.43 %,NULL,NULL,68.69 %
2008-5-11,37.07 %,26.27 %,91.67 %,NULL,NULL,98 %,32.55 %,82.51 %,NULL,70.32 %,53.03 %,40.81 %,14.67 %,62.03 %,73.24 %,NULL,NULL,69.05 %
