,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2016-1-21,61.89 %,77.12 %,99.11 %,98.92 %,98.31 %,98.12 %,77 %,95.84 %,NULL,86.45 %,70.01 %,8.68 %,7.79 %,77.05 %,93.99 %,91.72 %,88.59 %,88.85 %
2016-1-22,61.31 %,77.26 %,99.28 %,99.61 %,98.43 %,94.84 %,77.1 %,95.97 %,NULL,83.39 %,69.76 %,8.68 %,8.37 %,77.6 %,93.7 %,91.03 %,88.53 %,89.66 %
2016-1-23,60.89 %,77.26 %,99.19 %,98.83 %,98.68 %,97.54 %,77.24 %,95.72 %,NULL,79.05 %,69.64 %,9.41 %,8.56 %,81.95 %,95.3 %,91.03 %,88.31 %,90.37 %
2016-1-24,60.81 %,77.59 %,98.76 %,100 %,98.55 %,96.6 %,77.48 %,95.36 %,NULL,74.72 %,69.56 %,9.55 %,9.83 %,86.41 %,96.22 %,91.38 %,95.07 %,90.55 %
2016-1-25,61.22 %,78.83 %,98.27 %,99.06 %,98.62 %,96.25 %,77.1 %,NULL,NULL,70.08 %,69.43 %,9.7 %,9.61 %,88.42 %,95.73 %,91.03 %,97.14 %,91.33 %
2016-1-26,61.31 %,79.83 %,98.65 %,99.55 %,99.06 %,97.07 %,76.37 %,95.54 %,NULL,69.98 %,69.23 %,9.41 %,9.18 %,89.86 %,94.77 %,90.69 %,96.56 %,91.98 %
2016-1-27,61.14 %,80.75 %,99.1 %,99.61 %,98.8 %,97.3 %,75.58 %,95.97 %,NULL,72.18 %,69.06 %,9.26 %,8.76 %,91.15 %,93.57 %,90.69 %,93.43 %,92.62 %
2016-1-28,60.73 %,81.34 %,99.15 %,99.23 %,98.8 %,96.6 %,74.82 %,96.21 %,NULL,74.62 %,68.94 %,9.26 %,9.51 %,92.41 %,93.43 %,90.34 %,90.74 %,93.35 %
2016-1-29,60.4 %,81.97 %,99.14 %,99.55 %,98.93 %,96.25 %,75.1 %,96.64 %,NULL,77.2 %,68.78 %,9.26 %,8.56 %,94.22 %,92.16 %,91.03 %,88.26 %,94.22 %
2016-1-30,63.3 %,83.38 %,98.81 %,100 %,99.18 %,99.65 %,75.92 %,96.46 %,NULL,75.57 %,68.7 %,10.71 %,19.24 %,99.15 %,91.29 %,90.69 %,91.86 %,94.22 %
2016-1-31,66.06 %,85.54 %,98.36 %,98.74 %,98.8 %,99.29 %,76.41 %,95.84 %,NULL,71.65 %,68.53 %,10.71 %,51.05 %,99.31 %,90.42 %,90.52 %,94.84 %,94.04 %
2016-2-1,67.16 %,87.42 %,98.07 %,97.91 %,99.5 %,99.29 %,76.23 %,95.72 %,NULL,65.76 %,68.33 %,10.56 %,46.34 %,98.84 %,90.89 %,89.88 %,94.79 %,94.76 %
2016-2-2,67.66 %,88.12 %,97.6 %,97.73 %,98.87 %,96.6 %,75.61 %,95.17 %,NULL,65.76 %,68.13 %,10.56 %,54.74 %,99.31 %,92.5 %,89.18 %,95.87 %,95.46 %
2016-2-3,68 %,88.96 %,97.53 %,98.86 %,98.36 %,97.66 %,74.96 %,94.81 %,NULL,66.57 %,67.88 %,10.42 %,58.55 %,98.63 %,92.32 %,89.53 %,95.13 %,96.34 %
2016-2-4,68.17 %,89.46 %,97.84 %,99.32 %,99.31 %,96.13 %,74.27 %,NULL,NULL,69.15 %,67.68 %,10.27 %,50.64 %,97.91 %,91.63 %,89.36 %,92.64 %,96.93 %
2016-2-5,68.25 %,89.96 %,98.16 %,98.25 %,98.93 %,97.3 %,73.87 %,NULL,NULL,68.41 %,67.48 %,10.71 %,58.13 %,97.99 %,91.07 %,89.18 %,90.19 %,97.53 %
2016-2-6,68.09 %,90.51 %,98.42 %,97.79 %,97.24 %,98.36 %,74.11 %,93.71 %,NULL,67.08 %,67.24 %,10.56 %,53.51 %,98.03 %,90.39 %,88.84 %,89.36 %,98.12 %
2016-2-7,68.09 %,91.22 %,98.67 %,97.05 %,95.68 %,99.29 %,74.31 %,93.77 %,NULL,63.35 %,67 %,10.42 %,55.59 %,97.78 %,89.44 %,88.49 %,86.79 %,98.61 %
2016-2-8,67.83 %,92.07 %,98.93 %,94.75 %,95.43 %,99.88 %,73.9 %,94.38 %,NULL,59.59 %,66.76 %,10.27 %,58.13 %,98.03 %,89.26 %,88.15 %,86.19 %,99.21 %
2016-2-9,67.41 %,92.58 %,99.06 %,NULL,94.88 %,97.19 %,73.42 %,95.36 %,NULL,59.99 %,66.52 %,10.13 %,52.28 %,98.89 %,88.97 %,87.63 %,85.33 %,99.73 %
2016-2-10,66.99 %,92.94 %,99.12 %,91.84 %,94.2 %,96.72 %,73.59 %,95.84 %,NULL,58.83 %,66.28 %,9.99 %,49.06 %,99.27 %,88.61 %,87.46 %,84.31 %,100 %
2016-2-11,66.48 %,92.89 %,99 %,91.94 %,94.13 %,96.72 %,73.76 %,95.91 %,NULL,54.96 %,66.04 %,9.84 %,51.05 %,99.36 %,88.19 %,87.8 %,84.31 %,100 %
2016-2-12,65.98 %,92.6 %,98.87 %,91.56 %,95.19 %,96.48 %,73.42 %,96.09 %,NULL,51.25 %,65.8 %,10.42 %,31.92 %,99.27 %,87.72 %,88.32 %,83.24 %,100 %
2016-2-13,65.64 %,92.18 %,98.75 %,91.13 %,94.75 %,96.48 %,72.91 %,96.52 %,NULL,51.34 %,65.64 %,10.27 %,13.46 %,98.97 %,87.2 %,88.49 %,82.6 %,100 %
2016-2-14,65.05 %,91.72 %,98.65 %,90.47 %,95.87 %,96.48 %,73.05 %,96.52 %,NULL,50.89 %,65.25 %,10.13 %,9.94 %,98.8 %,86.71 %,88.49 %,81.5 %,100 %
2016-2-15,64.55 %,91.17 %,98.65 %,90.28 %,98.49 %,96.6 %,72.91 %,96.09 %,NULL,47.39 %,65.02 %,9.99 %,10.54 %,98.59 %,87.07 %,88.49 %,81.08 %,100 %
2016-2-16,64.05 %,90.56 %,98.83 %,90.61 %,98.24 %,96.84 %,72.13 %,95.91 %,NULL,46.23 %,64.74 %,9.84 %,8.96 %,98.2 %,86.89 %,87.98 %,81.24 %,100 %
2016-2-17,63.71 %,90.01 %,98.88 %,91.34 %,98.74 %,96.72 %,71.32 %,95.78 %,NULL,45.52 %,64.51 %,9.7 %,10.54 %,97.86 %,86.19 %,87.46 %,80.61 %,100 %
2016-2-18,63.3 %,89.85 %,98.81 %,92.16 %,98.55 %,96.72 %,70.52 %,95.91 %,NULL,44.79 %,64.31 %,9.99 %,9.18 %,97.48 %,86.27 %,86.77 %,80.14 %,99.7 %
2016-2-19,62.8 %,89.65 %,98.57 %,92.58 %,97.99 %,96.72 %,69.71 %,95.66 %,NULL,44.24 %,63.93 %,9.84 %,9.51 %,97.02 %,86.43 %,85.92 %,79.83 %,99.06 %
2016-2-20,62.47 %,89.46 %,98.25 %,93.19 %,98.11 %,97.07 %,68.88 %,NULL,NULL,43.69 %,63.7 %,9.84 %,9.4 %,96.64 %,86.53 %,86.26 %,79.83 %,98.38 %
2016-2-21,62.05 %,89.21 %,98.09 %,93.75 %,97.55 %,97.07 %,68.51 %,95.6 %,NULL,43 %,63.43 %,9.84 %,10.41 %,96.09 %,86.55 %,86.77 %,80.24 %,97.75 %
2016-2-22,61.64 %,89.06 %,98.15 %,94.45 %,97.86 %,97.07 %,67.69 %,95.6 %,NULL,39.81 %,63.12 %,9.84 %,9.4 %,95.34 %,86.48 %,86.6 %,79.88 %,97.08 %
2016-2-23,61.22 %,88.71 %,98.28 %,94.39 %,97.55 %,97.3 %,67.09 %,95.6 %,NULL,39.38 %,62.85 %,9.84 %,9.94 %,95.05 %,86.19 %,85.92 %,82.5 %,96.42 %
2016-2-24,60.81 %,88.71 %,98.49 %,93.61 %,97.61 %,97.66 %,66.27 %,95.36 %,NULL,37.3 %,62.7 %,9.7 %,9.72 %,94.18 %,86.17 %,85.07 %,85.27 %,95.68 %
2016-2-25,60.48 %,88.46 %,98.65 %,92.55 %,97.61 %,97.77 %,65.46 %,95.23 %,NULL,36.1 %,62.43 %,9.55 %,8.66 %,93.48 %,86.45 %,84.05 %,86.73 %,95.02 %
2016-2-26,60.15 %,88.22 %,98.88 %,91.59 %,97.18 %,97.89 %,64.61 %,95.05 %,NULL,35.58 %,62.17 %,9.41 %,9.4 %,92.82 %,86.79 %,83.38 %,89.3 %,94.36 %
2016-2-27,59.74 %,88.07 %,99.02 %,91.13 %,96.55 %,96.6 %,63.74 %,94.93 %,NULL,36.77 %,61.86 %,9.26 %,12.07 %,92.21 %,87.2 %,82.7 %,89.25 %,93.71 %
2016-2-28,59.41 %,87.82 %,98.92 %,90.34 %,97.18 %,95.78 %,62.9 %,94.68 %,NULL,37.99 %,61.56 %,9.12 %,11.14 %,91.51 %,87.49 %,82.03 %,88.75 %,93.06 %
2016-2-29,59 %,87.57 %,98.81 %,89.76 %,97.18 %,95.31 %,62.03 %,94.44 %,NULL,39.17 %,61.26 %,8.97 %,11.02 %,90.82 %,87.62 %,81.53 %,89.03 %,92.37 %
2016-3-1,58.59 %,87.27 %,98.71 %,89.28 %,98.11 %,94.26 %,61.49 %,94.2 %,NULL,40.16 %,60.96 %,8.83 %,14.98 %,89.86 %,87.51 %,81.2 %,90.41 %,91.73 %
2016-3-2,58.27 %,86.93 %,98.63 %,89.28 %,98.62 %,93.56 %,60.64 %,94.01 %,NULL,42.62 %,60.66 %,8.68 %,12.46 %,88.94 %,87.41 %,80.87 %,90.13 %,91.08 %
2016-3-3,57.86 %,86.33 %,98.58 %,89.2 %,98.74 %,92.39 %,59.75 %,93.83 %,NULL,46.64 %,60.33 %,8.68 %,13.46 %,88.1 %,87.25 %,80.37 %,89.47 %,90.8 %
2016-3-4,57.53 %,85.84 %,98.53 %,89.2 %,98.8 %,91.1 %,58.84 %,93.71 %,NULL,51.16 %,59.96 %,8.68 %,13.89 %,87.23 %,86.97 %,79.54 %,89.41 %,89.77 %
2016-3-5,57.04 %,85.19 %,98.38 %,89.12 %,98.24 %,89.93 %,57.97 %,93.53 %,NULL,55.52 %,59.62 %,8.68 %,14.98 %,86.29 %,86.79 %,79.21 %,88.75 %,89.13 %
2016-3-6,56.64 %,84.45 %,98.21 %,89.33 %,98.24 %,88.76 %,57.07 %,93.3 %,NULL,59.7 %,59.36 %,8.68 %,8.66 %,85.4 %,86.53 %,78.55 %,88.15 %,88.5 %
2016-3-7,56.23 %,83.53 %,98.09 %,89.41 %,98.93 %,87.73 %,56.18 %,93.06 %,NULL,61.46 %,59.11 %,8.54 %,12.89 %,84.47 %,86.24 %,77.9 %,88.09 %,87.84 %
2016-3-8,55.91 %,82.85 %,97.77 %,88.93 %,98.68 %,86.38 %,55.26 %,92.88 %,NULL,62.95 %,58.81 %,8.39 %,26.29 %,83.55 %,85.99 %,77.41 %,87.49 %,87.17 %
2016-3-9,55.51 %,82.26 %,97.51 %,88.59 %,98.43 %,85.26 %,54.34 %,92.88 %,NULL,64.35 %,58.56 %,8.25 %,18.16 %,82.59 %,85.81 %,76.59 %,86.41 %,86.69 %
2016-3-10,55.18 %,81.68 %,98.55 %,89.04 %,98.24 %,86.16 %,53.58 %,93.89 %,NULL,65.87 %,58.23 %,8.39 %,24.16 %,82.97 %,86.43 %,75.94 %,85.54 %,86.41 %
2016-3-11,55.75 %,81.24 %,98.8 %,92.75 %,98.74 %,98.83 %,53.04 %,93.95 %,NULL,67.9 %,57.97 %,11.29 %,26.53 %,88.62 %,89.05 %,75.94 %,90.02 %,86.27 %
2016-3-12,56.88 %,81.14 %,98.84 %,96.46 %,98.43 %,98.48 %,52.35 %,94.13 %,NULL,69.85 %,57.65 %,11.58 %,23.03 %,91.23 %,90.39 %,75.94 %,99.53 %,85.89 %
2016-3-13,57.12 %,80.61 %,99.05 %,97.76 %,98.43 %,98.83 %,51.78 %,94.62 %,NULL,71.74 %,57.36 %,11.58 %,26.53 %,93.27 %,91.31 %,75.78 %,98.83 %,85.69 %
2016-3-14,58.92 %,80.13 %,98.73 %,99.99 %,99.12 %,94.14 %,52.35 %,94.56 %,NULL,73.33 %,57.14 %,12.3 %,34.63 %,97.74 %,92.87 %,75.45 %,98.24 %,85.72 %
2016-3-15,61.64 %,80.15 %,98.34 %,99 %,96.18 %,97.07 %,52.41 %,94.62 %,NULL,76.34 %,56.89 %,12.45 %,33.08 %,98.37 %,93.89 %,75.13 %,96.79 %,85.34 %
2016-3-16,63.21 %,79.78 %,98.06 %,97.99 %,94.75 %,98.36 %,52.47 %,94.68 %,NULL,79.19 %,56.6 %,12.59 %,25.8 %,97.86 %,94.61 %,74.49 %,94.73 %,85.48 %
2016-3-17,64.38 %,78.83 %,98.03 %,96.2 %,93.64 %,98.24 %,52.89 %,94.74 %,NULL,80.19 %,56.35 %,12.59 %,25.8 %,97.57 %,94.63 %,73.68 %,97.14 %,86.69 %
2016-3-18,65.14 %,78.14 %,98.29 %,93.44 %,92.59 %,98.36 %,53.25 %,95.29 %,NULL,79.52 %,56.06 %,12.45 %,28.86 %,97.4 %,94.15 %,72.88 %,97.25 %,88.5 %
2016-3-19,65.64 %,77.38 %,98.35 %,91.37 %,91.74 %,97.77 %,53.46 %,94.99 %,NULL,78.86 %,55.78 %,12.3 %,25.3 %,98.33 %,93.86 %,71.77 %,97.31 %,90.87 %
2016-3-20,65.98 %,76.88 %,98.37 %,89.57 %,90.7 %,98.01 %,53.89 %,94.56 %,NULL,78.09 %,55.53 %,12.16 %,21.37 %,97.74 %,93.03 %,70.97 %,95.93 %,92.95 %
2016-3-21,66.31 %,76.24 %,98.39 %,89.04 %,91.68 %,97.42 %,53.58 %,94.5 %,NULL,77.54 %,55.24 %,12.01 %,22.18 %,96.55 %,92.5 %,70.02 %,95.07 %,94.98 %
2016-3-22,66.9 %,75.72 %,98.62 %,88.74 %,90.76 %,97.19 %,53.28 %,94.68 %,NULL,78.97 %,54.96 %,12.3 %,25.8 %,95.47 %,91.84 %,70.02 %,95.7 %,97.01 %
2016-3-23,67.49 %,75.19 %,98.94 %,87.74 %,91.43 %,97.19 %,53.13 %,95.11 %,NULL,80.3 %,54.68 %,12.16 %,23.48 %,95.13 %,91.21 %,69.4 %,95.24 %,98.38 %
2016-3-24,67.92 %,74.82 %,98.49 %,87.97 %,92.9 %,97.42 %,53.55 %,94.81 %,NULL,79.97 %,54.47 %,12.16 %,20.19 %,95.09 %,90.84 %,68.92 %,96.27 %,100 %
2016-3-25,68.93 %,74.45 %,98.07 %,90.25 %,92.35 %,96.95 %,54.49 %,94.56 %,NULL,79.41 %,54.26 %,12.3 %,25.8 %,96.22 %,90.94 %,68.45 %,96.62 %,100 %
2016-3-26,71.58 %,74.82 %,97.77 %,93.47 %,89.6 %,97.3 %,55.41 %,94.5 %,NULL,79.09 %,54.05 %,12.45 %,24.38 %,97.36 %,90.89 %,67.83 %,96.91 %,100 %
2016-3-27,73.29 %,74.87 %,97.98 %,95.29 %,85.68 %,98.36 %,56.08 %,94.44 %,NULL,78.42 %,53.8 %,12.45 %,24.16 %,96.81 %,90.49 %,67.21 %,97.43 %,100 %
2016-3-28,74.58 %,74.45 %,98.14 %,95.38 %,86.7 %,97.77 %,56.39 %,94.44 %,NULL,77.76 %,53.52 %,12.45 %,22.59 %,96.72 %,90.34 %,66.43 %,96.56 %,100 %
2016-3-29,75.27 %,74.22 %,98.37 %,94.89 %,86.94 %,98.12 %,56.82 %,94.44 %,NULL,78.09 %,53.25 %,12.45 %,20.95 %,96.64 %,90.31 %,65.51 %,97.6 %,100 %
2016-3-30,75.88 %,73.75 %,98.61 %,94.53 %,90.7 %,97.89 %,57.01 %,94.5 %,NULL,77.44 %,52.97 %,12.3 %,22.39 %,96.51 %,89.5 %,64.59 %,97.08 %,100 %
2016-3-31,76.4 %,73.19 %,98.82 %,94.03 %,92.23 %,97.42 %,56.55 %,94.62 %,NULL,76.02 %,52.77 %,12.16 %,28.06 %,96.14 %,88.63 %,63.68 %,96.62 %,100 %
2016-4-1,76.83 %,72.77 %,98.64 %,93.97 %,93.58 %,97.07 %,56.27 %,94.74 %,NULL,76.78 %,52.48 %,12.01 %,24.38 %,96.81 %,87.64 %,62.77 %,95.64 %,100 %
2016-4-2,77.09 %,72.17 %,98.12 %,93.08 %,93.52 %,96.95 %,56.55 %,94.74 %,NULL,75.47 %,52.24 %,11.87 %,25.06 %,97.4 %,86.66 %,61.57 %,92.98 %,100 %
2016-4-3,77.27 %,71.52 %,97.93 %,91.86 %,94.75 %,96.13 %,56.79 %,94.93 %,NULL,71.84 %,52 %,11.72 %,24.83 %,97.74 %,85.83 %,60.38 %,90.3 %,100 %
2016-4-4,77.44 %,71.25 %,98.1 %,90.12 %,95.68 %,95.55 %,57.04 %,95.05 %,NULL,68.41 %,51.69 %,11.58 %,30.77 %,97.86 %,84.98 %,59.49 %,87.22 %,100 %
2016-4-5,77.44 %,70.79 %,98.22 %,88.48 %,96.61 %,95.08 %,57.04 %,95.11 %,NULL,64.95 %,51.45 %,11.43 %,29.13 %,98.12 %,84.14 %,58.31 %,84.31 %,100 %
2016-4-6,77.44 %,70.09 %,98.36 %,87.52 %,96.55 %,94.26 %,56.45 %,95.23 %,NULL,63.25 %,51.15 %,11.29 %,33.08 %,98.42 %,83.3 %,57.15 %,82.55 %,100 %
2016-4-7,77.09 %,69.23 %,98.45 %,86.42 %,97.49 %,93.56 %,55.87 %,95.42 %,NULL,63.95 %,50.81 %,11.29 %,32.22 %,98.76 %,82.51 %,56.28 %,81.13 %,100 %
2016-4-8,76.49 %,68.46 %,98.58 %,86.23 %,98.36 %,93.09 %,55.23 %,95.29 %,NULL,64.45 %,50.4 %,11.29 %,25.06 %,98.5 %,82.06 %,55.12 %,79.78 %,100 %
2016-4-9,75.79 %,67.91 %,98.69 %,87.13 %,98.18 %,NULL,54.58 %,95.05 %,NULL,65.15 %,50.03 %,11.29 %,38.82 %,97.19 %,81.6 %,53.84 %,77.26 %,100 %
2016-4-10,75.19 %,67.23 %,98.75 %,86.08 %,96.55 %,NULL,54.07 %,95.11 %,NULL,65.87 %,49.63 %,11.29 %,38.16 %,95.97 %,81.18 %,52.84 %,74.33 %,100 %
2016-4-11,75.62 %,67.14 %,98.67 %,84.84 %,96.24 %,92.39 %,53.83 %,94.81 %,NULL,66.98 %,49.39 %,11.58 %,34.01 %,94.3 %,80.67 %,53.41 %,72.23 %,100 %
2016-4-12,76.75 %,67.19 %,98.61 %,84.24 %,95.93 %,93.21 %,53.46 %,94.87 %,NULL,68.41 %,49.06 %,12.01 %,31.64 %,93.48 %,80.25 %,52.84 %,70.08 %,100 %
2016-4-13,76.75 %,67.14 %,98.82 %,84.32 %,97.05 %,98.48 %,53.83 %,95.42 %,NULL,71.74 %,48.83 %,12.3 %,24.83 %,93.23 %,80.2 %,53.55 %,68.68 %,100 %
2016-4-14,79.44 %,67.42 %,98.54 %,87.5 %,98.68 %,97.66 %,54.77 %,95.17 %,NULL,76.12 %,48.86 %,16.21 %,29.66 %,92.16 %,80.27 %,57.87 %,72.98 %,100 %
2016-4-15,82.16 %,71.2 %,98.35 %,89.52 %,99.12 %,97.07 %,57.35 %,95.11 %,NULL,83.21 %,49.36 %,24.31 %,46.34 %,92.65 %,80.45 %,62.62 %,78.59 %,100 %
2016-4-16,84.09 %,74.36 %,98.23 %,91.51 %,99.56 %,97.89 %,59.22 %,94.81 %,NULL,85.71 %,49.33 %,29.38 %,38.16 %,92.7 %,80.55 %,61.27 %,89.8 %,100 %
2016-4-17,86.38 %,74.31 %,98.14 %,92.19 %,98.43 %,97.07 %,60.23 %,94.74 %,NULL,85.59 %,49.16 %,29.38 %,28.59 %,92.25 %,80.52 %,58.75 %,94.96 %,100 %
2016-4-18,88.24 %,74.15 %,98.14 %,92.16 %,99.06 %,97.54 %,61.08 %,94.5 %,NULL,85.14 %,48.99 %,29.38 %,25.3 %,92.57 %,80.52 %,55.99 %,97.25 %,100 %
2016-4-19,90.47 %,73.24 %,98.08 %,91.84 %,99.62 %,97.19 %,61.68 %,94.38 %,NULL,84.8 %,48.73 %,29.38 %,27.52 %,92.25 %,80.42 %,53.41 %,97.77 %,100 %
2016-4-20,91.81 %,72.78 %,98.18 %,89.98 %,99.18 %,98.01 %,62.23 %,94.26 %,NULL,84.34 %,48.49 %,29.38 %,32.22 %,92.7 %,80.27 %,50.6 %,96.56 %,100 %
2016-4-21,92.61 %,72.4 %,98.35 %,88.45 %,99.31 %,98.12 %,62.51 %,94.44 %,NULL,83.78 %,48.23 %,29.38 %,29.66 %,93.39 %,80.17 %,47.73 %,95.19 %,100 %
2016-4-22,93.33 %,71.89 %,98.34 %,85.92 %,98.62 %,98.01 %,62.19 %,94.38 %,NULL,81.64 %,47.93 %,27.93 %,28.86 %,93.64 %,80.62 %,44.79 %,93.43 %,100 %
2016-4-23,93.86 %,71.24 %,98.48 %,83.62 %,99.06 %,97.77 %,61.84 %,94.44 %,NULL,82.42 %,47.57 %,26.48 %,28.32 %,93.72 %,81.5 %,41.78 %,90.35 %,100 %
2016-4-24,94.22 %,70.73 %,98.66 %,80.18 %,98.43 %,97.42 %,62.16 %,94.44 %,NULL,81.64 %,47.25 %,25.04 %,20.19 %,93.81 %,81.78 %,39.08 %,86.51 %,100 %
2016-4-25,94.58 %,70.36 %,98.84 %,80.95 %,98.49 %,97.3 %,62.45 %,94.32 %,NULL,78.31 %,46.89 %,23.59 %,28.32 %,93.72 %,81.93 %,36.12 %,83.51 %,100 %
2016-4-26,94.85 %,69.86 %,98.93 %,80.93 %,98.8 %,96.84 %,62.74 %,94.38 %,NULL,74.5 %,46.53 %,22.14 %,30.77 %,93.56 %,82.11 %,33.58 %,78.64 %,100 %
2016-4-27,95.03 %,69.32 %,98.64 %,81.78 %,99.31 %,96.25 %,62.99 %,94.44 %,NULL,70.9 %,46.14 %,20.69 %,7.63 %,94.38 %,82.82 %,31.44 %,74.48 %,100 %
2016-4-28,95.03 %,68.73 %,98.74 %,80.53 %,99.06 %,97.54 %,62.67 %,94.62 %,NULL,67.28 %,45.79 %,19.25 %,8.46 %,95.34 %,84.11 %,30.62 %,72.28 %,100 %
2016-4-29,95.03 %,68.14 %,98.73 %,78.35 %,99.12 %,99.06 %,61.94 %,94.74 %,NULL,67.69 %,45.44 %,18.52 %,36.5 %,95.76 %,84.4 %,29.68 %,69.59 %,100 %
2016-4-30,94.94 %,67.46 %,98.74 %,76.5 %,98.36 %,98.71 %,61.21 %,95.11 %,NULL,69.14 %,45.02 %,18.09 %,29.39 %,95.88 %,84.19 %,28.75 %,67 %,100 %
2016-5-1,94.85 %,66.87 %,98.82 %,76.92 %,97.43 %,98.59 %,60.45 %,95.29 %,NULL,70.58 %,44.61 %,17.65 %,34.01 %,96.01 %,83.81 %,27.94 %,65.39 %,100 %
