,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2012-1-1,18.5,39.3,7.51,87.79,189.3,3.15,3.6,15.2,NULL,42.9,8.64,2.79,197.9,181.1,212.24,10.97,92.88,82.64
2012-1-2,18.74,48.3,6.75,81.83,162.17,3.2,0.0,16.4,NULL,42.8,8.64,2.79,168.1,111.97,212.81,NULL,92.88,79.93
2012-1-3,18.9,43.3,6.85,58.82,175.93,3.42,3.6,16.3,NULL,42.3,8.64,2.79,148.4,119.66,210.19,9.08,92.88,82.08
2012-1-4,17.51,41.8,7.4,112.42,176.78,3.27,0.0,16.2,NULL,42.1,8.64,2.79,143.1,142.04,216.92,8.29,92.88,81.05
2012-1-5,17.16,39.7,7.37,121.83,176.43,2.88,0.0,17.1,NULL,43.0,8.64,2.79,239.5,144.72,329.55,8.29,85.14,82.61
2012-1-6,18.79,44.4,15.85,227.19,NULL,3.16,3.6,16.5,NULL,43.0,8.64,2.79,318.6,313.63,329.59,8.21,121.59,84.47
2012-1-7,18.1,42.3,16.34,219.48,251.01,3.26,0.0,16.9,NULL,43.6,8.64,2.79,433.9,453.68,412.2,8.21,185.76,82.08
2012-1-8,17.99,43.5,16.35,195.82,196.47,3.61,0.0,16.9,NULL,43.8,8.64,2.79,376.1,465.09,412.04,8.21,128.1,81.01
2012-1-9,18.6,41.4,15.64,133.0,163.12,2.92,3.6,16.4,NULL,44.0,8.64,12.1,294.8,125.62,673.57,11.84,92.88,80.98
2012-1-10,20.41,41.4,15.84,103.3,174.79,3.35,0.0,16.1,NULL,43.1,8.64,12.1,189.1,86.91,674.47,NULL,86.8,84.63
2012-1-11,21.01,43.8,14.54,106.98,168.98,3.61,2.4,16.9,NULL,43.1,8.64,12.1,195.3,189.9,330.74,12.15,99.85,83.86
2012-1-12,20.16,48.1,15.18,105.67,165.37,3.2,3.6,17.1,NULL,42.3,8.64,12.1,204.8,184.98,329.45,NULL,94.18,85.49
2012-1-13,20.56,42.4,15.06,128.27,187.49,3.29,216.0,16.1,NULL,43.7,8.64,12.1,213.4,117.3,329.69,10.89,116.29,82.93
2012-1-14,19.14,43.7,15.47,134.05,244.51,3.27,0.0,17.1,NULL,44.7,8.64,11.91,224.1,141.6,329.89,10.72,188.35,NULL
2012-1-15,20.1,48.2,14.27,119.86,241.94,3.38,0.0,16.3,NULL,44.7,8.64,11.91,207.1,143.94,329.69,NULL,188.35,83.2
2012-1-16,19.13,41.1,10.02,195.29,248.31,3.09,216.0,17.1,NULL,59.7,8.64,9.9,324.4,363.91,329.56,10.21,188.35,82.04
2012-1-17,16.55,43.2,9.48,176.64,251.51,3.73,0.0,17.6,NULL,58.8,8.64,9.5,467.4,432.34,329.06,9.85,188.35,82.49
2012-1-18,16.01,46.6,11.33,144.31,159.49,3.73,54.0,18.5,NULL,56.6,8.64,9.5,264.5,306.2,188.18,9.85,191.81,80.65
2012-1-19,16.12,47.4,11.85,198.72,182.23,3.66,252.0,17.7,NULL,57.4,8.64,9.5,252.5,97.0,160.34,10.4,224.21,80.12
2012-1-20,17.89,46.0,11.2,202.92,271.56,3.54,396.0,17.2,NULL,57.0,8.64,0.2,311.0,146.01,161.83,10.62,252.29,NULL
2012-1-21,19.37,49.2,5.1,157.71,367.2,3.62,0.0,17.2,NULL,57.5,8.64,0.2,307.0,141.78,161.77,10.62,256.61,81.24
