,仁義潭水庫,南化水庫,寶山第二水庫,德基水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,烏山頭水庫,牡丹水庫,白河水庫,石岡壩,石門水庫,翡翠水庫,阿公店水庫,霧社水庫,鯉魚潭水庫
2010-1-1,9.2,38.2,9.36,12.4,NULL,5.27,6.2,11.7,NULL,43.0,8.64,0.2,79.2,95.56,123.66,0.0,NULL,57.2
2010-1-2,11.03,37.4,9.38,105.71,NULL,5.05,0.0,11.9,NULL,44.0,8.64,0.2,84.3,95.56,123.8,0.0,NULL,56.59
2010-1-3,10.85,34.9,8.98,83.85,NULL,5.33,5.2,11.8,NULL,44.0,8.64,0.2,79.2,95.56,123.55,0.0,NULL,57.11
2010-1-4,10.02,37.2,9.21,0.0,NULL,5.31,0.0,12.0,NULL,44.0,8.64,0.2,78.1,95.13,123.66,0.0,NULL,57.54
2010-1-5,10.46,37.2,10.73,102.16,NULL,5.01,5.2,13.6,NULL,44.0,8.64,0.2,75.5,93.23,122.72,12.17,NULL,56.33
2010-1-6,9.52,37.1,11.1,0.0,NULL,4.83,0.0,12.9,NULL,44.0,8.64,0.2,74.1,93.57,123.76,12.7,NULL,55.64
2010-1-7,10.92,41.3,8.49,113.9,NULL,4.95,5.2,12.9,NULL,43.0,8.64,0.2,100.3,93.57,123.9,12.7,NULL,54.86
2010-1-8,10.59,41.2,7.61,34.69,NULL,4.78,0.0,12.3,NULL,43.0,8.64,9.5,108.4,92.1,307.68,0.0,NULL,56.94
2010-1-9,10.7,38.5,7.51,14.98,NULL,4.74,6.0,14.1,NULL,44.0,8.64,9.5,115.9,93.14,383.52,12.7,NULL,56.94
2010-1-10,10.73,31.6,7.59,0.0,NULL,5.25,0.0,13.1,NULL,44.0,8.64,9.5,104.9,93.83,613.39,12.7,NULL,57.54
2010-1-11,9.15,36.2,7.73,96.97,NULL,5.19,5.2,13.4,NULL,44.0,8.64,9.5,81.0,93.83,328.43,12.7,NULL,57.46
2010-1-12,11.2,40.2,6.19,60.3,NULL,4.82,81.6,13.4,NULL,44.0,8.64,9.5,73.2,94.69,383.35,7.0,NULL,57.2
2010-1-13,10.13,44.1,6.17,16.3,NULL,5.14,150.4,13.6,NULL,40.0,8.64,9.5,76.1,93.57,450.86,7.0,NULL,56.76
2010-1-14,10.16,44.2,6.44,0.0,NULL,5.18,156.4,13.9,NULL,40.0,8.64,9.5,72.3,88.39,328.59,7.0,NULL,56.16
2010-1-15,10.72,38.8,6.8,141.12,NULL,4.77,156.6,13.8,NULL,42.0,8.64,9.5,70.3,88.73,300.47,7.0,NULL,56.76
2010-1-16,10.45,38.3,6.87,71.16,NULL,5.3,153.2,13.8,NULL,42.0,8.64,9.5,62.5,91.5,382.73,7.0,NULL,56.85
2010-1-17,11.85,40.2,7.2,32.23,NULL,5.33,154.8,14.5,NULL,44.0,8.64,9.5,78.0,92.97,670.74,7.0,NULL,56.85
2010-1-18,9.74,36.2,6.97,43.22,NULL,5.31,156.0,14.7,NULL,44.0,8.64,9.5,100.1,98.32,419.55,0.0,NULL,56.94
2010-1-19,10.73,36.2,6.06,18.64,NULL,5.11,156.4,13.1,NULL,44.0,8.64,0.2,115.2,142.65,159.17,0.0,NULL,56.33
2010-1-20,14.02,39.4,5.72,0.0,NULL,5.61,163.4,15.0,NULL,45.0,8.64,0.2,123.4,170.81,75.54,0.0,NULL,55.56
2010-1-21,10.8,39.3,5.76,73.21,NULL,5.06,155.6,14.1,NULL,45.0,8.64,0.2,124.5,170.64,132.27,7.0,NULL,53.83
2010-1-22,11.34,43.2,5.82,80.5,NULL,5.39,217.0,13.7,NULL,65.0,8.64,0.2,86.7,155.52,75.94,5.79,NULL,52.01
2010-1-23,10.23,39.3,5.95,61.86,NULL,5.44,192.2,11.6,NULL,63.0,8.64,0.2,70.2,145.76,104.12,5.79,NULL,52.44
2010-1-24,9.81,35.4,5.7,71.58,NULL,4.9,205.6,12.3,NULL,63.0,8.64,0.2,97.6,137.03,103.85,5.79,NULL,52.36
2010-1-25,9.19,35.4,5.63,61.32,NULL,5.03,208.0,12.4,NULL,62.0,8.64,0.2,87.6,-999.9,104.05,9.0,NULL,52.27
2010-1-26,8.05,35.3,5.76,62.67,NULL,5.24,205.8,12.6,NULL,63.0,8.64,0.2,72.4,111.72,89.93,7.26,NULL,52.19
2010-1-27,9.35,35.4,5.79,74.29,NULL,4.79,180.6,12.7,NULL,59.0,8.64,0.2,65.7,111.72,75.76,0.0,NULL,52.19
2010-1-28,8.69,39.3,5.73,65.64,NULL,4.95,200.2,14.7,NULL,59.0,8.64,0.2,71.7,111.72,117.83,0.0,NULL,52.53
2010-1-29,8.81,39.3,5.63,89.41,NULL,5.11,206.0,14.0,NULL,59.0,8.64,0.2,104.1,111.72,103.81,7.26,NULL,53.74
2010-1-30,8.63,35.0,5.7,94.55,NULL,5.04,207.6,13.9,NULL,59.0,8.64,0.2,134.2,134.44,131.83,7.26,NULL,53.57
2010-1-31,8.31,34.4,5.64,93.74,NULL,5.19,207.2,13.2,NULL,59.0,8.64,0.2,117.5,155.61,117.72,7.26,NULL,26.09
2010-2-1,9.94,38.2,5.76,97.79,NULL,5.11,204.2,14.0,NULL,59.0,8.64,0.2,127.0,156.04,159.94,7.26,NULL,54.17
2010-2-2,10.63,34.4,5.49,60.51,NULL,5.31,205.8,14.1,NULL,60.0,8.64,0.2,92.1,113.36,160.31,7.26,NULL,54.09
2010-2-3,9.79,38.2,5.64,76.45,NULL,4.39,206.8,14.5,NULL,60.0,8.64,0.2,82.3,116.81,132.2,0.0,NULL,65.66
2010-2-4,9.64,35.2,5.64,71.04,NULL,4.64,224.6,13.7,NULL,60.0,8.64,0.2,83.0,153.53,188.46,0.0,NULL,76.46
2010-2-5,7.98,34.4,5.74,96.16,NULL,5.04,228.6,13.4,NULL,61.0,8.64,0.2,77.5,188.01,160.41,5.62,NULL,75.77
2010-2-6,7.75,34.4,5.98,125.22,NULL,4.72,228.0,14.6,NULL,63.0,8.64,0.2,117.4,241.83,174.78,8.18,NULL,65.23
2010-2-7,9.35,34.4,5.85,115.44,NULL,4.94,225.6,13.3,NULL,64.0,8.64,0.2,131.3,273.89,174.93,7.33,NULL,65.49
2010-2-8,8.53,38.2,5.05,107.29,NULL,5.1,218.8,13.0,NULL,63.0,8.64,0.2,134.0,272.07,146.55,5.62,NULL,65.23
2010-2-9,10.37,34.4,5.26,106.47,NULL,5.43,227.3,13.3,NULL,64.0,8.64,0.2,137.7,254.36,217.44,5.62,NULL,65.32
2010-2-10,9.67,41.0,5.72,121.14,NULL,5.31,202.0,14.1,NULL,63.0,8.64,0.2,134.8,225.16,161.29,5.62,NULL,65.84
2010-2-11,11.56,40.9,6.02,98.33,NULL,4.88,214.0,14.9,NULL,63.0,8.64,0.2,134.0,251.68,203.77,16.35,NULL,75.17
2010-2-12,10.14,40.8,5.81,107.86,NULL,4.55,202.8,16.0,NULL,63.0,8.64,0.2,130.4,244.94,175.51,0.0,NULL,85.45
2010-2-13,10.96,42.6,5.61,90.68,NULL,3.84,212.8,14.1,NULL,64.0,8.64,0.2,128.7,-999.9,205.98,0.0,NULL,77.93
2010-2-14,9.71,35.1,5.33,79.76,NULL,4.21,244.0,14.1,NULL,64.0,9.5,0.2,151.9,-999.9,206.07,5.62,NULL,77.32
2010-2-15,10.05,26.1,5.76,53.93,NULL,3.97,282.4,12.6,NULL,64.0,9.5,0.2,160.0,-999.9,163.45,0.0,NULL,57.37
2010-2-16,9.79,22.0,5.96,54.87,NULL,3.62,276.6,12.4,NULL,64.0,9.5,0.2,144.6,96.6,163.25,6.13,NULL,71.79
2010-2-17,9.31,27.1,7.07,21.73,NULL,3.75,279.4,11.7,NULL,64.0,9.5,0.2,128.2,-999.9,418.74,5.62,NULL,72.74
2010-2-18,9.53,26.8,6.47,0.0,NULL,3.75,214.0,11.1,NULL,64.0,9.5,0.2,360.9,-999.9,682.5,5.62,NULL,88.61
2010-2-19,9.34,25.1,6.93,73.74,NULL,3.65,210.2,11.7,NULL,64.0,9.5,0.2,472.1,-999.9,677.96,5.62,NULL,74.48
2010-2-20,8.79,24.0,7.39,52.33,NULL,3.6,212.0,12.3,NULL,61.0,9.5,0.2,1144.9,-999.9,673.82,6.13,NULL,72.92
2010-2-21,9.75,28.8,7.48,558.56,NULL,3.97,205.4,12.4,NULL,62.0,9.5,0.2,1316.4,-999.9,671.24,0.0,NULL,69.47
2010-2-22,7.2,30.2,7.63,602.98,NULL,3.79,200.2,13.8,NULL,62.0,9.5,0.2,1353.6,239.41,671.04,8.17,NULL,71.28
2010-2-23,7.87,33.7,6.15,637.56,NULL,3.91,214.6,13.9,NULL,61.0,8.64,0.2,1219.1,218.07,672.85,0.0,NULL,70.85
2010-2-24,12.83,33.5,5.86,605.2,NULL,3.93,215.6,13.6,NULL,62.0,8.64,0.2,1171.1,234.14,675.06,8.18,NULL,84.67
2010-2-25,13.11,31.3,5.87,493.94,NULL,4.16,208.1,14.5,NULL,213.0,8.64,0.2,993.7,245.89,677.92,0.0,NULL,95.04
2010-2-26,14.53,33.4,6.32,356.31,NULL,3.92,10.0,14.3,NULL,213.0,8.64,0.2,766.2,246.41,681.73,6.13,NULL,93.31
2010-2-27,13.5,32.2,6.2,471.62,NULL,4.19,0.0,17.1,NULL,212.0,8.64,0.2,714.8,252.46,685.01,5.62,NULL,100.57
2010-2-28,11.74,30.8,5.61,428.69,NULL,4.45,0.0,16.6,NULL,212.0,8.64,0.2,816.9,320.28,431.5,5.62,NULL,113.27
2010-3-1,13.5,32.4,5.25,325.4,NULL,4.41,-999.9,14.3,NULL,212.0,8.64,0.2,649.0,320.28,163.81,5.62,NULL,110.85
